accelerometerX,accelerometerY,accelerometerZ,gyroscopeX,gyroscopeY,gyroscopeY
0.03589234,0.0047856453,9.970892,-3.05E-04,-1.60E-03,-6.11E-04
0.05742774,0.023928227,9.970892,3.05E-04,2.29E-04,0
0.038285162,0.016749758,9.968499,1.53E-03,-0.00160352,0
0.06699903,0.023928227,9.956535,1.53E-03,-3.82E-04,6.11E-04
0.033499517,0.0071784677,9.9756775,-9.16E-04,-9.93E-04,6.11E-04
0.05742774,0.009571291,9.982856,3.05E-04,-3.82E-04,0
0.06699903,-0.009571291,9.968499,-3.05E-04,-3.82E-04,-6.11E-04
0.04546363,0.019142581,9.973285,9.16E-04,2.29E-04,6.11E-04
0.059820566,0.014356935,9.963714,-3.05E-04,2.29E-04,0
0.06699903,0.021535404,9.95175,-2.14E-03,-9.93E-04,1.22E-03
0.043070808,0.014356935,9.973285,-9.16E-04,8.40E-04,6.11E-04
0.043070808,0.009571291,9.973285,-1.53E-03,-1.60E-03,6.11E-04
0.02632105,0.031106694,9.963714,9.16E-04,-3.82E-04,6.11E-04
0.05503492,-0.009571291,9.968499,-3.05E-04,8.40E-04,1.22E-03
0.043070808,0.033499517,9.9756775,3.05E-04,2.29E-04,-1.22E-03
0.06699903,0.016749758,9.956535,-1.53E-03,-3.82E-04,0.00E+00
0.02871387,0.0047856453,9.985249,9.16E-04,-3.82E-04,0
0.04546363,0.0071784677,9.966106,3.05E-04,-3.82E-04,0
0.038285162,0.0071784677,9.987641,-3.05E-04,-9.93E-04,0.0012217296
0.059820566,0.0047856453,9.97807,3.05E-04,-9.93E-04,-6.11E-04
0.0526421,-0.011964113,9.961321,-9.16E-04,2.29E-04,6.11E-04
0.031106694,0.011964113,9.968499,-3.05E-04,8.40E-04,0
0.050249275,0.009571291,9.961321,3.05E-04,-9.93E-04,-1.22E-03
0.04546363,0.016749758,9.966106,-9.16E-04,-3.82E-04,0.00E+00
0.050249275,0,9.990034,-2.14E-03,-1.60E-03,-6.11E-04
0.040677983,0.009571291,9.982856,9.16E-04,-3.82E-04,-6.11E-04
0.040677983,0.0047856453,9.973285,3.05E-04,2.29E-04,6.11E-04
0.03589234,0.02871387,9.97807,-9.16E-04,8.40E-04,6.11E-04
0.05503492,0.019142581,9.970892,-3.05E-04,-3.82E-04,-6.11E-04
0.050249275,0.0071784677,9.980463,-3.05E-04,2.29E-04,1.22E-03
0.050249275,0.02871387,9.966106,-3.05E-04,2.29E-04,1.83E-03
0.0526421,0.023928227,9.982856,-1.53E-03,-1.60E-03,6.11E-04
0.02871387,0.033499517,9.963714,-3.05E-04,-3.82E-04,-0.0012217296
0.05742774,0.023928227,9.966106,-3.05E-04,2.29E-04,-6.11E-04
0.043070808,0.0023928226,9.980463,9.16E-04,-0.00160352,0.00E+00
0.031106694,-0.0023928226,9.980463,-3.05E-04,1.45E-03,-6.11E-04
0.033499517,0.0023928226,9.970892,-9.16E-04,2.29E-04,1.22E-03
0.047856454,-0.0047856453,9.968499,-3.05E-04,-9.93E-04,6.11E-04
0.047856454,-0.0047856453,9.982856,9.16E-04,-9.93E-04,0.00E+00
0.038285162,0.023928227,9.961321,9.16E-04,-9.93E-04,0.0018325944
0.040677983,0.009571291,9.968499,-3.05E-04,-9.93E-04,2.44E-03
0.040677983,0.009571291,9.968499,9.16E-04,8.40E-04,6.11E-04
0.05503492,0.0023928226,9.958928,3.05E-04,-3.82E-04,-6.11E-04
0.05503492,0.02632105,9.966106,9.16E-04,2.29E-04,6.11E-04
0.038285162,0.019142581,9.961321,3.05E-04,-9.93E-04,6.11E-04
0.04546363,0.021535404,9.973285,1.53E-03,8.40E-04,1.22E-03
0.043070808,0.014356935,9.968499,9.16E-04,-3.82E-04,6.11E-04
0.06460621,0.019142581,9.97807,1.53E-03,-9.93E-04,6.11E-04
0.050249275,0.016749758,9.961321,-3.05E-04,-9.93E-04,0.0018325944
0.04546363,0.031106694,9.970892,9.16E-04,-3.82E-04,6.11E-04
0.03589234,0.014356935,9.980463,-3.05E-04,-3.82E-04,0.00E+00
0.047856454,0.019142581,9.968499,9.16E-04,2.29E-04,6.11E-04
0.043070808,0.011964113,9.966106,9.16E-04,2.29E-04,0.00E+00
0.023928227,0.019142581,9.954143,-3.05E-04,2.29E-04,6.11E-04
0.03589234,0.0047856453,9.9756775,3.05E-04,2.29E-04,0.00E+00
0.06460621,0.016749758,9.9756775,3.05E-04,8.40E-04,6.11E-04
0.043070808,0.019142581,9.968499,9.16E-04,-9.93E-04,0.00E+00
0.031106694,0.033499517,9.966106,-3.05E-04,-3.82E-04,0
0.040677983,0.0047856453,9.97807,-3.05E-04,2.29E-04,6.11E-04
0.033499517,0.016749758,9.95175,2.14E-03,-3.82E-04,0.0012217296
0.050249275,0.02632105,9.963714,-9.16E-04,2.29E-04,0
0.023928227,0.0071784677,9.970892,9.16E-04,-1.60E-03,0.00E+00
0.047856454,-0.0071784677,9.97807,-9.16E-04,2.29E-04,-6.11E-04
0.033499517,0,9.980463,3.05E-04,8.40E-04,6.11E-04
0.059820566,0.014356935,9.973285,-3.05E-04,2.29E-04,0
0.04546363,0.0047856453,9.973285,-3.05E-04,2.29E-04,6.11E-04
0.040677983,0.0071784677,9.970892,-9.16E-04,-9.93E-04,6.11E-04
0.0526421,0.0047856453,9.9756775,-3.05E-04,2.29E-04,-6.11E-04
0.03589234,-0.0071784677,9.956535,-3.05E-04,8.40E-04,-6.11E-04
0.043070808,0.019142581,9.980463,3.05E-04,-3.82E-04,0.00E+00
0.043070808,-0.014356935,9.966106,3.05E-04,2.29E-04,-6.11E-04
0.050249275,0.014356935,9.9756775,-9.16E-04,8.40E-04,0.00E+00
0.0526421,0.016749758,9.982856,3.05E-04,-3.82E-04,0
0.038285162,-0.0071784677,9.958928,-1.53E-03,-9.93E-04,6.11E-04
0.050249275,0.014356935,9.980463,3.05E-04,-1.60E-03,0.0012217296
0.06460621,0.02632105,9.982856,-9.16E-04,1.45E-03,0
0.04546363,0.021535404,9.970892,-3.05E-04,-3.82E-04,1.22E-03
0.03589234,0.009571291,9.958928,3.05E-04,2.29E-04,0.0012217296
0.059820566,0.033499517,9.982856,-3.05E-04,-9.93E-04,0
0.038285162,0.03589234,9.982856,3.05E-04,-3.82E-04,6.11E-04
0.05742774,0.019142581,9.973285,9.16E-04,8.40E-04,-6.11E-04
0.033499517,0.009571291,9.9756775,2.14E-03,8.40E-04,0
0.023928227,0.031106694,9.982856,-3.05E-04,-9.93E-04,-6.11E-04
0.043070808,0.016749758,9.963714,3.05E-04,-3.82E-04,0.00E+00
0.069391854,0,9.9756775,3.05E-04,8.40E-04,6.11E-04
0.02871387,0.031106694,9.9756775,-9.16E-04,-3.82E-04,6.11E-04
0.040677983,0.02871387,9.95175,-1.53E-03,2.29E-04,0
0.033499517,0.016749758,9.961321,-3.05E-04,-9.93E-04,6.11E-04
0.05503492,0.011964113,9.966106,-3.05E-04,-3.82E-04,6.11E-04
0.050249275,0.019142581,9.982856,9.16E-04,-9.93E-04,-0.0012217296
0.062213387,0.016749758,9.973285,-3.05E-04,-3.82E-04,6.11E-04
0.038285162,0.014356935,9.970892,3.05E-04,8.40E-04,1.22E-03
0.050249275,0.040677983,9.985249,1.53E-03,2.29E-04,0
0.033499517,0.019142581,9.968499,-9.16E-04,2.29E-04,6.11E-04
0.033499517,0.019142581,9.958928,3.05E-04,-3.82E-04,0.0012217296
0.043070808,0.023928227,9.970892,-3.05E-04,-3.82E-04,0
0.05503492,0.016749758,9.980463,-3.05E-04,-9.93E-04,0.00E+00
0.038285162,0.019142581,9.9756775,3.05E-04,8.40E-04,0
0.0526421,0.009571291,9.9756775,-3.05E-04,-3.82E-04,6.11E-04
0.050249275,0.019142581,9.966106,-3.05E-04,-3.82E-04,0
0.038285162,0.0047856453,9.966106,9.16E-04,2.29E-04,-6.11E-04
0.062213387,0.011964113,9.968499,-9.16E-04,-9.93E-04,1.22E-03
0.03589234,-0.0023928226,9.970892,3.05E-04,-2.21E-03,-6.11E-04
0.021535404,-0.0023928226,9.97807,3.05E-04,-3.82E-04,-6.11E-04
0.086141616,0,9.982856,-9.16E-04,8.40E-04,6.11E-04
0.031106694,0.0023928226,9.982856,1.53E-03,2.29E-04,0.00E+00
0.043070808,0.021535404,9.966106,-9.16E-04,8.40E-04,0.00E+00
0.033499517,0.016749758,9.980463,-2.14E-03,1.45E-03,1.22E-03
0.05503492,0.009571291,9.946963,-3.05E-04,2.29E-04,-6.11E-04
0.050249275,0.009571291,9.982856,-3.05E-04,-9.93E-04,0
0.078963146,0.021535404,9.987641,3.05E-04,8.40E-04,6.11E-04
0.050249275,0.02871387,9.980463,3.05E-04,-3.82E-04,-6.11E-04
0.023928227,-0.0071784677,9.961321,-1.53E-03,-9.93E-04,6.11E-04
0.04546363,-0.0071784677,9.817751,3.36E-03,-9.93E-04,1.22E-03
0.043070808,-0.02632105,9.97807,-3.05E-04,2.29E-04,0.00E+00
0.05503492,0.014356935,9.966106,3.05E-04,-3.82E-04,0.00E+00
0.05503492,0.019142581,9.990034,-9.16E-04,8.40E-04,0
0.04546363,0.009571291,9.968499,-2.14E-03,-9.93E-04,-6.11E-04
0.06699903,0.016749758,9.968499,-3.05E-04,-3.82E-04,-6.11E-04
0.021535404,0.016749758,9.958928,-9.16E-04,-3.82E-04,0
0.06699903,0.02871387,9.982856,-3.05E-04,8.40E-04,6.11E-04
0.009571291,0.02632105,9.966106,1.53E-03,-9.93E-04,0.00E+00
0.076570325,0.011964113,9.963714,3.05E-04,-3.82E-04,-6.11E-04
0.016749758,0.021535404,9.954143,-3.05E-04,-3.82E-04,6.11E-04
0.06460621,0.0071784677,9.968499,-3.05E-04,-9.93E-04,0
0.0526421,0.011964113,9.973285,3.05E-04,-3.82E-04,1.22E-03
0.021535404,0.02632105,9.968499,-1.53E-03,-3.82E-04,-6.11E-04
0.062213387,0.014356935,9.966106,-3.05E-04,1.45E-03,0
0.021535404,0.019142581,9.9756775,3.05E-04,2.29E-04,6.11E-04
0.031106694,-0.0071784677,9.95175,3.05E-04,2.29E-04,6.11E-04
0.078963146,-0.011964113,9.966106,-3.05E-04,-9.93E-04,0
0.031106694,-0.02632105,9.980463,2.14E-03,2.29E-04,6.11E-04
0.040677983,0.011964113,9.968499,-9.16E-04,-3.82E-04,0.00E+00
0.023928227,-0.0023928226,9.966106,-9.16E-04,2.29E-04,6.11E-04
0.023928227,0.0047856453,9.963714,0.0021380268,-9.93E-04,6.11E-04
0.06460621,0.021535404,9.970892,-3.05E-04,2.29E-04,0
0.0526421,0.019142581,9.973285,-3.05E-04,2.29E-04,0.00E+00
0.062213387,0.019142581,9.963714,-3.05E-04,-9.93E-04,6.11E-04
0.02871387,0.021535404,9.958928,9.16E-04,-3.82E-04,6.11E-04
0.04546363,0.031106694,9.968499,3.05E-04,-9.93E-04,6.11E-04
0.02871387,0.0023928226,9.9756775,1.53E-03,1.45E-03,0.00E+00
0.047856454,0,9.97807,-9.16E-04,-9.93E-04,1.22E-03
0.04546363,0.0071784677,9.963714,-9.16E-04,-9.93E-04,6.11E-04
0.033499517,0.0047856453,9.968499,-3.05E-04,8.40E-04,-6.11E-04
0.06460621,0.0071784677,9.968499,3.05E-04,2.29E-04,0
0.043070808,0.0023928226,9.968499,-9.16E-04,-3.82E-04,6.11E-04
0.06460621,0.019142581,9.95175,3.05E-04,-3.82E-04,6.11E-04
0.06460621,0.043070808,9.970892,9.16E-04,-3.82E-04,0.0012217296
0.04546363,0.0071784677,9.973285,-3.05E-04,2.29E-04,0.00E+00
0.05742774,0.031106694,9.9756775,-3.05E-04,1.45E-03,6.11E-04
0.047856454,0.02632105,9.968499,-1.53E-03,2.29E-04,-6.11E-04
0.038285162,0.011964113,9.973285,3.05E-04,8.40E-04,0.0012217296
0.06460621,0.0047856453,9.973285,-3.05E-04,-3.82E-04,6.11E-04
0.047856454,-0.0023928226,9.982856,-3.05E-04,8.40E-04,6.11E-04
0.040677983,-0.0047856453,9.987641,-9.16E-04,-9.93E-04,6.11E-04
0.047856454,0.0047856453,9.97807,-9.16E-04,2.29E-04,0.00E+00
0.047856454,0.014356935,9.985249,3.05E-04,8.40E-04,-1.83E-03
0.043070808,0.014356935,9.987641,3.05E-04,1.45E-03,0.00E+00
0.059820566,0.02632105,9.9756775,9.16E-04,2.29E-04,6.11E-04
0.038285162,0.02871387,9.9756775,-3.05E-04,2.29E-04,6.11E-04
0.047856454,0.019142581,9.958928,-3.05E-04,2.29E-04,-0.0024434591
0.04546363,0.016749758,9.973285,-3.05E-04,1.45E-03,-6.11E-04
0.04546363,0.0047856453,9.963714,-1.53E-03,2.06E-03,-1.22E-03
0.043070808,0.0023928226,9.956535,1.53E-03,1.45E-03,-6.11E-04
0.043070808,0.009571291,9.980463,3.05E-04,2.29E-04,6.11E-04
0.050249275,0.0023928226,9.980463,3.05E-04,-0.00160352,0
0.050249275,0.0023928226,9.970892,3.05E-04,2.29E-04,6.11E-04
0.043070808,-0.009571291,9.973285,3.05E-04,8.40E-04,-6.11E-04
0.05503492,0.021535404,9.97807,-3.05E-04,-3.82E-04,0
0.043070808,0.0071784677,9.966106,-9.16E-04,8.40E-04,6.11E-04
0.0526421,-0.0047856453,9.966106,9.16E-04,-9.93E-04,0.00E+00
0.0526421,0.019142581,9.95175,2.14E-03,-9.93E-04,0
0.02871387,0.02871387,9.970892,9.16E-04,2.29E-04,-6.11E-04
0.062213387,0.016749758,9.966106,-1.53E-03,-3.82E-04,-0.0012217296
0.043070808,0.009571291,9.9756775,0.0021380268,-9.93E-04,0
0.031106694,0.019142581,9.973285,-9.16E-04,8.40E-04,-6.11E-04
0.021535404,0.0071784677,9.968499,-3.05E-04,1.45E-03,6.11E-04
0.047856454,0.0047856453,9.963714,-3.05E-04,1.45E-03,6.11E-04
0.062213387,0.019142581,9.9756775,-9.16E-04,2.29E-04,0.00E+00
0.05742774,0.011964113,9.956535,3.05E-04,-3.82E-04,6.11E-04
0.04546363,0.02632105,9.968499,-3.05E-04,-3.82E-04,0.00E+00
0.043070808,0.011964113,9.961321,2.75E-03,2.29E-04,6.11E-04
0.059820566,0.014356935,9.963714,9.16E-04,2.29E-04,0.00E+00
0.04546363,0.0047856453,9.973285,1.53E-03,-9.93E-04,0
0.03589234,0.0023928226,9.961321,-3.05E-04,-1.60E-03,6.11E-04
0.05503492,0,9.966106,3.05E-04,-9.93E-04,0
0.043070808,0.019142581,9.968499,-9.16E-04,2.29E-04,0
0.040677983,0.021535404,9.982856,3.05E-04,0.0014508038,6.11E-04
0.0526421,0.0071784677,9.970892,9.16E-04,-3.82E-04,0
0.033499517,0.040677983,9.9756775,3.05E-04,-3.82E-04,0
0.0526421,0.011964113,9.985249,9.16E-04,2.29E-04,-6.11E-04
0.043070808,0.014356935,9.966106,-9.16E-04,-3.82E-04,0
0.033499517,0.031106694,9.966106,1.53E-03,2.29E-04,0
0.050249275,0.031106694,9.956535,3.05E-04,1.45E-03,0.00E+00
0.03589234,0.009571291,9.992428,3.05E-04,8.40E-04,0
0.050249275,0.0047856453,9.968499,3.05E-04,2.29E-04,0.0018325944
0.031106694,-0.009571291,9.966106,3.05E-04,-0.00160352,0
0.038285162,0.011964113,9.963714,1.53E-03,1.45E-03,-6.11E-04
0.03589234,0.016749758,9.966106,9.16E-04,-3.82E-04,-0.0012217296
0.062213387,0.016749758,9.970892,-3.05E-04,-3.82E-04,0
0.031106694,0.014356935,9.985249,-9.16E-04,2.29E-04,6.11E-04
0.040677983,0.016749758,9.9756775,-3.05E-04,-3.82E-04,6.11E-04
0.043070808,0.0023928226,9.9756775,3.05E-04,-3.82E-04,0
0.019142581,0.016749758,9.9756775,-9.16E-04,2.29E-04,1.22E-03
0.06460621,0.011964113,9.9756775,-3.05E-04,2.29E-04,6.11E-04
0.050249275,0.016749758,9.9756775,-9.16E-04,2.29E-04,6.11E-04
0.033499517,0.016749758,9.9756775,1.53E-03,2.29E-04,0
0.02632105,0.031106694,9.980463,3.05E-04,2.29E-04,0.00E+00
0.0526421,0.0071784677,9.9756775,2.14E-03,8.40E-04,6.11E-04
0.021535404,0.031106694,9.968499,3.05E-04,2.29E-04,-6.11E-04
0.05742774,0.023928227,9.970892,-3.05E-04,8.40E-04,0
0.03589234,0.0071784677,9.973285,-9.16E-04,2.29E-04,0.00E+00
0.05742774,0.0047856453,9.970892,-9.16E-04,-3.82E-04,6.11E-04
0.043070808,0.009571291,9.973285,3.05E-04,-1.60E-03,6.11E-04
0.05742774,0.009571291,9.982856,-3.05E-04,-3.82E-04,0
0.04546363,-0.0071784677,9.985249,3.05E-04,-3.82E-04,2.44E-03
0.038285162,0.0071784677,9.954143,-3.05E-04,-3.82E-04,0.00E+00
0.04546363,0.014356935,9.9756775,-3.05E-04,2.29E-04,-6.11E-04
0.043070808,0.021535404,9.973285,-9.16E-04,2.29E-04,0.0018325944
0.040677983,0.014356935,9.980463,3.05E-04,8.40E-04,0
0.05742774,0.02871387,9.970892,9.16E-04,2.29E-04,0.00E+00
0.033499517,0.011964113,9.961321,3.05E-04,2.29E-04,6.11E-04
0.04546363,0.031106694,9.961321,2.75E-03,1.45E-03,6.11E-04
0.040677983,0.0071784677,9.982856,-1.53E-03,8.40E-04,0.0012217296
0.038285162,0.033499517,9.980463,9.16E-04,-9.93E-04,6.11E-04
0.062213387,0.021535404,9.973285,-3.05E-04,-9.93E-04,6.11E-04
0.043070808,-0.009571291,9.961321,9.16E-04,1.45E-03,-0.0012217296
0.062213387,0.0071784677,9.97807,-1.53E-03,8.40E-04,0.00E+00
0.033499517,0.011964113,9.968499,1.53E-03,2.29E-04,1.22E-03
0.04546363,0.033499517,9.970892,9.16E-04,2.29E-04,6.11E-04
0.033499517,0.023928227,9.970892,3.05E-04,8.40E-04,-0.0012217296
0.062213387,0.021535404,9.961321,-0.0015271619,-3.82E-04,-6.11E-04
0.050249275,0.033499517,9.958928,-3.05E-04,-3.82E-04,0.00E+00
0.04546363,0,9.961321,9.16E-04,-3.82E-04,0
0.033499517,0.031106694,9.982856,0.0015271619,2.29E-04,-6.11E-04
0.050249275,0.016749758,9.963714,-3.05E-04,-3.82E-04,6.11E-04
0.0526421,-0.009571291,9.987641,3.05E-04,2.29E-04,-0.0012217296
0.023928227,0,9.968499,-3.05E-04,1.45E-03,-6.11E-04
0.047856454,0.014356935,9.958928,3.05E-04,2.29E-04,0.00E+00
0.033499517,0.0047856453,9.961321,3.05E-04,1.45E-03,-6.11E-04
0.040677983,0.023928227,9.982856,3.05E-04,2.29E-04,6.11E-04
0.038285162,0.0047856453,9.980463,-1.53E-03,2.29E-04,0
0.043070808,0,9.963714,9.16E-04,8.40E-04,-6.11E-04
0.050249275,0.0047856453,9.985249,2.14E-03,-3.82E-04,0.00E+00
0.05503492,0.0047856453,9.982856,9.16E-04,-9.93E-04,0.0012217296
0.02871387,0.0047856453,9.966106,1.53E-03,-3.82E-04,6.11E-04
0.03589234,0.016749758,9.958928,3.05E-04,-3.82E-04,6.11E-04
0.05503492,0.016749758,9.958928,1.53E-03,8.40E-04,-0.0012217296
0.05742774,0.011964113,9.968499,3.05E-04,8.40E-04,6.11E-04
0.038285162,-0.0071784677,9.973285,3.05E-04,8.40E-04,0.00E+00
0.06460621,0.02632105,9.970892,-9.16E-04,2.29E-04,6.11E-04
0.04546363,0,9.973285,2.14E-03,-1.60E-03,0.00E+00
0.07178468,-0.0023928226,9.958928,-4.58E-03,-9.93E-04,0
0.043070808,-0.040677983,9.95175,-3.97E-03,1.45E-03,1.22E-03
-0.04546363,-0.019142581,9.95175,-0.0021380268,0.0020616686,6.11E-04
0.20817557,-0.11485548,10.083355,9.16E-04,-3.82E-04,0
-0.1268196,-0.016749758,9.994821,9.16E-04,0.0014508038,0
0.12203395,0.014356935,9.982856,-3.05E-04,8.40E-04,1.22E-03
-0.08135597,0.050249275,10.0163555,9.16E-04,2.29E-04,-0.0030543238
0.19621146,-0.023928227,9.956535,3.05E-04,-0.00160352,0
0.05503492,0.009571291,9.982856,1.53E-03,-9.93E-04,0.0024434591
-0.17706887,0.023928227,9.97807,3.05E-04,8.40E-04,0.0036651888
0.12203395,-0.023928227,9.982856,-1.53E-03,0.0020616686,0.0012217296
-0.05742774,0.0071784677,9.980463,9.16E-04,8.40E-04,-6.11E-04
0.14117654,0.0047856453,9.980463,-3.05E-04,8.40E-04,6.11E-04
0.016749758,-0.0071784677,9.982856,-3.05E-04,2.29E-04,6.11E-04
0.014356935,0.009571291,9.963714,2.14E-03,1.45E-03,0.00E+00
0.11485548,0.0071784677,9.990034,9.16E-04,-1.60E-03,2.44E-03
0,0.019142581,10.025927,2.14E-03,-3.82E-04,1.22E-03
0.059820566,0,10.018748,-0.0015271619,-9.93E-04,0
0.033499517,0.031106694,9.937392,9.16E-04,2.29E-04,0
0.06699903,0.050249275,9.913465,0.0015271619,-9.93E-04,-6.11E-04
0.076570325,-0.043070808,9.954143,-3.05E-04,-9.93E-04,-6.11E-04
-0.09332009,-0.0071784677,9.963714,9.16E-04,-1.60E-03,0.0012217296
0.033499517,-0.009571291,9.963714,9.16E-04,1.45E-03,6.11E-04
0.011964113,0.016749758,9.961321,-3.05E-04,-9.93E-04,0.00E+00
0.0526421,0.0047856453,9.990034,-2.14E-03,2.29E-04,0.0012217296
0.0741775,0.011964113,9.956535,3.05E-04,8.40E-04,-6.11E-04
-0.014356935,0.009571291,9.97807,9.16E-04,-9.93E-04,-6.11E-04
0.059820566,0.0023928226,9.954143,-3.05E-04,2.29E-04,-6.11E-04
0.03589234,0.014356935,9.963714,-9.16E-04,8.40E-04,1.22E-03
0.03589234,0.009571291,9.966106,-9.16E-04,8.40E-04,6.11E-04
0.019142581,0.009571291,9.97807,-9.16E-04,2.29E-04,1.22E-03
0.06460621,0.016749758,9.966106,-1.53E-03,-3.82E-04,0
0.031106694,0,9.9756775,9.16E-04,-3.82E-04,1.22E-03
0.03589234,0.023928227,9.968499,3.05E-04,2.29E-04,0
0.02871387,-0.0047856453,9.966106,3.05E-04,-2.21E-03,0.0012217296
0.038285162,-0.0023928226,9.970892,-3.05E-04,2.29E-04,0.0012217296
0.040677983,0.0023928226,9.963714,3.05E-04,8.40E-04,-6.11E-04
0.05742774,0,9.985249,3.05E-04,-9.93E-04,-0.0012217296
0.023928227,0.0023928226,9.968499,-3.05E-04,2.29E-04,0
0.03589234,0.014356935,9.970892,3.05E-04,-1.60E-03,6.11E-04
0.047856454,0.011964113,9.97807,-3.05E-04,2.29E-04,0.0012217296
0.0741775,0.011964113,9.961321,-3.05E-04,8.40E-04,-6.11E-04
0.009571291,0.0047856453,9.966106,1.53E-03,-3.82E-04,6.11E-04
0.031106694,0.0071784677,9.97807,-1.53E-03,-3.82E-04,-6.11E-04
0.033499517,-0.011964113,9.963714,3.05E-04,-3.82E-04,0.00E+00
0.05742774,0.0071784677,9.9756775,-3.05E-04,2.29E-04,6.11E-04
0.040677983,0.0023928226,9.956535,-3.05E-04,8.40E-04,0.00E+00
0.038285162,0.014356935,9.970892,9.16E-04,-9.93E-04,6.11E-04
0.06460621,-0.0047856453,9.966106,-2.14E-03,2.29E-04,-1.22E-03
0.043070808,0.009571291,9.968499,9.16E-04,2.29E-04,-6.11E-04
0.04546363,0.019142581,9.970892,9.16E-04,-3.82E-04,6.11E-04
0.047856454,0.0071784677,9.980463,0.0015271619,2.29E-04,6.11E-04
0.043070808,0.0071784677,9.958928,-3.05E-04,8.40E-04,6.11E-04
0.04546363,0.009571291,9.966106,-9.16E-04,8.40E-04,0.00E+00
0.033499517,0.0071784677,9.982856,9.16E-04,8.40E-04,6.11E-04
0.033499517,0.019142581,9.958928,3.05E-04,2.29E-04,6.11E-04
0.04546363,0.040677983,9.966106,2.14E-03,-2.21E-03,0
0.0526421,0.023928227,9.980463,3.05E-04,-9.93E-04,0.00E+00
0.0741775,0.0071784677,9.992428,1.53E-03,-9.93E-04,6.11E-04
0.0071784677,0.0526421,9.963714,-3.05E-04,-9.93E-04,6.11E-04
0.08853444,0.014356935,9.966106,-3.05E-04,-3.82E-04,6.11E-04
0.05503492,0.02871387,9.97807,-3.05E-04,1.45E-03,6.11E-04
0.043070808,0.019142581,9.966106,-9.16E-04,2.29E-04,6.11E-04
0.050249275,0.023928227,9.963714,-9.16E-04,2.06E-03,6.11E-04
0.06460621,0.016749758,9.9756775,9.16E-04,8.40E-04,0.00E+00
0.043070808,0.011964113,9.946963,-3.05E-04,-3.82E-04,6.11E-04
0.047856454,0.021535404,9.970892,-1.53E-03,8.40E-04,-6.11E-04
0.0526421,0.021535404,9.980463,-9.16E-04,-3.82E-04,0.0012217296
0.043070808,0.014356935,9.970892,-3.05E-04,2.29E-04,-6.11E-04
0.0526421,0.033499517,9.9756775,3.05E-04,2.29E-04,1.22E-03
0.04546363,0,9.973285,3.05E-04,-3.82E-04,0
0.05503492,0.021535404,9.958928,3.05E-04,-3.82E-04,1.22E-03
0.04546363,0.0047856453,9.970892,3.05E-04,-9.93E-04,6.11E-04
0.0526421,0.014356935,9.985249,-3.05E-04,-3.82E-04,0.0012217296
0.050249275,0.0047856453,9.973285,1.53E-03,8.40E-04,0
0.02871387,-0.0047856453,9.97807,-3.05E-04,-9.93E-04,0.00E+00
0.059820566,0.023928227,9.970892,3.05E-04,-3.82E-04,0.0012217296
0.038285162,0.0023928226,9.9756775,3.05E-04,-9.93E-04,0.0012217296
0.05742774,0,9.966106,3.05E-04,-1.60E-03,0.0012217296
0.02871387,0.0047856453,9.963714,3.05E-04,2.29E-04,6.11E-04
0.050249275,0.019142581,9.973285,3.05E-04,2.29E-04,-6.11E-04
0.059820566,0.011964113,9.982856,9.16E-04,8.40E-04,6.11E-04
0.050249275,-0.0047856453,9.970892,-9.16E-04,2.29E-04,0.00E+00
0.038285162,0.0023928226,9.97807,1.53E-03,1.45E-03,0.00E+00
0.03589234,0.0047856453,9.973285,-3.05E-04,-9.93E-04,6.11E-04
0.02871387,0.0047856453,9.9756775,-9.16E-04,2.29E-04,0
0.0526421,0.019142581,9.9756775,3.05E-04,2.29E-04,0
0.03589234,0.009571291,9.968499,1.53E-03,2.29E-04,6.11E-04
0.050249275,0.009571291,9.985249,-1.53E-03,-2.21E-03,0
0.040677983,-0.0047856453,9.961321,-3.05E-04,8.40E-04,-0.0012217296
0.047856454,0.009571291,9.961321,3.05E-04,2.29E-04,-1.83E-03
0.038285162,0.011964113,9.985249,9.16E-04,-3.82E-04,0.0012217296
0.040677983,-0.011964113,9.968499,-3.05E-04,-9.93E-04,-6.11E-04
0.047856454,0,9.973285,3.05E-04,1.45E-03,0
0.040677983,0.014356935,9.966106,-1.53E-03,8.40E-04,0
0.03589234,0.019142581,9.973285,9.16E-04,-3.82E-04,-6.11E-04
0.03589234,0.023928227,9.968499,-3.05E-04,-3.82E-04,0
0.038285162,-0.0071784677,9.968499,3.05E-04,8.40E-04,-6.11E-04
0.040677983,0.023928227,9.97807,3.05E-04,2.29E-04,6.11E-04
0.040677983,-0.0023928226,9.970892,9.16E-04,-3.82E-04,0.0012217296
0.040677983,0.0023928226,9.970892,1.53E-03,-3.82E-04,0.00E+00
0.05742774,0,9.990034,-3.05E-04,-3.82E-04,-1.83E-03
0.02632105,0,9.956535,-3.05E-04,-3.82E-04,-6.11E-04
0.0526421,0.02632105,9.956535,-3.05E-04,-3.82E-04,6.11E-04
0.03589234,0.014356935,9.973285,-2.14E-03,2.29E-04,0.0012217296
0.06699903,0.0023928226,9.990034,9.16E-04,1.45E-03,6.11E-04
0.04546363,0.016749758,9.9756775,-3.05E-04,2.29E-04,-1.83E-03
0.021535404,0.0023928226,9.961321,3.05E-04,-9.93E-04,-6.11E-04
0.0526421,0.009571291,9.97807,9.16E-04,2.29E-04,6.11E-04
