x,y,z,x,y,z
0.7708493479,-0.8656763341,-0.06298398718,0.9381588697,0.001045605633,-0.671987474
1.357254567,-1.091284832,-0.2713279739,0.9462335706,-0.2047296613,-0.5815478563
1.560522639,-1.390134508,0.123678256,0.8951538801,-0.390014559,-0.4913330972
1.632051459,-1.564364117,0.8656699774,0.8108826876,-0.4687660933,-0.4125032723
1.532762525,-1.65715229,1.229886078,0.7364190221,-0.4370161891,-0.3651807308
1.323803256,-1.683883646,1.047866546,0.7196070552,-0.3552952111,-0.3623607159
0.957812766,-1.585042163,0.5838555347,0.7909865379,-0.2991952896,-0.3922644556
0.5244274865,-1.392159876,0.2285166408,0.9333250523,-0.3790014386,-0.462990284
0.02823006918,-1.319327864,0.3378719185,1.091186404,-0.5750282407,-0.5489205718
-0.3654337331,-1.246412266,0.8187175991,1.179399967,-0.7261743546,-0.6598923802
-0.7829112494,-0.9628039984,1.532612303,1.177949548,-0.7151114941,-0.7833189368
-1.061294476,-0.5734153893,2.350378885,1.172258735,-0.558667779,-0.8805190325
-0.8477250823,-0.2339905422,2.719944311,1.192391515,-0.3020235598,-0.9410750866
-0.1265025196,0.08653437411,2.381887099,1.201512337,0.001491048373,-0.9640174508
0.7718097174,0.2322235325,1.856041416,1.147826672,0.2308477908,-0.9417170882
1.640088635,0.2247586035,1.665843693,1.023146749,0.3082328737,-0.8870820403
2.21646229,0.1619640014,1.736346385,0.8405429125,0.1979729533,-0.8029025197
2.523026485,0.2104781492,1.768185438,0.6247254014,-0.01528233383,-0.7012757063
2.824678651,0.5289449639,1.769518733,0.4098173678,-0.2467875779,-0.5819372535
3.206213332,0.9505553422,1.855337652,0.2445956469,-0.429718256,-0.4231872559
3.975154216,1.032630399,1.804103724,0.1253033727,-0.4676858485,-0.2317417115
4.766129237,0.5474415746,1.436082897,0.03630532697,-0.3831895888,-0.041533418
5.278363597,-0.2963350624,0.9905264103,-0.01180082932,-0.3556591272,0.1095555499
5.583711402,-1.117418806,0.8128425695,-0.01535721496,-0.4767751694,0.1802742034
5.623577549,-1.767050589,1.055847901,-0.05338434502,-0.665112257,0.1557510644
5.240383702,-2.059204566,1.94643422,-0.1838818938,-0.7288954854,0.1367313117
4.839575581,-1.476816766,3.09748057,-0.3313159943,-0.6189006567,0.2212384641
4.607174647,-0.2244680961,3.653741118,-0.4330287576,-0.3790803254,0.3616733551
4.367971923,1.033383263,3.480564818,-0.5286415815,0.03609502688,0.4409975708
4.317225193,1.991539143,2.91627177,-0.6175405979,0.3907692134,0.4387434721
4.417405231,2.465620298,2.491406774,-0.7513180971,0.5661123395,0.4347102344
4.428521961,2.373866144,2.704879721,-0.9798594117,0.7826377153,0.520862639
4.429061474,1.622912167,2.845218166,-1.221808672,1.153548241,0.7395133376
4.657979828,0.3943681511,2.302167812,-1.378805637,1.610771656,0.9310945272
4.044142412,-1.008707671,1.364545601,-1.459089279,2.048687458,1.072659373
2.962731031,-2.125004196,0.6273932093,-1.546645999,2.37031436,1.195748091
1.812152883,-2.561557876,0.3716612293,-1.774684787,2.406102419,1.316919923
1.086289508,-2.267016127,0.7643419388,-2.111418009,2.040625334,1.467138648
0.9915510772,-0.9207903186,0.9382575131,-2.362323523,1.408692718,1.643007755
1.260863985,1.345629011,-0.3395499348,-2.419308662,0.7335392833,1.747665405
1.34123516,3.461403606,-2.612502466,-2.355954647,-0.03198388591,1.790477276
1.521813261,4.95980735,-4.154646567,-2.283461809,-0.9396772981,1.772922754
1.004936921,6.233848212,-4.290308253,-2.319769859,-1.853630662,1.680234671
-0.373601842,7.473976283,-2.984182984,-2.839130402,-2.090135098,1.500341296
-2.686713365,8.873967584,1.887894645,-3.312057734,-1.723798513,1.446494579
-4.199497516,9.45575508,6.220932032,-3.108688354,-1.413689137,1.441035867
-5.254117629,7.811846302,3.754869251,-2.621541262,-1.171683908,1.327108026
-5.582210935,5.681974793,0.4079518553,-2.256464005,-1.128140926,1.180719972
-4.586292017,4.059797954,-0.9988882882,-2.004086494,-1.113862514,0.971914947
-3.823481599,2.694396905,-2.128393838,-1.687203765,-0.7158739567,0.7175465822
-3.887337693,1.728876633,-3.91294852,-1.261555195,0.02436861023,0.4810497761
-3.884420929,0.8410147711,-5.629844792,-1.037555337,0.5502499938,0.492631346
-2.2747815,0.2880301754,-4.461129514,-0.8944815397,1.022162557,0.6823974848
-0.732144062,-0.4065840741,-3.766732707,-0.8681396842,1.299698591,0.9963929653
0.4826946694,-1.161407001,-2.532803491,-0.9102479815,1.245981097,1.504952073
2.705577055,-1.324219144,-1.247175505,-0.9810065627,1.029270649,2.05784297
4.44645217,-0.8154208956,-0.4726490762,-0.9847682714,0.951831758,2.447272062
4.513200478,-0.02124327904,-0.5000026548,-0.8417352438,1.225503802,2.395478487
2.35577636,0.3399415644,-1.321863813,-0.5595890284,1.791627288,1.924744606
-1.033613565,-0.3538865032,-2.205510688,-0.2387723923,2.350372791,1.431554556
-2.429166591,-1.027534537,-2.531249831,0.01193168014,2.60361743,1.04088068
-3.098950935,-1.068221937,-2.435692193,0.199420616,2.597540379,0.7235956788
-3.823995394,-0.8946680353,-2.57962837,0.3538377583,2.464936256,0.452439189
-4.598413248,-0.8161883728,-3.071423753,0.4584454,2.171268225,0.2095154971
-5.377170592,-0.8433645491,-3.450707732,0.507095933,1.779979944,0.006541240029
-6.027358256,-1.008498413,-3.743407653,0.4906967282,1.354190826,-0.1580349207
-6.573751783,-1.294722415,-3.854021699,0.4335308671,0.9747211337,-0.2545761764
-7.011552833,-1.620557713,-3.795677354,0.3632763922,0.6859548688,-0.2816783786
-7.271550507,-1.883537618,-3.519087441,0.3350556493,0.4537692368,-0.2368611991
-7.296589087,-2.05292271,-3.054513827,0.4140734971,0.2156575918,-0.1888332218
-7.046794827,-2.40661106,-2.485181323,0.6071084142,-0.1088182181,-0.233207643
-6.336555138,-3.065560706,-1.663555143,0.8557611108,-0.5278791189,-0.3234826624
-5.181967754,-3.690468382,-0.7833809127,1.12521255,-0.8283644319,-0.4431810379
-4.160582972,-4.359170192,-0.3811766611,1.382503629,-0.8992202282,-0.5931289792
-3.281106076,-5.001402512,-0.152947459,1.538484454,-0.7098459601,-0.7562642097
-2.14219966,-5.185203667,0.6209893336,1.525590658,-0.2027499825,-0.8924018145
-0.5776748003,-4.440127643,1.961813283,1.40703547,0.4737691879,-0.9162877202
1.678570926,-2.661692905,3.107035457,1.213724375,0.9523099661,-0.736564815
4.790274959,-0.2689168941,4.160140781,0.9404748678,1.022216797,-0.2830873728
8.385973054,2.001389506,5.138246686,0.4768920541,0.8163589239,0.3038709164
10.95536177,3.796182673,6.551212034,-0.09352196008,0.5557549,0.7191728354
11.12450604,4.933378777,7.249521046,-0.4472720325,0.3861709237,0.8104063272
9.358019513,5.414504006,5.058479321,-0.5761970878,0.3130487204,0.8203631043
6.957438965,5.6553317,3.544676348,-0.5776626468,0.4710884392,0.8698862195
4.306344026,5.535414697,4.317522715,-0.4651237726,0.7000408173,0.9745824933
2.077918035,3.577303775,4.584654772,-0.2126981914,0.8478007317,1.041700721
0.2244423771,0.1058276881,3.16382322,0.1318546683,0.7937747836,0.9620941281
-1.546829629,-3.319979704,1.478047185,0.4179985225,0.5269199014,0.6376542449
-3.287020853,-6.215581319,0.746238346,0.524497211,0.08862347901,0.02762691677
-4.74941571,-7.679695255,1.126994444,0.5475298166,-0.2418167591,-0.6688810587
-4.756282089,-5.665073342,0.9959276849,0.639115572,-0.4134987891,-1.08548522
-2.719773923,-0.5595207194,-0.2718453488,0.6299990416,-0.5567429662,-1.214735389
-0.04622457556,4.137742194,-1.604954924,0.1329599321,-0.6625464559,-1.047494531
2.203151265,7.856141371,-0.2140562999,-0.632609129,-0.745265305,-0.7063678503
2.435231005,10.77934469,3.14635829,-0.8392577171,-0.6745413542,-0.4137164354
-0.1721329287,10.88906062,2.017702782,-0.3624429405,-0.6801020503,-0.3070808053
-3.763099319,6.677197544,-2.886466122,0.1806709617,-1.068798542,-0.3496313393
-5.939226383,2.083763254,-4.223456484,0.5133900642,-1.628369451,-0.5156783462
-6.526849746,-0.79691201,-4.18953171,0.7377851009,-1.947130799,-0.7369081378
-5.862382213,-2.447387307,-6.16258155,0.840017736,-1.910253525,-0.9043735266
-4.704512154,-3.07127733,-7.462947524,0.7678593397,-1.678308249,-0.9522158504
-3.514944058,-2.82243701,-6.694639093,0.5051890612,-1.501215577,-0.8306838274
-1.738192159,-1.409156019,-4.488010507,0.143571049,-1.529242396,-0.6423031688
-0.1465191795,0.8364958323,-2.045160113,-0.09911908209,-1.825178266,-0.5499495864
0.3987222547,2.748696066,-0.9399581065,-0.09935060889,-2.256196737,-0.6385002732
0.1194575696,3.78172394,-1.019759227,0.0618172437,-2.591519833,-0.8542991877
-0.5238099391,4.055551987,-1.20031687,0.2031050771,-2.748167276,-1.023699164
-0.4147615354,4.044146796,-0.3791092803,0.2920536101,-2.545588017,-1.009346604
0.10077625,3.576680675,0.1641863536,0.3898900747,-1.899531841,-0.8542836308
-0.02110825448,2.411107202,-0.6930920815,0.4963185191,-1.094487548,-0.7058574557
-0.9315437678,1.128040738,-1.802092676,0.5676450729,-0.4200390279,-0.6517094374
-1.622199635,0.3721989894,-2.387824526,0.6065500975,-0.04251676798,-0.7120124698
-1.999616651,0.06340951912,-2.374203997,0.6566896439,-0.007341641467,-0.821442008
-2.005869282,0.1160235034,-1.890482907,0.7659165263,-0.191685915,-0.9040772319
-1.608487921,0.3251870629,-1.348476802,0.9095722437,-0.3980441093,-0.9303560257
-1.068733393,0.4239917205,-1.093371576,1.047374368,-0.4583183527,-0.8969096541
-0.5606733966,0.2892296143,-1.11991413,1.138335824,-0.350028336,-0.8370271921
-0.1813362258,-0.0527758969,-1.088242396,1.190630436,-0.1818401068,-0.7823442221
-0.04769873976,-0.5028559984,-0.7181108604,1.221325159,0.002625410445,-0.7623254657
-0.1109954462,-0.9674234749,-0.2156791884,1.231048346,0.1694791168,-0.8049176335
-0.1840872781,-1.32747493,0.3737894735,1.198715329,0.2825912237,-0.883338511
-0.08367197042,-1.541733183,0.9437848252,1.134004235,0.3136404753,-0.9115989208
0.3366261563,-1.433169932,1.197600669,1.052871704,0.2615920007,-0.9022854567
0.6563456014,-1.300937052,1.243095689,0.9936099648,0.2037292272,-0.8512262702
0.9492392912,-1.266804481,0.8893008823,0.9620155096,0.1091216207,-0.7467982769
1.216398236,-1.342628076,0.6191968242,0.9425376654,-0.03286108747,-0.6556236148
1.133577037,-1.578250603,0.4846376932,0.9066123962,-0.214412123,-0.6047026515
0.9053913816,-1.689104595,0.6453952414,0.8368282914,-0.4237464368,-0.5566602945
0.8673258549,-1.618096876,0.9080981564,0.7625330687,-0.6094802022,-0.4926254153
0.8302747659,-1.396540868,0.9512088377,0.7203779221,-0.7358578444,-0.4246769845
0.7029220591,-1.112256893,0.8746664269,0.7319462299,-0.8014000058,-0.3779806793
0.5475868283,-0.9464046523,0.733115099,0.8155191541,-0.8670189977,-0.3849469721
0.259281343,-0.8887982665,0.7248533204,0.9442233443,-1.011055112,-0.4606507421
-0.1890203506,-0.8782067299,1.076293015,1.060832739,-1.181085706,-0.5823987722
-0.5925196104,-0.7785241204,1.880894557,1.087453246,-1.215231299,-0.7800843716
-0.9900412572,-0.6705664345,3.214863379,1.010765433,-0.9794404507,-1.018641233
-1.123394373,-0.6634960577,4.382151255,0.9497625232,-0.4675213397,-1.216259122
-0.5195327002,-0.8559528125,4.34622011,0.9895687699,0.1089489013,-1.286173463
0.8948951221,-1.003316626,2.955752132,1.075579047,0.6047407985,-1.195333958
2.750505161,-0.9646651161,1.245347267,1.133218646,0.8922734857,-1.022024035
4.181925619,-0.8895482081,0.2445826633,1.158909202,0.8683235645,-0.8373574018
5.107091084,-0.7538520359,0.06100099667,1.13919878,0.4698158801,-0.6972306967
5.829360818,-0.7007055521,0.7072203409,0.991618216,-0.01917015016,-0.5619065166
6.510271536,-0.681810882,1.967240861,0.6683536172,-0.1288694888,-0.4182020426
6.493996109,-0.616600451,2.877790648,0.3543169796,0.05505260825,-0.2896172106
5.747043769,-0.4553764543,2.606530698,0.2397994548,0.2041323632,-0.112353228
5.467310298,-0.2483545831,1.438847101,0.2710976601,0.1415467262,0.09071467817
5.454401716,-0.2193886009,0.6307324367,0.2395970076,-0.1074348539,0.2249699682
4.765891629,-0.39581835,0.8973591741,0.05008642748,-0.4288181961,0.2749265432
3.696737964,-0.3437152377,1.910262544,-0.2163037211,-0.7040106058,0.2985889912
2.985886573,0.1846025342,2.670750949,-0.4188773036,-0.8128756285,0.3625174165
2.66295898,1.024341878,2.84605637,-0.5513998866,-0.5649049878,0.4677056372
2.660481192,2.000283591,2.716286373,-0.6374030113,0.00956287235,0.5303300023
2.97679492,2.680216404,2.141839303,-0.6713982224,0.560043335,0.5303102732
3.473239298,2.783250662,1.557992536,-0.7642276883,0.8759367466,0.5279690623
3.778336928,2.410872809,1.796021394,-1.008462429,1.08184278,0.719922781
4.536046224,1.445402222,2.33004293,-1.295358181,1.317650199,0.9477106929
4.053330511,0.01484860956,2.076317906,-1.514553547,1.633428216,1.138218999
2.925869327,-1.266648414,1.458550457,-1.694814444,1.949895859,1.301409364
2.013131382,-1.863572104,1.131732432,-1.936369896,2.054078102,1.430330515
1.137061664,-1.791832564,1.412824333,-2.249269962,1.944758892,1.545511127
0.7890288555,-1.094287521,1.525668621,-2.512170315,1.44973743,1.629509091
0.578149432,0.5238280593,0.7707721911,-2.559173584,0.7565398812,1.615641594
0.1978758572,2.230046286,-1.291447339,-2.43395257,0.06522697955,1.545662284
0.351118792,3.81417075,-3.523270572,-2.304336548,-0.6577435136,1.517516851
0.7288420978,5.103586291,-4.372835145,-2.273371935,-1.43790555,1.534024477
0.4302151251,6.399831386,-3.807821673,-2.499342918,-1.914651155,1.559936881
-0.6690507692,7.69910372,-1.413998199,-3.103358746,-1.561077952,1.660580158
-1.805336773,9.062906686,4.643928214,-3.269927263,-1.330873966,1.734685659
-3.11038769,8.828541465,5.922790797,-2.967381954,-1.442998886,1.600708365
-4.460680601,7.208093057,2.530940035,-2.555262804,-1.527686834,1.346341848
-4.442654531,5.422859161,-0.1496223331,-2.263373375,-1.582956433,1.096112013
-3.693597328,3.793025671,-1.528114407,-1.976418257,-1.377071619,0.778801918
-3.980291871,2.122499519,-3.142157039,-1.385659099,-0.4345229268,0.4180141985
-4.606307801,0.7735591914,-6.346525912,-0.9070624113,0.4623860121,0.2229696661
-3.795558988,0.5686486133,-6.502229684,-0.7701181173,0.9869285822,0.3709468544
-1.648286847,0.08456628891,-3.832787188,-0.7280059457,1.294244289,0.8335087895
0.5425719227,-1.017223571,-2.754249609,-0.8557699919,1.337515116,1.505062938
3.062178078,-1.472837926,-0.7853928371,-0.9742899537,1.157925844,2.175948143
4.782162965,-0.858344676,0.02830123472,-1.013246655,0.9358584881,2.611256599
4.843635378,0.08370528817,-0.0003846154034,-0.9073640704,1.006565928,2.688147068
3.572186286,0.5598270089,-0.5336743305,-0.6434898376,1.509108663,2.288134336
0.4766378536,-0.18883155,-1.394500886,-0.2997475266,2.189088345,1.729824901
-1.704617221,-1.565697996,-2.005835672,-0.002621309366,2.635411501,1.259939909
-2.581983993,-2.233943878,-2.200258758,0.2095030397,2.751985312,0.8878651857
-3.227649211,-2.004206317,-2.40829346,0.374412626,2.764915705,0.5629310608
-3.95312154,-1.756498215,-2.997127806,0.504797399,2.685475349,0.2713623941
-4.764045124,-1.673016799,-3.469282377,0.5692171454,2.421424389,-0.005415963009
-5.560611682,-1.71440621,-3.754978264,0.5904996991,2.033083677,-0.2531701624
-6.210172153,-1.815447832,-4.07266065,0.5817435384,1.616650701,-0.4398324788
-6.672855715,-2.062400732,-4.287041068,0.5654009581,1.247206807,-0.5486718416
-6.988386477,-2.396629764,-4.236825084,0.5640928149,0.9772959352,-0.5674636364
-7.169200724,-2.802171636,-3.942609498,0.6275581121,0.7337095141,-0.5264760256
-7.263208211,-3.186518159,-3.384443993,0.7518355846,0.3938135207,-0.4798690975
-7.244836688,-3.446259229,-2.390298515,0.9243321419,0.002140232362,-0.556107223
-6.70980276,-3.632860243,-1.188181318,1.106156588,-0.3679462373,-0.7078195214
-5.482731739,-3.765034671,-0.1175146188,1.303801656,-0.6223251224,-0.8317377567
-3.988759255,-4.228727703,0.4599623208,1.481052399,-0.6387051344,-0.893679142
-2.435140989,-4.650073293,0.9448764198,1.604026437,-0.4321613312,-0.8908070922
-0.7782406272,-4.530426338,1.788807663,1.701612592,-0.1240964532,-0.866859436
0.8225836268,-3.548933421,2.768589392,1.712788582,0.1526818722,-0.7811408043
2.822584309,-1.880659433,4.038786438,1.474435687,0.4088098109,-0.5575996041
5.578467072,0.1287842008,5.396112024,0.9501327872,0.5384812355,-0.2157718092
8.462376495,2.137992272,6.717219173,0.1988350451,0.5221384764,0.1842493713
10.90522733,3.871878843,7.391988905,-0.3524853885,0.2748815417,0.5523812175
12.20959611,5.552836371,4.491958368,-0.6185106635,-0.001992422622,0.8348509669
11.57657761,7.463793327,2.759006448,-0.6257783771,0.004612792749,1.050551891
7.985867821,8.672147957,4.432144243,-0.3521987498,0.2384231538,1.147969484
3.223684983,7.406036135,4.921995798,0.03873281553,0.4003255367,1.132559299
-0.2764227397,3.502370407,2.571245449,0.2631736398,0.4682028592,0.9382781982
-2.855968692,-0.6357049644,0.9280172011,0.1691136211,0.3788475394,0.5088133812
-5.185127679,-3.637265785,1.347554719,0.01414055564,-0.03421382606,-0.1223064885
-6.467595593,-4.053526619,0.9871233239,-0.07172488421,-0.5948808193,-0.6938251257
-5.03600387,-0.3621510581,-0.1708487341,-0.4033693969,-0.7577013969,-0.9464802742
-1.747807544,4.195136399,0.5327309122,-0.948880136,-0.7498729229,-0.7431529164
0.9832698633,7.326365217,2.564997787,-0.9635182023,-0.9163401723,-0.2329138815
1.767624005,8.219830306,1.490839008,-0.3629091978,-1.08486414,-0.0815545544
-0.8640484406,5.160630367,-3.264034237,0.1703046411,-1.13503015,-0.4743572176
-4.399205265,0.5902431899,-5.425653761,0.3417931199,-1.044650674,-0.984695971
-5.920832064,-1.452500071,-4.335183459,0.3643887043,-1.077986479,-1.278737426
-5.46602961,-2.131963513,-3.688859194,0.4853364527,-1.259948611,-1.32474184
-3.968722429,-2.11952138,-5.40892416,0.6354820132,-1.405772686,-1.227400422
-2.626459095,-0.9829349323,-6.878228066,0.7115191221,-1.465460181,-1.074046016
-1.733423045,0.7307470547,-6.693752958,0.6685543656,-1.522553325,-0.8742207885
-0.997294297,2.452994625,-5.211487278,0.4387386143,-1.729042888,-0.6691454649
-0.2086106017,3.606437516,-2.301526884,0.1734235883,-2.035003901,-0.5412255526
0.2003513074,3.477147703,-0.2481389676,0.03779001534,-2.284543514,-0.5350837708
-0.204693136,2.612353413,-0.06921192178,0.01751217805,-2.471698523,-0.6254208684
-0.9483581244,1.834735301,-0.1445523364,0.07596050203,-2.468580484,-0.7275108695
-1.270064944,1.268141282,-0.2985538344,0.2191943675,-2.135535955,-0.788276732
-1.420437292,0.8321171789,-0.8761234938,0.4086664021,-1.485279441,-0.8276588321
-1.656196013,0.4333072459,-1.561599328,0.5588790774,-0.7742484808,-0.8432220817
-1.755949934,0.1743839225,-1.875033994,0.6125633717,-0.2206682116,-0.8656150103
-1.689835832,0.121366618,-1.81364166,0.6239814162,0.02328853309,-0.8998510242
-1.467725697,0.244465759,-1.597900476,0.6641819477,-0.04616624117,-0.9243024588
-1.141525073,0.4432534703,-1.307875911,0.7436312437,-0.23421444,-0.9196885824
-0.7189385434,0.5616524708,-1.193455752,0.8549234867,-0.3424317241,-0.8662156463
-0.2312356905,0.4891027828,-1.272409461,0.944425106,-0.3454275131,-0.7849897742
0.1178244154,0.1314782622,-1.159798981,1.016447306,-0.2532274723,-0.7152485251
0.2584925308,-0.4059568821,-0.9286199893,1.077961206,-0.09139036387,-0.6725231409
0.2380444937,-0.9213210644,-0.6604974604,1.105582476,0.05405844375,-0.6854290962
0.07377163091,-1.22857032,-0.1446060028,1.094411016,0.08930471539,-0.7541707754
-0.2480228669,-1.251993865,0.5881582369,1.046271801,0.08636007458,-0.832275331
-0.333389074,-1.01386257,1.123413663,0.9831852317,0.07808989286,-0.8422459364
0.1457671921,-0.6168459502,1.052728015,0.9087648392,0.001360669732,-0.8048871756
0.5602417272,-0.5401233605,0.9401215534,0.8583298922,-0.09918884188,-0.7487685084
0.8955307896,-0.7055073995,0.7483569456,0.8153067827,-0.2591079175,-0.6861643791
1.063774894,-0.8863409365,0.9378291316,0.7998607159,-0.3924449384,-0.6385704875
1.061007183,-1.19226508,1.023804776,0.7953872085,-0.4933327734,-0.6190997362
0.9025622957,-1.487583075,0.9950796897,0.7833665013,-0.5659148693,-0.6334997416
0.7022504435,-1.685477052,1.047434,0.7823576927,-0.5849840045,-0.6577071548
0.5377981324,-1.761488863,0.9493545881,0.8113744259,-0.5342105627,-0.6729798913
0.4856038348,-1.688266391,0.7101929269,0.8689421415,-0.4653996825,-0.7029784322
0.4193815964,-1.658079927,0.4822252983,0.9404687881,-0.411678642,-0.7287178636
0.3778396257,-1.592506508,0.3950345061,1.021380782,-0.4148726463,-0.7616818547
0.2916393058,-1.539813028,0.5236043335,1.118497014,-0.4450148344,-0.8003485799
0.2060065567,-1.46744045,0.6690710813,1.248872876,-0.4502502382,-0.8604553342
0.1084361171,-1.465953427,0.847898247,1.398189902,-0.4045013785,-0.9309532046
0.0293292626,-1.580351375,1.272390903,1.501616716,-0.254781127,-1.009801388
0.06005173312,-1.55958565,1.753077886,1.508978486,0.02226912417,-1.064640641
0.3758762166,-1.287104342,2.251248064,1.414048672,0.3624439836,-1.070313931
1.025860466,-0.9039028966,2.326418748,1.252158523,0.5930505395,-1.002889395
1.969794345,-0.4799111761,2.036132318,1.060275912,0.5421233773,-0.8913016915
2.750533511,-0.04327274002,1.907611445,0.8364976048,0.2842716575,-0.7370860577
3.423716557,0.5329284806,1.807628683,0.6069946885,-0.03532272205,-0.5477707386
4.035276968,1.118683711,1.6411247,0.393230468,-0.3820655048,-0.3680363894
4.433526053,1.363659758,1.699577474,0.1755429357,-0.6539000273,-0.2157856375
4.570207729,1.136643731,2.012524064,-0.01661238819,-0.7260453105,-0.08052236587
4.67456739,0.6183224525,1.913771721,-0.09661285579,-0.6427420974,0.05669628456
4.93256863,0.01717676025,1.09518827,-0.05637062714,-0.5998985171,0.1501023918
5.065189633,-0.6613859337,0.4583391035,0.002352779731,-0.6066571474,0.1452156901
4.716359536,-1.178325402,0.7630582557,-0.01269727573,-0.5688578486,0.08019088209
4.298734428,-1.089531851,1.546096054,-0.06729826331,-0.4742906392,0.04192840308
4.133564032,-0.3267746243,2.361890459,-0.1403482258,-0.1430024654,0.1086682826
4.355020379,0.795031603,2.637179811,-0.1646244228,0.3130209744,0.292498827
5.101251126,1.723136044,2.201582993,-0.204953745,0.7292006016,0.4670439959
5.36459928,2.094842866,2.158269629,-0.407766819,1.170845151,0.5995714068
5.247547603,1.866261489,2.547669344,-0.6986676455,1.474921227,0.747867167
5.208606754,1.140576394,2.510227209,-0.9922745228,1.627604008,0.939432025
5.04510663,0.2891454432,2.070259044,-1.286326885,1.800243735,1.126136422
4.259929481,-0.4803413842,1.560755863,-1.535672903,1.981346965,1.31552422
3.212156166,-0.924661607,1.005961003,-1.738837957,2.088070393,1.459300518
1.927032769,-0.9211229115,0.5884715041,-2.031738281,1.935713291,1.540207505
0.7707134466,-0.4794342063,1.178513034,-2.385780096,1.672064066,1.614363551
0.4807257074,0.5884831945,1.086860002,-2.647121429,1.15822804,1.710958838
0.5642497938,2.312781853,0.1080401765,-2.701492548,0.3421987593,1.776708841
0.3996875926,3.992275739,-1.345546009,-2.575950384,-0.5912393332,1.827139258
0.33516982,5.22631543,-2.716415845,-2.42176199,-1.381473184,1.81669724
-0.2060465965,5.945204873,-3.111362673,-2.507982254,-1.830608726,1.703985333
-1.497384338,6.674220574,-1.483898249,-2.967991352,-1.62900126,1.587757826
-2.579655843,7.656672691,2.05454768,-3.219052792,-1.278314471,1.546823859
-3.011387802,7.730245877,2.829883234,-2.985641003,-1.186769128,1.455868125
-3.82494115,6.138308694,0.4727051537,-2.503690958,-1.075044394,1.290289283
-3.941844359,4.212028497,-1.725936488,-2.082042456,-1.025905132,1.107807636
-3.297197379,3.163802469,-2.247988186,-1.760821819,-0.9378631115,0.9193241596
-3.081297789,2.559459442,-2.469336104,-1.288022757,-0.331636548,0.7030653358
-3.300744258,1.481695186,-4.416516466,-0.798304975,0.6130333543,0.5677622557
-2.774431396,0.9346060779,-5.419662411,-0.5439059734,1.314851999,0.6281843185
-1.210558862,0.7444266204,-3.837974527,-0.5492516756,1.559200406,0.9885256886
0.8737737158,-0.00351706821,-1.960254947,-0.6825729609,1.52373004,1.518025517
2.881986931,-0.567186724,-0.5250878501,-0.781493485,1.280625224,2.105002642
4.578096436,-0.5268634814,-0.3115956138,-0.8122628927,1.018028498,2.542635441
5.026851426,0.08706395095,-0.3791640061,-0.7142097354,1.083710194,2.637184381
3.579391688,0.4976987618,-1.144377979,-0.4604352415,1.628298044,2.276981592
0.242931389,-0.04332242438,-2.15276504,-0.1586978585,2.229036093,1.794864058
-1.88539406,-1.165224513,-2.4695024,0.07761506736,2.551680565,1.423527479
-2.596817405,-1.510911343,-2.182244963,0.2462523282,2.60708952,1.16980052
-3.022795331,-1.217650866,-2.196421372,0.4009455144,2.486081839,0.9528199434
-3.665439155,-1.102527526,-2.614270644,0.4986177385,2.284002542,0.7189022303
-4.347559834,-1.015973279,-3.005809417,0.5263335109,2.049750328,0.473405689
-4.941868958,-1.005401031,-3.340759457,0.4874279201,1.849485874,0.2420119047
-5.376063508,-1.10252928,-3.604741525,0.413543582,1.704338551,0.03016356006
-5.815636244,-1.334009301,-3.84832904,0.3675700724,1.583178043,-0.1285494417
-6.220462076,-1.585569986,-4.080959108,0.3740247786,1.370944381,-0.2146286666
-6.610761371,-1.829903059,-3.893782924,0.4437434673,1.081038594,-0.2362677008
-6.937222107,-2.121027693,-3.430787519,0.5724306107,0.7496600747,-0.2286087126
-7.163653027,-2.480542558,-2.84164586,0.7350072861,0.3777435422,-0.2694763839
-7.216911155,-2.98843012,-2.204901324,0.8766616583,-0.003544419538,-0.4328072369
-6.885622852,-3.535207094,-1.415737736,0.9701838493,-0.3354934454,-0.695163548
-6.164896256,-3.929130424,-0.608430004,1.047555327,-0.5068622828,-0.9705972672
-5.150021879,-4.263602617,-0.190754627,1.069858432,-0.4322004914,-1.16913271
-3.703623048,-4.39146035,0.2832251132,1.067921758,-0.2012839317,-1.245639205
-2.049210411,-4.267747461,1.140590423,1.175730705,-0.01553457417,-1.263066411
-0.5328717819,-3.488026825,1.817908962,1.375855088,0.1880033612,-1.252927184
0.9591635961,-2.124628348,2.54323633,1.403984308,0.4741363823,-1.089440942
3.350189549,-0.6366314316,4.051577238,1.240630031,0.4766988754,-0.74127388
6.398405737,0.9185480926,5.044055659,0.7585487366,0.2358096987,-0.2968645692
8.849337,2.449604983,6.145466749,-0.004365946166,-0.07891842723,0.1662255824
10.57867833,4.113991901,6.398936483,-0.5626062751,-0.51300776,0.5779613256
11.18482636,5.903071366,3.649522039,-0.7689946294,-0.7555365562,0.9141036272
9.550649871,7.638208814,3.569399871,-0.7283411026,-0.499732703,1.214219689
6.039780515,8.061343041,6.6113003,-0.4091394246,0.04114810005,1.377974272
2.510899702,4.603796695,6.221238321,0.1219883859,0.3601832092,1.2928859
-0.03094283527,-1.086683476,1.923170102,0.5497940779,0.1964414418,0.844201088
-2.422176878,-5.356497222,-0.2044961522,0.5933103561,-0.4525295198,-0.02654763684
-4.631230645,-8.030774884,0.6760029264,0.5024414063,-0.8061368465,-1.075657248
