Accel x,Accel y,Accel z,Gyro x, Gyro y,Gyro z
-7.671599627,8.87653948,-1.573853537,-2.353281975,-1.314709783,0.676730335
-6.651959058,5.724359059,-3.558459667,-2.042799473,-0.149296418,0.799835801
-4.294451636,2.718527138,-4.27788424,-1.838254809,0.711678028,1.149193645
-1.47149031,0.729728818,-3.999563558,-1.688499689,1.028518796,1.625786781
1.217550621,-0.035926469,-3.317833924,-1.47495842,1.061235785,2.221883535
3.312317499,-0.369596698,-2.900945606,-1.238787174,1.04355216,2.833338022
4.150419305,-0.76811437,-2.328590247,-1.071554542,1.118716002,3.178270578
2.71537072,-1.311757137,-1.944442753,-0.883428335,1.647938251,3.156284571
0.340542453,-2.398727029,-2.797155269,-0.693022013,2.43075943,2.835286617
-1.716139609,-4.04125049,-3.920601957,-0.552541852,2.97730875,2.365159512
-3.038281654,-5.981040157,-4.436245248,-0.431543559,3.214591265,1.891291499
-3.783874396,-7.727218054,-4.94555203,-0.30348599,3.262115955,1.476368904
-4.231614948,-9.077421533,-5.653927094,-0.160693362,3.331965685,1.127775311
-4.830566053,-9.830830502,-6.464388906,-0.03552293,3.429632902,0.828280449
-5.710043534,-9.881915377,-6.955161083,0.167684495,3.435756683,0.56462872
-6.66833327,-9.204827431,-7.337607911,0.487509906,3.280152082,0.390856653
-7.320265731,-8.323405247,-7.462602656,0.860619962,2.917572498,0.284603089
-7.679607577,-7.959623372,-7.07144996,1.255395412,2.385424614,0.222823888
-7.775243541,-8.014115426,-6.14007395,1.68530643,1.832665563,0.178358942
-7.447001767,-8.001579769,-4.454743028,2.115750313,1.364481568,0.092841648
-6.722093501,-7.312748779,-2.574021052,2.49499774,0.91130358,-0.052006688
-5.767521325,-6.569708645,-0.826839823,2.875762701,0.474310547,-0.165800095
-4.473025704,-6.247242531,0.708555097,3.155533791,0.275325924,-0.231674746
-2.999296675,-5.669754778,3.053698711,3.012419701,0.625290096,-0.264948279
-0.64003481,-3.615653672,6.642749916,2.381258488,1.362130523,-0.410085708
2.226800436,0.386920173,9.085125532,1.38441062,2.409113646,-0.581040919
6.872431947,5.986691314,11.0316185,0.227324545,2.808517694,-0.176162392
14.75697173,12.84378599,11.44923367,-1.024057269,1.509036422,0.584025502
18.93221393,18.45519029,10.43260163,-1.559703469,0.787672758,1.027632952
14.52239024,18.50797144,6.799027688,-1.205156803,0.727746308,1.014222383
5.557579182,13.32834178,2.666942204,-0.453323275,1.006089807,0.686251104
-2.047410668,7.068347902,1.038344393,0.072881646,1.060399413,0.425944954
-6.982717199,0.502673628,2.144602922,0.294811577,0.548853815,0.338410825
-9.504548045,-4.924138071,3.52355085,-0.129774049,-0.002852276,0.179915726
-10.75354273,-6.926446446,4.871948157,-1.433892488,-0.353627205,-0.358840913
-10.55885836,-1.11535369,5.942148993,-2.485911608,-0.797360659,-1.266551733
-10.37569726,9.017885641,2.427691257,-1.871595621,-1.191355109,-2.348385096
-9.687672907,16.14925377,-7.470155848,-0.96224755,-1.610393405,-2.85781455
-5.40066545,17.25831742,-10.36165938,-0.454838365,-2.397169113,-1.765133142
3.119048551,11.82028582,-8.837772235,0.185944289,-2.890780926,-0.546606958
4.54488098,3.524242047,-10.84773726,0.431247473,-3.197765112,-0.279440224
0.546585835,-2.31850023,-8.779493064,0.473770171,-3.222486496,-0.389941961
-0.750958068,-4.298886696,-6.645602382,0.859345675,-3.114174366,-0.575171471
-0.984212989,-4.462465147,-7.494344533,1.468744636,-3.067439556,-0.79102093
-0.893484086,-4.392738115,-7.722869211,1.880422115,-3.157133818,-1.140724421
-1.307436351,-3.692715285,-5.788770449,2.014999151,-3.297395229,-1.655545115
-1.743469222,-1.361269648,-3.541422899,2.124658108,-3.291521549,-2.035052538
-0.48491556,1.786601677,-3.539723986,2.29189539,-2.696482182,-2.063548565
1.738044567,3.411796402,-4.773471124,2.402216196,-1.710056067,-1.864524722
2.855309059,3.43332902,-5.061986453,2.324622869,-0.782673061,-1.456814766
3.89471699,2.825228686,-4.014494,2.133839846,-0.244990498,-0.955095291
4.638658165,1.663400245,-2.86716404,1.927073121,-0.223650053,-0.566694021
4.055755985,-0.019897125,-1.604834074,1.846268654,-0.604693413,-0.452037513
1.782733311,-2.121298911,-0.212333495,2.0292449,-1.098858356,-0.488755047
-0.992138522,-3.342762029,0.424372244,2.215606928,-1.322372556,-0.522767603
-2.620632288,-3.970951796,0.700804336,2.128338575,-1.130890489,-0.606244385
-3.656898998,-4.266950758,1.058182189,1.842267632,-0.824558794,-0.723312318
-4.04310547,-4.297774351,1.141185466,1.623642325,-0.724751234,-0.812752187
-3.652609192,-4.076059937,0.740289375,1.670987487,-0.864482045,-0.83268255
-2.621080032,-3.341822702,-0.028065234,1.787700295,-1.069758773,-0.804014146
-1.383719088,-2.322688914,-0.039086906,1.776159763,-1.156627297,-0.769069076
-0.414169415,-1.360458332,0.510386394,1.695085406,-1.219006419,-0.755089879
0.258327696,-1.073721119,0.748807466,1.543937087,-1.398729563,-0.734246612
0.767054486,-0.760396343,1.533779739,1.468997359,-1.531434774,-0.718446076
0.930866891,-1.040180668,1.632443381,1.44279027,-1.461271524,-0.757369518
0.540974717,-1.854174746,1.720981496,1.36476469,-1.302161813,-0.879299164
-0.226234229,-2.441660161,2.986420534,1.195496798,-1.170931697,-1.050914764
-0.473735118,-2.075035173,4.56842406,1.040990353,-1.042024255,-1.1893996
0.597716302,-0.733363959,4.964601014,1.010053515,-0.875119627,-1.232584
2.657430572,0.238534615,3.562653903,0.998268843,-0.795606196,-1.223084807
4.278955376,0.27561493,2.398763854,0.951891422,-0.788971364,-1.182753444
5.254349099,-0.165732999,2.568744573,0.811819255,-0.764350176,-1.123808384
5.491157037,-0.645333794,3.62227046,0.598387122,-0.735448301,-1.076473951
4.844086921,-0.72231065,4.835964697,0.449510276,-0.66621089,-0.999446213
4.340531835,-0.089018008,4.809584056,0.371037245,-0.469085217,-0.85684377
4.757933656,1.161065056,4.201767507,0.290429771,-0.258535951,-0.7183429
5.681272782,2.171810955,3.883287833,0.165743127,-0.259593338,-0.672754049
6.653275401,2.149575742,4.004864294,-0.001946799,-0.284530371,-0.624751866
8.269719834,1.477119548,3.38357627,-0.095759928,-0.187358528,-0.446311533
10.49307159,1.125087733,2.265672311,-0.227694541,0.06248939,-0.124194726
11.85051379,1.214914135,2.246789039,-0.528411031,0.211603776,0.229087204
10.63324695,1.594625399,3.644596858,-0.952323973,0.055588879,0.46843189
7.253436759,2.704530177,4.762789571,-1.366340995,-0.112856016,0.58398366
3.619124563,4.152790126,4.540305342,-1.672804594,0.225668505,0.80095166
2.340685174,5.475709877,3.068371672,-1.950279474,0.900679529,1.220760942
3.426033018,6.014208851,1.345948306,-2.254314661,1.523223758,1.642230511
4.771041267,5.705192587,-0.489596558,-2.592952728,2.034392595,1.921724319
5.303253708,4.740166236,-1.994418498,-2.715000391,2.102369785,2.029535294
3.956351023,4.249409256,-2.730678179,-2.429629803,1.773404002,1.964220285
0.713155138,4.468737067,-4.135665388,-2.085403442,1.385083079,1.722232699
-2.145418623,5.338709637,-5.274743068,-1.972303271,0.846324444,1.455438137
-3.464957499,7.415911632,-4.502556919,-2.238265514,0.269166023,1.3193506
-3.666805767,9.891307474,-1.954976715,-2.793816805,-0.391239882,1.341911435
-3.534686577,12.14545769,1.023883613,-3.2614398,-1.267131209,1.449445963
-3.980117391,13.74647717,2.424935821,-3.319655657,-2.216242552,1.505949616
-5.370175619,14.28661515,1.530736426,-3.11006403,-2.880738497,1.327635765
-7.250273326,12.95233288,0.143497859,-2.834895372,-2.846210241,1.033102274
-7.686856817,9.133205964,-1.020536495,-2.278037548,-1.508888125,0.883000374
-6.005102,4.831905193,-4.430082342,-1.754402399,0.387117505,0.980978966
-2.974124824,1.70944771,-6.283893223,-1.462734103,2.007777691,1.275502205
-0.165292854,0.340091202,-5.610594148,-1.474975586,2.694181919,1.800888777
2.637698574,-0.234047825,-3.637465691,-1.641362667,2.489353895,2.518496275
4.745274957,-0.859513135,-2.138426572,-1.7841959,1.963991761,3.225488424
5.164485873,-1.543399655,-2.075675516,-1.688271999,2.021903276,3.467753172
2.354785888,-2.528769705,-3.834749135,-1.345432997,2.669591427,3.246665478
-0.90249303,-4.019102955,-5.741716437,-0.971523106,3.362531662,2.808622599
-3.004590982,-5.997928748,-6.472955659,-0.693355203,3.750490189,2.341830254
-4.40001249,-7.81721572,-6.686640495,-0.492532343,3.698393106,1.956720471
-5.532825849,-9.519490762,-7.302457687,-0.261271507,3.760448694,1.543452978
-6.784283708,-10.81069845,-8.063512201,-0.04540712,3.658904791,1.111465812
-8.104355084,-12.06873568,-7.579196068,0.232844427,3.263070822,0.8806445
-8.653556654,-12.60373922,-6.942559961,0.635260582,2.909388304,0.820664525
-8.580625858,-11.09004029,-6.743897921,1.073756337,2.622169495,0.837507486
-7.936981333,-9.203894534,-6.334666548,1.440269589,2.256400585,0.773579121
-6.897902488,-8.186991282,-5.393747633,1.62865293,1.837856412,0.572651744
-5.5130316,-7.311429513,-3.712290923,1.725659132,1.388269663,0.350261837
-3.931339332,-6.200336988,-1.896929599,1.87645781,0.951078355,0.115642138
-2.753694313,-5.495079764,-0.619855069,2.163568735,0.507560313,-0.140912428
-2.060736306,-5.274380665,0.729721219,2.504463196,0.237162858,-0.349012822
-1.186003097,-5.008717219,2.72820419,2.661105871,0.16188328,-0.489606142
0.079258246,-3.826519944,5.917160682,2.188839436,0.213080958,-0.609457076
2.140702992,-1.03407826,10.36474682,1.247157097,0.318926424,-0.733318031
4.829106502,2.631163327,12.16016894,0.509363353,0.162846401,-0.910521984
6.057880235,5.497589701,8.998848932,-0.470858365,0.484036118,-1.18455267
5.258887327,8.678530936,10.38576623,-1.011144638,2.234124184,-1.208171368
4.776951075,14.47263339,9.009038317,-0.767964602,3.426854134,-0.603435159
4.487757409,21.06250512,2.721576588,-0.404338598,2.900500774,0.428824306
2.633378957,17.77449467,-0.158816643,-0.294261873,1.892773986,0.975990415
0.536510138,3.855816181,2.744197001,-0.614976585,0.459473372,0.775503159
-1.850379737,-6.496856174,7.036394429,-1.460934997,-0.937968433,0.158276454
-3.46066857,-12.07219839,10.43836385,-1.946680665,-1.927225828,-0.476538748
-3.653115972,-10.54222754,3.121540952,-1.276770711,-2.120791912,-1.38234055
-7.218263154,-0.767567842,-10.83654951,0.829817474,-1.941684365,-3.16485405
-13.10863987,12.11252806,-25.7192858,-0.594274342,-2.765760422,-4.683595657
-11.23157876,25.74552382,-6.731890673,-2.361092806,-1.557431459,-3.352609158
4.484535817,33.17202173,3.581650865,-0.939076483,-1.299003959,-0.504314065
9.064004418,21.38788975,-10.61811836,0.310299695,-1.986652136,0.81003809
-0.234047533,3.107346423,-6.355932038,0.838290513,-2.728080273,0.786807597
-2.757140654,-6.322582727,-2.830222257,1.277696609,-3.203545332,0.336926848
-2.843401764,-10.32661729,-5.698716669,2.091919661,-3.377560377,-0.126508191
-3.022521191,-11.36209081,-10.11381158,2.701569557,-3.264328957,-0.5758605
-3.843064251,-9.249505362,-9.778484228,2.843948126,-2.930758953,-1.221130013
-5.082617737,-5.653096489,-6.568221036,2.814110756,-2.605123758,-1.848480582
-4.00256537,-1.850868105,-4.978728324,2.715970039,-2.19101119,-2.145054817
-0.718315443,2.308639346,-4.787431845,2.47827816,-1.47168386,-2.193966627
1.402477272,4.336677205,-4.35131188,2.13512826,-0.698550463,-1.974877715
3.368201883,4.214467707,-3.976009079,1.792951226,-0.141406178,-1.505779386
5.266425322,3.327145942,-3.345256184,1.669330478,-0.046457555,-1.013436794
6.048883859,2.085183057,-1.947379245,1.885035753,-0.200799227,-0.652912617
5.168444255,-0.297654913,0.011831819,2.209790945,-0.413684338,-0.448848933
2.030354027,-2.621969967,1.664885515,2.325558662,-0.61530745,-0.224190533
-0.164524792,-3.222492559,1.844830579,2.189842463,-0.828291595,-0.01271451
-1.330544986,-3.792244165,1.277460899,1.989103198,-0.909099519,0.055686921
-2.482543376,-4.781491933,0.803558024,1.798094034,-0.911251366,-0.021814795
-3.59541694,-5.551507753,0.613883593,1.634636045,-1.020914793,-0.140673637
-3.96627299,-5.185802217,0.496646038,1.525883794,-1.303495526,-0.244068742
-3.618622459,-4.089275977,0.803970185,1.437292933,-1.639055371,-0.330531925
-2.955113542,-2.71349382,1.231974429,1.343630195,-1.780869246,-0.419284135
-2.307948149,-1.237712242,1.3865755,1.262215257,-1.640190244,-0.516549587
-1.756175559,-0.207428698,1.274477646,1.185530663,-1.49414432,-0.672702968
-1.469114813,-0.052140522,1.950066585,1.034992933,-1.500691414,-0.869280577
-1.060035415,-0.425824197,3.760525669,0.770386279,-1.61247623,-1.019007206
0.237216811,-0.528868392,5.634730226,0.597848833,-1.688026667,-1.148281097
1.946596132,-0.298902283,4.873959205,0.660007834,-1.512431741,-1.205406427
3.836913912,-0.124962597,1.803033903,0.872380555,-1.111526728,-1.241279483
5.088908362,-0.618316023,-0.309772636,1.015786767,-0.766547441,-1.281828284
5.323426143,-1.65229959,0.670261606,0.891484797,-0.670510352,-1.298268318
4.923848733,-2.655035786,3.591753157,0.581012428,-0.755282998,-1.21535027
4.285113607,-2.850289478,5.619690478,0.300277799,-0.731566727,-1.062076688
3.80338106,-2.005211695,4.767741056,0.267286837,-0.31568405,-0.836445808
4.541816624,-0.361442033,1.802928835,0.372850925,0.136437252,-0.553751945
6.266644566,1.569883172,1.076888789,0.344278663,-0.08621686,-0.400726199
6.808918967,2.567773097,3.530508707,-0.003073986,-0.698061526,-0.396288246
6.594103666,2.192357484,5.069902633,-0.359597474,-1.111492515,-0.352739453
7.178840075,1.581626217,3.3746854,-0.540327728,-0.978958249,-0.204510242
8.250500754,1.76774617,1.565659417,-0.745808959,-0.611205757,0.032497514
8.727987333,2.446535074,1.795660597,-1.137996793,-0.497989208,0.235189646
7.305300801,3.25981019,3.200330411,-1.528050303,-0.554977655,0.427813947
5.565953043,4.442708307,3.744259594,-1.795382857,-0.457769245,0.728613079
4.56983042,5.669530906,3.267536985,-2.201402903,-0.200371265,1.172391295
3.823421686,6.483195313,3.020977468,-2.639663696,0.251055747,1.625251889
3.551894317,6.370802275,1.01527251,-3.003152847,1.309519768,2.096559763
4.887108609,5.932144316,-2.22056651,-3.178319216,2.342288017,2.382985353
4.81639432,5.837492687,-3.225411077,-2.973878384,2.241751671,2.328835011
1.654617365,5.68441108,-3.610703356,-2.657223463,1.582611561,2.021810532
-2.328238073,5.84393704,-3.956579571,-2.531773806,0.841677547,1.826821327
-3.124069302,7.755886514,-2.49891525,-2.647186279,-0.009047599,1.734069467
-3.694150578,10.12502271,-0.15417006,-2.865181208,-1.0004282,1.755310059
-3.722420395,11.91255144,1.4940625,-3.067189455,-2.07576561,1.796621561
-3.909586057,12.79372871,1.970976248,-3.182553053,-3.004151344,1.778083563
-4.514176629,12.49608431,1.888497871,-3.071665525,-3.418039083,1.5361408
-5.642369927,11.19389229,0.540363599,-2.65293169,-2.680615187,1.179276705
-5.598535462,8.038910844,-2.263577238,-2.06601572,-1.272081733,0.963346183
-3.888283157,4.113089984,-5.338313331,-1.67071116,0.095448099,0.929400444
-1.486767959,1.187465571,-5.6593725,-1.554168701,1.281057596,1.117971182
1.123146828,-0.222153389,-4.156431113,-1.604699612,1.912956953,1.580207825
3.865604,-0.69574413,-2.415915479,-1.576165199,1.882393956,2.245443106
5.799450833,-0.973144191,-1.757295503,-1.357211471,1.632132411,2.981099606
6.468038661,-1.353219613,-2.326504673,-1.057676792,1.627362967,3.168112516
2.491511111,-2.03046947,-3.148301533,-0.762506187,2.199882269,2.898966312
-1.605916024,-3.245443226,-4.27777055,-0.573669136,2.999422312,2.473903179
-3.803884918,-4.872244218,-5.118108737,-0.43487823,3.599663258,2.06150794
-5.068926481,-6.524612781,-5.925308333,-0.316374063,3.927977085,1.707947016
-6.007307986,-8.233381861,-6.456250023,-0.142206252,4.101371765,1.414343357
-6.747604959,-9.551040916,-6.999081474,0.088425487,4.206262112,1.184804559
-7.268504564,-10.22324226,-7.537208107,0.334700227,4.15161562,0.989473104
-7.547609674,-10.56973631,-7.524176776,0.628124237,3.875310421,0.839033246
-7.536309697,-10.53755254,-7.331216748,0.92401129,3.518834829,0.698283851
-7.181819968,-10.08586208,-6.996765013,1.220615864,3.163006783,0.61404711
-6.373983243,-9.364750282,-6.287987214,1.539080977,2.791254282,0.553765655
-5.441304919,-8.732597457,-5.063935249,1.825058937,2.355810642,0.445768476
-4.527716202,-8.082881503,-3.451003793,2.035530806,1.957959533,0.308030307
-3.349422072,-6.963158512,-1.95696555,2.192928314,1.507055402,0.181735471
-2.133155938,-5.888392853,-0.761791012,2.372317314,0.988404691,0.074396759
-1.039711005,-5.399644875,0.653522361,2.557304621,0.585736334,-0.042766746
-0.379672686,-4.669727257,2.743586176,2.674845695,0.368236512,-0.189605191
-0.020182372,-2.610602185,5.641661487,2.635552168,0.601341784,-0.429896951
1.024220298,0.870733033,7.919778269,2.212743044,1.199142814,-0.623670638
3.713551152,3.675955288,9.469657933,1.390721679,1.492521048,-0.544662476
7.436943314,4.890065705,10.46813121,0.452461213,1.247155428,-0.392087072
8.947797959,5.611582575,9.672624976,-0.267908663,1.040603042,-0.277288347
8.406794308,7.408709153,7.179217092,-0.312730998,1.189833283,-0.0664315
6.949206559,11.01790561,2.061879923,0.162787154,1.870455861,0.218117788
3.238896581,14.52849966,-2.137360111,0.1856938,2.236844301,0.553382039
-0.965102338,12.3329162,0.144267309,-0.181374863,1.384191036,0.719415069
-3.725863813,4.684534365,3.145559249,-0.56850636,-0.393929482,0.586555541
-5.57262536,-0.959791957,4.272518621,-1.310204268,-1.307332039,0.106034979
-7.43002842,-0.049977206,5.379927782,-2.193403721,-1.407191992,-0.766525269
-9.402400506,7.583874582,2.131131738,-1.899107099,-1.571861267,-2.043777704
-10.94919156,13.67068807,-11.08226849,-1.807759881,-1.82894969,-2.943268776
-8.216100472,15.56213543,-13.32682202,-2.236941576,-2.00522089,-1.985292912
0.64296385,17.18644929,-2.732361602,-1.020616651,-2.07299614,-0.148459062
6.514282526,8.263700427,-8.100326559,0.15612787,-2.504174709,0.271422178
2.254553828,-2.630596341,-10.83251865,0.563503385,-2.484572411,-0.040717877
0.560120439,-8.037817788,-7.2174004,1.041360259,-2.103987455,-0.466101736
0.434344188,-11.00668981,-7.731791353,1.758783698,-1.658733249,-0.708340764
0.726061527,-11.78591477,-8.996266514,2.25051713,-1.288723469,-0.936606228
-0.003923019,-9.934597165,-7.01653179,2.426656008,-1.038961411,-1.557775259
-2.337619064,-5.360649666,-4.870122111,2.501712799,-0.714149296,-2.27242589
-2.309438095,1.22689508,-4.819813481,2.547087669,-0.106042817,-2.577735186
0.503549826,6.894863559,-5.462164167,2.556843996,0.200508922,-2.384641647
2.697650938,9.093402946,-5.417822336,2.42617321,-0.112615168,-1.617388964
4.269721684,9.184111976,-3.80004344,2.293643951,-0.62755245,-0.406107664
4.667216735,6.943370108,-2.066073137,2.266505957,-1.080845714,0.48272264
1.79070882,2.154706091,-0.229081143,2.314767122,-1.159288406,0.399017155
-2.355495205,-1.847757864,0.908985461,2.376834154,-0.955630779,-0.008752488
-3.885093713,-3.558036765,0.815840582,2.461727142,-0.661431193,-0.297858924
-3.918769773,-4.785115385,0.046927719,2.490338087,-0.386564702,-0.505084813
-3.779481714,-5.854523316,-0.230725951,2.383941412,-0.238907993,-0.710469365
-3.369062592,-6.17468466,0.178933841,2.186433792,-0.322475851,-0.83882761
-2.1360822,-5.364210573,0.53791332,2.041779757,-0.516412497,-0.822123051
-0.374593483,-3.987234237,0.309715901,2.031910896,-0.696595848,-0.671715975
0.989439492,-2.595991476,-0.140050276,2.094739199,-0.932877481,-0.506069362
1.259335899,-1.246591714,-0.071439023,2.094816923,-1.162474394,-0.449592501
0.32937224,-0.44539399,0.697781189,2.024099827,-1.32322073,-0.545410216
-1.282474051,-0.437353306,1.456836639,1.95725143,-1.437619448,-0.771537602
-2.760588748,-0.806624426,2.193333197,1.917196989,-1.407770276,-0.998054802
-3.045372489,-1.257429919,2.426839171,1.832135916,-1.206246018,-1.228564978
-2.602891757,-1.8978888,2.330231585,1.634326696,-0.931185722,-1.390664935
-0.884590878,-2.441432782,2.761549118,1.327348948,-0.79126054,-1.323070168
2.459151687,-1.552208399,3.780353236,0.966187835,-0.954381227,-1.066998601
5.408752895,0.16505846,4.35838664,0.608087778,-1.225812197,-0.757802725
6.303198812,0.838280378,4.366017574,0.205107301,-1.30883491,-0.509321511
4.998802559,0.871961113,4.508670141,-0.037333578,-1.303865671,-0.395670861
2.590777833,1.418776081,4.426774825,-0.043547463,-1.378147006,-0.448593497
1.346882811,2.319475213,4.523175636,-0.152009234,-1.567676902,-0.64541924
2.03617265,2.47215876,4.565680607,-0.39972046,-1.785922885,-0.743991315
4.857250939,1.920061469,3.732867847,-0.530375123,-1.798114657,-0.547467887
9.325602513,1.329338386,1.903506347,-0.540608227,-1.557930946,-0.160783321
13.02366793,0.623458062,0.729601392,-0.589722276,-1.246153593,0.163835764
14.1263673,-0.143066993,1.870741265,-0.766981781,-0.973259389,0.211076915
12.76069036,-0.353633405,4.449462165,-1.095059752,-0.492712528,0.180193573
10.65165238,0.442554382,5.460660777,-1.353042603,0.113485925,0.366065711
9.470833407,1.744766277,3.522205573,-1.460048676,0.706332505,0.813502073
9.442550146,2.510300567,1.187799918,-1.580077052,1.240486741,1.397221208
9.108882255,2.542948453,0.644698857,-1.849308252,1.843741179,1.966629863
7.870770785,2.872764344,0.242022531,-2.285462141,2.882094622,2.541279078
7.509402401,3.890990955,-1.225713104,-2.632604599,3.436921835,2.801954269
5.464048081,4.905485977,-3.280615077,-2.619951725,3.21769166,2.631989241
1.425500713,5.341399022,-4.339705613,-2.448734045,2.643594265,2.240979195
-2.473498484,5.827103394,-4.284076665,-2.311170578,1.476965427,1.73181963
-5.406427667,8.098944165,-4.277055388,-2.33798337,0.065971285,1.100483775
-7.616129084,11.07063533,-3.647339435,-2.614572287,-1.078813672,0.587323606
-8.659696472,12.95451314,-1.552637439,-2.994129181,-1.874190927,0.392886013
-8.267063766,13.98087279,0.412066816,-3.187579393,-2.379794598,0.563191056
-7.532041518,13.90567171,1.538015185,-2.985862732,-2.807596207,0.98279947
-7.097843461,12.61934128,1.361398389,-2.530915499,-2.851294041,1.297448039
-6.039648413,9.810774386,0.281309197,-1.946421981,-2.144384861,1.239601731
-3.894184198,6.179790459,-2.121839156,-1.4040066,-1.160481572,1.101518273
-1.808952333,3.849346693,-4.544255541,-1.047285676,0.071899675,1.120716214
0.506925732,2.99852949,-5.25488686,-0.910128713,1.106154561,1.565124273
3.83370781,3.455650742,-4.516427331,-1.038500786,1.345716834,2.484647274
7.686472202,4.206235885,-1.919263889,-1.097085714,1.119752407,3.52853632
9.419587203,4.698895483,-0.80996,-0.909305394,1.3864187,3.755155325
4.520040553,4.009431456,-1.497050284,-0.643880248,2.220630407,3.332315683
-0.06034604,1.734618392,-1.82298495,-0.370507866,3.136667013,2.712141514
-1.704546202,-1.159041441,-2.283049562,-0.121706784,3.852115154,2.152543068
-2.504219493,-3.610978666,-3.449778635,0.075864084,4.230333328,1.708393931
-3.172936793,-5.52997572,-4.716187394,0.261212468,4.390524864,1.335123301
-3.964656787,-6.906420141,-5.953507422,0.413943708,4.520634174,1.026136994
-4.715061313,-7.838340926,-6.976983039,0.52501899,4.617780209,0.769772291
-5.468963326,-8.414178574,-7.729788781,0.603791833,4.733986855,0.533142149
-6.226074655,-8.989098522,-8.457838852,0.604648232,4.756466389,0.276136309
-6.957972049,-9.866627791,-8.828737864,0.560659468,4.484026909,0.061374467
-7.48067315,-10.97030449,-8.481472825,0.607613206,4.022099018,-0.036332686
-8.003087836,-11.8450906,-7.768562456,0.878089428,3.495108604,-0.001689485
-8.806414389,-12.6685323,-6.79615827,1.281144142,2.956422329,-0.006088628
-9.432585801,-12.69016429,-5.702949192,1.614940763,2.471744061,-0.064112514
-8.846846352,-11.78835339,-4.489228066,1.787376642,2.102630854,-0.174950823
-7.61764358,-10.54335918,-3.174989634,1.848953009,1.885908842,-0.342487067
-6.350559698,-9.132927147,-1.800375936,1.867221713,1.661752701,-0.452238113
-4.954007724,-7.598885104,-0.000784721,1.707784414,1.478028774,-0.404209584
-3.107741267,-5.531486125,3.11366072,1.250845671,1.4939152,-0.209238842
-0.854231688,-2.227439903,7.259780575,0.830572605,1.685374975,-0.060121804
1.170560906,2.085715557,8.913862956,0.528917432,1.975856781,0.13041459
4.733405071,6.871106251,8.233079664,0.027712878,1.878512383,0.421100467
9.74849241,12.51111003,9.968892234,-0.566367924,1.118918061,0.510686219
10.74109592,16.18530124,10.31305872,-0.866585016,0.56994468,0.40941605
7.978543761,16.85765105,7.884313572,-0.722559154,0.395641983,0.304737091
3.700252694,14.70900469,4.424470055,-0.395079583,0.704832017,0.355870306
-0.287586231,9.174208421,1.274566055,-0.132685602,1.300407171,0.449211091
-3.395458139,2.889477579,0.093799397,0.060745921,1.554271102,0.503019154
-5.399107114,-2.242490173,2.292142385,0.107672758,1.155971646,0.204296499
-6.227879075,-4.961838564,5.130307709,-0.796969473,0.533567011,-0.638936698
-5.433701458,-0.950941127,7.3460449,-2.241307497,-0.127038375,-1.312940955
-3.019853725,10.88911907,6.216461024,-2.473609924,-1.225247741,-1.886863351
-3.775517194,19.68165633,-3.090499333,-1.763173103,-2.078324556,-2.395493507
-5.6717819,19.21041829,-12.34667818,-1.022693515,-2.030380964,-1.618811607
-1.207094401,9.273692293,-11.07720185,-0.296995342,-2.318370819,-0.873464108
-1.296108609,-1.337073949,-8.288388878,0.251259774,-2.811545849,-0.868825734
-2.313075575,-6.710010849,-8.391526597,0.579592586,-3.18538785,-0.926313877
-0.227018365,-7.62408092,-8.098586437,1.223638654,-3.323613644,-0.849912345
1.761357346,-6.413486402,-10.24188032,1.908412933,-3.309678316,-0.845264375
2.267701186,-4.976434075,-10.48942534,2.162764788,-3.127636433,-0.962909281
2.093805924,-3.804838858,-6.949222926,2.29435873,-2.853425741,-1.114849448
2.347724571,-1.10030459,-4.968506205,2.460678101,-2.569583654,-1.297888756
2.661121828,3.045066784,-4.746373858,2.680190086,-1.99391675,-1.280311108
4.673962702,6.060009064,-5.305442158,2.96765399,-1.060431957,-1.130558729
6.569779372,6.754445619,-5.897967321,3.099914312,-0.158515126,-0.950704992
6.552247807,5.969208265,-4.823717795,3.000271082,0.526074409,-0.578759432
6.362943379,4.134261951,-3.526193766,2.791042805,0.641610026,-0.029486896
5.517842215,1.315375327,-2.275384727,2.69440794,0.276949257,0.374627024
2.960112957,-1.755620264,-1.29317767,2.821344614,-0.308077604,0.485193849
-0.05330372,-3.664636022,-0.477323059,2.975840807,-0.997182488,0.443037868
-2.328801844,-4.634116429,1.178141205,2.964626789,-1.311573148,0.308178306
-4.003909478,-5.201135396,2.06079505,2.727895498,-1.260108113,0.042933311
-5.370732084,-5.70200928,2.320495788,2.399271727,-0.926317692,-0.302472085
-6.305039471,-5.959617429,1.919903063,2.122210503,-0.683432639,-0.6041134
-6.397158367,-5.51074495,1.228275721,2.032229662,-0.627725005,-0.780173957
-5.687365838,-4.275947719,0.403949086,2.015719414,-0.679088891,-0.822670281
-4.267613314,-2.276964689,0.434140774,1.94262743,-0.717328787,-0.768627167
-2.506500006,-0.534443561,0.766602212,1.787914038,-0.765214324,-0.680874407
-1.323149322,0.339230201,1.146681214,1.601252079,-0.923060656,-0.606855571
-0.551168194,0.504483307,1.679348925,1.397371292,-1.180417061,-0.637502193
-0.491256161,-0.102620417,2.416793723,1.127230883,-1.468544483,-0.679531455
-0.115621937,-0.407940165,3.667252926,0.926270306,-1.686940432,-0.682243347
0.924929026,-0.175791451,3.920437414,0.835584462,-1.814293265,-0.705790937
