lsm6dsr_accelerometer.x,lsm6dsr_accelerometer.y,lsm6dsr_accelerometer.z,lsm6dsr_gyroscope.x,lsm6dsr_gyroscope.y,lsm6dsr_gyroscope.z
-1.3471591,-7.7629147,0.022731815,-0.60031015,2.6501608,1.0028585
1.1455638,-8.1637125,1.5804594,-0.34726667,2.2847214,0.99201596
4.505087,-8.046464,1.7461623,-0.1281252,1.4428213,0.7864658
4.7892346,-9.129216,-0.46660042,-0.116519116,1.1793933,0.6755971
2.9312077,-9.749556,-0.6299106,-0.3721587,1.154654,0.62245333
2.3641088,-9.969695,-1.1455638,-0.85091025,0.83472276,0.71667653
2.1768703,-9.493524,-1.3537394,-1.3661599,0.80372226,0.69392246
0.85064846,-8.989237,-0.10289137,-1.6396668,1.0501992,0.7235486
1.3609179,-7.8628154,2.5842485,-1.3003411,1.0472976,0.7261447
4.0037904,-4.8975096,4.730012,-0.17302248,1.2933164,0.50639236
6.2201424,-5.3856454,1.1856437,0.067498624,0.2247918,0.061084725
4.2801614,-9.240483,2.5507488,0.36299598,-1.2161969,0.35077903
0.2853441,-18.421743,0.62153566,0.5864134,-1.8760647,0.45844087
-2.5357938,-14.635101,1.2562319,0.21562909,0.1885991,0.7692094
-0.4564309,-6.690332,1.3034902,1.0870028,0.49432814,0.59282726
-0.55393845,-4.3328037,-1.4267205,2.0846689,-0.51356983,-0.13438639
0.360718,-4.8616176,-2.7684958,2.109103,-1.8316255,-1.1447277
-6.7525454,-11.22832,-0.7573284,1.83132,-1.4348803,-2.1978285
-11.012966,-18.751354,-0.47856453,1.9745637,0.2663294,-1.3594406
-3.612564,-21.46362,-1.4721842,2.3493185,1.53E-04,-0.25930467
6.2883377,-16.963917,-6.7686973,2.881214,0.83548635,-0.19302773
11.723635,-9.8219385,-8.075776,1.2452121,-1.7771074,-0.31855685
9.635299,-7.8311105,-0.90029955,-0.45065257,-1.7774128,-1.611415
3.8231323,-8.429316,4.558925,-0.6215371,-0.4795151,-1.9305828
-2.0751755,-8.700901,4.842475,-0.025044737,-0.5352549,-1.6894509
-1.8251255,-8.385049,1.602593,0.7235486,-0.37948886,-1.1529742
-1.2460624,-7.312466,-1.6199409,0.3617743,-0.892906,-0.56946236
-0.43788654,-5.9210396,-0.40977088,-0.61466503,-1.0480611,-0.16385978
-0.4109673,-4.764708,3.699902,-1.0221002,-0.9778137,0.559078
0.6472585,-4.23051,4.2454658,-0.76462805,-0.8837433,0.9465078
4.386642,-3.2398818,6.007181,-0.22524993,-0.6849125,0.92970955
0.9529416,-6.75434,-2.1218355,0.10949437,-0.61695576,0.81212145
13.017553,-16.499111,-4.2448673,-1.6404303,-0.06139015,0.35994175
2.032703,-22.752752,7.908877,-0.37567106,1.1512944,-0.9060392
0.57547385,-14.298311,6.854839,-0.20448112,-0.7910472,-0.8131904
6.929016,-8.95155,-0.5084748,-0.9243646,-1.4054068,0.012064233
2.7828526,-8.65125,-5.8127646,-1.7755803,0.34131092,0.50272727
0.5665008,-12.330215,-4.3483567,-1.8931683,0.074217945,-0.3567348
