Acceleration x,Acceleration y,Acceleration z,Gyro x,Gyro y,Gyro z
-1.246167059,-3.501266245,-0.7536570979,1.854275107,0.1424042732,-0.4815713763
-1.190558861,-3.468886655,-0.3978326124,2.016461849,0.03062820248,-0.6190671921
-1.726931052,-3.012193273,0.1455938813,2.056236506,-0.08489898592,-0.8030424714
-1.938001614,-1.931288965,1.213472119,1.973465919,-0.08110717684,-0.997698307
-1.243234805,-0.7316402041,2.431315293,1.803189158,0.05933098495,-1.142189622
0.499993887,0.6258890883,3.650677932,1.404923081,0.1749129742,-1.083785892
3.176656398,2.54737679,6.20969869,0.7595664859,0.1843467653,-0.8151406646
4.740990704,4.239337944,6.263086582,0.3067015111,0.1167424247,-0.5355523825
4.250704557,5.264023521,4.579948201,-0.176104635,-0.07610265166,-0.2800968587
3.635711249,6.45275166,5.377678542,-0.7451041937,-0.1457451135,-0.1162117645
3.526419684,5.973390519,5.972455284,-1.060256839,-0.04158409312,-0.1063641906
3.570772912,3.650855918,4.825628012,-1.108397961,-0.1676110029,-0.1375665814
3.247388223,0.9615250645,3.570654547,-1.138564706,-0.4173090458,-0.1871091574
2.324428743,-1.193156476,1.81291656,-0.9008905888,-0.4804219604,-0.2536783218
2.162276234,-1.389333128,-0.5870318267,-0.3245146573,-0.5313885212,-0.2217217535
2.3957296,-0.2568693135,-1.130422957,0.1097923294,-0.7582418919,-0.1713094413
2.747901993,-0.003579612052,0.525303977,0.08992894739,-1.016845107,-0.1509041935
2.388993278,0.4210884003,2.236483334,0.003968230449,-1.191127658,-0.2977679372
0.09298632673,1.82758543,0.8678364347,0.2145063281,-0.9522718787,-0.6474041939
-1.712158431,3.687729897,-1.515727512,0.5007128119,-0.2703279555,-1.0629071
-0.5599953512,6.010493046,-1.779603781,0.4766630232,0.3284702897,-1.096023083
4.011998092,7.50643946,0.4754480592,0.1357483417,0.4267976582,-0.6868608594
7.130051786,6.217384569,1.983971046,-0.2295829356,0.4462486207,-0.228262201
5.542045513,2.058405525,0.7110881222,-0.3079789579,0.881382525,-0.01036129799
1.63085202,-2.485257311,-3.672360479,0.1197934374,1.365022063,0.02666754648
-0.6915332346,-5.540014299,-9.553705751,0.8536040187,1.522057176,0.02477110922
-1.381882228,-6.647769789,-11.75994563,1.409576178,1.425454259,-0.01170265488
-2.105856135,-5.09616637,-8.851590332,1.551832676,1.146611214,-0.1319622248
-3.232112328,-1.86865686,-4.171493365,1.389889479,0.8301883936,-0.3344518244
-4.705280216,1.811477175,-0.2976493599,1.156435728,0.7668522596,-0.6114647388
-5.88930646,5.106207287,1.666008674,1.0737288,0.8777947426,-0.8949100375
-6.198268949,6.079292441,1.517486046,1.095074415,1.283927917,-1.137165785
-5.437020958,4.487417217,-0.6593988515,1.265920877,1.9920367,-1.303609252
-3.184351336,1.797507687,-3.149746471,1.597877026,2.205778599,-1.312122107
-1.667266273,-1.197816285,-5.99368395,1.887877345,1.844913244,-1.30278194
-0.1017778282,-2.718193376,-5.418866292,1.907585502,1.431751728,-1.047641873
2.424471711,-2.956941342,-2.644486627,1.785122037,1.06844449,-0.7334932685
3.188608994,-2.591999776,-0.5726604792,1.675756097,1.050658584,-0.5233139396
2.259456505,-2.037410083,-0.01057180903,1.651924133,1.354678035,-0.4308597147
0.7750698882,-1.592227106,-0.2083810308,1.656649709,1.751136899,-0.4005960822
-0.3511241988,-1.059847492,-0.3256839065,1.631247878,2.085259438,-0.3933407962
-1.017702587,-0.4682119705,-0.3321019568,1.610989451,2.23897624,-0.439943701
-1.691341268,-0.03272679608,-0.4579226317,1.589053035,2.092741013,-0.4749237895
-1.777090775,0.1878477997,-0.1648094539,1.514277816,1.820579052,-0.4664970338
-1.913508101,0.1590536669,0.4185047405,1.415781617,1.590639949,-0.484182328
-2.275942653,-0.05336743305,0.9775964939,1.362565875,1.521782517,-0.5329096913
-2.176136417,-0.5601099175,0.7719090131,1.529980898,1.399483085,-0.5490685701
-1.942993578,-1.304102238,-0.09611074236,1.6207515,1.252264857,-0.5658518076
-1.240763008,-1.450682208,0.4497275983,1.653406501,1.093044281,-0.5328958035
-0.7367162653,-1.213369828,0.376074333,1.624870777,1.094580412,-0.4447803497
0.04518156931,-1.285447222,0.93311204,1.571026325,1.100251913,-0.3617765009
0.1184387114,-1.335939392,0.9700117378,1.582180738,1.014929295,-0.3012284636
0.0637014878,-1.41529876,0.6872165405,1.622838616,0.9227289557,-0.240676105
-0.04793985504,-1.307244043,0.4957441206,1.649833798,0.9215827584,-0.2021529526
-0.0620037805,-0.9786346048,0.343279221,1.661314249,0.9521203041,-0.1540401578
0.0742047251,-0.7242056702,0.2687550181,1.634736896,0.9804286361,-0.1295342892
0.1521416955,-0.3846422914,0.4737701892,1.601813078,0.9914836884,-0.1321764141
0.2186062183,-0.3427373326,0.7282423784,1.569107533,1.014075279,-0.1476299316
0.09187368932,-0.485035095,1.088437042,1.581598401,1.068618774,-0.1995867491
0.3557715497,-0.8554027774,1.070011816,1.61104393,1.130886674,-0.1994493306
1.05112058,-1.311675304,1.118432367,1.600237966,1.165817022,-0.1345538199
1.415366857,-1.536598158,1.09122112,1.553749442,1.173727989,-0.06202982366
1.530033977,-1.266588792,1.213214491,1.501811743,1.128907442,-0.00638547726
1.492690335,-0.7301648709,1.566763141,1.479877949,1.042361975,0.03207163513
1.558741016,-0.0009632920742,2.292007506,1.451578736,1.029569864,0.07143390179
1.401727915,0.488905799,3.367846494,1.371466517,1.122599244,0.0989696607
0.7102554708,0.6131260529,4.263440704,1.21680665,1.340067387,0.1209159717
-0.3822027893,0.5783493385,4.447569775,1.036542892,1.525393009,0.1447331607
-1.560493705,0.6162859782,3.855114755,0.8555890322,1.498076439,0.1735076159
-2.659410055,0.8242769867,2.844856931,0.7099087834,1.244802594,0.2026820034
-3.49865314,1.41320851,1.907818658,0.5909979939,0.9010983706,0.1787076592
-3.95242099,2.111113033,1.384639125,0.5042785406,0.543012917,0.1562324464
-4.249336483,2.550914901,1.410417125,0.4263194203,0.3410571814,0.1625367105
-4.37726056,2.491208328,1.341046067,0.3747337162,0.2595359385,0.1677833945
-3.178473677,2.215391738,1.052517003,0.3919982612,0.1125945151,0.1520104259
-0.8675392784,2.382867196,1.776632364,0.4014373124,-0.04610830918,0.1221510619
0.786000959,2.576106041,3.824113175,0.2709417045,0.02604776435,0.05801672488
1.42324475,2.919986114,5.867014549,-0.02649823204,0.3035257161,0.04962962866
0.7240943188,3.350347954,6.568150894,-0.2772983611,0.5253916979,-0.02850774676
-1.325863111,3.991811044,5.330214196,-0.4828014672,0.5873477459,-0.129245013
-3.387648342,4.347846834,3.769321554,-0.7644246221,0.4725126326,-0.2288261205
-4.8398468,4.726619357,2.322574348,-1.090728998,0.276057899,-0.3462480903
-4.928847564,4.986822783,1.158450489,-1.464108348,0.109104529,-0.4218798876
-3.388426048,4.436552707,0.7415171627,-1.907808542,0.1455741227,-0.4129905403
-0.7674164509,3.449715506,0.01214694939,-2.295245171,0.4197556078,-0.3959215283
2.265968956,2.326270864,-0.883804696,-2.61592555,0.6682277322,-0.2884323299
5.115401232,0.7587918304,-0.9810497031,-2.930863142,0.6142322421,-0.03799332306
6.251496097,-0.8367045066,-0.726702017,-3.23572588,0.381153971,0.2168621421
5.100542686,-1.326363754,-0.8812104417,-3.454893589,0.3507654071,0.3263042569
2.727440804,0.5078273571,-0.9617875149,-3.623650074,0.4666952193,0.3593319654
0.8171697851,3.600145722,-0.5626198545,-3.701047182,0.3768476844,0.3118827343
-0.1955593239,5.800624553,-0.4212835941,-3.52213192,0.1145822555,0.2208124697
-0.3650917147,6.557490968,-1.573086352,-3.102517366,-0.1875799596,0.1525098979
-0.1957358495,6.281554551,-2.47646844,-2.814828157,-0.6333478093,0.06803949922
0.1498793766,5.493716659,-2.88528305,-2.64254117,-1.305824757,0.02638531104
0.9639075758,4.363960349,-3.93681221,-2.557220936,-2.018963337,0.03466347978
1.337711955,2.625271931,-4.967248314,-2.631428957,-2.516784191,0.0285949558
1.406253284,0.4746306054,-5.220770655,-2.944805622,-2.577974319,0.1058790907
1.871611618,-0.947665466,-4.983397485,-3.413233757,-2.606988907,0.3341883123
1.97073674,-1.244457625,-4.984365453,-3.905179501,-2.750869989,0.7253240943
1.6150635,-1.163442891,-4.414278039,-4.258615971,-2.795507669,1.064977169
0.2948477465,-0.5330249267,-3.748183782,-4.437023163,-2.837633848,1.220223427
-1.275688921,0.1747761367,-2.542824826,-4.133021355,-3.077738285,1.185097814
-2.071612213,0.1967833858,-2.559487499,-3.053005219,-3.89405489,1.044277668
-1.937398388,-0.5510521663,-2.520167296,-2.370415211,-3.482305288,0.996563077
-1.636012472,-0.691488811,-0.2544914784,-2.217148542,-2.632659912,0.9285443425
-2.405809973,-0.7046043131,-0.8747159651,-2.236257076,-2.116074085,0.7686597705
-2.553900931,-0.7539175024,-2.571660168,-2.154115677,-1.931680918,0.5802730322
-1.720717585,-0.8705734585,-3.788007258,-1.934305429,-2.063372135,0.44994241
-1.413848853,-1.437590087,-4.30899834,-1.71852231,-2.176166534,0.3661577702
-1.001309962,-2.15303845,-3.84984529,-1.501045704,-2.161443472,0.3642946482
-0.9693345692,-2.839733012,-3.333599649,-1.248456001,-2.055559158,0.3601742089
-1.411558697,-3.255417508,-3.109222738,-0.9589365721,-1.858402729,0.335906744
-1.410213419,-3.146395992,-3.026732671,-0.6705154181,-1.630983949,0.3033863604
-1.231105683,-2.789299295,-3.031916795,-0.4066267908,-1.463430405,0.2221047729
-1.199925824,-2.447047115,-2.928497045,-0.1721951067,-1.307856321,0.1352702826
-1.192967384,-2.296601702,-2.734918885,0.05676942691,-1.137095451,0.0659051612
-1.169053716,-2.385727262,-2.646849264,0.2842119038,-0.8915352225,0.02250202559
-1.08216746,-2.670086055,-2.670632583,0.4909185767,-0.7071790099,-0.03642763197
-1.185799099,-2.931139961,-2.902554502,0.7140206099,-0.5880779624,-0.152312696
-1.366925774,-3.057193275,-2.528241882,0.9250244498,-0.4720468819,-0.2870897651
-1.476652223,-2.950145106,-1.728688125,1.098393083,-0.3180522621,-0.4193761647
-1.392220959,-2.813692562,-1.04169078,1.239505291,-0.2023806274,-0.5423858762
-1.231184594,-3.010343846,-0.903866364,1.388778329,-0.1541931182,-0.6290352345
-1.031753908,-3.368599066,-0.9902098917,1.551342726,-0.1628270745,-0.6806690097
-0.9600596682,-3.436634491,-1.096156822,1.694156885,-0.1864128262,-0.7778701186
-1.330096511,-2.863002829,-0.9814107915,1.783682704,-0.2015542239,-0.9263141155
-1.103744501,-2.065186563,-0.1593757384,1.782354116,-0.1149048135,-1.093697548
-0.1816629736,-1.11525666,1.050561485,1.666717649,0.01554795355,-1.234559178
1.413409877,0.5021089794,2.496413788,1.286526322,0.01485766098,-1.210722089
3.605585283,2.307794127,4.79317185,0.6682109833,-0.1616092473,-1.004319906
5.183153164,3.057190353,5.413540129,0.1860890985,-0.3810110986,-0.7093122005
4.584425347,3.835250947,4.393100519,-0.3272955418,-0.5730393529,-0.3852905333
3.817598679,5.346017329,5.227483304,-0.9414678812,-0.5239277482,-0.1058341116
4.206807839,5.482566903,5.846023199,-1.281285286,-0.3672136664,0.05979492515
4.878658761,3.763661044,5.401520021,-1.294760346,-0.3841412663,0.1028257459
4.187634937,1.108016771,5.215447999,-1.224959016,-0.5331966877,-0.03668491542
1.993105078,-1.703192157,4.698298394,-0.9999642372,-0.7465401292,-0.1778287292
0.3419552423,-3.796310099,2.989277677,-0.6989094019,-1.029637337,-0.2222269475
-0.7704425207,-4.131129498,0.3759574652,-0.32584396,-1.375240803,-0.3278351426
-0.6095102005,-1.853123775,-1.220817221,0.1673490703,-1.457028151,-0.4239154458
2.089384601,1.247529287,-0.1804427841,0.374827683,-1.210677981,-0.3883585036
4.281001787,3.524084811,1.409668353,0.04856495932,-0.6661526561,-0.3318886757
3.146999803,5.493098819,1.666907961,-0.2831328213,0.02530066669,-0.4222004712
1.02499362,7.373387665,-0.1924675684,-0.3323825896,0.3073355556,-0.6127029061
-0.2925353779,8.793124115,-1.163576454,-0.2526315749,0.3073714972,-0.7926601768
1.064929909,8.403073242,-1.382388716,-0.1003678292,0.1907422245,-0.6770834327
4.982506673,5.842492102,-0.1044414945,-0.246845156,-0.1248700619,-0.1657748669
6.023988487,0.9193231686,0.4168786736,-0.2252634913,0.1980316341,0.2051711231
1.996917037,-4.825560208,-5.875426988,0.392472446,1.138149977,0.2999186814
-2.208422776,-7.727242019,-12.77504856,1.212024331,1.798379779,0.07469235361
-4.255595544,-6.577523702,-12.44895548,1.634104729,1.617833376,-0.2299972475
-3.876200797,-2.724376448,-6.968212288,1.438314319,0.9048545957,-0.4254954755
-3.510983337,2.020024649,-1.422174491,1.116396785,0.2628258765,-0.5553538799
-5.075001417,6.004091946,0.7124842527,1.140974522,0.5298502445,-0.881502986
-7.650349918,7.466265855,-0.1023167574,1.373684049,1.241623282,-1.338105202
-7.980478529,5.947233164,-1.876356182,1.575385571,1.892244577,-1.681372285
-5.464187197,2.840231609,-3.277587254,1.681302667,2.233525991,-1.694585323
-1.979695269,-0.1131874032,-3.519797051,1.70277226,2.313840866,-1.491210341
1.244479398,-2.089901902,-2.661598505,1.705186486,1.875196099,-1.188454509
3.472258762,-3.287944397,-2.565510997,1.628384709,1.209786892,-0.8660691977
4.40927307,-3.339340823,-1.616594655,1.518128753,1.012942553,-0.5754286051
3.749318631,-2.511873515,-0.7566175551,1.551872492,1.171585441,-0.4739350975
1.799736907,-1.452051743,-1.119225271,1.647053838,1.411818624,-0.4355038106
0.2333752598,-0.7173474749,-1.22178592,1.702894688,1.611883759,-0.4674198627
-1.04821346,-0.09907704482,-1.005200248,1.663559079,1.793639421,-0.5343304873
-1.938512194,0.2910860558,-0.6825695915,1.575001478,1.941710472,-0.6585428119
-2.47270295,0.4089595711,-0.6046865797,1.501420498,2.017383099,-0.7401596308
-2.320115264,0.3067559187,-0.5836825163,1.47009933,2.002780914,-0.7623445988
-1.911916156,-0.1370703831,-0.5136988794,1.449494958,1.931994319,-0.699984014
-0.985315763,-0.8295885372,-0.1641572006,1.513810635,1.787375569,-0.4948413968
0.0919968773,-1.771595831,-1.086090771,1.57258606,1.527489662,-0.3774553835
0.05235248385,-1.815781594,-0.4378372174,1.515833259,1.237148166,-0.262339294
1.037011537,-1.377169812,0.4266251378,1.369116426,1.236555934,-0.1197853535
1.181144698,-1.145090657,1.261081427,1.260394812,1.251862884,-0.1000509039
0.4559404449,-0.7443243291,1.360157887,1.233096123,1.240189672,-0.1271224618
-0.05351926261,-0.3928261824,1.204346563,1.250130534,1.298866272,-0.1462132782
-0.4270438746,-0.2203431251,1.008665001,1.28375721,1.385825992,-0.1645102501
-0.6665550069,-0.2049123317,0.7085258705,1.326647282,1.3926723,-0.1784057617
-0.8685297508,-0.2563146022,0.2926239329,1.362928867,1.325073004,-0.1906850636
-0.9168214149,-0.2084206321,0.1565975242,1.363202453,1.241002679,-0.1866553426
-0.8808493533,-0.1436643746,0.4299702104,1.346857071,1.235544562,-0.1825745702
-0.8254713111,-0.3504892619,0.6286907018,1.372196078,1.293810606,-0.1629728675
-0.5343579654,-0.6531815844,0.8391396248,1.406545877,1.416771412,-0.135416612
-0.2530903794,-0.8445394381,1.064703115,1.484108567,1.47660768,-0.1353515685
0.2521297177,-0.915194106,0.9696908353,1.591457367,1.417337656,-0.1119764745
1.007483098,-1.179933422,1.060556663,1.641499758,1.315736771,-0.05493021011
1.202569032,-1.626297133,1.26622522,1.648096085,1.170263648,0.0154025415
0.9323808031,-1.833010377,1.445825416,1.647952676,1.051260591,0.06369035691
0.3220101864,-1.480417421,1.696205367,1.684392452,0.9686650038,0.08655919135
-0.350057008,-0.8277239123,2.228912898,1.682958364,0.9410923719,0.09934096038
-1.045617598,-0.2126402956,3.163283998,1.552001953,0.9400263429,0.102134347
-1.776670066,0.04109013528,3.770478323,1.318345428,0.8354268074,0.1189107969
-2.416089667,0.209446468,3.637663844,1.107005,0.6008108854,0.1408536434
-2.71439866,0.8381693185,3.470810609,0.9630218744,0.3869674504,0.1858360916
-2.715355814,1.844246057,3.974785675,0.820318222,0.3783289492,0.2492390275
-3.001702567,2.608203307,4.302397334,0.666929841,0.5142575502,0.2706511617
-3.352651847,2.93478387,3.642926879,0.4743711054,0.6644044518,0.2076663524
-2.345975097,2.995695143,2.488955873,0.3676124811,0.5390863419,0.1629088968
0.2179576913,2.715269013,1.901145171,0.2911312878,0.312045455,0.2187093049
2.285348194,1.889537736,2.663119139,0.1694880128,0.2425052971,0.3301104903
2.675973067,1.132216562,3.671910981,-0.01349058747,0.3241870999,0.4350917637
1.584378438,0.7016758585,4.420053408,-0.2291578948,0.4725557268,0.5065726638
0.1026876365,0.9467050965,4.388199887,-0.4760204256,0.4842499197,0.5542618632
-1.002416462,1.863062986,3.952421283,-0.7801510096,0.366142571,0.5304626226
-1.390625799,2.852038952,3.420846555,-1.127655149,0.2650071681,0.5188536048
-1.368855573,3.490940666,3.027755,-1.524403095,0.2624194622,0.571559906
-1.563287135,3.806240541,2.427194414,-1.972763538,0.215972349,0.6456828713
-1.961428813,3.615156829,1.925354168,-2.573670626,0.03468689322,0.669672966
-2.557231537,2.704251944,1.93833713,-3.233301878,-0.08848510683,0.6133660078
-2.637612649,0.9157710291,2.060908448,-3.820453167,-0.01930617727,0.6203716397
-1.74246969,0.3180938898,1.995068487,-4.158075809,0.07267647982,0.7123883367
-1.099207296,2.075484086,0.662436904,-4.022402287,-0.1313769519,0.5956912041
-3.340134603,5.222095182,-2.91909881,-3.491476059,-0.4953218699,0.143534109
-5.488545978,7.042045586,-5.323230328,-3.117341518,-1.051080108,-0.2266439497
-5.339300588,7.244232292,-4.80186369,-3.106764555,-2.110246897,-0.3798942268
-4.942407887,6.803216372,-3.717110306,-3.427431583,-3.669587374,-0.3401317
-4.710412026,6.10980273,-2.215613856,-3.725646496,-4.855656147,-0.1850512773
-4.213123014,5.222613653,-1.989445094,-3.712584019,-5.014409065,-0.07710157335
-3.849568519,4.034363068,-2.702225991,-3.398416519,-4.559042454,-0.1402565688
-3.26996275,2.601386028,-3.812084299,-3.083845854,-3.800603151,-0.2475601882
-1.626557538,1.797667261,-3.643715399,-2.996324062,-3.380514383,-0.3152012825
-1.044333696,1.538587286,-4.394409848,-3.059313297,-3.879309654,-0.4937366843
-2.140614875,1.237697629,-5.572981334,-3.292752981,-5.144133091,-0.6921807528
-2.982101794,1.206903262,-6.187823543,-3.582997322,-6.00544405,-0.6724961996
-3.092449298,1.238299686,-6.520716943,-3.796246052,-6.117190838,-0.4369781911
-4.046590682,1.136369006,-6.353091262,-3.906170845,-5.734393597,-0.2713108957
-5.457858579,0.7083551901,-5.058136792,-3.981760979,-4.994635582,-0.257301867
-6.158700324,-0.2542167531,-2.922174564,-3.688452482,-4.398619652,-0.4845015705
-5.973221007,-1.261760642,-2.101784063,-2.794030666,-4.55840683,-0.9267998934
-4.030555493,-1.854350687,-1.513796543,-2.173910618,-4.430340767,-1.194658875
-2.180113212,-0.3484334984,-1.687868039,-1.973828435,-4.177412987,-1.328993201
-1.229599078,1.525787426,-2.958108924,-1.974502921,-4.020571709,-1.392049909
-0.1971332222,2.323986553,-3.356535118,-2.030744076,-3.899196386,-1.405111909
0.8922992604,1.676945371,-3.184094731,-1.957747102,-3.703334808,-1.391946197
1.856467241,0.3418009286,-2.980149199,-1.773493052,-3.339096308,-1.297589898
2.484195819,-0.7326958506,-2.866721557,-1.570741057,-2.821784258,-1.146767974
2.753651058,-1.242138242,-3.174798203,-1.320585608,-2.558566332,-1.050847292
2.25960322,-1.191217033,-4.497007468,-1.079026461,-2.271668434,-0.9588083625
2.591523098,-1.561935428,-4.83674971,-0.8259126544,-1.89541316,-0.7995009422
2.927380316,-2.110923648,-4.88474188,-0.5204333067,-1.541465402,-0.5935822129
2.714052915,-2.385231587,-4.773975567,-0.1977982819,-1.230243802,-0.3922815621
2.017921831,-2.409770401,-4.465380742,0.09327530861,-1.012978435,-0.2238903195
1.222826223,-2.511734399,-3.869901697,0.4101954699,-0.6962114573,-0.1315856874
1.01551589,-2.793810635,-3.242500158,0.7389733195,-0.4907047749,-0.03547413647
0.8801511419,-3.138048435,-3.381347488,1.058826447,-0.3106319606,0.02138089202
1.001748646,-3.408885483,-3.091006113,1.39133954,-0.07747130096,0.1035496667
1.295918055,-3.732269296,-2.421152503,1.702207923,0.08399988711,0.1416725516
1.086109183,-3.482583172,-1.892891138,1.962807775,0.2583148479,0.08342263103
0.9678022451,-3.080318715,-1.654007563,2.158966541,0.6149249077,-0.08065205812
1.253037529,-3.018683804,-0.7070958377,2.3836236,1.024372578,-0.3024824858
1.339215929,-3.108839876,0.7890621732,2.509562492,1.308544636,-0.5083467364
0.3707899994,-2.625991477,2.718459041,2.381783485,1.424456358,-0.6851806641
-1.491549933,-1.31359312,4.899740712,2.022570848,1.392268538,-0.7535808086
-2.929581918,0.4235077364,6.951081705,1.570262909,1.296666384,-0.6779000163
-3.395167631,1.881308252,7.971623022,1.089208484,1.224535704,-0.5638059378
-2.349000582,2.665781636,7.882294634,0.6068122387,1.066985488,-0.4724043012
-0.4724412786,2.483196871,6.772482211,0.187028259,0.686485827,-0.4532998502
0.2803857981,1.665560053,4.763672199,-0.152149722,0.07071381807,-0.549816668
0.08046221459,1.555314549,3.204502144,-0.3882434964,-0.6224697232,-0.7149488926
-0.02837035444,2.788522465,2.649321207,-0.4416517019,-0.9648823142,-0.9068267345
-0.5667233443,4.59189466,2.073954392,-0.24545452,-0.447627157,-1.003452778
-0.8960855009,6.161325997,0.3215601046,0.07608566433,0.6627910733,-0.9766151905
-1.147182368,6.159112997,-1.798944149,0.3321534097,1.41264081,-0.9088656902
-0.0565418253,4.591574342,-2.733153921,0.4399478734,1.401151299,-0.713293612
2.684697349,2.452639236,-3.241693226,0.6834076643,0.6785084605,-0.3690028191
5.236436426,-0.5333697946,-4.366071057,0.5479616523,0.1491471529,0.06576482952
7.010671374,-3.340880453,-2.066369928,-0.04646308348,0.02657569572,0.4285169244
5.311334723,-4.217669133,-2.613218797,-0.07421498746,0.2326727211,0.407649368
0.7324870302,-3.582793021,-6.686676736,0.6233041883,0.4297599792,0.1673414558
-4.383815973,-1.953658618,-7.866648152,1.4112041,0.811149776,-0.2089120448
-8.64993028,0.5852578027,-6.551857931,1.674448013,1.547616839,-0.4697590768
-9.357177801,3.060503423,-5.364192453,1.484061003,1.917226791,-0.5194102526
-7.491810046,4.496769567,-5.353761075,1.28247118,1.393962145,-0.6047310233
-4.456210178,4.957537652,-4.95919594,1.365171671,-0.05933895707,-0.7531176805
-1.239080608,3.991850791,-3.632537879,1.520758867,-1.202103734,-0.8304800987
0.2968276682,1.606210623,-1.805770488,1.551313639,-1.107775092,-0.9170736074
0.02093012143,-0.4417909966,-0.4654724625,1.456665158,-0.2090682834,-0.9746946096
-0.1738302341,-1.128105035,0.3383621863,1.350863099,0.8827705383,-0.9648614526
0.3400822881,-0.9667875151,0.3448093166,1.294528008,1.559941769,-0.9799437523
0.4298964145,-0.3855857098,-0.4160393002,1.238261223,1.607654095,-0.9064722061
0.834113175,-0.5498591571,-0.9414802746,1.103295445,1.471043825,-0.744709909
0.5607977536,-1.199874971,-1.241385377,1.029982567,1.23985672,-0.5966976285
0.255426202,-1.400458334,-1.510365692,1.005330682,1.071822524,-0.4926031828
0.04201134178,-1.456896845,-0.8250152379,1.000916958,1.009030581,-0.432272315
-0.3253225989,-1.416667126,-0.1540613385,1.02626574,1.133538485,-0.3733365834
-0.6480166029,-1.299495621,0.2808347109,1.054014444,1.259095073,-0.3325180113
-0.8887486552,-0.9210510153,0.4900759387,1.057919145,1.30686748,-0.3108683527
-0.9759788296,-0.64539926,0.5184217798,1.048690438,1.173362017,-0.3110174835
-0.9016669543,-0.6249374867,0.4986018481,1.038387179,0.9777748585,-0.3153259456
-0.7404190653,-0.7481798355,0.65011226,1.040614724,0.8119629622,-0.3071332574
-0.5398151713,-0.8299152849,1.009022656,1.047165632,0.7071965933,-0.3032746017
-0.2963038636,-0.7303215227,1.509360607,1.062721968,0.7378192544,-0.2851338685
-0.08733118705,-0.7212596799,1.85160168,1.108560562,0.8261275291,-0.2534430623
0.1548228609,-0.8132020505,2.244124496,1.100667238,0.9357434511,-0.2132624537
0.4279391795,-0.9196323807,2.582228324,1.092844725,1.093972802,-0.1633449495
0.5048221108,-1.058952589,2.381560205,1.127414227,1.306733489,-0.1079728827
0.4589593178,-1.091796289,2.189174178,1.163387179,1.500236273,-0.0808288753
0.1878092943,-1.263062372,2.322195578,1.199133277,1.607458591,-0.04193240777
-0.03115888918,-1.227744975,2.285283605,1.230563879,1.693982363,-0.02450548299
-0.08508746324,-1.010928855,2.187099709,1.303466439,1.705954075,0.004368373659
-0.01183185556,-1.023819316,2.147070481,1.364800334,1.724380493,0.07506917417
0.01644552337,-0.8468728494,2.225359005,1.395381212,1.771350384,0.1356220841
0.07474391001,-0.521430935,2.263706564,1.415441275,1.744902849,0.1861124188
-0.0183372554,-0.3783271169,2.436408817,1.39384079,1.65885222,0.2153971046
-0.6587349808,-0.1263672028,2.506077981,1.390084147,1.623170733,0.1933232248
-1.520249665,-0.03728606682,2.652380887,1.280406833,1.587850928,0.1502674073
-2.066718888,-0.5675514657,3.22398835,1.205291271,1.557352066,0.1490000188
-2.679123056,-0.7717115177,2.399880436,1.233097792,1.382875919,0.1403156966
-3.499516187,-0.4385854785,2.131140506,1.205699086,1.13708508,0.1205670238
-3.887278072,0.2427460956,2.137804056,1.176404834,0.99978441,0.1332429498
-3.65113532,0.9805343009,1.652344598,1.140031934,0.9661502838,0.1598838866
-2.892242659,1.53300101,1.13696551,1.154660106,0.9185570478,0.2137817442
-1.654345709,1.835543695,0.6697453273,1.152240276,0.8023558855,0.2917423248
-0.7151112402,2.006348005,0.9800222597,1.119676471,0.6266925335,0.3362209797
-0.3195942113,2.353815289,1.92075062,1.043165445,0.5382348299,0.3764410913
-0.4172118511,2.847534626,3.402538452,0.922010541,0.5980290771,0.3875774741
-1.311087859,2.988433627,4.70602139,0.7855110168,0.8165768385,0.3585170507
-2.692251125,2.8711686,5.301624061,0.6798160672,0.9879707098,0.3147493601
-3.704759066,2.697890592,5.082639949,0.5805872083,0.962698102,0.2786400914
-4.249649202,2.393400281,4.547558967,0.4179130197,0.7327031493,0.2481365502
-4.169313975,2.327985851,3.883482771,0.181656003,0.379781574,0.207967028
-3.414017001,3.169396344,3.149012312,-0.1318041533,0.08750519156,0.1657602489
-2.614658475,4.587796577,2.382574935,-0.5146135688,-0.08157677948,0.0918623209
-2.176451474,5.982693185,1.218402561,-0.9157289267,-0.09285549819,-0.05547550693
-1.389219001,6.484594659,-0.09325637585,-1.34678793,-0.102236487,-0.1941497624
0.1759421117,5.353790301,-0.6958855846,-1.84678793,-0.06522532552,-0.2480636835
2.164003642,3.607973055,-0.6655228873,-2.390934706,0.2100927979,-0.2671862245
3.805214998,2.562271577,-0.9634158467,-2.813117027,0.5058358312,-0.3213381767
5.083375278,1.958964323,-1.534668651,-3.116375208,0.6734962463,-0.3706308901
6.294892756,0.8823071509,-1.144651535,-3.341397285,0.6317856908,-0.3830925822
6.572346007,0.8799889371,-0.4504430165,-3.392234802,0.5416179895,-0.3740772605
5.489233376,2.182070483,-0.04409340875,-3.430952549,0.8252571225,-0.2635324299
3.679405721,3.592406652,0.7573579982,-3.523101807,1.450682163,-0.1757109761
2.107807562,4.806659108,0.1609165381,-3.468496799,2.038342714,-0.2623301744
1.276519527,5.553335553,-1.651019487,-3.304641962,2.291181087,-0.4724852741
1.782899608,5.551935039,-3.083900081,-3.068192005,2.227641344,-0.5492402315
3.055226359,4.766148818,-4.405922591,-2.838110924,1.859027267,-0.4552794099
