x_accelerometer,y_accelerometer,z_accelerometer,x_gyro,y_gyro,z_gyro
-0.003122515935,-1.084808914,0.6515479919,0.0885386318,0.8244848251,0.6769413352
-0.08096154242,-1.297113694,0.6725469408,0.1137946397,0.8036573529,0.6961371899
-0.2472054131,-1.421307645,0.4687241578,0.1546837538,0.7565950751,0.699945271
-0.353429407,-1.497330562,0.0886908215,0.2156123221,0.7140751481,0.7010856867
-0.3963748148,-1.587556776,-0.1792199643,0.3006158769,0.6802799106,0.6960933208
-0.3653261811,-1.699161294,-0.3723112176,0.3963907361,0.6737518311,0.7152396441
-0.3805874631,-1.770911356,-0.3493298628,0.4948195815,0.6849006414,0.7420789599
-0.3012485534,-1.750737168,-0.1736303276,0.5787914991,0.6937043667,0.7694810033
-0.2221756012,-1.533705359,0.08379720424,0.6306786537,0.6706643105,0.8020637035
-0.1955781017,-1.263508362,0.4641374145,0.631475091,0.6051748991,0.8522024155
-0.1086100123,-1.01565413,1.071601642,0.5478278399,0.5259067416,0.9131805897
-0.1651800408,-0.7616711852,1.939366473,0.3555632532,0.4750046432,0.9694821835
-0.7422557061,-0.4552127882,2.783944197,0.07742537558,0.5671125054,0.9673250318
-2.087449833,-0.2215419795,3.441643551,-0.2389576137,0.7448588014,0.9039966464
-3.263350639,-0.3726630998,3.461601175,-0.5214212537,0.858959794,0.7986326814
-3.641260407,-0.9821107564,2.761325246,-0.7074508071,0.8647220731,0.6752997041
-3.537033724,-1.668013876,1.737325897,-0.7662773728,0.7814490199,0.544762969
-3.491951305,-2.028478004,0.7096127889,-0.7339385152,0.6613823771,0.4111176431
-3.538071835,-2.122744434,-0.1178802372,-0.6229068041,0.5454491377,0.3511275351
-3.528627131,-2.478337741,-0.6777353032,-0.4518806338,0.4518900514,0.347474277
-3.634581075,-2.734335532,-0.9621715457,-0.2423644513,0.382024169,0.338514328
-3.908559345,-2.668289235,-0.9219055863,-0.01624505967,0.3393878937,0.2994007468
-4.189428542,-2.437793549,-0.5688765768,0.1874382943,0.2601974607,0.245657891
-4.263180592,-2.09264974,0.05089402867,0.2871468663,0.1002507806,0.1779381335
-4.154104716,-1.533102717,1.136706567,0.2081742883,-0.1367849261,0.1140699387
-4.095921991,-0.9658405896,2.482917178,-0.06181696057,-0.3918995559,0.03539412469
-4.585281379,-0.4273492142,3.167851745,-0.4014653563,-0.6060006618,-0.1292475462
-5.727318494,0.1269148998,2.57777602,-0.6701895595,-0.7206036448,-0.428141892
-6.714329297,0.5148807827,1.17738856,-0.8414087296,-0.8214650154,-0.8254098296
-7.431108032,1.06101712,-0.2305738656,-0.9951049089,-0.857039094,-1.27010572
-8.069463803,1.946115947,-0.6290379078,-1.222727895,-0.8341745734,-1.691429257
-8.347083059,3.163122086,-0.00685761081,-1.629662752,-0.8720687032,-1.992373466
-7.064971704,4.120239855,0.9411731814,-2.172013283,-1.046769738,-2.098202229
-4.1750721,4.261907503,1.646173362,-2.700534582,-1.121302247,-2.099666595
-1.771393002,4.637328377,2.375297638,-3.080105543,-1.024011612,-2.061811209
-0.2110439664,5.225582439,2.804060226,-3.290579081,-0.8366051316,-1.962689877
1.07887251,5.361418897,2.891713959,-3.425017595,-0.6107968092,-1.844540596
1.930391724,5.288014638,2.874720155,-3.427431583,-0.3539793193,-1.722544432
2.484901337,5.430858928,2.264328495,-3.2355721,-0.2454384565,-1.58589828
2.55365514,6.000907471,0.3640893327,-2.896910667,-0.1890713423,-1.443611979
2.188349417,5.907206274,-1.93692551,-2.48083353,-0.193002969,-1.296265125
1.997370334,5.06806022,-3.843105168,-2.056400061,-0.1483566463,-1.200560451
1.908899439,4.046726875,-4.539287105,-1.707219124,0.02049788274,-1.158177137
1.895826607,3.105430944,-3.972324253,-1.447711587,0.3026086688,-1.1603688
1.76199389,2.387199088,-2.862577881,-1.313380718,0.6212180853,-1.161806941
1.688287433,1.658475648,-1.439422563,-1.257841706,0.7189739347,-1.161242366
1.766499969,0.8428069152,-0.6599275515,-1.317688823,0.8080883622,-1.162358999
1.721020659,0.09546937572,0.3775438576,-1.420376182,0.883315444,-1.158216476
1.82785957,-0.5120429289,1.042228102,-1.396545768,0.8243935108,-1.126296282
2.2609786,-0.810344323,0.06082527478,-1.190863729,0.6077605486,-1.052493215
2.867486696,-1.021067387,-1.383509537,-0.881234169,0.346895963,-0.9707288146
3.213305044,-1.2433634,-2.299946336,-0.5786185265,0.1418694258,-0.9164023399
3.205177851,-1.277195527,-2.563357619,-0.3585527539,-0.03838343173,-0.8689789176
3.237293822,-1.332252228,-2.617078688,-0.1923432499,-0.1512695104,-0.8321982622
3.05260361,-1.346044022,-2.355411765,-0.0856660679,-0.1513478011,-0.8391107321
2.790636096,-1.184239595,-1.801491642,-0.01069069002,-0.08922208846,-0.8686682582
2.575402277,-0.9893559053,-1.388658152,0.06517051905,-0.04253555089,-0.9014661312
2.470523268,-0.7892477589,-1.319782476,0.1706472635,-0.05266641825,-0.9297882318
2.428537645,-0.5320218871,-1.48996734,0.3033557832,-0.110599488,-0.9376850724
2.433592006,-0.4034773403,-1.573387966,0.4247996509,-0.1608428508,-0.932751596
2.549004099,-0.3491308331,-1.395353119,0.5195160508,-0.1989042163,-0.89213866
2.854997801,-0.3956991075,-1.219224984,0.5921532512,-0.2245993912,-0.8022561669
3.328406756,-0.5564765294,-1.173135433,0.6304188371,-0.2222062647,-0.6677052975
3.868790813,-0.6822130331,-1.160687454,0.6462732553,-0.1748719066,-0.485978663
4.399943516,-0.8850245932,-1.200738894,0.6502879858,-0.06520080566,-0.2857025564
4.849567691,-1.013387938,-1.242518181,0.6706265807,0.0890699774,-0.0641984567
5.148153163,-1.195716098,-1.312695879,0.7229369283,0.2670285404,0.1755651385
5.182270536,-1.456687586,-1.259644672,0.7939087749,0.4531036615,0.3907393813
4.887080552,-1.561808587,-1.000828901,0.8526269794,0.6247374415,0.5816659927
4.389891493,-1.775930646,-0.6332990723,0.9222489595,0.7182406187,0.7930204272
3.791170398,-2.108123203,-0.4040741371,1.014448881,0.6782284975,1.021716952
3.095398211,-2.181476609,-0.2002128123,1.089955449,0.6242861748,1.166906953
2.084626008,-2.081801014,0.5610358002,1.092881203,0.6033678651,1.249030113
0.9179062876,-2.210831883,1.641427483,1.01990509,0.5167735815,1.27995038
-0.2609673964,-2.461074471,2.427584874,0.8797876239,0.4505825639,1.226352096
-1.544545902,-2.464157824,3.094685678,0.8192349076,0.2384516001,1.083969831
-3.019315672,-2.349521391,3.039973845,0.8678042889,-0.2372592688,0.8450347781
-4.903171855,-2.413348259,3.042987055,0.8285497427,-0.7902488708,0.4652782679
-7.688675265,-2.2890187,4.037151822,0.5506323576,-1.006222129,-0.1651854664
-11.20852521,-0.9108949475,5.458383479,0.2233484089,-0.8028428555,-0.8999878168
-13.50706168,0.6503495759,5.321171642,0.1199879348,-0.361212492,-1.442440629
-12.99306937,0.8661655789,3.748123868,0.1992713958,-0.1058997363,-1.699849367
-10.12789388,0.1713034921,1.660713198,0.3184387982,-0.350941211,-1.770937204
-5.172072967,-1.081284832,-0.413363359,0.4331418872,-0.938883841,-1.654107571
0.4481593626,-2.864619616,-1.703800644,0.5574406981,-1.385421395,-1.312108397
4.797905893,-4.470863557,-1.275927114,0.6973354816,-1.685070753,-0.710103929
7.221597851,-5.493792646,-0.5984510463,0.8913302422,-1.589003563,0.02422435395
8.633836639,-5.35781415,0.740289959,1.193199277,-1.356861353,0.7427861691
8.24600695,-3.607457506,1.168964284,1.54864049,-0.9107331038,1.364949107
4.923437814,0.2422615269,1.996018335,1.772027135,-0.4670370519,1.770157099
-1.417699391,5.828861052,0.7192167759,1.490311265,-0.6958822012,1.866512895
-7.801897155,11.54458672,-4.102324259,0.5647982359,-0.8381245136,1.109770417
-14.49247674,18.05189473,-3.712565063,-0.9240499735,0.112865001,-0.6856222153
-17.92836655,20.01034935,6.629962915,-1.972315788,0.2952684164,-1.667707562
-7.112751108,8.91967778,7.971317902,-1.750037909,-0.504419446,-1.54438591
6.575310702,-0.5318634817,1.325630179,-0.5368825793,-1.281565547,-0.9849489927
13.08543202,-1.916152771,-0.07018237425,0.3125805855,-1.941052914,-0.2561009526
13.65645496,-1.709109272,-4.439877467,0.4472562969,-1.890269756,0.2770967185
9.377621454,-0.144984225,-7.774917378,0.534717977,-1.391610146,0.5400375128
5.709035818,2.461587682,-7.565511242,0.7434144616,-0.5802302957,0.6831774116
3.456239355,4.72452443,-6.130706402,0.8028373122,0.2417072356,0.7299454808
1.99598151,5.799181953,-5.546082806,0.7653360367,1.047406077,0.7283242941
1.542524625,5.341171058,-4.599812009,0.7730045915,1.752773643,0.7964932323
1.135572302,3.971876509,-3.274048558,0.7185459733,2.240725994,0.9045058489
-0.08995382717,2.486699911,-0.9388076213,0.4482966065,2.30893755,0.8935661316
-1.37582132,1.456445009,1.650301694,0.1145270616,1.858167291,0.8064981699
-1.414156604,0.9533850127,1.607782403,0.04008291662,1.042611957,0.7488250136
-0.6413385864,0.6762380504,-0.7831272302,0.2989856899,0.2394145131,0.8007454872
0.02595861712,0.4415776461,-2.931123594,0.7151067853,-0.2392244935,0.913754046
0.6623930649,0.2451841364,-3.632966041,1.075751305,-0.3790745139,1.006784439
1.216289515,0.07097732402,-3.129794986,1.26728797,-0.2652369142,1.056241512
1.731948296,-0.06817804869,-1.996528038,1.281131744,-0.07819303125,1.108493924
2.187448084,-0.4157482083,-0.6701081693,1.159883022,0.01950982586,1.178110361
2.490354342,-0.7468775207,0.3147135997,0.9363929629,0.1536605656,1.201363921
2.20964881,-0.5751087492,1.242087388,0.6892068982,0.3572211564,1.163344979
1.617418246,-0.2954045036,1.737884116,0.4868625402,0.5262521505,1.111902833
1.054445925,-0.2162310136,1.597029538,0.3420116007,0.5975849032,1.078806996
0.6709919664,-0.4046434614,1.157527018,0.2648026049,0.591165483,1.054130077
0.4911135381,-0.7698422167,0.7603589336,0.2553041875,0.5669134259,1.006479144
0.3935176718,-1.161286005,0.3886019158,0.2878983021,0.5911288857,0.9482895136
0.18434476,-1.44658354,0.1633943264,0.3428835273,0.6456331015,0.8856146932
0.03439443703,-1.640284158,-0.02725274858,0.415636301,0.7034435868,0.823469162
-0.01493921046,-1.782537497,-0.09085866705,0.4631865025,0.7555499077,0.7553718686
0.04654781616,-1.839870326,0.2279365759,0.4651257098,0.7900973558,0.7066912651
0.2187736838,-1.942086253,0.6518968053,0.4415543377,0.7977297306,0.6726465225
0.2966173865,-1.914943979,0.8601165811,0.4040364325,0.7712756991,0.6660791636
0.2725754166,-1.767221269,0.9856501826,0.4065573812,0.7219814062,0.6875514388
0.05520224726,-1.602065779,0.9608474575,0.4402084649,0.6731994748,0.7146834135
-0.2649538357,-1.435259013,0.9694964818,0.5100331306,0.6109516025,0.7622504234
-0.6014683483,-1.313337099,0.8151527462,0.5890196562,0.5197344422,0.795784235
-0.7860469171,-1.142387243,0.6058518241,0.6660225391,0.4146807492,0.8355071545
-0.8250286819,-1.120247892,0.345217459,0.7345453501,0.3437933624,0.9040170312
-0.9257359583,-1.345457746,0.106301297,0.7860173583,0.3563805223,0.9574285746
-1.195989654,-1.602348687,-0.02969721913,0.8458691239,0.4345450103,0.9898127913
-1.448171102,-1.909987234,-0.2445567983,0.8974518776,0.5164681077,0.9713682532
-1.584914737,-2.064550019,-0.4215529491,0.9364846945,0.5444022417,0.9373344183
-1.520689226,-2.194489235,-0.3485907348,0.9644681215,0.4548982084,0.9019527435
-1.200276538,-2.148604851,0.01987052938,0.9414392114,0.2080184817,0.8758015037
-0.9486053772,-1.902780663,0.6099290104,0.8147805929,-0.06026542559,0.8459056616
-1.480230958,-1.373833946,1.462713568,0.5840631127,-0.157957375,0.7651595473
-2.862124292,-0.8368722644,2.406210662,0.2587044239,-0.09436082095,0.6533765793
-3.921092663,-0.8692810806,2.74225405,-0.09363602102,0.03542990983,0.5305972695
-4.24727166,-1.407895206,2.438578124,-0.36042431,0.1472070366,0.4057932794
-4.190563684,-1.846934858,1.615239733,-0.4842739701,0.2145484537,0.2794348598
-4.159030482,-1.820488165,0.6759022425,-0.4807381034,0.2484070808,0.1759343147
-4.169947012,-1.486576528,0.1356605163,-0.3912414312,0.2349870056,0.1068305522
-3.988360611,-1.136032906,0.1345033091,-0.2888812423,0.1878509223,0.108856149
-3.646436348,-1.11600777,0.7551403222,-0.2402782738,0.07681084424,0.169152841
-3.376406525,-1.239314416,1.676425146,-0.2906133533,-0.110235475,0.2423966974
-3.572336508,-1.35298405,2.333561752,-0.4390188456,-0.304659605,0.2565350235
-4.501456848,-1.351907361,2.378180646,-0.6164650321,-0.4724856317,0.1372549683
-5.999775837,-1.116216445,1.628381831,-0.7419275045,-0.6562523246,-0.1387760192
-7.22815268,-0.7511971375,0.2249200776,-0.7678573728,-0.8530093431,-0.523999095
-7.975811706,-0.3621978199,-1.006110056,-0.7256721854,-1.06306386,-0.9376624227
-8.39341811,-0.0272825592,-1.607095005,-0.7457284927,-1.254045844,-1.375670671
-8.413599897,0.6672264764,-1.379284613,-0.9437975883,-1.41105175,-1.761981606
-7.531710095,1.429461725,-0.3732708564,-1.341785669,-1.596791029,-1.986804128
-5.350738513,1.874437782,1.079756307,-1.85283792,-1.727314353,-2.06866312
-3.018045506,2.455322192,2.401994506,-2.29615593,-1.724387765,-2.041510344
-1.194217384,3.004764585,2.856063969,-2.62926507,-1.557778597,-1.95909524
0.08103869931,3.475631453,2.532553315,-2.826746225,-1.347148895,-1.878498435
0.9834230081,4.063486287,1.721183156,-2.856323242,-0.9716103673,-1.837849975
1.320149118,5.069155029,0.8769523459,-2.642433405,-0.5094078183,-1.837043285
1.245644204,6.148271285,-0.4722235808,-2.259029865,-0.226228416,-1.787515759
1.434012813,6.546755639,-2.473995912,-1.830296874,-0.1787647605,-1.677953243
1.796164455,6.078534316,-4.763803132,-1.451616406,-0.2707928419,-1.57022953
1.914428431,5.345567832,-6.017636488,-1.146530867,-0.1698952466,-1.470487237
1.617829165,4.54998444,-5.566438196,-0.8601485491,0.1202582866,-1.38251853
1.266754797,3.730392981,-4.513556452,-0.6608349085,0.4166140556,-1.353325248
1.060230353,2.893323148,-3.046401832,-0.6330778003,0.6613078117,-1.364342451
1.041543189,1.948738113,-1.196104951,-0.7849725485,0.9208592176,-1.410957813
1.205979718,1.154697859,0.6737257022,-0.9360198975,1.085703969,-1.485293031
1.715240907,0.4537415466,1.1825976,-1.018759608,1.262839556,-1.521909952
2.302789451,-0.1068956096,1.033684949,-0.9616343379,1.391829252,-1.517033339
2.939507976,-0.273440509,0.2220973484,-0.7110202312,1.332081556,-1.455485582
3.599437866,-0.2980868745,-1.434573369,-0.3179636896,1.034155607,-1.303341866
4.060588812,-0.7467080094,-2.921258034,0.1294018179,0.5126661062,-1.091344595
4.282528851,-1.453102129,-3.900995047,0.4956453145,-0.05293758586,-0.8880807161
4.104275978,-1.948972506,-3.803557586,0.740406096,-0.5448074341,-0.7452812195
3.602345278,-2.01235806,-3.05104995,0.8430799842,-0.8043575883,-0.6852402687
2.956420533,-1.797427023,-1.722531064,0.8636859059,-0.8793444633,-0.6794284582
2.392905191,-1.603736927,-0.6838437761,0.8510107994,-0.7862203717,-0.7020204067
2.102664353,-1.478176364,-0.1266401745,0.8581269979,-0.6720479727,-0.7069014907
2.171606957,-1.484323196,-0.1918752286,0.9393888712,-0.7015413046,-0.659863174
2.690587576,-1.471942438,-0.9983564464,1.072435021,-0.8322116733,-0.5449331403
3.440823759,-1.439095815,-1.730051522,1.21702683,-0.9710762501,-0.3655704856
4.249975073,-1.405919814,-2.075200154,1.327842236,-1.050358772,-0.1517327726
4.871566757,-1.479409413,-2.115267814,1.395891428,-1.04771781,0.07717949897
5.273341969,-1.681625345,-2.019160725,1.408834577,-0.9539201856,0.2906451821
5.374710924,-1.821850101,-1.733542287,1.387169719,-0.7738108039,0.4627197385
5.171280356,-1.756860911,-1.46342537,1.355300784,-0.5784906149,0.5914028883
4.840077978,-1.590157899,-1.277165131,1.325207472,-0.4047680497,0.7187284827
4.535962929,-1.455765795,-0.8724059346,1.306920052,-0.246573627,0.8631581068
4.195349749,-1.20150228,-0.2476526454,1.308707356,-0.1490394771,1.024430275
3.727472125,-0.7652104653,0.2853284422,1.324741125,-0.1253122985,1.198331237
3.016391309,-0.4597708899,0.5808370637,1.380220294,-0.1840903014,1.340558887
2.000378868,-0.3991027784,0.6203086579,1.444618106,-0.2762902677,1.395856261
0.6370622243,-0.6362883173,0.9479179795,1.409786224,-0.3775321841,1.333688259
-1.074348895,-1.242836161,2.484116324,1.182982922,-0.4834511578,1.115241408
-3.579728957,-1.691982781,4.856352821,0.7166712284,-0.5459212065,0.6605120301
-7.959879393,-1.120741813,7.144213583,0.1635784656,-0.5742931962,-0.03543961421
-12.55089844,-0.3048252429,7.531218512,-0.1445263922,-0.7961450219,-0.8584970236
-14.06257141,0.5015291337,4.929787475,-0.02701095864,-0.9397024512,-1.510254979
-12.67297934,1.0731629,2.216291902,0.2579380274,-0.8749800324,-1.831334114
-9.284538097,1.52925364,0.9722072021,0.3806857765,-0.8095983863,-1.890333772
-4.086971792,2.359195229,0.5614882201,0.39292413,-0.8227474093,-1.69692266
1.111224628,1.809426088,0.6584615706,0.4154393077,-0.8402486444,-1.266914248
4.77793278,-0.2738099269,0.8187457292,0.4859476388,-1.023783803,-0.6398703456
7.283194183,-2.591895147,0.578548076,0.5789697766,-1.038188815,0.1225982681
8.755539357,-4.278208065,1.466275644,0.6908804178,-0.9641298056,0.8379841447
8.267895541,-4.73739268,1.614624816,0.7583931088,-0.732375145,1.334302306
6.230998083,-4.142456948,1.279600396,0.8177793026,-0.3005024195,1.579421997
3.372544004,-3.252007407,0.8922890312,0.982100606,0.1601022184,1.605995297
0.157427527,-1.306713882,-0.007846767978,1.228758335,0.4827208817,1.50860703
-3.329630745,1.849771542,-1.270116966,1.491982698,0.5054783821,1.223107338
-7.938528562,5.815144077,-5.278243185,1.340795755,0.3190294206,0.4785397649
-13.92328803,10.44239939,-7.605323028,-0.3133351207,1.30348742,-0.8558059335
-20.49295401,14.25487795,5.291316602,-1.934974074,1.913466096,-1.837047219
-15.64297949,11.94440554,11.26040504,-2.044936657,0.774933517,-1.939552307
-0.5737883142,5.111269247,1.674037959,-0.8268893361,-0.5650747418,-1.517962933
9.656538349,2.400164952,-0.358622884,0.3084026277,-1.688270926,-0.6805012822
15.01567527,0.700648269,-2.567452779,0.5356229544,-1.893469334,0.01727728359
13.25899644,-0.3305348537,-6.305351021,0.4751537442,-1.320725083,0.5132575035
8.538150406,0.2789537195,-6.303098274,0.5357136726,-0.536115706,0.8158475757
5.681493731,2.398086393,-5.419301177,0.5851120949,0.06925703585,0.9634540677
3.771246969,4.335193689,-5.285649078,0.5748323202,0.5144565701,0.9862107635
2.328702475,5.043680396,-5.357617751,0.6223391294,0.9754803777,0.9959867001
1.457562615,4.71938356,-4.512221404,0.7929204106,1.420438528,1.083574891
0.5083733005,3.902542276,-3.780301798,1.057503581,1.785563231,1.23536098
-0.251248551,2.687777195,-2.980136924,1.202778101,1.821089983,1.28996408
-0.8297831829,1.381827283,-1.26442723,1.079746723,1.199803829,1.219906688
-0.3396282607,-0.003545125261,-0.06547229686,0.8601778746,0.3039254546,1.133771062
0.5697498525,-0.7938917854,-0.06474632981,0.7572839856,-0.3303835988,1.118191361
0.8952285918,-0.7977893773,-0.3407821069,0.8023267984,-0.5043548346,1.104222298
0.5720715734,-0.1465840614,-0.6347299819,0.9031159878,-0.3319979906,1.042925596
0.4553127414,0.3624211073,-0.7382371181,0.9789699912,-0.03537140042,1.007644773
0.9024719871,0.03142038966,-0.7875029611,0.9399083853,0.2875930965,1.003721952
1.56967216,-0.5657236657,-0.3073246585,0.8099963069,0.4675001204,0.9994651079
2.089057268,-0.7954518743,0.2187672906,0.6532669067,0.518909812,0.9739424586
2.207027814,-0.6465566133,0.7209492257,0.5064173937,0.5761258006,0.9496768713
1.966952984,-0.5502350047,1.305618488,0.3994216621,0.5874791145,0.9550207853
1.712616988,-0.7978916686,1.307343997,0.3275892437,0.5364050269,0.9751553535
1.547185603,-1.122775949,0.8361760989,0.3001001179,0.4758897722,0.959415257
1.327157535,-1.142449787,0.2958862227,0.3133603632,0.4491350055,0.9078530073
0.9988310051,-1.098158225,-0.1726420473,0.3068742454,0.5258417726,0.855175972
0.6174719731,-1.17987497,-0.1190243658,0.2591565251,0.7061747909,0.7948492169
0.2059504426,-1.217520518,0.1309317342,0.2392962873,0.8377820849,0.7629150152
-0.01466623873,-1.422508253,-0.1069407639,0.2113065422,0.9111170173,0.7385263443
-0.1612988155,-1.525921281,0.05801562418,0.1285690516,0.9998338223,0.7001289129
-0.3373433646,-1.348063545,0.8306015867,0.01826722361,0.9941700697,0.6855485439
-0.6683183633,-1.235675183,1.073114385,-0.07531732321,0.9117865562,0.6702588201
-1.188024374,-1.117426989,1.128509524,-0.1228741929,0.7735626698,0.6569656134
-1.54309921,-1.130971531,0.85567458,-0.1181281731,0.6275530457,0.649969995
-1.6575749,-1.325966279,0.475687421,-0.08824259788,0.5339304209,0.6450443864
-1.518905849,-1.614187594,0.1919581576,-0.05004966632,0.4951010048,0.6503062844
-1.2823627,-1.849403878,-0.03929740664,0.004032299388,0.4917889535,0.6626541615
-1.073765542,-1.937967712,-0.3031082098,0.07117432356,0.5142764449,0.6824966073
-1.051760047,-1.861318188,-0.4879740711,0.1463955939,0.5722812414,0.7028176785
-1.144870292,-1.767353371,-0.4399506294,0.223958835,0.6514322758,0.7290428877
-1.21701023,-1.72584238,-0.1966283414,0.2846395671,0.7082346082,0.7667198181
-1.153608894,-1.782411824,0.1501018603,0.309381932,0.6925759912,0.8326876163
-1.031544357,-2.050793881,0.5193221262,0.2913478613,0.5912647843,0.9099957943
-1.149956217,-2.413251229,0.7417536018,0.2336770892,0.4234904349,0.9618438482
-1.666425146,-2.698822905,0.6979146062,0.1558261812,0.247337684,0.9327881336
-2.443485623,-2.808747507,0.4104315433,0.1008180529,0.0681996271,0.8276259899
-3.19426132,-2.885752421,-0.1571884575,0.09013362229,-0.1012871563,0.7009272575
-3.703333709,-2.96200447,-0.8218048975,0.1333069354,-0.2479666173,0.5728532076
-4.075913222,-3.038019204,-1.378585963,0.1857989281,-0.3350626528,0.4362225533
-4.350049312,-2.960770545,-1.479157046,0.1676889062,-0.3093636632,0.2254274935
-4.650823234,-2.361875262,-0.9481634787,0.02750779688,-0.1483031362,-0.02423234284
-4.792385083,-1.621122946,0.4091473487,-0.2540184259,0.07234562188,-0.2572482824
-4.826643911,-0.9055243604,2.047125422,-0.6867251396,0.1658087075,-0.4928581417
-5.100405907,0.05345744942,2.891325837,-1.135981083,0.09015229344,-0.7738360763
-5.575068662,0.9803022457,2.701782924,-1.435152411,-0.08388819546,-1.118944049
-6.270784735,1.712185026,1.976209472,-1.585924506,-0.2382492721,-1.497674584
-7.059557277,2.437959553,1.45933094,-1.722983479,-0.3558269441,-1.824976206
-7.410377963,3.251512901,1.537591699,-2.029289961,-0.4903613031,-2.006396055
-6.526828119,3.919237391,1.848096303,-2.530115366,-0.7383560538,-2.005130768
-4.418857476,3.934085416,1.707521711,-3.054717541,-0.9428367615,-1.944213986
-2.589750536,4.067002186,1.801255056,-3.487024069,-0.9094110131,-1.90821743
-1.490421513,4.560199545,2.345705048,-3.759702444,-0.675070405,-1.878439903
-0.5820020158,4.733583935,2.944634233,-3.851237297,-0.2838126421,-1.84594357
-0.03729483465,5.08201568,3.185549606,-3.658429623,0.1084536761,-1.814525485
0.3973451211,6.109128192,2.100224559,-3.213084698,0.4178438783,-1.721486211
0.4310217653,6.649470164,-0.01836816199,-2.593036175,0.6440482736,-1.57353127
0.6437725356,6.039619771,-2.202013347,-1.960338473,0.6217726469,-1.447773695
1.433756792,4.785027706,-4.059076654,-1.382808208,0.4853914082,-1.376979947
2.207105556,3.47263987,-4.718647647,-0.8724182248,0.3432070911,-1.323010683
2.469136197,2.458833415,-4.70256745,-0.4868274033,0.2753617167,-1.253340006
2.298777293,1.704815374,-3.788147251,-0.2756437361,0.3469887376,-1.181969404
1.780868687,1.144023904,-1.83200383,-0.2229983807,0.5457891822,-1.152397633
1.267347502,0.8194681252,0.2609377319,-0.2569232881,0.7673087716,-1.151494741
1.163281563,0.532111319,1.421885591,-0.2808792293,0.9156053066,-1.139229059
1.445910171,0.2344628359,1.495706176,-0.2777034342,0.9847558141,-1.112225294
2.040546043,-0.005101122531,1.038068791,-0.211394161,0.8926935196,-1.080534816
2.848804208,-0.1638566832,-0.003307370982,-0.07486153394,0.6026588678,-1.005237341
3.563203938,-0.3293500278,-1.176019464,0.0703734234,0.2705719769,-0.8999769092
3.965136972,-0.5032523042,-1.704361785,0.1943190396,-0.01506933477,-0.7800001502
4.12275856,-0.634959699,-1.658687245,0.2876367569,-0.1925708801,-0.6838080883
4.046841442,-0.727016636,-1.266379533,0.3302568197,-0.2569100559,-0.6240388751
3.818793149,-0.6944967606,-0.8518366824,0.3395994306,-0.1853684932,-0.6085155606
3.573651098,-0.6121440561,-0.465647746,0.338313669,-0.0103990389,-0.6112004519
3.410855322,-0.5995213059,-0.2914448792,0.3677873909,0.158396095,-0.6176623702
3.392888288,-0.6785586023,-0.4485645093,0.4356544614,0.2180680484,-0.6016674638
3.426191423,-0.7909586545,-0.8616402105,0.5324177742,0.1721905619,-0.5457490683
3.516093228,-0.9106248984,-1.329317343,0.6439635754,0.06093811244,-0.4527911544
3.579343757,-0.9963882881,-1.625010601,0.7392930388,-0.05255942047,-0.348339051
3.639403966,-1.065104681,-1.609361781,0.8084082007,-0.1364441216,-0.2392758429
3.726717507,-1.135645368,-1.43849668,0.85468328,-0.18470034,-0.1257386357
3.783749308,-1.210453064,-1.265962185,0.9033286572,-0.197763741,0.005918057635
3.723727678,-1.241249184,-1.18636667,0.9649981856,-0.1743289977,0.140116334
3.467459837,-1.144740528,-1.126352639,1.019676805,-0.1106595024,0.2670121193
2.983830518,-0.9835580326,-0.9215899445,1.057684422,-0.02116450481,0.3677786887
2.39227683,-0.9197674053,-0.6178431445,1.092948914,0.04483383521,0.4582220912
1.850023471,-1.076878121,-0.5085562559,1.129723072,0.06746537983,0.5476108193
1.351054543,-1.334244863,-0.4319605074,1.156200051,0.07999949902,0.6300293207
0.9015402592,-1.565083663,-0.1248083012,1.159856915,0.1010560542,0.7042034268
0.5231710567,-1.820268969,0.3703226742,1.1496979,0.1041329876,0.7781988382
0.1682598866,-1.983846251,0.8669394859,1.142561913,0.09696056694,0.8334884644
-0.2338309677,-1.989294579,1.299175888,1.169216514,-0.04788094386,0.8764076829
-0.7892764005,-1.949666918,1.378189219,1.242988825,-0.3422742188,0.9035226703
-1.654862134,-1.746139318,1.454569863,1.339152813,-0.7753030062,0.8538929224
-2.734596229,-1.583118502,2.239860409,1.349185467,-1.169843674,0.6680314541
-4.318731799,-1.452493641,3.640006023,1.225988388,-1.324517369,0.2929891646
-6.706973674,-0.8544009069,4.63317418,1.027302027,-1.322788239,-0.2282622755
-8.296224394,-0.2759597984,3.967307886,0.8918109536,-1.205154061,-0.6931793094
-8.207238535,-0.3359270681,2.677451616,0.795276165,-0.9317595959,-1.012464523
-7.135063477,-0.5777578024,1.913802993,0.5860141516,-0.5868378878,-1.214685082
-5.204290645,-0.7656669769,1.764149022,0.2961871028,-0.328255862,-1.289095044
-1.647810462,-1.269295713,1.806605185,0.1370332837,-0.2432441562,-1.198356509
2.681803966,-1.822404812,1.371491767,0.1866583675,-0.3426269293,-0.856861949
5.579996181,-2.405487024,0.7218237435,0.3535206616,-0.4622489214,-0.3080649674
7.268416301,-2.968102787,0.5638473504,0.5649034977,-0.5010831356,0.2712287605
7.309347446,-2.784785617,0.9027320993,0.8462147117,-0.4144575596,0.8127872348
