lsm6dsr_accelerometer.x,lsm6dsr_accelerometer.y,lsm6dsr_accelerometer.z,lsm6dsr_gyroscope.x,lsm6dsr_gyroscope.y,lsm6dsr_gyroscope.z
-1.905285,-0.43609193,1.7407784,7.870767,6.2582827,-2.3073227
-1.5343975,-17.451454,14.958133,3.856126,5.037352,2.2540264
0.104087785,-36.274593,6.6305118,8.879123,-11.071607,-0.9350544
4.7485566,-0.381057,-15.386448,-3.611329,-3.419981,-1.5607147
-1.9639091,-11.443674,-7.185048,-8.215284,-0.99583375,0.31886226
1.6737795,-21.689741,10.093524,-4.1849146,0.96972,1.5387243
-0.59342,17.103897,13.477573,4.3020444,4.628695,-2.430714
-9.315259,-16.811373,-4.8496532,-3.670581,3.6339304,1.6050012
6.2691956,-15.720845,5.293522,6.7762814,-3.7507548,-1.1560284
-16.541582,-1.713261,-21.766312,-0.31901497,1.3070605,-0.015576605
1.6821543,-3.441477,2.1870399,-4.1400175,2.3868856,-0.58885676
-15.954145,-46.90052,-24.348167,-7.7247744,-0.46806172,2.8880858
5.5423756,0.50129634,20.453848,-0.13866232,-7.379493,-1.3829582
1.1527423,-2.1003,1.0277174,8.180314,5.2236605,-0.8956548
-15.39243,-33.665817,6.189036,3.7695384,3.95997,4.0818343
-0.36191443,-22.134207,-21.371496,4.9023547,-3.0004818,0.12430742
-2.672783,-2.0440688,0.7118647,-2.212489,0.6058078,-0.4164451
0.36131623,-25.536802,-13.296317,-8.486959,-2.3780284,-0.33581328
7.932805,-11.014761,6.3792653,-3.6831036,-3.122193,-0.4395046
3.2715867,13.317254,12.731013,5.4266143,4.7514753,-1.1651912
-10.900503,-18.865013,11.197812,-2.5634205,3.2422245,2.1862223
8.866604,-20.526829,-4.5338006,11.06672,-5.689737,-2.4357533
-10.718051,0.485743,-16.926826,-0.09239065,-8.518265,0.9176453
3.266203,-5.992824,-2.0003998,-6.3908367,0.26907822,-0.5712949
-8.728418,-27.965517,-4.0067816,-7.670867,2.3151112,3.8946095
4.006183,11.167901,13.323834,2.9917772,-1.708998,-2.0307617
-5.0979085,-14.708082,-27.312874,0.38086328,2.2047005,-0.12140589
5.460421,-12.440883,6.9619174,7.1994457,5.9433913,-2.4846213
-0.8847462,-14.7762785,3.4893336,3.9766157,3.562614,-0.883896
1.5738791,-4.246662,1.6977077,-4.3460255,3.464115,0.08979455
-4.2191443,-51.2405,-16.171293,-8.149924,-4.128564,2.803331
5.215157,-1.0085747,15.40559,-1.5145957,-6.5982194,-2.6489391
-0.28953153,-0.46181476,1.8951155,7.399193,5.699205,-1.5207043
7.115058,-7.670791,21.230318,3.5230615,3.201756,0.08933641
12.235699,-33.499516,-11.492129,6.49972,-7.947428,-3.1183753
8.946166,-1.817947,-32.41796,-2.5893815,-5.322923,0.6180247
-1.2490535,-4.5726843,0.19501504,-5.546035,-0.2391467,0.89886177
-5.695516,-21.55036,5.5387864,-5.4507427,2.9575696,4.4724708
6.532406,17.814564,10.70848,1.7619889,0.24082653,-1.9531841
-9.563514,-16.50928,-31.0379,0.70125264,6.749862,-0.26907822
-5.2145586,-14.632709,7.2358956,4.3498435,3.6684432,0.18523943
3.260819,-23.608187,2.984448,3.421661,4.468195,-0.09376506
-4.7629137,-1.3848461,-3.539583,-4.234393,2.4020042,1.3673816
1.2909278,-47.455654,-20.32643,-10.524135,-3.5649047,1.677692
10.539785,-4.0073795,5.791229,-2.6719987,-5.776935,-3.0436993
-0.75613195,-2.0961127,5.536393,7.797618,5.9846234,-1.5666705
-6.5294147,-19.694126,10.55833,1.1654966,0.75806147,2.8505187
5.588437,-21.885355,5.098507,7.6218467,-3.2776537,-3.6689014
6.031708,-1.9280169,-16.911274,-1.866902,-4.0212073,0.34940463
1.9411774,-5.00758,-0.6406783,-5.508926,-1.4335058,0.2970245
-9.040682,-33.35236,-7.3920274,-7.2128844,1.7790927,7.0473447
8.537591,6.1190457,15.28595,1.1129637,-4.957178,-1.9670808
-3.4331024,-6.6185474,-10.063614,6.480784,6.830952,0.27304873
4.272983,-11.973086,9.991829,5.91346,5.497778,-1.974411
7.6546397,-22.92025,2.7625136,3.9735615,4.0189166,0.22326468
-0.15792629,-1.861616,-6.213562,-4.4335294,2.4479704,0.22250111
3.4037902,-36.60899,-22.374687,-10.041412,-2.4750004,0.7574506
8.977871,-4.221537,9.863813,-2.372836,-4.9119754,-2.4711826
-1.052842,2.544767,5.3569317,6.1460395,6.3011947,-2.0652745
-3.5198421,-17.2026,8.578269,-0.49921492,-0.51005745,3.2648258
6.358328,-19.347765,6.1591253,6.329752,-1.3649383,-3.7967212
-0.27996024,1.2352947,-16.934605,-2.6275594,-8.927227,1.3075186
2.3401806,-8.130812,-1.8484555,-6.1651287,0.31993124,-0.48623443
-14.414962,-33.06761,0.8392825,-7.012374,3.7223506,5.522823
6.4067826,10.482358,12.764512,1.0998305,-4.2044616,-1.8930156
-0.11844472,-6.667002,-17.327026,6.1167192,5.5064826,-0.78814566
-0.9349955,-18.232113,8.262417,2.5400555,1.4503042,-0.34054735
6.229714,-25.90051,2.2785654,3.4233408,0.41736138,0.47814068
-2.3401806,-0.51505506,-1.2053844,-1.6378342,4.3025026,-0.15469708
-1.6851454,-23.511875,-16.500904,-9.777679,-2.3265646,1.0257653
8.586644,-9.369696,6.454639,-2.9607766,-4.08947,-0.32497075
2.856432,7.617551,9.962517,5.266725,4.6989427,-1.9791452
-7.4530444,-16.667805,11.473584,-0.5792359,-1.1259443,2.7694287
7.105487,-20.050657,5.5746784,7.142484,-0.5784724,-1.7728314
-7.72463,2.7505496,-17.975481,-0.21776704,-7.161115,0.9205468
2.5603201,-5.119444,-2.036292,-5.284745,0.74156857,-0.1565296
-20.61955,-47.566322,-16.456638,-7.622763,1.3354648,2.9626093
4.6169515,5.2947183,17.940786,-0.036956258,-7.0241327,-1.6903671
-2.1050856,-6.8596244,-23.290539,7.364527,5.9200263,-1.1771027
-14.834902,-32.600414,6.852446,6.25813,9.283504,0.84632885
-0.65922266,-24.732813,-24.70051,5.5081625,-4.0589275,-0.048409645
-1.8101703,-0.56111693,-0.73519474,-1.949519,-1.136634,-0.28648737
-2.5519454,-12.32184,-7.609176,-8.478254,-1.305686,0.84205294
5.297111,-15.276378,6.801,-5.2348084,-2.1753798,1.8633896
2.8002007,14.732011,15.040087,3.3512607,1.3133216,-1.3185138
-9.217153,-17.012371,-12.011372,-2.2973967,-0.78524417,0.5709895
-2.5603201,-12.379268,4.1557345,6.7179456,1.6393614,0.643833
1.3334004,-19.904097,2.9443684,4.0042567,5.118747,-0.6652127
0.14955142,-0.93978107,-11.22174,-3.3278959,2.7010138,0.3465031
-1.6211374,-38.72185,-19.3029,-10.386389,-2.7459111,0.7872294
8.912666,-7.8257265,5.075775,-3.451745,-4.2230926,-0.94788224
0.2835495,4.159922,9.541979,6.5817266,4.3481636,-1.235744
-4.208975,-13.883755,8.637491,-0.4850127,-3.5491753,2.2673123
4.4021955,-19.205992,5.371289,6.3586144,-2.4044476,-1.4463336
-12.799209,1.6390835,-10.535,0.882827,-4.591586,0.35719293
1.3459628,-4.2275195,0.7686943,-4.820959,1.4222051,0.2261662
-9.805787,-46.25147,-23.44308,-7.69805,-1.1789352,3.5733037
6.6364937,-0.40977088,12.187243,-0.326956,-3.6386645,-2.4064329
0.5383851,-2.5758736,3.866203,8.178786,4.8765464,-1.656465
-12.137593,-23.052454,8.396415,4.271197,6.148636,0.81089973
3.097509,-33.504303,-17.955742,7.612531,-5.329795,-2.9629147
2.6183462,2.777469,-26.933014,-3.041714,-10.381655,-0.28602922
-0.014356935,-7.8634133,-2.7493532,-6.8705044,0.08567133,0.01343864
-7.3459654,-26.46402,2.6309085,-5.658431,1.0578347,5.2128177
3.1591241,20.322842,17.96292,1.6488295,1.1315945,-1.8143691
-11.776277,-15.716059,-21.271595,-1.6618099,4.055873,-0.698962
-8.746365,-16.424932,11.112268,6.0899944,2.073063,-0.15316994
3.6167514,-26.91088,0.18903299,3.1400604,2.10162,-0.87167907
-1.2855439,-0.6358926,-5.4705906,-2.6072488,3.490534,0.49677154
-13.551751,-50.379086,-7.8873415,-11.438573,-7.390183,2.352831
9.454042,-4.2364926,13.540983,-1.8270441,-4.5431767,-1.209783
1.2598212,0.13100705,8.256434,8.335469,6.130463,-1.0283613
-4.482355,-18.541384,12.503097,4.5204225,4.630833,0.15423894
7.129415,-27.899117,5.083552,6.6107416,-3.99769,-2.1579707
-6.000601,2.3078775,-11.494522,-0.87335885,-9.772334,0.18569757
1.8005991,-4.807779,-1.43689,-5.7146287,1.7332791,0.54502845
-12.375679,-31.308887,-1.2628121,-7.268777,3.0629408,5.2288527
0.4211368,14.410176,14.785251,0.09361234,-3.4128036,-2.1914146
-3.6789649,-6.823732,-1.6791633,7.8037267,3.7264738,-0.22082129
-14.752948,-28.10729,5.718248,4.479801,6.5096464,0.12110047
-1.7216359,-27.561129,-26.846872,4.774077,-3.990207,-1.3828055
1.9525433,-3.7088752,-11.58844,-3.2078643,-1.2041327,-0.06474981
-0.90508515,-4.835296,-3.5132618,-6.657777,-0.5827483,0.07605048
-10.792827,-30.054451,4.2568316,-5.2103744,0.9651387,3.5157313
1.3567305,18.410976,18.361324,2.6388602,1.6111096,-1.9162278
-6.585646,-13.442878,-17.598015,-0.36345413,3.1548734,-0.8127323
2.3108685,-6.263213,11.436496,6.05426,5.415161,-1.3744063
4.966902,-25.497917,-6.0370917,2.6810086,0.41659784,0.3735331
2.7631118,-0.60598236,-1.9166509,-2.6197712,1.9134791,0.20219044
2.7038896,-46.154556,-22.71626,-9.861365,-0.5094466,-0.39231664
8.166105,-7.7611203,8.324032,-3.5511606,-5.107752,-2.201799
-1.7521443,6.8925257,10.00499,5.983096,5.1155405,-2.216001
-3.621537,-16.913668,-0.07597212,-2.7675962,-1.7971126,3.0169747
5.0015974,-13.470395,7.7964144,6.2318635,-0.39979953,-1.7256435
-1.7946169,-9.473185,-1.3208381,4.0757256,8.084258,-0.8582404
0.11784652,-2.800799,-0.60717875,-4.461323,2.970092,0.09513946
-7.043872,-49.139008,-17.625532,-8.4664955,-6.2013216,3.0032306
7.7754774,-7.3214393,11.955738,-1.9185185,-5.192354,-1.7674866
0.04426722,1.7958134,8.842078,6.53179,5.963091,-1.4052541
5.0213385,-9.662816,9.101101,1.5882028,-1.8925575,0.83808243
2.3712873,-21.774687,5.6153564,4.1992693,-4.13849,-0.11575556
-15.005391,-2.7361927,-3.4881372,1.5051277,-1.5622419,-0.39231664
0.72263247,-2.003989,-0.5353941,-4.390923,4.078322,-0.8866448
0.91166544,-44.455654,-35.550167,-7.4576817,-5.1689897,4.3596168
6.279963,1.2029916,9.165708,-2.2567751,-7.503037,-1.9466175
3.5294135,-0.4235296,5.9994044,6.9494567,4.83226,-1.2661337
-14.666208,-28.31128,8.761918,4.539206,2.9329832,2.735374
-9.007781,-27.834509,-34.817364,8.107623,-12.545276,-2.682841
-3.0502508,1.0755738,-25.733612,-2.642678,-8.898365,-1.4544274
0.12023934,-5.419145,-1.2077773,-5.83802,0.42469156,0.41781953
-16.003796,-29.9043,-1.0570294,-6.197656,1.5628527,5.8977304
6.6909304,5.8857455,13.225131,1.2557492,-1.5842323,-1.3542484
-8.919845,-11.324033,-24.976881,0.9022214,9.153088,-1.6683766
-18.887148,-30.020353,1.8622142,4.4118443,10.606905,-0.78005195
-1.4907285,-22.05704,-6.2464633,3.2842202,2.5534942,-1.6387504
-2.0380867,-1.4530416,-6.458228,-3.4361684,3.400892,0.98285323
-8.023134,-48.831528,-10.24487,-11.430021,-7.3541427,1.574917
6.8285174,-8.343773,7.8592257,-1.6378342,-4.397948,-0.6398625
1.8598214,4.1461635,5.941977,7.041084,4.4214654,-2.4325466
-2.7176483,-13.056437,12.684951,1.0472976,0.24800399,1.8404828
3.9481573,-14.917455,7.1503525,4.8353143,-0.15790401,-1.4849697
-8.362915,0.9631111,-15.183058,2.682994,-2.2269964,-0.55648184
0.506082,-4.671388,2.376671,-4.6534343,1.5613256,-0.09422319
-8.69791,-46.51348,-26.45385,-7.4265285,-2.984447,3.7487695
7.0133634,-0.62452674,10.868798,-0.6306998,-5.4757876,-2.05657
1.402194,-1.1138589,3.5730824,7.1290455,4.220191,-2.2349374
-8.968898,-18.284157,12.686148,2.7596552,1.7202986,2.2460854
4.4799623,-32.859436,-5.620142,7.256102,-3.2709343,-2.1211672
0.56829536,0.24885355,-16.178473,-0.24250636,-6.5495043,-0.5105156
-0.12263216,-4.0420756,-2.149353,-5.2187734,0.22280654,0.8098307
-14.892928,-31.82514,-11.030912,-6.871115,2.6825356,4.947252
4.35733,1.5020944,13.392629,0.062000997,-5.349495,-1.0434798
-1.6390835,-1.579263,0.6113662,6.855539,3.5494807,-1.7769547
-1.727618,-27.444479,7.0576305,5.1337132,2.3038104,0.714844
-0.6161518,-25.709085,-14.617155,4.6914597,-6.337235,-0.7149967
2.568695,-0.23389842,-19.069002,-3.654852,-4.321286,-0.5209
-4.465007,-8.367701,-1.8867407,-6.085108,-2.3789446,0.96116817
-8.137392,-23.879173,-2.0602202,-6.3299046,2.059777,4.6497693
3.8620157,9.516255,11.547762,0.91291124,-2.0796294,-1.2184876
-2.5968108,-5.122435,-17.384455,5.968283,3.322551,-1.397924
-2.6213372,-23.584259,12.518052,5.558252,1.6124841,-1.6091244
-7.157531,-28.155746,-10.454242,2.226691,-2.4972963,-0.4382829
-4.4165525,1.9082761,-21.969103,-1.5562861,-4.459185,-0.19287503
0.19381863,-8.714062,3.525824,-4.915946,-0.47462833,1.502837
-8.349754,-22.091736,-10.254441,-5.896814,-0.8603784,5.7587624
7.952546,-3.190829,11.374881,2.0307617,-7.2860336,-0.9345963
-6.7178497,2.3102703,-17.588444,0.7739435,8.217729,-2.2767804
-11.78824,-36.09812,8.953942,4.6471734,4.109475,0.0021379655
-18.887745,-13.724034,-23.564518,5.119358,-15.952276,-3.0322459
3.336193,-2.3288147,-7.9657063,-4.312429,1.533532,0.21364383
-2.012962,-16.604992,-6.9505515,-7.394917,-2.6941419,1.0891407
4.0642095,-8.500503,2.786442,-3.3656156,-2.4818723,1.245823
2.5369902,8.665607,8.358727,3.222372,0.40514445,-1.6402776
-7.252047,-10.707283,-6.506683,-2.3297715,1.9976232,-1.0763129
-6.7375903,-18.809978,3.3822548,3.0595813,6.149094,0.8753441
3.2063823,-19.600208,-5.313861,3.4876325,3.123873,-0.45279053
-1.1820544,-2.8522446,2.4101706,-2.6843684,3.213362,-0.14293826
-3.0580273,-34.574493,-15.443277,-8.854078,-1.2241379,-0.14568707
7.02772,-10.071989,0.14656039,-3.5441358,-3.0174327,-0.6250495
-0.060418773,14.293526,9.353543,3.8825452,4.88632,-1.8522416
-7.8963146,-13.651053,-7.585846,-2.5730414,-2.6164114,2.2630365
-15.981663,-30.7717,-1.1509477,6.0728908,-7.933226,1.209783
-0.035294134,-17.255241,-0.5796613,1.7112886,2.6536732,-0.3465031
1.2586247,0.043070808,0.24586253,-1.8820204,3.0142257,-0.014507622
-0.6681957,-38.217564,-21.230917,-9.0355,-0.1913479,-0.5349495
3.868596,-9.557532,0.5563313,-3.5678062,-3.4302127,-1.2044381
3.7226338,9.544372,8.575876,2.830361,0.96880376,-0.801737
-9.84826,-14.462818,-5.48076,-3.464573,-3.83551,3.040187
0.77407813,-17.566908,3.5539398,5.08118,0.5076141,0.18325418
1.4356936,-13.77548,-0.2638087,2.5275333,2.7236152,0.068873025
3.3463624,2.2731814,-11.949158,-2.0197666,2.8897657,0.03268033
3.2949169,-24.88356,-7.5661054,-5.5703163,-1.1267078,-0.36757734
3.3583267,-12.507882,1.3710874,-4.390312,-0.335966,0.5286883
5.4574304,0.9457632,11.045868,1.4302988,-5.7439494,-0.6737645
-9.393025,-10.588241,2.477768,-3.3807342,-1.3458493,-0.1951657
3.996612,-21.781267,8.369495,5.3169675,0.79165804,-0.76493347
-3.042474,-11.873186,-9.3308115,3.6084275,-1.4124316,-0.29656634
-0.5778667,-3.4713874,-4.5858445,-2.1323152,4.654656,1.5370444
4.3734818,-34.459637,-3.1262228,-4.747658,-1.1969552,-0.37933615
1.8239291,-10.910075,1.0319048,-2.900761,-1.2927055,-0.080020994
5.6207404,2.626123,10.164112,1.1453387,-6.6338015,-1.6540216
-8.738588,-5.7170515,3.9924245,-3.1254,-4.7285686,1.3490561
5.748158,-18.970896,6.2380886,5.9136124,5.856345,-3.7107444
-8.386245,-20.09014,-15.144175,3.1907606,0.31718245,-1.0288194
-3.2063823,0.8428718,-16.438093,-3.783435,-3.0435464,-0.20921518
5.2755756,-13.876576,-6.0598235,-6.1031275,-1.1822948,0.92497545
5.3922257,-23.216362,1.2424731,-5.195409,-2.8654845,-3.4563265
-2.981457,1.3214363,15.5850525,0.0151184695,-6.121911,-1.3892194
-4.1258245,-0.3786642,-1.3447664,-1.6346272,-3.165563,-0.39460734
-2.4281168,-38.5065,8.612367,0.96055734,-1.595533,2.286554
-17.82593,-14.348561,-8.367701,2.8886967,4.776673,-3.793056
3.033501,-0.42652065,0.4103691,-3.1548734,0.32542887,1.6602829
-0.99302137,-41.561535,-9.271589,-3.9639406,-1.7122048,0.6720847
-2.4999015,-1.7264216,12.047264,-0.29167956,-3.7603757,-2.128192
-1.9944177,1.8903298,-1.0348958,5.4657087,5.490295,-1.2615523
-10.779666,-30.300314,7.7886376,2.7266695,7.7062964,6.0698366
-1.0079765,-20.985054,-26.3372,3.9821134,-4.1383376,-2.144532
1.515255,-1.6588243,-24.911077,-4.5723443,-9.810513,0.25670856
1.975275,-14.391632,-1.5296118,-6.656861,-0.53815645,-0.37002072
7.4333034,-15.525829,4.0761733,-3.764499,-3.2184014,0.012980504
-1.7018951,17.19961,9.570692,2.706664,3.6120925,-3.1269271
-6.801,-10.17488,-8.007581,-1.41854,0.6956023,0.49005222
0.8033902,-25.518257,4.2502513,4.411081,-0.51815116,1.9794506
-0.50189453,-16.650455,-2.592025,3.44976,4.9232764,-0.95719767
0.45942193,1.3579268,-10.554741,-2.4626307,2.64054,0.13606623
-2.0697916,-29.242086,-15.200406,-8.73084,-2.0495453,0.67819315
5.6446686,-7.8496547,2.5968108,-2.892209,-4.072519,-0.4561502
1.7617157,12.848261,3.7507496,4.3148723,4.530654,-2.0765753
-9.166306,-12.204592,7.809575,-2.6768854,0.96880376,2.9407713
5.64766,-19.642681,3.3822548,5.7589154,-0.641695,-1.3832636
-10.683953,-2.672783,-11.003993,2.6749,-0.13133216,-0.40651885
0.7728817,-3.1316066,3.19382,-4.569596,4.7252088,-0.75806147
-8.650652,-49.755157,-14.443676,-7.499677,-4.0835137,1.2449067
2.7900312,-4.488337,11.535798,-1.3931899,-5.027884,-1.0932639
0.4749753,4.994419,0.83688974,6.347008,6.784986,-2.335269
-18.624535,-36.593437,10.490134,3.5319188,6.614712,4.631444
3.739982,-33.86502,-48.22136,8.634326,-9.58114,-1.6401249
3.970889,-2.012962,-21.920649,-3.9431717,-1.2386456,-0.020005248
