X-Accelerometer,Y-Accelerometer,Z-Accelerometer,X-Gyroscope,Y-Gyroscope,Z-Gyroscope
-1.588411347,7.114597028,-0.520023114,-2.225431919,-0.05941831693,1.000631928
-1.458552211,7.111505491,0.4298525754,-2.599903107,0.1453945041,1.222305179
-1.139517533,6.572267682,0.9060181352,-2.683736086,0.718588829,1.530993581
-0.4091396038,4.825919689,1.136794684,-2.271793365,1.09542191,1.831760406
0.2973708352,1.094970827,4.033507328,-1.158816338,-0.1337966323,1.707356453
1.162962121,-5.590076846,10.52449899,-0.1902857572,-2.19226265,0.567253232
4.242291241,-14.5169951,16.7723167,-0.1777505279,-1.62522769,-0.4338577986
8.954598287,-20.96783362,15.81755864,0.2036910653,-0.3250192404,-0.8467245102
9.368287809,-20.6856849,10.02261798,0.566634953,0.482460767,-1.008817792
6.003332068,-14.43997616,6.276405497,0.7631567717,1.02443552,-1.244544864
3.482343518,-8.65878228,2.739695013,0.9359208345,1.101615548,-1.480454326
1.859894,-3.805653681,0.3096114542,0.9977422357,0.9335731268,-1.682495713
0.915213103,0.8069593567,-0.3194061414,0.7965076566,0.8161926866,-1.839977503
0.3043006345,4.765179681,0.7833902651,0.3020603657,0.7687428594,-1.895020723
-0.4210215456,8.007811357,2.30302779,-0.4186541438,0.7077623606,-1.720529318
0.03754968619,10.05552422,2.8351451,-1.251863241,0.3960943818,-1.252323747
1.17474126,10.5362701,0.7742610561,-1.74874413,0.160821408,-0.5896400809
0.3850038182,8.081888401,-3.87674791,-1.784234285,0.1048932374,0.09371811152
-2.140972603,0.5411433512,-5.454533818,-0.9072628021,-0.2725467086,0.7707934976
-3.380300609,-13.83842597,-3.106179717,1.134980559,-1.557654977,0.5078104734
-2.552040106,-26.92352014,2.120682679,1.20734179,-1.256406784,-0.4347765148
0.09598485096,-24.39028878,4.704342058,1.515257359,-1.228040695,-0.7472417951
3.037779842,-9.393031205,-5.383925912,2.474880934,-1.55373466,-0.577229321
-0.6314993294,1.683716472,-9.618543842,2.529592514,-1.648317099,-0.6660384536
-6.96644294,8.116989525,-0.8170121103,0.6132805347,-0.310988158,-1.074646473
-10.49628646,11.61285537,9.311340179,-0.871211648,0.3049538732,-1.207172632
-8.081431305,12.06706863,-0.1277180329,-1.153267622,-0.8970329762,-0.7430509925
-5.027082897,10.79598019,-8.364080371,-0.8965142965,-2.454313993,0.1550338715
-3.405616837,9.358476024,-9.032794456,-0.5378141999,-3.983315468,0.9949644804
-4.736281503,6.583166677,-7.207924131,-0.2819359601,-5.178369045,1.613942504
-6.160813371,2.774092958,-5.54030656,-0.182266891,-5.491444588,2.114746332
-7.146997076,-1.316104811,-4.753174186,-0.2853945196,-4.572268963,2.404054642
-8.237191191,-5.832692593,-4.327703041,-0.6147252321,-2.715723038,2.283735752
-9.190010971,-9.120794226,-3.227255243,-1.090633392,-0.8380318284,1.743049622
-8.28006061,-8.57743846,-3.70898662,-1.342127204,0.8803049326,1.155607224
-5.551029614,-6.850251679,-5.108169527,-1.533542633,2.3990767,0.8983237743
-1.619715417,-5.01155858,-4.688379935,-1.517730117,3.515607119,1.168331623
1.719519899,-3.023802462,-4.600611635,-1.332278848,4.162434578,1.479247093
2.562858729,-1.462954245,-4.433750509,-1.221857548,4.428699017,1.605882525
2.930348811,-0.0490881483,-3.22980142,-1.265734315,4.274218082,1.467238307
2.496148415,0.9348831413,-1.675730734,-1.491233587,3.64002943,1.151005268
2.254739706,1.392803435,1.020002388,-2.307807446,2.53007865,0.873863399
2.554003807,1.419307995,5.856190373,-2.982686043,1.236982942,0.5312650204
1.061734621,1.125163721,4.608230293,-2.966998816,-0.1396454424,0.2508508265
0.53781333,1.073975386,1.344148417,-2.416353941,-1.369481802,0.1151396111
0.2546133512,0.9708861826,-0.4017518317,-1.698747158,-2.169491291,0.06173874438
0.2952741552,0.6579442688,-0.6435936719,-1.18171227,-2.518483162,0.1045985967
0.7544920874,0.5757949779,0.342803822,-0.9676771164,-2.417856693,0.1905808896
0.9202177794,0.6360574311,1.264117434,-1.000620365,-2.045666456,0.2715668082
0.8935562747,1.092480764,1.719180584,-1.080705643,-1.512968898,0.3578145504
0.8396417291,1.520508608,1.34069097,-1.095611572,-0.885838747,0.419680059
0.4936503632,1.357956578,0.817861859,-1.03874433,-0.398208499,0.4315764606
0.1600981344,1.227682431,0.4629838606,-0.9359443784,-0.2387540936,0.4553545117
0.2162322557,1.057093809,-0.05480637981,-0.8302564621,-0.5521945357,0.4820957482
0.3254376036,1.040626074,-0.3396526645,-0.82567662,-0.9838261008,0.5359797478
0.08252082762,0.9970353539,0.078476886,-0.9101711512,-1.253502607,0.556530118
-0.2620226776,1.128486728,0.4135055439,-1.016777754,-1.299136996,0.6171697974
-0.01592690632,1.144426055,0.4651002682,-1.056438684,-1.112598062,0.7195680737
0.3119597709,1.100439614,0.2001487706,-1.028436422,-0.7307988405,0.8798040748
1.000244087,1.105164889,0.1203261691,-0.976762116,-0.2445057333,1.06039536
1.679396417,0.9681687403,0.3762872817,-0.9680051208,0.2099113166,1.171422243
1.862894351,0.5025146376,0.6644312927,-0.9959350228,0.5124852657,1.165181875
2.025804109,0.4297966074,1.120619063,-1.087306738,0.7151044011,1.163288713
2.730833077,0.4519692762,1.815543986,-1.255999446,0.7892810106,1.12978971
2.850083141,0.3220727303,2.776291052,-1.505928636,0.6850534081,0.9873760939
2.357874501,-0.05367606061,3.694107616,-1.672964454,0.4428217113,0.7969323397
2.026734083,-0.3266822699,3.651381988,-1.683389068,0.1237012744,0.6119291782
1.824837008,-0.5121633404,3.413881392,-1.550752997,-0.2345732301,0.4769205749
1.880669223,-0.8153180197,3.199877407,-1.235278606,-0.5130687356,0.4778492153
2.487337624,-1.620450746,2.416673896,-0.6752699614,-0.6107156277,0.6110239625
3.184575208,-2.945556024,0.9701838795,-0.02710445225,-0.5683479309,0.6998074055
3.566605564,-3.612145372,0.1456207693,0.3882849216,-0.4982284307,0.6631878018
3.808056651,-3.574047404,0.8288821425,0.4545550346,-0.6240859628,0.5219971538
3.66752999,-3.571146422,1.671893348,0.2582163513,-0.9381825328,0.2990143001
3.4867362,-3.339633083,1.928884242,-0.09708687663,-1.268294334,0.0698569864
3.281229118,-2.804428475,1.822087124,-0.4043905735,-1.135154724,-0.1646053642
3.063700758,-2.051947143,2.023329828,-0.677408278,-0.7350440025,-0.2998689115
3.135624423,-1.572847867,2.627947872,-0.9150690436,-0.3652831316,-0.404289186
2.761882295,-1.701404105,3.455865846,-1.087680936,-0.3160309196,-0.4758680463
2.600654792,-2.139093511,4.307451695,-1.031465173,-0.6188592315,-0.4971322417
2.441971127,-2.875619149,4.811805823,-0.3628521562,-1.118504882,-0.4475548565
2.525916946,-4.188701982,4.408320884,0.7729544044,-1.201100349,-0.4110075235
2.663213831,-5.003480488,4.54061397,1.582359314,-0.5792219639,-0.5050623417
2.67261645,-4.873253102,5.923371812,1.977335691,0.288890332,-0.610460937
2.54535639,-4.544723743,5.723731867,2.281850576,0.3935807943,-0.6978291273
1.785865618,-4.960281397,3.424418568,2.807926655,0.3370848596,-0.9016943574
1.350617759,-4.672440023,1.225988194,3.073014259,0.2004045099,-1.173313856
0.9669102647,-4.087043688,1.198407529,2.953462601,-0.09131021798,-1.385130286
0.8040624662,-3.160118812,0.9471243449,2.736094475,-0.3224928081,-1.463494539
0.4213046734,-1.729775044,-0.5258212789,2.551440239,-0.3399450779,-1.476286173
-0.9219733909,-0.03719897306,-2.387928571,2.521399498,-0.2167262137,-1.410357475
-2.41200985,-0.3750280754,-3.400332175,2.58289361,-0.09440942109,-1.310243845
-4.559522668,-2.232815751,-3.135355543,2.61420846,0.04057076946,-1.368133426
-6.812382844,-4.629869293,-1.938158851,2.529665947,-0.09115878493,-1.389042497
-6.908152664,-5.923247893,-0.4813473829,2.390038729,-0.5176818967,-1.33915031
-5.677912365,-6.190342832,0.4357470402,2.32444191,-1.190501809,-1.241407156
-4.201558833,-6.534862957,0.4158651127,2.314808846,-1.874227881,-1.224634409
-3.257428555,-5.95409136,-0.3451835567,2.295243979,-2.237354517,-1.223265886
-2.128826676,-4.18042106,-1.418183375,2.307710648,-2.209119558,-1.186257005
-1.253483812,-1.809030367,-2.463124974,2.231050491,-1.739443064,-1.179797053
-0.7333344408,0.05198211617,-3.071062811,2.058898687,-1.224593639,-1.185368657
-0.6415384929,0.1459931098,-3.856232361,1.683392167,-0.5172778368,-1.096265793
-1.348354929,0.1271194825,-4.671263965,1.212701559,0.03749346733,-1.078775525
-0.9471203993,-0.05555120683,-5.261815782,1.06482017,-0.1321473122,-0.9942007661
-0.5737573346,0.2087619929,-4.07333665,1.054398417,-0.692869246,-1.092579842
-1.46704356,1.241806818,-2.591681212,1.124678373,-1.243921161,-1.121947527
-1.923145991,1.905087771,-2.440542409,1.117015719,-1.175123453,-1.160297275
-2.043226368,1.888592564,-3.366980525,1.147209287,-0.3900453746,-1.082799554
-1.329170044,2.257901677,-4.589698611,1.248286963,0.5456113219,-0.9536921978
-1.714515807,2.335863453,-5.421639264,1.408101916,1.309283614,-0.9460576177
-2.220883029,1.991782889,-5.466235946,1.453051567,1.743759155,-0.9989170432
-2.257343458,1.494839914,-4.40295322,1.330902576,1.81831336,-1.048919082
-2.066300662,1.571539707,-3.694357499,1.113007903,1.549158812,-1.019935608
-1.880562694,2.279180612,-3.464526707,0.9062783718,1.459872842,-0.9726042151
-2.159655822,3.059814272,-4.332515409,0.823888123,1.616606355,-0.8470441699
-2.596980487,3.787069392,-5.295894577,0.7562841773,1.782370925,-0.7179048061
-3.290053937,4.047101554,-5.327077651,0.6262665391,1.809517622,-0.6200602651
-3.530955281,4.429222218,-5.019043968,0.4011022449,1.680882096,-0.5192110538
-3.191799899,4.928115742,-4.5702881,0.1264762729,1.468966365,-0.4379210472
-3.037825727,5.295783518,-4.073967641,-0.1139288843,1.276289821,-0.3708880842
-2.771424323,5.680470818,-3.574707914,-0.3600382507,1.073251247,-0.2867878675
-2.40190975,5.990660218,-2.850514811,-0.6361105442,0.8286124468,-0.1472224146
-1.985220754,6.246922213,-2.04331317,-0.9409053326,0.4126410186,0.00784599036
-1.890858171,6.512647618,-1.288093353,-1.21314168,0.02448134311,0.1884653568
-1.814419805,6.259446764,-0.739094904,-1.452045918,-0.2266640663,0.3954195976
-2.083050721,5.68716827,-0.3152411307,-1.669930935,-0.3237612247,0.5923127532
-2.529211604,5.089102423,0.02518821727,-1.852881551,-0.3204338551,0.7588921189
-2.837356639,4.528783831,0.3372901731,-2.021747589,-0.1822682172,0.8965531588
-2.651727976,3.666409461,0.6645046502,-2.142400503,0.08313176036,0.9971165657
-1.840206426,2.366421088,0.8188159449,-2.038514137,0.3415533304,1.121573806
-0.3810743698,0.3078016283,1.269199267,-1.705074549,0.3586335182,1.204392076
1.170267768,-2.955605709,2.899908956,-1.103826046,-0.1130371988,1.018885255
2.459218907,-7.157290506,4.979048642,-0.6003057361,-0.8497152328,0.4637112916
4.526846726,-10.92361872,7.818446723,-0.5888959169,-0.9034824371,-0.06750808656
6.981489703,-12.6099749,8.984345775,-0.6354005933,-0.6307396293,-0.4868954718
8.332251401,-11.76337327,7.882277682,-0.4695685208,-0.3304033279,-0.8872613311
9.101042063,-8.696392172,6.528692159,-0.2967538536,0.2784096599,-1.102784872
9.388214745,-5.237173508,5.068491012,-0.2082737684,0.7192847133,-1.226913214
7.194780571,-3.09811916,3.503374031,-0.1709911078,0.8766111732,-1.342126369
5.539329824,-1.405334415,2.167499814,-0.1516558081,1.041351318,-1.357542038
5.060808057,0.2729430809,1.437965934,-0.1781936735,1.301126122,-1.26229322
4.596178036,2.060011791,1.145213991,-0.2955299616,1.642643332,-1.051522255
3.845727041,3.78566654,0.8394435762,-0.4493924975,1.903278351,-0.788421452
2.513579735,4.857147771,0.2578561325,-0.553180337,1.930942059,-0.5461338162
0.5480426092,4.651691834,-0.4742274314,-0.580696702,1.647123575,-0.3030181229
-1.218799744,3.422397291,-1.207556758,-0.5474185348,1.102147102,-0.01803282276
-2.536583009,1.057979944,-2.160569284,-0.461582154,0.4346399307,0.3731741011
-3.48632762,-3.062747402,-3.006240502,-0.1968939602,-0.200255096,0.8144503236
-3.893141119,-7.845327131,-2.210920145,0.3933054209,-0.8072212338,0.9553959966
-5.238731844,-11.90324585,0.8973229337,0.5905913115,-1.502875566,0.4067924023
-8.410980654,-13.12244979,5.262281062,0.3984360099,-2.189421654,-0.5796943903
-9.045988869,-9.774283854,6.663734251,0.3029847145,-1.800157428,-1.003270745
-6.765142369,-1.726387739,2.161320979,0.1634358913,-1.173098087,-0.8415759206
-6.387709571,4.169470627,-1.76254261,-0.004547744989,-0.9965402484,-0.5330145955
-6.237810686,6.477614298,-3.904074308,-0.01060537063,-1.271803856,-0.2516833246
-5.612996533,7.192268296,-5.719923123,0.04611180723,-1.798440099,0.07371863723
-4.617113272,6.760505942,-5.714552536,-0.02181717567,-2.555084467,0.4632363021
-4.488694982,5.593495714,-4.542077613,-0.2837216556,-3.198987484,0.8384672403
-5.404091917,3.723912971,-3.68248206,-0.7058444023,-3.389414549,1.214125872
-5.909001341,1.561924907,-3.36706002,-1.21076417,-3.1413095,1.530820489
-6.32952334,-0.6596475656,-3.74603128,-1.500688672,-2.563519478,1.675947785
-6.592875585,-3.350692238,-5.553978527,-1.451885581,-1.890351653,1.462618113
-7.412396317,-5.30660711,-6.605257512,-1.393876791,-1.02409482,1.13684535
-5.932140809,-4.858793784,-6.360070453,-1.253652573,0.2853823602,0.96942693
-3.05229089,-4.042040763,-6.531424214,-1.067912817,1.348136425,1.079178095
-0.3177405828,-2.739153162,-5.373990793,-0.8097032905,1.815737724,1.367592216
1.118716737,-1.195990823,-4.312649848,-0.513405323,1.970914483,1.562183857
1.091792197,0.2458376318,-3.427914009,-0.3283242285,1.920228124,1.491579056
0.6981888931,1.36001468,-1.927328245,-0.3185570836,1.694328904,1.299473047
0.9281208076,2.112413594,-0.402483032,-0.4848736227,1.271069646,1.114895344
1.235051498,2.595613875,0.9585299744,-0.856983006,0.8436296582,1.005533457
1.556821154,2.737182154,2.958403231,-1.638903975,0.3302314878,0.8708198667
1.150034543,2.108989465,5.526815211,-2.196097374,-0.07324565947,0.6266037226
0.6648452073,0.9130255298,2.755033452,-2.118817806,-0.3867560625,0.4080745578
1.010923082,-0.2459481065,-0.6898910935,-1.786561131,-0.9012116194,0.297837019
1.442819219,-0.415325599,-1.060599187,-1.419978499,-1.510559678,0.3299760818
1.918572691,-0.02725684024,-0.7959216837,-1.070317984,-1.894684196,0.3898210227
1.787971504,-0.007678864065,-0.6351910236,-0.8575732708,-1.975109577,0.4105543792
1.232149347,-0.01059562829,0.3793015149,-0.846637845,-1.886362076,0.3909972012
0.6284381883,-0.2555862879,1.357421156,-0.9167463779,-1.662744164,0.3880883455
0.5843243944,-0.1918821698,1.463772722,-1.000443935,-1.339676023,0.4027099013
0.5998967151,0.07432838801,1.400316295,-1.065135121,-0.9619219303,0.4211108387
0.7862574911,0.3105862906,1.095142092,-1.069889903,-0.6082552075,0.441583097
0.8976157792,0.4734066165,0.6396767907,-1.047783017,-0.4575623572,0.445717901
0.6880620514,0.8085077552,0.5016992296,-0.9954363108,-0.5099129081,0.4501619339
0.4892658645,1.062487192,0.2400263152,-0.8865100145,-0.5433949828,0.4976071417
0.494924767,1.224305648,0.0311664149,-0.8153175712,-0.5274202824,0.5940253139
0.3390754491,1.233069969,0.4845914429,-0.8393118978,-0.4221558273,0.6658329964
0.003511953644,1.022977604,1.196837357,-0.9291808009,-0.2742587924,0.7280430794
0.180246677,0.5765449195,1.61574096,-0.9603683949,-0.08261151612,0.8139946461
0.6520660244,0.274400294,1.42024966,-0.9236583114,0.07970362902,0.9023019075
1.215307372,-0.3024415626,1.319013099,-0.8626995087,0.2305655777,0.986710608
1.824534079,-0.5719996772,1.5096441,-0.8441564441,0.3284444809,1.022833467
2.317585892,-0.7060235323,1.883997053,-0.8363063931,0.3350070119,1.006274104
2.829099975,-0.8127122212,1.924275871,-0.8243447542,0.2352716476,0.9525879622
3.231246651,-0.8853665385,2.100437617,-0.8581382036,0.03559089452,0.8728197813
3.632089259,-0.8080196794,2.385565057,-0.8809332252,-0.2025724053,0.807857573
3.944365402,-0.6494400598,2.18711403,-0.7991717458,-0.3435565829,0.7323416471
4.045485643,-0.910015242,1.401253868,-0.5806497931,-0.3124399185,0.6329666376
4.053111608,-1.538454015,0.4732800676,-0.3271126747,-0.1695888042,0.4910818338
4.10568,-2.064818315,0.3848766847,-0.2715047896,-0.1313833594,0.3374429941
4.08276528,-2.388340659,1.436873463,-0.4023868442,-0.1984314322,0.1086946726
3.374548622,-2.533979549,2.253817622,-0.5675779581,-0.2074837834,-0.2151337266
2.762251713,-2.206239879,2.667770764,-0.7596125603,-0.2332554907,-0.5095185637
2.478541155,-1.67260062,3.366763959,-0.9810496569,-0.307734251,-0.7404119372
2.041453513,-1.189033843,4.190387743,-1.199784756,-0.5192133188,-0.8700433373
1.68761874,-1.196810323,4.990130592,-1.334396958,-0.9421981573,-0.9041703939
1.212760172,-1.481288359,6.069807404,-1.05189991,-1.627835631,-0.8365069032
0.4672194523,-2.021685275,7.038119353,0.09074427187,-2.136006355,-0.7276107669
-0.6633182169,-2.668148365,6.300360958,1.250360489,-1.933616638,-0.738630116
-1.39896225,-3.38151057,6.949918507,1.758179188,-1.338831544,-0.7057027817
-0.169019619,-4.481196735,7.44134944,1.885609865,-1.096092939,-0.6136847138
1.142313009,-5.627354145,5.144591086,2.289572477,-0.9508376718,-0.6803398728
1.973126119,-5.852822942,2.201468134,2.788287401,-0.9345330596,-0.7906790972
2.76761704,-4.938939334,1.07539782,3.090411901,-0.939245224,-1.003987074
2.466084409,-4.120246285,0.484681167,3.067514658,-0.7406554818,-1.270220041
1.846758186,-3.038668608,-0.3133491794,2.742781639,-0.1328212023,-1.567540407
1.337152859,-2.518345926,-1.576540877,2.366180658,0.6765003204,-1.654613137
1.142989447,-2.388451718,-3.063626523,2.235724449,1.031253934,-1.544589996
-0.1792180646,-3.224968009,-3.525518059,2.391530514,0.7894717455,-1.449933767
-2.209689727,-4.645132913,-2.850591675,2.640378237,0.3272551298,-1.403112411
-3.482702415,-6.056655077,-1.737845537,2.749586105,-0.2328918278,-1.447494984
-4.34853277,-7.057339017,-0.2927098577,2.617294312,-0.6759611368,-1.446484208
-3.704310445,-7.347208098,0.4712596676,2.467767,-0.9584323168,-1.327663422
-2.400251462,-6.775377932,0.06479892765,2.402842522,-1.146377683,-1.202787042
-1.815115532,-5.33246402,-0.7845230685,2.380553961,-1.322924495,-1.079056263
-1.766094896,-4.031655563,-1.918124948,2.421228647,-1.361858368,-1.081321359
-1.978772016,-2.544792619,-2.894524341,2.3496418,-1.094045758,-1.130800366
-1.466965234,-1.30623282,-3.089000619,2.043925047,-0.5776090026,-1.223168731
-0.815881645,-1.081111229,-3.522864329,1.865288019,-0.4299606383,-1.110184193
-1.450355022,-0.7606850968,-3.845030583,1.585799575,-0.5461543202,-1.035780311
-2.116492242,-0.3904331498,-3.683451197,1.306034565,-0.6534999609,-1.034480572
-1.986144299,-0.3614192367,-3.237188608,1.036693931,-0.6863111854,-1.060631156
-2.539569624,0.2222486665,-2.556350955,0.8268247247,-0.6039339304,-1.155982494
-3.20465938,1.534608445,-2.651230548,0.8104966283,-0.8588157892,-1.226171732
-3.432154131,2.790049821,-2.831911525,0.8059393167,-1.011713028,-1.220555902
-3.282422711,3.613648178,-3.000927198,0.6785011888,-0.9917297959,-1.177111149
-3.372237715,4.174084843,-3.234511206,0.6271374226,-0.5844422579,-1.177734017
-3.052785396,4.148290476,-4.975203657,0.9650959969,0.3988050222,-1.09253037
-2.669726574,4.002052452,-7.589547951,1.249152184,1.228826523,-0.9564338923
-2.364848871,3.815217044,-7.183590484,1.283097029,1.660616875,-0.9026963115
-2.515524731,3.737926884,-5.432963791,1.074705958,1.746889591,-0.8923071623
-2.203885132,3.630629707,-3.309237653,0.690983355,1.483438969,-0.8434889913
-1.771294364,4.106589516,-2.367140342,0.4496198893,1.225241065,-0.7725689411
-1.796987901,4.442594325,-3.717259651,0.3632671535,1.2311517,-0.6648269892
-2.241178652,4.584046284,-4.778286708,0.242552191,1.432235837,-0.5364762545
-2.765822265,4.579624961,-5.053765152,0.07576427609,1.658644915,-0.3358078897
-3.19764804,4.721030743,-4.785805997,-0.1665933728,1.667461395,-0.1498196125
-3.359153777,5.241928009,-4.068420821,-0.4424153566,1.492438912,0.01955689676
-3.030692222,5.770422891,-3.452276297,-0.7012374401,1.273642659,0.1627196521
-2.536090257,5.92592325,-2.78057852,-0.9303348064,0.9305463433,0.3514693081
-2.117230493,5.732146644,-2.087174231,-1.128976703,0.5745381713,0.5341563821
-2.342626956,5.297020366,-1.407999835,-1.305599213,0.2727820873,0.6920925379
-2.621977566,4.995373169,-0.8285983571,-1.49504137,0.1101317257,0.8615037203
-2.743869669,4.954290633,-0.4690072125,-1.691057682,0.1254813969,1.029331565
-2.716744346,4.947301504,-0.15959698,-1.88773191,0.4380542934,1.163573623
-2.143760334,4.541306044,0.3508252159,-2.051444769,0.9428495765,1.279052734
-1.00389618,3.029060237,0.9603846623,-2.057702065,1.384768367,1.371509671
0.568025586,0.5375163929,2.18427983,-1.822160006,1.231311202,1.305977464
2.033507815,-3.143877287,4.388492148,-1.220038295,-0.1094918698,0.8135684729
3.373526293,-9.048495298,7.248907298,-0.5150214434,-1.848483086,0.01293274947
6.074649584,-15.4163697,10.13269514,-0.1310896873,-2.384299755,-0.5694156289
7.887277683,-18.36855362,11.30388879,0.07725632191,-1.488164902,-1.024946928
8.049235254,-16.95208173,9.079721042,0.4059398174,-0.1052742749,-1.288951159
7.966500857,-12.28772915,5.442172349,0.7387830019,0.7232438922,-1.298884511
5.855657873,-7.136121462,3.262100931,0.8781029582,1.015180588,-1.257265687
3.608062486,-3.078530663,2.639341957,0.7355756164,1.117159486,-1.171868801
2.627178934,0.8363292436,3.052081047,0.3127913773,1.244736671,-1.082409859
2.071385856,4.685514024,3.403875546,-0.2258816957,1.375579596,-1.005427718
1.376284408,7.65350166,2.387147504,-0.6918437481,1.304198027,-0.9190644622
0.9982255865,9.47757762,0.3423454107,-1.036500454,1.118774652,-0.6953624487
0.5349979803,9.631857497,-2.087075155,-1.265398502,0.8680417538,-0.3647706807
-1.001037429,8.602584007,-4.577302071,-1.332602262,0.7792229652,0.043765679
-2.770060633,6.36963557,-6.129017134,-1.284187794,0.8743767142,0.4441654682
-4.304225719,2.5169232,-6.469685843,-1.201057792,0.8585071564,0.9074180126
-4.249000675,-2.703268778,-4.879993224,-1.120768905,0.5450615883,1.547103286
-3.498432191,-9.272079013,0.2251975794,-0.5183756948,-0.4667085111,1.84963274
-3.810742529,-17.02640719,7.88912711,-0.3591887057,-1.717193246,1.038078189
-5.053559401,-18.93970399,10.13923711,-0.251839608,-2.576001167,-0.1837212592
-4.188057254,-12.53178574,3.081054628,0.4796531796,-2.708124161,-0.6590366364
-1.587147465,-4.156648555,-3.102845604,1.102197766,-2.157623529,-0.6161501408
-2.219537167,2.615799169,-4.985998607,0.999989152,-1.28753078,-0.4564132094
-4.6109302,6.679619803,-1.725748272,0.2450745851,-0.4002006352,-0.4544909298
-5.555035343,8.05892955,0.5091570713,-0.3677282631,0.06348138303,-0.3530366719
-4.761858428,7.878093675,-2.083469824,-0.5792532563,-0.222594589,-0.1112171337
-4.290156862,7.293560095,-3.949377093,-0.7067663074,-1.178410411,0.2222995311
-3.80575685,6.518254352,-3.825222305,-0.8469990492,-2.263190269,0.5824566483
-4.080248913,4.829300563,-3.900101897,-0.9235739112,-3.159166813,0.9738054276
-4.516597134,1.808345892,-4.856334116,-0.7359781265,-3.544614077,1.290408373
-5.975075111,-2.491300098,-7.242137366,-0.3993581831,-3.165578604,1.101963401
-8.384761925,-6.141157069,-8.399443946,-0.3049443364,-2.204262495,0.7736257315
-6.790120159,-6.300328225,-6.362692619,-0.3869128525,-1.224221468,0.7298551202
-3.776437524,-4.207334786,-4.273396281,-0.3953529298,-0.2542859614,0.8710588813
-1.954007724,-2.387199088,-3.589825988,-0.3980457187,0.624293685,1.060635448
-0.8656938698,-1.030224507,-2.577349904,-0.5191710591,1.338957667,1.186157703
-0.2793019484,0.1630050349,-1.48223996,-0.7883637547,1.910086513,1.118076801
-0.236632709,1.22314128,-0.8227782726,-1.133969069,2.293857574,0.9467119575
0.1157784426,2.221228774,-0.4046341091,-1.428022623,2.288586855,0.8195047975
0.5996129297,2.350834812,-0.2648100433,-1.676047325,1.949268937,0.7229420543
0.6766187202,1.877665511,-0.2474637717,-1.818358064,1.425189257,0.6387888789
0.5863672253,1.406036426,-0.3484387591,-1.837810159,0.7828025222,0.5722655058
0.6022060149,0.5838976203,-0.2767774714,-1.774600387,0.0729393661,0.5403657556
0.3128168261,-0.4695663077,-0.2173823756,-1.680136442,-0.5669162273,0.4744677246
0.0355197878,-0.9584779519,0.1309878483,-1.687139869,-1.23465693,0.4196104407
0.115273434,-0.2512713473,1.277825203,-1.712948322,-1.851512074,0.3749612272
-0.09202014858,-0.3616530455,1.37166347,-1.629315615,-2.205768585,0.3598244786
0.159356157,-0.3282704159,0.5787970823,-1.426683187,-2.076702833,0.4249393046
0.6327933148,0.4512818785,-0.05179682273,-1.263188124,-1.749977946,0.5282793641
0.6209458598,0.7233084291,0.2401452654,-1.152699351,-1.452651381,0.5735672116
0.3104930594,0.8355296176,0.1646849508,-1.025302768,-1.173411727,0.5822386742
0.3394800113,0.7042822416,-0.2344566984,-0.9286558628,-0.9811563492,0.6114252806
0.5347973432,0.7872773356,-0.1978656281,-1.040540457,-1.142541528,0.6463096142
0.472135939,1.108783664,0.3301639745,-1.216432929,-1.186134577,0.6593031883
0.3292486863,1.066225794,0.4101151709,-1.340666056,-0.9204677939,0.6379367709
0.3825065215,0.7199351533,0.5686341463,-1.426770926,-0.5258643031,0.6912234426
0.8872290444,0.3994003001,1.275301383,-1.466777205,-0.1929223537,0.7773174644
1.360945677,0.05405716888,1.873847122,-1.423359632,-0.007225719281,0.8435457349
1.7973731,-0.2674029824,1.978506059,-1.293347597,0.04311617836,0.8928967714
2.209798302,-0.6032774436,1.99667183,-1.128529549,-0.02680325136,0.888056159
2.459459437,-0.401415147,2.347102348,-0.9866263866,-0.08183683455,0.8772153854
2.788056017,-0.3805418704,2.832528195,-0.8878188133,-0.1462725401,0.8321475387
2.92993643,-0.5846183358,3.230200357,-0.8390021324,-0.2328870296,0.7856324911
3.154620799,-0.8986217414,3.509633676,-0.8090775013,-0.34743011,0.7350848913
3.343034416,-1.301685825,3.556264495,-0.7770473361,-0.490018189,0.68532902
3.641233811,-1.69605456,3.438536818,-0.6884460449,-0.662320137,0.6756188869
4.145701921,-1.939392192,2.750512468,-0.4728940129,-0.8065562248,0.6905796528
4.546162836,-2.317414189,1.568790993,-0.1557570696,-0.822254777,0.6332594156
4.476049436,-2.799333782,0.6199991535,0.1341078281,-0.7264926434,0.4917454123
4.497622093,-3.123264707,0.5891136014,0.1800532192,-0.7340283394,0.3448630273
4.640849537,-3.196764243,1.671316425,-0.02964824252,-0.9129101038,0.1872609705
4.420317611,-3.038819414,2.222247011,-0.258100301,-0.8361064196,-0.07558743656
3.667196228,-2.553147775,2.443475394,-0.5259455442,-0.5789353848,-0.3971318603
2.923177604,-2.108452289,3.371052889,-0.8024218678,-0.3423255384,-0.6762918234
2.509665776,-2.034108119,4.21379083,-0.9662809372,-0.2293134332,-0.8290317059
2.385785422,-2.370335047,4.229172524,-0.9196154475,-0.3106519878,-0.8782615662
1.884881434,-3.10609613,4.326209003,-0.4539233148,-0.6794768572,-0.8435171843
1.356238084,-3.987046606,4.307215548,0.565600276,-1.062841058,-0.7833068371
