lsm6dso_accelerometer.x,lsm6dso_accelerometer.y,lsm6dso_accelerometer.z,lsm6dso_gyroscope.x,lsm6dso_gyroscope.y,lsm6dso_gyroscope.z
-8.700303,-8.700303,-1.4724833,0.29610822,1.6902907,-0.24296449
-8.487042,-9.451948,1.2065809,0.856866,1.2846881,0.16996825
-9.078369,-10.088738,0.68225354,1.4823736,1.109375,0.56885153
-8.85823,-12.1764765,1.8050855,2.0022047,-0.08177718,1.2219236
-3.9215372,-11.149357,1.3669,3.0132332,-2.7109401,1.144346
-4.158427,-13.521841,-4.0244284,2.4200242,-3.214889,0.8511393
-0.78035927,-18.808184,-3.5240295,1.5507885,0.050165832,0.24998924
1.8505492,-15.743577,-0.70618176,1.8439952,1.1759573,-0.14400724
-1.0055838,-9.483055,-0.4334,2.7101765,-0.9193251,0.9439881
-1.4126626,-6.815955,-7.2900333,1.2319262,-0.25709033,0.2896943
-4.599005,-3.423531,-2.908775,0.4188885,-1.2155861,7.64E-04
-5.736194,-3.2009985,-1.0989038,0.608862,-0.10560022,0.29824618
-2.9159534,-4.7138605,-1.5490535,0.2294495,-1.331647,0.21517095
-2.1188445,-3.6870406,-2.1858435,-0.4064425,-1.5998089,0.2597628
-0.55304116,-4.084249,-2.353341,-0.9726979,-1.7207568,-4.58E-04
0.8811569,-4.685147,-2.6072793,-1.3306544,-1.6150801,-0.16966283
1.0486546,-6.7561345,1.9486549,-1.6617336,-1.2210836,-0.06642964
-2.7029922,-11.5157585,16.330118,-0.99346673,0.4466057,0.1693574
-6.049953,-17.627625,9.047262,-0.2384595,0.5382328,0.3654394
-2.0781665,-13.703695,6.4666033,-0.61290884,0.8039513,-0.4109475
-3.2297122,-10.665708,2.219343,-1.0288959,1.3488271,-0.38284853
-3.4283166,-10.153345,3.1794631,-1.0918131,1.5461308,-0.058488626
-2.638386,-11.271391,2.2648067,-0.6147414,1.1631296,0.45462307
-2.3102703,-12.940085,-3.3780673,-0.35452047,1.8442242,0.5438068
-1.474876,-16.08605,-5.657231,0.16653223,2.4893553,-0.62779826
-4.4913282,-12.126227,-3.8665023,0.7267555,2.9890285,-0.39201123
-2.2121646,-6.1193447,-4.9079785,0.6717793,3.2571902,0.004428643
-1.5801603,-3.9574296,-5.0419765,0.500742,2.5492184,-0.14950487
-1.2376875,-2.6982067,-5.8654065,0.17202985,1.2468156,-0.44882002
-4.3932223,-4.7979083,-5.8127646,-0.3868954,-1.731752,-0.988809
-7.8430743,-7.213463,-4.072285,-0.15782766,-2.7207136,-0.79944634
-10.452746,-9.432806,-4.2687955,-0.28182966,-2.9729936,-0.33703497
-10.857134,-10.591531,-1.6878372,-0.7760051,-1.3139324,0.27442312
-8.733803,-9.176475,0.474078,-1.667842,1.2003912,0.86885387
-4.927121,-7.2900333,2.5259235,-2.7613351,5.2003717,1.0032402
-3.3732817,-7.711469,0.5769694,-2.473015,5.7018776,0.3721587
-1.2999009,-9.406485,4.4339004,0.36085802,2.6487865,-0.094528615
-2.7843482,-9.21476,-0.1363909,1.3479872,0.55594736,0.19012621
-2.856133,-8.341081,-1.9992033,1.0731059,-0.08055548,-0.103691325
-3.9837506,-8.635398,-1.9438694,0.2386122,0.42156097,-0.5587725
-5.0132627,-8.817552,-2.2552354,-0.4320981,0.84121305,-0.6540647
-6.4423757,-8.697611,-1.1012967,-0.3820086,1.0867736,-0.7481352
-8.075178,-9.24826,-0.54346985,-0.15904936,1.3579898,-0.64734536
-8.566006,-9.142975,-1.1467602,0.27106348,1.0971581,-0.3761292
-7.919645,-10.763814,-0.6798607,0.6113054,-0.03657448,-0.16111097
-7.7593255,-10.687243,-0.7109674,0.5520532,-0.100102596,-0.17088452
-12.358331,-11.012966,2.868097,0.8709155,-0.012751437,-0.48486
-16.267904,-10.682458,1.2137593,2.2856376,-1.7286978,0.35322243
-10.558031,-7.579864,-2.2576282,2.1769068,-2.255859,1.3178266
-3.3876386,-10.708778,-3.315854,2.0785606,-5.22954,1.6983844
-2.9662027,-14.8073845,-5.415556,1.0535588,-5.1983867,1.1620605
-2.679064,-16.423437,-2.8800611,0.66383827,-2.582662,0.2896943
-2.8776684,-15.982859,-2.597708,1.0682192,0.40384638,-0.065818794
-3.502494,-12.39183,-7.096215,1.4383926,1.1423607,0.7747834
-2.056631,-8.908479,-4.6779685,1.0853229,-1.1007468,1.0795962
-2.6718855,-6.9355965,-5.3533425,0.7273664,-3.5228324,0.91894335
-5.796015,-5.2046885,-2.2265215,0.20501561,-3.1128776,0.8767949
-7.6516485,-3.4546378,-2.4035904,0.16653223,-1.4672551,1.2237561
-3.3086755,-3.030809,-4.6564326,-0.10224056,-2.1672862,1.1021975
-1.1204392,-4.067499,-4.1225343,-0.65017056,-2.3401558,0.2854184
0.48125646,-4.0148573,-3.6436708,-0.93849045,-2.0512252,0.07101099
2.32702,-4.084249,-3.2273195,-1.2225344,-1.8264333,-0.08964183
4.189533,-5.061119,-2.367698,-1.580491,-1.0451597,-0.34558684
3.6005998,-8.060822,0.37357944,-1.7380896,-0.3444415,-0.2973299
-1.9414765,-15.592829,16.703697,-0.44981265,-1.8856854,0.008704574
-13.576876,-15.659828,6.289235,-0.07780667,1.2724712,1.8254406
-6.454639,-7.6085777,4.855336,-0.43026555,0.6231406,0.22922044
-2.1212373,-5.1879387,0.10767702,-1.1858836,1.4245721,0.26403874
-1.1730813,-5.2238307,0.18185452,-1.4393852,1.5632344,-0.3516953
-5.037191,-11.597114,-8.65454,-1.3746355,1.2791905,-0.78112096
-9.083155,-19.009182,-5.0826545,-0.78700036,-0.96086276,-0.37124243
-5.616553,-9.327521,2.0255244,-0.58175564,1.5314704,0.27442312
-1.6208383,-3.9598224,-4.398008,-0.8670213,2.5815933,-0.20875706
-0.392722,-4.3405805,-6.6628146,-1.4491588,-1.671889,-0.76584977
-3.897609,-8.252546,-3.0236306,-1.5389533,-4.4977446,-0.58381724
-6.43759,-10.94836,-0.14356937,-1.2469683,-2.495311,0.18462859
-5.9494543,-8.348259,1.3764713,-1.1645039,3.0574431,0.4277458
-4.79073,-7.1129646,-0.9385847,-0.6959841,4.1453624,0.65131587
-2.679064,-6.897311,-0.74446696,-0.06925481,2.850977,0.41675055
-2.9063823,-8.211868,-2.8848467,-0.012446013,1.288964,-0.47508645
-5.360521,-9.904491,-2.231307,-0.27755374,0.33848575,-0.43599224
-5.276473,-9.131011,-0.27756742,-0.8615237,1.5803382,-0.5117373
-7.2493553,-9.633803,1.8122641,-0.53899634,1.9023311,-0.52639765
-7.730612,-9.731909,-2.6312077,0.89657104,-0.2980171,-0.19287503
-8.874979,-9.475877,-2.8058836,0.7432484,-1.2497935,-0.26128992
-8.5014,-10.593924,2.9159534,-0.25311983,0.9945357,0.090558104
-8.906086,-10.368699,8.640183,2.1830153,-0.95292175,0.3208475
-10.122238,-10.567602,1.7715861,3.3876824,-2.1178074,0.6445966
-9.042477,-10.201201,-3.6245282,3.4292202,-2.8984702,0.8719081
-7.426424,-11.474781,-7.0675006,2.8628883,-4.3144903,1.1968788
-5.137689,-14.101203,-6.957132,1.5452908,-4.9351115,1.1168579
-4.278367,-15.592829,-4.479364,0.84342736,-3.52833,0.5835118
-2.8345976,-15.437295,-2.181058,1.0676082,0.058106847,0.027640838
-1.8433708,-12.801302,-7.0746794,1.3235533,2.719034,0.041079476
-3.2201412,-10.567602,-1.3549358,1.4542747,-0.7958576,0.6769715
-1.611267,-7.998608,-0.043070808,1.9331789,-4.120241,0.7631773
-2.9733813,-6.823134,0.45732823,1.4481661,-1.9143953,0.3929275
-4.5942197,-6.332306,-2.7436702,0.8293779,0.3122193,0.45279053
-2.695814,-3.9670007,-5.326722,0.64429116,-0.9382614,0.8034932
-1.352543,-3.1627133,-3.167499,0.45431766,-1.7848957,0.26953635
-0.974477,-3.8234315,-2.7125635,0.04191939,-1.1856545,0.04963134
0.28265217,-3.7995033,-2.7532415,-0.42782214,-0.89672375,0.057572354
2.9255247,-3.354139,-2.9159534,-0.7680641,-0.63337225,-0.2661767
3.2177482,-3.9622152,-2.65035,-1.2933927,-0.13308835,-0.404839
1.9462621,-6.5694947,0.41665024,-1.9494426,0.07337803,-0.4146126
-5.6237316,-13.023834,19.205393,-0.96170264,-1.739693,-0.23502348
-21.264416,-18.425034,13.466805,-0.024662958,1.2089431,1.4338876
-8.82473,-13.356736,6.0523458,-0.81815356,-0.37376216,0.722785
-3.7061832,-7.5293155,2.0733807,-0.64589465,-0.15385716,-0.3461977
-0.51475596,-6.68435,1.9223338,-1.060049,0.94322455,-0.2985516
0.05742774,-7.213463,3.315854,-0.93726873,1.7996324,-0.048104223
0.31375888,-9.056833,-1.0055838,-0.9207759,2.73064,0.18523943
-1.9055841,-12.772588,-5.276473,-1.0893698,2.6518407,-0.23319094
-5.238188,-16.622341,-4.2281175,-0.6868214,0.8656469,-0.47752985
-8.532506,-12.767802,1.637588,-0.042988375,-0.5936672,-0.38712445
-5.2812586,-5.5543394,-1.1276177,-0.15538427,1.5742297,-0.48302746
-3.9287157,-4.77398,-4.634897,-0.17309885,1.6047721,-0.4549285
-2.935096,-4.2855453,-6.1600227,-0.3160371,0.26151899,-0.25884652
-2.7029922,-4.9845486,-6.155237,-0.8315922,-1.0622634,-0.44515494
-4.409972,-6.4471617,-5.0802617,-1.1052518,-2.4305613,-0.6620057
-9.06162,-9.451948,0.7157531,-1.7472522,-1.9455485,0.03191677
-9.755837,-9.413663,1.6495521,-2.5340998,0.6390226,0.36116344
-5.0922256,-8.429615,4.6755753,-2.4272015,3.390355,0.6213844
-2.5522444,-8.154441,6.512067,-1.0869263,3.9688272,0.46989426
-2.5953152,-8.3530445,2.2815564,0.7096518,2.3897872,0.52181625
-2.4969103,-7.9387875,-2.231307,0.92222667,0.9029086,0.13820419
-2.734099,-7.878967,-3.6436708,0.404839,0.68850124,-0.32726142
-3.3589249,-8.566006,-4.369294,-0.29648998,0.50891215,-0.4873034
-3.2584262,-9.059227,-3.9215372,-0.756458,0.46920705,-0.58992577
-3.6894333,-8.941978,-2.7317061,-1.0087379,0.87603134,-0.65834063
-5.4442697,-8.874979,-2.2528424,-0.8077691,0.87603134,-0.63512844
-9.001799,-10.031311,2.2408783,-1.4393852,1.5907226,-0.64673454
-9.368199,-10.555638,4.982156,-0.88045996,1.7257198,-0.50196373
-6.36102,-10.522139,-0.56500524,0.54227966,-0.860073,-0.5917583
-7.433603,-10.969895,-4.043571,0.7267555,-2.543568,-0.68643963
-9.389735,-11.58515,-2.8848467,0.14637427,-1.227803,-0.6375718
-11.489138,-11.484352,0.27996024,0.06452074,-0.2540361,-0.42744038
-12.712768,-8.932407,5.5830536,1.2178767,-1.807497,-0.071927264
-10.780563,-6.6891356,1.8266209,2.3155692,-3.2026722,0.62382776
-7.94118,-7.9651084,-3.7061832,2.649092,-3.7158601,0.80899084
-6.026025,-10.713564,-6.0284176,1.8531579,-3.8154283,0.9690328
-3.8712878,-12.444472,-5.8486567,0.79211617,-3.0982172,0.5969505
-3.5694933,-12.947265,-4.2448673,0.44515494,-1.9369967,0.39720342
-3.4881372,-12.087942,-2.2360928,1.1421317,-0.12331479,0.6012264
-2.43709,-9.640982,-7.728219,1.1885561,-0.12942326,1.0191222
-5.6931233,-7.1249285,-2.7556343,-2.29E-04,-2.8013456,1.2115391
-9.0544405,-6.114559,-1.8266209,0.3761292,-1.7018205,1.7411437
-9.523733,-5.616553,-4.3932223,0.008933641,-1.5631582,1.9952562
-7.9555373,-5.0180483,-5.829514,-0.44981265,-2.4562168,2.187673
-3.3565319,-4.2664027,-5.599803,-0.8706864,-3.346832,1.3581425
-1.7093726,-5.319544,-5.0132627,-1.2396382,-3.2967427,0.5328115
2.0877378,-7.0818577,-2.2791636,-1.228643,-2.4183443,-0.084755056
3.7516468,-7.752147,-1.0941181,-0.95498335,-1.9944164,-0.2777828
5.489733,-7.7353973,-0.29461628,-0.7411868,-1.2186403,-0.32665056
7.433603,-7.2086773,1.6615162,-0.8157102,-0.07933379,-0.51845664
6.0427747,-8.448758,4.086642,-0.6300126,-0.690181,-0.7157603
-1.9103698,-12.164512,7.821539,-0.027717194,-1.3878449,-0.900847
-11.345569,-12.942478,12.722339,0.16897562,2.2199717,0.7570688
-9.696016,-11.817254,6.255736,-0.016721943,2.0006776,1.8535397
-7.9770727,-5.4753766,1.5921243,-0.45775366,1.9383711,0.032527618
-6.4495544,-3.9981074,1.5227325,-0.5298336,2.3372543,-0.64795625
-6.6676,-6.238986,-6.033203,-1.3776896,1.828953,-1.1018157
-8.980264,-11.597114,-9.909277,-1.7417547,-0.1300341,-1.1280822
-11.211571,-19.657936,-3.612564,-1.3111073,-2.4537735,-0.4756973
-10.629815,-20.155941,2.8130622,-0.75096035,-0.73965967,0.44912544
0.12921242,-7.75454,-3.7325041,-0.46569467,2.5272279,0.67452806
4.3094735,-3.8712878,-5.685945,-1.3544774,3.522298,-0.7853969
3.315854,-3.993322,-4.99412,-1.7124339,2.6524515,-1.4182346
0.39032918,-4.5822554,-3.4594233,-1.4913073,0.3250471,-1.1995513
-1.8720846,-6.7058854,-2.5402803,-0.8926769,-3.3303392,-0.36146885
-3.7325041,-10.4001045,-1.8553349,-0.3972798,-3.5264976,0.19623469
-5.183153,-11.400603,-0.7612167,-0.19142427,-1.0445489,0.015423893
-6.916454,-10.002597,-0.062213387,-0.11323581,1.3158413,-0.046271678
-6.5407805,-7.8813596,1.5873387,-0.46264043,3.6970003,0.16874656
-5.2884374,-6.7011,-0.5626124,-0.48829603,4.530196,0.22372282
-4.005286,-5.7074804,-1.6399808,0.057190575,2.941993,-0.0071774554
-5.2836514,-7.550851,-2.695814,0.38468108,0.941392,-0.42194274
-6.15763,-8.913264,-2.9015965,-0.03993414,0.26335153,-0.5312844
-6.8111696,-9.090333,-0.36640096,-0.9916342,1.18512,-0.49341187
-6.4351974,-8.563613,2.3653052,-1.5994272,3.0818772,-0.396898
-5.764908,-9.583553,3.8545382,-0.036269058,1.7556514,-0.27717194
-5.2453666,-9.511769,-2.1188445,1.3070605,-1.1257915,-0.07437065
-6.332306,-9.372986,-3.909573,0.91733986,-1.9528787,-0.16477604
-8.784052,-10.079167,-1.8505492,0.29427567,-0.62543124,-0.27289602
-10.203594,-8.420044,2.65035,0.095063105,1.4398433,-0.54533386
-14.611174,-10.3232355,8.729017,2.9484835,0.067269556,0.5395308
-9.564411,-9.19801,-2.3772693,4.065112,-3.7903836,1.0227873
-7.201499,-10.37827,-7.7473617,2.3467224,-5.156238,1.1669474
-4.8912287,-11.52533,-8.252546,0.7475243,-5.73471,1.6489059
-2.7029922,-14.929718,-2.5232315,0.17019732,-4.6877184,1.0191222
-3.6173496,-17.45295,-0.59611195,2.1750743,2.0238898,0.05390727
-3.49053,-15.073287,-4.9749775,1.8971388,3.1008134,0.76928574
-2.9733813,-9.952348,-2.8130622,1.3058387,-1.879577,1.4173948
-3.7348971,-7.1392856,-0.285045,0.35291702,-3.3126247,0.8694647
-6.859026,-5.697909,-1.6016957,0.41766682,-1.399451,0.7087355
-7.2637124,-4.4817567,-4.793123,0.38284853,-1.3731847,1.0710443
-5.18076,-3.2871401,-4.6061835,0.022372281,-2.1104772,1.0392803
-2.329413,-4.108177,-4.426722,-0.6471163,-2.491646,0.49005222
-0.22971097,-4.429115,-3.682255,-1.2054307,-2.3774176,0.39353836
2.9135606,-4.261617,-2.181058,-1.5236821,-1.8801879,0.13148487
4.386044,-4.613362,-1.4461622,-1.7454197,-0.94925666,-0.19959435
4.469793,-5.8247285,0.43579283,-1.7466414,0.70010734,-0.2814479
2.9566314,-8.748159,2.882454,-1.5059676,0.9755994,-0.27228516
-7.1129646,-14.855241,12.794124,-0.59885937,-0.72805357,-0.18065807
-14.68535,-15.757934,8.707481,-0.22502086,1.7599273,1.315994
-7.4527454,-6.768099,2.908775,-0.7191963,-0.38658994,0.016645588
-4.0244284,-8.046464,3.4402807,-1.1394593,1.2523133,-0.14583978
-4.520042,-11.893824,-3.5288153,-0.73141325,1.8656039,-0.12140589
-8.393723,-17.498413,-2.243271,-0.18409409,-0.5564055,-0.1885991
-4.072285,-6.3394847,-1.9657038,-0.65322477,0.7605812,-0.02367033
0.1698904,-3.7851462,-5.786443,-0.6171848,0.9920923,-0.38040513
-0.7492526,-5.6117673,-5.3365927,-0.9079481,0.34642676,-0.5587725
-4.206283,-8.554042,-4.8649077,-0.7130878,-1.9400508,-0.62779826
-8.642576,-10.117453,-1.0773684,-1.0991433,-2.3621464,-0.071927264
-8.7673025,-8.958728,1.9510478,-3.2463477,3.3317137,0.16508147
-2.1954148,-8.570791,3.2871401,-0.12850699,-1.183822,0.0013744063
-2.8872397,-8.096714,-2.3365912,-0.27938625,-0.3755947,-0.12873606
-3.6990047,-7.3881392,-3.181856,-0.28671643,0.65673715,-0.45798272
-4.12732,-8.048857,-4.833801,-0.40033403,1.2736928,-0.49829865
-5.089833,-8.642576,-3.8665023,-0.9568159,0.3562003,-0.49219018
-7.752147,-10.5029955,7.4048886,-1.3532557,2.2034788,-0.5044071
-4.625326,-9.655338,-2.32702,0.62352234,-0.7763105,-0.34436515
-6.524031,-9.7654085,-6.133702,0.14209834,-2.287012,-0.6650599
-9.3562355,-10.684851,1.3357933,-0.27266693,1.1338089,-0.508683
-11.767004,-10.986645,7.589435,2.0608459,-0.927877,-0.027946262
-8.077571,-7.21107,-5.3629136,2.3180127,-3.699978,0.59145284
-5.2692947,-9.5404825,-5.705087,1.3296617,-4.0939746,0.7032379
-3.382853,-13.136297,-3.7516468,0.872748,-3.1140993,0.6232169
-3.330211,-14.453247,-3.0909286,1.6479132,-0.38597912,0.42469156
-3.3469608,-12.044572,-2.0207388,1.7548114,0.29755896,1.180386
-4.2038903,-8.944371,-4.23051,0.85381174,-2.2063804,1.104641
-6.576673,-7.129714,-1.9366908,0.37796175,-1.6621153,1.0692117
-6.25095,-5.2142596,-4.1177487,0.36513394,-1.5234531,1.5548353
-2.0207388,-3.8090746,-4.098606,-0.26655847,-2.1709511,0.6696413
0.9098708,-4.3525443,-2.8202405,-0.8499176,-1.7109832,0.08933641
3.8521454,-4.4004006,-1.0031909,-1.144346,-0.8881719,-0.1873774
2.7436702,-7.158428,1.5227325,-1.2976687,0.34642676,-0.15194826
-9.566804,-13.897813,12.561721,-0.38261944,-0.7451573,0.28236416
-10.579566,-12.877872,7.4383883,-0.19936527,1.3915864,1.1095277
-6.660422,-7.416853,1.6208383,-0.9262735,0.13324106,0.020921519
-3.976572,-7.1105714,1.434198,-1.1321291,0.92306656,-0.31321192
-3.0619156,-8.5349,-2.9733813,-1.080207,1.1154834,-0.42560783
-5.6500525,-14.568103,-4.6875396,-1.1553413,0.22181392,-0.5001312
-8.12782,-12.609577,2.2767708,-0.50784314,0.15950748,-0.13423368
-1.9848464,-6.0116677,-2.032703,-0.3032093,1.3738718,0.21394925
1.4389837,-3.8114674,-4.4171505,-0.49806958,1.9487555,-0.37918344
0.37597227,-5.6524453,-5.401199,-1.0838721,1.4520603,-0.6992674
-2.6551359,-7.8000035,-3.394817,-0.56343025,-1.5155121,-0.72064704
-5.425127,-9.940384,-3.7229328,-0.06864396,-3.0579014,-0.43232715
-6.7298136,-11.017752,-3.330211,-0.10040802,-3.2808607,-0.2441862
-8.048857,-10.82842,-2.0470598,-0.27755374,-2.6895604,0.0019852535
-9.294023,-9.116654,1.8314066,-1.4851987,0.8424347,-0.058488626
-7.893324,-8.197512,-0.38554356,-2.0789423,3.7000546,0.290916
-5.0180483,-6.6939216,0.1268196,-1.7014387,2.886406,0.47661358
-3.0690942,-5.8223357,1.6184454,-0.7534037,1.9273758,0.21517095
-2.626422,-6.6628146,-1.0438689,0.061466504,0.8625927,-0.07314896
-3.8353956,-7.2756763,-2.3916261,0.22334103,0.22181392,-0.23319094
-4.6301117,-8.968299,-2.8034909,-0.15660596,-0.030466007,-0.28389126
-5.006084,-9.44477,-2.5331018,-0.63062346,0.33909658,-0.2985516
-4.833801,-9.085547,-2.015953,-0.91222405,0.7727981,-0.37796175
-5.688338,-9.585947,0.79710907,-1.3947934,1.9854063,-0.4304946
-7.132107,-9.370592,5.2956157,-0.572593,2.8076067,-0.40361732
-6.212665,-8.829515,-2.975774,1.2471974,-0.4971533,-0.41155833
-7.2206416,-9.1669035,-5.918348,1.1745065,-2.3969646,-0.38284853
-8.834301,-10.1700945,-3.0212376,0.123162076,-1.3652437,-0.3077143
-8.702696,-10.153345,-0.4621139,-0.3856737,0.21265121,-0.19287503
-9.150154,-10.239487,7.8406816,0.33703497,1.5901117,-0.09269607
-11.544472,-11.518151,7.1679993,3.3754656,-0.9669712,0.7411868
-8.748159,-9.08794,-4.0890346,3.8195515,-2.435448,0.9647569
-5.3653064,-9.3155575,-7.8430743,2.424911,-4.188656,1.0997541
-3.1100712,-12.973585,-5.3653064,0.33642414,-3.8190935,0.6891884
-2.6455646,-14.556138,-2.542673,0.39078954,-2.5649476,0.34894648
-2.5208387,-15.178572,-0.8353942,1.4280082,0.36169794,-0.03283304
-2.2695923,-15.295819,-3.461816,2.3613827,1.109375,0.40758783
-1.7476579,-10.663315,-4.191926,2.1475863,-1.8319309,0.84930676
-2.5809584,-8.3123665,-2.0350957,1.3101146,-2.3096135,0.53403324
-4.4482574,-7.2038918,-1.16351,0.9668185,-0.38475743,0.4485146
-6.2748785,-5.966204,-3.8904305,0.77745587,-0.446453,0.8651888
-5.3700924,-4.3669014,-3.5407794,0.5856498,-1.0219475,1.1144145
-2.3605196,-3.626921,-3.4187453,0.07124006,-1.2791141,0.5554129
-1.5155541,-3.828217,-3.4474592,-0.39789063,-1.1679399,0.4472929
0.21774685,-3.4331024,-2.5809584,-0.79066545,-0.93765056,0.38071054
1.59691,-3.409174,-2.4538395,-0.99652094,-0.67674243,0.2121167
2.1858435,-4.3262234,-2.0422742,-1.5065784,0.11735903,0.013591352
1.2089736,-6.346663,0.016749758,-1.9286739,0.62436223,-0.15500249
-5.5280185,-12.231511,11.527722,-1.4876422,-0.9730797,-0.31382278
-17.012371,-17.333307,22.502104,0.10361496,-0.49776417,0.4301892
-16.200905,-16.916658,7.8717885,-0.064978875,1.2064997,1.2017657
-6.7728844,-9.528519,3.4331024,-0.6232933,-1.3206518,-0.03955236
-2.2528424,-7.5149584,2.1547368,-0.96658945,0.16867019,-0.15316994
-0.80189466,-6.4232335,3.0475588,-1.0374477,1.1429716,-0.1421747
0.2416751,-8.6090765,-0.72293156,-1.0942565,1.6701328,-0.23563433
-3.2273195,-14.398212,-6.3346987,-1.1748884,1.6444771,-0.53739285
-5.8271213,-16.950157,-4.347759,-0.7216397,0.19921257,-0.6833854
-8.089535,-13.919349,0.34486556,-0.10773818,-0.27113983,-0.6076403
-4.8912287,-7.4096746,-1.1012967,-0.14133479,1.412966,-0.21547636
-2.0350957,-3.6918263,-2.5040889,0.12132954,1.7745876,-0.045049984
-1.0606186,-3.2105699,-3.993322,0.07673769,2.0293872,0.020310672
-0.87158567,-5.2070813,-5.480162,-0.4944045,1.5479633,-0.20142688
-2.882454,-7.103393,-3.9167516,-0.5927509,-0.17951274,-0.5172349
-6.1217375,-8.961121,-4.4889355,-0.3184805,-2.1086447,-0.47447562
-9.224331,-10.071989,-3.612564,-0.6147414,-2.8770907,-0.09086353
-10.500603,-8.477471,0.55782676,-1.8651458,0.29755896,0.053296424
-8.652147,-8.156834,-0.8066803,-2.5395975,2.73064,0.50288
-4.354937,-7.1679993,0.24646074,-1.9494426,2.2920516,0.5523586
-1.5514464,-7.538887,2.475375,-1.1974897,2.3849003,0.28847262
-0.7396813,-8.305188,0.08853444,-0.46386215,1.2119973,-0.09147438
-2.6455646,-8.745767,-1.6160526,-0.09796463,-0.10743276,-0.37796175
-4.2664027,-8.891729,-2.5112674,-0.09796463,-0.22043951,-0.45676103
-4.601398,-8.750552,-2.2767708,-0.31970218,0.561445,-0.44271156
-5.046762,-9.164511,-1.6782659,-0.6355102,1.6206541,-0.41705596
-5.5184474,-9.349057,0.8210373,-0.888401,2.4814143,-0.42194274
-7.2613196,-8.946764,2.248057,0.048638713,2.0635948,-0.5551075
-7.469495,-8.805588,-3.0499516,1.1036483,0.13568445,-0.4793624
-8.185547,-8.745767,-5.171189,1.0731059,-1.5552171,-0.3736858
-10.031311,-10.040882,-3.626921,0.11461022,-0.75432,-0.31382278
-9.037691,-10.455139,0.92662054,-0.42904383,0.64207685,0.016034741
-9.327521,-11.580364,10.074382,1.0272924,0.063604474,0.28664008
-10.107881,-12.042179,5.860621,3.1647234,-1.3634111,0.85724777
-7.6540413,-9.040084,-3.586243,3.4799204,-2.0890977,1.0850939
-4.2014976,-10.119845,-7.2062845,2.4707243,-3.231382,1.1345724
-3.5240295,-13.426127,-6.066703,1.0505046,-3.2130566,0.8303705
-3.030809,-15.717256,-2.1188445,1.1457968,-1.9443269,0.5438068
-1.5945172,-15.894324,-1.3645071,1.7896297,0.024510246,0.21822518
-2.8489544,-14.443676,-3.382853,2.2306614,0.41545248,0.5431959
-1.570589,-10.646565,-3.83061,2.0278602,-1.3487507,0.8236512
-2.2695923,-8.290832,-2.9207392,1.3363811,-2.1208618,0.5639647
-4.65404,-6.066703,-2.5232315,0.74019414,-0.7414922,0.5969505
-5.3365927,-4.9438705,-3.0499516,0.8867975,-0.42385164,0.88412505
-3.978965,-2.7173493,-3.7109687,0.76462805,-0.7799756,0.92016506
-1.9271195,-3.1100712,-3.3924243,0.29061058,-0.8246438,0.66231114
-1.1252248,-3.2871401,-3.289533,-0.36979166,-0.6981221,0.4796678
0.79950184,-3.0116663,-2.3629124,-0.75218207,-0.2955737,0.2377723
2.7819555,-3.2321053,-3.2967114,-1.1388483,0.018401774,-0.1446181
3.437888,-4.759324,-3.1866415,-1.8755301,0.729428,-0.4964661
1.5394822,-7.740183,0.019142581,-2.2353191,0.28595287,-0.74080503
-11.19482,-16.203299,24.482164,-0.8126559,-1.4324368,-0.1873774
-17.723637,-17.967705,6.538388,0.5801522,1.8913358,1.8229973
-6.329913,-8.257332,2.3844478,-0.2799971,-0.7805864,-0.055434387
-2.2839491,-5.5519466,2.32702,-0.74668443,0.1466797,-0.2948865
0.4334,-3.5431721,3.411567,-1.0557731,1.7666466,-0.29305398
1.1611172,-5.046762,-1.041476,-0.96292436,1.9774653,-0.388957
-2.1499512,-12.530614,-8.317152,-0.7143095,0.78196084,-0.7108735
-6.0284176,-17.424236,-4.668397,-0.14194563,-0.7292753,-0.5520532
-6.9020967,-14.295022,-2.0063818,0.5056288,-0.66819054,-0.48547086
-6.224629,-10.849956,-1.1252248,0.37124243,-0.035963632,-0.33947837
-4.2831526,-4.534399,-1.6758732,-0.7815027,3.8381062,-0.40789327
-3.2584262,-3.92393,-3.5551362,-0.54815906,2.2089765,-0.32359633
-2.6455646,-5.0084767,-4.898407,-0.41743773,-0.6779641,-0.476919
-4.76411,-7.5317082,-5.032405,-0.5872533,-2.407349,-0.62474406
-7.7617183,-10.002597,-4.5726843,-1.048443,-3.3370585,-0.047493376
-8.362616,-9.609875,-1.2783655,-1.2903385,-2.3010616,0.42957833
-6.930811,-7.792825,0.55782676,-1.8578156,1.1283113,0.51021016
-5.113761,-8.096714,-0.16510476,-2.0013647,3.6090384,0.5242597
-2.4969103,-8.106285,-0.9601201,-1.7063254,3.7458682,0.42041564
0.7851449,-8.458329,2.3509483,-1.1229663,2.7960007,-0.034054734
-1.4724833,-8.700303,1.1108679,0.07062922,0.2358634,-0.4396573
-4.6061835,-8.4655075,-1.9510478,0.4537068,-0.4128564,-0.61619216
-6.3681984,-8.752945,-1.9319052,0.2538834,0.42400435,-0.5105156
-6.387341,-8.350652,-1.4700904,-0.080860905,1.6909015,-0.6375718
-6.7633133,-8.630612,-1.7500507,-0.53533125,2.8644154,-0.41278005
