x acc,y acc,z acc,x gyr,y gyr,z gyr
0.3255004883,1.032409668,-0.1773986816,-1.565340281,2.93065691,0.6676715016
-0.0114440918,1.025466919,-0.780670166,-1.149336219,2.870242357,0.5247585773
0.12890625,0.9146881104,-0.3274230957,0.4235011935,1.003502488,-0.09849834442
0.3470458984,0.834854126,0.03924560547,1.031382322,1.074981451,-0.3823247254
0.4162902832,0.7806243896,0.1878814697,0.9738799334,1.525984645,-0.5175970793
0.3931427002,0.7777099609,0.3311767578,0.6558148861,1.249058485,-0.7332471013
0.4343566895,0.7951965332,0.2959289551,0.02733468451,1.153869987,-1.072294354
0.5354614258,0.8617095947,0.1820526123,-0.4607516229,1.212252021,-1.245709538
0.5957183838,0.8707580566,0.1003570557,-0.7545603514,1.003731847,-1.199149013
0.6855926514,0.8020324707,0.02565002441,-1.123413205,1.17988205,-1.210625052
0.8313903809,0.7167510986,-0.02793884277,-1.22793138,1.104705572,-1.165381193
1.283004761,0.7496490479,-0.8066558838,-1.112561107,0.9287039042,-0.9606797099
1.224182129,0.8932342529,-0.3385925293,0.7038071752,-0.5961206555,-0.09238931537
0.7544403076,0.9936523438,-0.004455566406,0.7331203222,0.09352622181,0.8349097967
0.5796051025,1.244018555,0.08636474609,0.7934350371,0.2180686891,0.757588923
0.9536590576,1.484603882,0.2695007324,1.194826722,-1.480942011,0.6806051731
1.165252686,1.822952271,-0.2215881348,1.060257435,-2.293346882,1.268309712
0.6968231201,1.540878296,-0.5506896973,1.717746139,-0.6988132,1.762862682
0.388961792,1.442596436,-0.03282165527,3.359340191,-0.9229533672,1.854044795
0.1259307861,1.337158203,0.04612731934,3.848813772,-0.2813768089,1.806394696
-0.01737976074,1.066818237,0.1575469971,3.887698412,0.9538460374,1.36951828
0.025390625,0.7685546875,0.3643493652,3.115147352,1.619674921,0.9602168202
0.03616333008,0.6628570557,1.247695923,1.52231586,0.375641793,0.9438125491
0.288848877,0.7953491211,0.4271087646,-1.601077199,-4.261504173,0.6266729832
1.445907593,1.014968872,-1.059783936,1.038260221,-5.328325748,1.591117263
0.9286956787,0.8569641113,0.2222595215,1.558240891,-1.738998413,2.166891813
0.6802368164,0.8553771973,0.07073974609,0.5318268538,-2.126399279,1.253356576
0.4289855957,0.9731903076,0.002227783203,0.5517593026,-2.249811649,1.220820189
0.1031188965,0.9522247314,0.01292419434,0.3251962066,-1.46934402,1.349606156
0.1327209473,0.8065795898,0.1170654297,0.2071028501,-1.31633389,1.079004765
0.2581787109,0.7142028809,0.1573791504,0.1425819099,-1.441972852,1.001539826
0.2593231201,0.6220703125,0.0304107666,-0.1282509118,-1.17664206,1.137662172
0.2913513184,0.4789276123,-0.09954833984,-0.5168388486,-0.7528250217,1.124098659
0.2656097412,0.4035644531,-0.1471252441,-0.7829887867,-0.2700525224,0.8665220141
0.1823577881,0.4185333252,-0.1214141846,-0.9233016968,0.0200232435,0.4525669515
0.04251098633,0.4236755371,-0.09423828125,-0.9529719949,-0.01950073056,0.06667809933
-0.04682922363,0.4115905762,-0.1029205322,-0.952555716,-0.003012035275,-0.302739352
-0.05757141113,0.4144439697,-0.1628265381,-1.104367614,0.1490280926,-0.6474392414
0.1130218506,0.4614562988,-0.2641906738,-1.286564589,0.3675942719,-0.928722024
0.5072021484,0.5594024658,-0.563659668,-1.393186688,0.3075836599,-1.013170123
1.250808716,0.7753753662,-1.078842163,-1.240997314,-0.7243017554,-0.7638657093
2.410644531,1.2862854,-1.21711731,-0.6216752529,-1.542306304,0.0970916599
1.905822754,1.312255859,-1.152877808,-0.120366089,-1.170799375,0.8832576275
0.7864532471,0.6119842529,-0.7670440674,0.2425156981,0.01484472584,0.9425909519
0.2214508057,0.1733093262,-0.4776000977,0.0906425491,1.060998559,0.2582784295
-0.06561279297,0.724395752,-0.03416442871,-0.2400948852,1.801465154,-0.3805958033
0.03315734863,1.865402222,0.7592315674,-0.5101397038,2.251541853,-1.696120977
0.3748016357,3.317947388,-0.5421142578,-0.7215006948,2.797023773,-3.222642183
0.8276367188,1.552749634,0.08094787598,0.2897998691,-1.981052756,-1.436585188
0.2301330566,0.2131195068,0.3641967773,-0.7922936082,1.091656089,0.2267969251
0.006332397461,-0.05154418945,0.05784606934,-0.6357570291,1.90335834,-0.5781706572
-0.005279541016,0.05694580078,0.0124206543,-0.3210022449,1.965361953,-0.8748065829
0.06173706055,0.3322601318,0.09437561035,-0.1406620443,1.185705304,-1.052001357
0.2618713379,0.8267669678,0.2566223145,-0.410777688,0.1230122074,-1.255078077
0.5216369629,1.424697876,0.2697906494,-0.8319749832,0.04065954685,-1.201882482
0.73777771,1.502807617,0.2310638428,-1.000131011,-0.393483907,-0.9217983484
0.7615814209,1.058135986,0.1603546143,-1.10777998,-1.526926279,-0.3495388329
0.7128753662,0.6616363525,0.1395721436,-1.245501876,-1.450426459,-0.1114889756
0.7742614746,0.651763916,0.05529785156,-2.477310419,0.7547031045,-0.1740327775
0.6356811523,0.7973937988,-0.4170379639,-2.81786108,1.902686954,0.2252003551
0.4725341797,0.8742980957,-0.8350830078,-1.486656666,2.272912264,0.1740636677
0.5786132813,0.8633422852,-0.2822723389,0.4530590773,0.1282378584,0.4529531002
0.4447174072,0.8658294678,0.09228515625,0.987653017,0.04768922552,0.7840617895
0.2551879883,0.9125213623,0.2975921631,0.4729292095,1.612627864,0.630371809
0.1706085205,0.8810119629,0.3074035645,-0.2619671524,2.17574954,0.3258494735
0.02532958984,0.8241729736,0.2299499512,-0.8583906293,1.413684487,0.007437143475
0.06407165527,0.7804718018,0.1035614014,-0.9962440729,0.3971894383,-0.4520433545
0.3182830811,0.8124237061,0.06338500977,-0.8737253547,-0.06824377179,-0.7956957817
0.5249481201,0.8802032471,0.02432250977,-0.9093664289,0.2305570394,-0.9527754188
0.6426391602,0.9465484619,-0.003952026367,-0.8958764672,0.6962562799,-0.9861925244
0.6200714111,0.8488616943,-0.1199188232,-0.7802374959,0.9555323124,-0.8918287158
0.584854126,0.6276855469,-0.1842803955,-0.3188554943,0.8473728299,-0.7884373665
0.7124633789,0.6916656494,0.02561950684,0.2647919655,0.3425831795,-0.8497207165
0.906036377,0.8454589844,0.1884155273,0.3372315466,0.1250383407,-0.6522933841
0.98487854,1.022109985,0.3623504639,-0.1478789449,0.02087651938,-0.2055177391
0.5222015381,1.084594727,0.04035949707,-1.044873357,0.2795482874,0.3189963698
0.2401885986,1.278930664,-1.004058838,-0.5631837249,0.1716756225,0.1221413538
0.9196014404,1.203933716,0.1593780518,1.033511877,-0.2159472108,-0.03964168578
1.122665405,1.155029297,0.3158111572,0.7789088488,-0.9046686292,0.2656849325
1.034286499,1.339752197,-0.1708679199,0.6677109599,-1.251369834,1.073928714
0.5989837646,1.278564453,-0.5113525391,1.579957366,-0.6040813923,1.326402307
0.3132324219,1.302902222,-0.04415893555,2.651823282,-1.02446878,1.287739873
0.1015014648,1.260787964,0.03456115723,2.925942421,-0.8683729172,1.298924804
0.09092712402,1.204574585,0.1358642578,3.042392015,-0.08839084953,1.292693615
0.09393310547,1.246353149,0.1374053955,3.239212036,1.312422872,1.156594396
0.1860351563,1.1040802,0.5609588623,2.977031469,1.59207201,1.062555671
0.3086090088,1.031265259,0.490234375,0.8873157501,-2.25339222,0.893181622
0.8725738525,0.9627838135,-0.6003570557,1.007852793,-4.699716568,1.005031705
0.8794555664,0.9263916016,0.1079864502,1.781593561,-1.610961318,1.520300865
0.5936279297,0.9142303467,-0.0111541748,1.319405913,-1.613006115,1.61305964
0.3338470459,0.9203186035,-0.1369476318,1.350491166,-1.773150444,1.074403644
0.1909484863,0.9123687744,-0.1146240234,1.395424247,-1.520177364,0.6588125229
0.145111084,0.8242340088,0.02333068848,1.283236384,-1.162558198,0.6075304151
0.2515258789,0.6458435059,0.1163787842,1.129899025,-1.337961197,0.6208481193
0.3190917969,0.5274200439,0.02171325684,0.8349827528,-1.303237796,0.5566166639
0.2179870605,0.4768371582,-0.02423095703,0.4047988951,-0.8255663514,0.6020597816
0.1610412598,0.408203125,-0.03753662109,-0.05250555277,-0.5292004943,0.5936281681
0.1029968262,0.3187561035,-0.01672363281,-0.4344204366,-0.146574527,0.426173687
0.07443237305,0.2360839844,-0.009826660156,-0.7761753798,0.3601118326,0.07534296066
0.08335876465,0.2026062012,0.0006713867188,-1.106694102,0.7513243556,-0.2461911291
0.06190490723,0.2152862549,-0.0205078125,-1.497805238,1.098131061,-0.5718480349
0.1208496094,0.3334197998,-0.1604919434,-1.895720601,1.653172374,-0.9984867573
0.3831787109,0.5383758545,-0.4506530762,-2.05955267,1.712445021,-1.34231329
0.9792633057,0.8382110596,-0.7830047607,-1.883582234,1.290865302,-1.218926191
1.765304565,1.694824219,-1.445541382,-1.466845155,0.6896585822,-0.6368438601
2.287841797,2.42388916,-1.73815918,0.06662642956,-2.175287247,0.3062147796
1.563262939,1.103866577,-1.175201416,0.6803370118,-1.326032639,0.8367942572
0.1736297607,0.1071777344,-0.4032745361,0.3215660453,1.24649179,0.7270991802
-0.1614532471,0.3383026123,0.1256256104,0.5705215335,2.731796265,-0.02658527158
-0.4349212646,1.493865967,0.9035491943,0.7877351046,2.874574661,-0.7453463674
-0.670715332,3.056625366,0.3088378906,-0.1659000218,2.92798686,-2.388092279
0.482635498,1.937820435,-0.1292724609,-0.6421571374,-3.976088047,-2.785643578
0.4130706787,0.4943084717,0.03796386719,-0.2743854821,-0.9092031717,-1.524426937
0.3304443359,0.1398468018,0.1522979736,0.1388574839,0.7628275752,-1.879051089
0.4038238525,0.09228515625,0.2337188721,0.4184001684,0.2908004224,-1.589452863
0.3980865479,0.1704406738,0.2395477295,0.00246342388,-1.783217192,-0.6260985136
0.4873962402,0.7250976563,0.2336273193,-0.6653372645,-2.598381996,-0.0193702355
0.6672515869,1.390426636,0.2244262695,-0.9265110493,-1.404839873,0.1675338745
0.8418884277,1.43687439,0.1723175049,-1.508852482,0.4230031967,-0.1977644712
0.8393859863,0.9581298828,0.1125793457,-2.570097685,1.787847161,-0.2369046956
0.6985473633,0.7647399902,0.02412414551,-3.453183651,1.501695037,-0.01923281699
0.4739532471,0.7518005371,-0.6303863525,-3.568377256,1.538252711,0.03710182756
0.3836669922,0.8906860352,-1.052490234,-1.72253418,3.154280901,-0.2103313953
0.7287750244,0.9254455566,-0.1678924561,0.4680953026,-0.4169213176,0.1471156776
0.5042877197,0.862121582,0.006195068359,0.6441481113,-1.627870202,0.8726603389
0.4095916748,0.7777099609,0.1911315918,0.467523247,0.2570722699,0.6900929213
0.3382568359,0.7613067627,0.2369995117,0.204727307,1.522294044,0.6252654791
0.1736602783,0.8395233154,0.2966308594,-0.07045739144,2.12007618,0.559751451
0.03921508789,0.9012145996,0.3074645996,-0.6112964153,2.303673506,0.2082866281
0.01733398438,0.8831939697,0.1586151123,-1.150532484,1.802423954,-0.2606782019
0.06602478027,0.8555755615,0.01725769043,-1.287058592,0.6847112179,-0.6730825305
0.2530975342,0.8598480225,-0.03575134277,-1.07009089,-0.2734531164,-1.137537837
0.5257873535,0.8928833008,-0.05891418457,-0.9371136427,-0.2955765128,-1.373256564
0.789642334,0.8150634766,-0.182510376,-1.231154084,0.8479901552,-1.515002608
1.113891602,0.7420501709,-0.413848877,-0.6045207977,0.297837019,-1.344004393
1.158584595,0.799987793,0.02702331543,0.4543810785,-0.7444310188,-0.6489801407
1.202484131,0.9708709717,0.1918487549,0.5500788689,-0.9539823532,-0.03325009719
0.9110870361,1.1484375,0.1280975342,-0.07508543134,-0.03788666055,0.6650158167
0.2310333252,1.384521484,-0.9050140381,-0.4941354096,1.290242195,0.5962026715
0.5634307861,1.352630615,-0.297164917,1.47290647,-0.9219429493,0.03726401553
0.9229888916,1.121566772,0.160736084,1.630468965,-1.241001844,0.2368048131
0.844039917,0.9807434082,-0.02119445801,1.5048908,-1.66061461,0.8453094363
0.6131591797,1.240463257,-0.6006011963,2.158007145,-1.869808793,1.166775584
0.3281097412,1.416015625,0.04273986816,2.965021372,-1.635594964,1.231364131
0.1197357178,1.524414063,0.2326965332,2.76396966,-1.232485414,1.191004992
0.1087799072,1.595214844,0.1331176758,3.184032202,-0.1238649562,0.9210124612
0.09365844727,1.388305664,0.4232330322,3.638001919,0.300857842,1.035052419
0.3951416016,0.9937896729,0.1201934814,1.938702703,-0.7733710408,0.8781923056
0.8032989502,0.8773803711,-0.2284851074,1.578933835,-1.087011576,1.336403251
0.8411254883,0.8012237549,0.1115570068,1.704856157,-1.13018775,1.809332132
0.7615509033,0.7693634033,0.1154327393,1.012753606,-1.857477665,1.887623787
0.5475006104,0.747253418,0.06292724609,0.586787045,-2.728517056,1.772015214
0.3538665771,0.7319793701,0.0121307373,0.4909287095,-2.677171469,1.367083907
0.1662750244,0.7867126465,-0.04057312012,0.3576907516,-2.246212959,0.954136312
0.03749084473,0.7497711182,-0.04902648926,0.2410301864,-1.568144083,0.7902802825
-0.01119995117,0.6971893311,-0.04652404785,0.08805662394,-1.077938676,0.7555078864
0.03514099121,0.658493042,-0.04156494141,-0.08148793131,-0.8018506169,0.6214894056
0.09573364258,0.5850830078,-0.04911804199,-0.2727995813,-0.6771467924,0.5866107345
0.1067962646,0.4201812744,-0.0443572998,-0.4510454834,-0.3805673122,0.5484727025
0.01910400391,0.3072509766,-0.05305480957,-0.7270962596,-0.05396363139,0.4088231921
-0.02336120605,0.1808319092,-0.04734802246,-0.9938770533,0.1388580203,0.1470962465
-0.007034301758,0.06144714355,-0.104598999,-1.253685713,0.3414188325,-0.09863256663
0.1421051025,0.1020355225,-0.2769165039,-1.57186079,0.7253654599,-0.3317348063
0.4009246826,0.2223815918,-0.5092773438,-1.931284428,0.8888944387,-0.3961350918
0.8319091797,0.5571746826,-1.001037598,-2.182920218,0.6243054271,-0.2806681395
1.653823853,1.187286377,-1.482284546,-1.846763134,0.2484644055,-0.1312411129
1.887161255,1.969985962,-1.323074341,-0.5263860226,-0.7636681199,0.4665195048
1.187271118,1.448272705,-0.9605712891,-0.3306857646,-0.09341490269,0.3387511671
0.4672088623,0.6354522705,-0.8001556396,-0.2390115112,0.5016114712,0.2294555604
0.07057189941,0.6840362549,-0.5753173828,0.07207152992,1.943571806,0.1495522112
-0.1395874023,1.478057861,0.462020874,0.06682483852,3.285886765,-0.5629217029
0.05867004395,2.472091675,0.5885314941,-0.6740298271,4.273864269,-1.927642107
0.6213378906,2.271697998,-0.4138336182,0.274887234,0.06569166481,-2.313293934
0.3423614502,0.7675476074,0.1393432617,0.3221703172,-0.9721288681,-0.374681741
0.1538391113,0.2797088623,0.1086578369,0.1447385401,1.068683982,-0.2055803239
0.08648681641,0.05728149414,0.09332275391,0.737460196,0.6004086137,-0.781452179
0.2162017822,0.1616668701,0.2682800293,1.011765242,-0.930010438,-1.373806834
0.4510498047,0.5731201172,0.3942565918,0.3012061715,-2.347029448,-1.44897449
0.6417388916,1.139724731,0.3928833008,-0.5830993652,-2.616930485,-1.342798829
0.8659667969,1.41859436,0.1786499023,-1.368848324,-0.8646221161,-0.7393693924
0.7716522217,1.17300415,0.04867553711,-1.91249001,0.4827405512,0.08717511594
0.5427856445,0.8312835693,-0.03749084473,-2.405714273,1.400777459,0.2295785993
0.3952178955,0.7898101807,-0.1847686768,-3.158633232,2.943138599,0.2915575504
0.2106018066,0.81640625,-0.4927978516,-2.979999781,3.217104435,0.2233731747
0.2250518799,0.8553009033,-0.5563201904,-1.10327816,1.636837602,-0.2921168208
0.5222167969,0.8887939453,-0.06346130371,0.2061795294,-1.238849521,-0.1564750969
0.4762878418,0.8742523193,-0.0002288818359,0.2479397655,-1.129343033,0.08262377232
0.5052185059,0.832321167,0.0662689209,0.08059950173,0.6432237029,-0.006449643523
0.49269104,0.7917480469,0.09283447266,0.2028226256,1.516020179,0.03236033767
0.3944244385,0.790725708,0.1047821045,0.3098063171,1.775833845,0.1607774347
0.3144378662,0.809967041,0.09605407715,0.1822438389,1.852472425,0.1575384885
0.2422637939,0.8422851563,0.0910949707,-0.007701595314,1.935517788,-0.01036076155
0.2372436523,0.9072875977,0.1065368652,-0.2580153048,1.855462432,-0.3154860437
0.2375640869,0.942199707,0.0984954834,-0.6002533436,1.448636532,-0.5872653723
0.2914123535,0.8351898193,0.05058288574,-0.843177855,0.9000554681,-0.9034577012
0.4387969971,0.7696533203,0.02362060547,-0.84789747,0.3243855238,-1.084655762
0.6060943604,0.7934417725,0.003387451172,-1.01148665,0.1704303175,-1.083967805
0.7800750732,0.844543457,-0.003356933594,-1.256893039,0.4484978914,-1.072474122
0.9058837891,0.8611297607,-0.02490234375,-1.086092234,0.02901167795,-0.9393618703
1.204940796,1.117614746,-0.6142425537,-1.038729548,0.7149141431,-0.7295870781
1.221603394,1.233581543,-0.4767913818,1.080308914,1.15989399,0.03541924432
1.157516479,1.306930542,0.1590881348,2.09571743,-1.262742877,1.017945647
1.000335693,1.450698853,0.1700592041,1.541810989,-1.299398065,1.604094028
0.6906890869,1.495254517,-0.003845214844,1.323791265,-0.9733792543,1.913974404
0.1781158447,1.504180908,-0.6979827881,1.888101339,-0.5313520432,1.778183579
0.2310638428,1.485534668,-0.08827209473,3.510082245,-1.30615294,1.584684134
0.1161499023,1.334396362,0.09350585938,3.527056456,-0.9351122975,1.821159601
-0.1723175049,1.273757935,0.178237915,3.384822607,0.71093297,1.604113221
-0.1289825439,0.9655151367,0.5038452148,2.866422653,2.016423941,0.9322182536
0.0910949707,0.8025360107,0.3597106934,0.7729300261,-0.690164566,0.5702858567
0.5219421387,0.978729248,-0.3428955078,0.5232693553,-4.944736958,0.9566593766
0.8220672607,1.045776367,-0.180267334,1.29613173,-3.09662509,1.334466577
0.7963867188,0.8721618652,-0.0309753418,1.017112613,-0.9242364764,1.749683261
0.3625640869,0.7904205322,0.003021240234,1.121189237,-1.521952629,1.575889111
0.2230224609,0.7677764893,-0.06121826172,1.051202893,-1.617317796,0.7748288512
0.1360473633,0.786315918,-0.1019287109,0.8094052076,-1.241397142,0.4767790735
0.1533050537,0.8031158447,-0.06838989258,0.508630991,-1.028460622,0.5272105336
0.1693267822,0.7582397461,-0.05868530273,0.3112218082,-0.6505032182,0.6046352983
0.1446533203,0.6650848389,-0.0145111084,0.1782624125,-0.2815517783,0.5267524719
0.1126708984,0.5478210449,0.008743286133,-0.01206358708,0.09052351117,0.4105590284
0.1117706299,0.4059295654,0.01957702637,-0.269643724,0.434119761,0.2926585078
0.1198577881,0.2814178467,0.02478027344,-0.6112402081,0.5795211792,0.1250074506
0.1425018311,0.1941986084,0.01963806152,-0.9176467657,0.6319284439,-0.1391640157
0.1675262451,0.1681365967,-0.03422546387,-1.265008211,0.8066807985,-0.4890629053
0.3214263916,0.2219696045,-0.1428222656,-1.61692071,1.072312236,-0.7249726057
0.7719573975,0.5191802979,-0.3735809326,-1.943365097,1.279051781,-0.7008745074
1.394790649,1.069488525,-0.9594573975,-1.979368091,1.041919112,-0.5930151343
2.018051147,1.735626221,-1.636077881,-0.9926743507,-0.1614722461,-0.12037009
1.543365479,1.560684204,-1.528335571,-0.06452120095,-0.613132894,0.5806716681
0.9232940674,0.6917114258,-1.086685181,0.3307736516,0.1029050797,0.7633026838
0.2973632813,0.3162231445,-0.6200408936,0.6750442386,1.479775906,0.8553013206
-0.3282775879,0.7689971924,0.1283416748,0.6518912315,2.619934559,0.523714602
-0.2242431641,1.609008789,0.864730835,-0.01647830941,3.160483599,-0.8283501267
0.05586242676,2.680328369,0.1813659668,-0.3650879562,2.538140774,-2.379455328
0.5581970215,1.888870239,-0.1089324951,0.3355473876,-2.248624802,-2.270637989
0.2896270752,0.6585998535,-0.05595397949,-0.2507264912,-0.483908087,-1.084127307
0.2021636963,0.1989440918,0.03021240234,-0.2033941299,1.733857393,-0.9730316997
0.2086639404,0.007400512695,0.0581817627,0.2801581621,0.9161143303,-1.200169206
0.3114471436,0.1597137451,0.08113098145,0.4177117646,-1.100265026,-1.321401954
0.4408874512,0.5917816162,0.1278839111,0.2668966651,-2.996448994,-1.445698857
0.7178649902,1.203277588,0.2494049072,0.02544037811,-3.438098669,-1.632877469
1.000930786,1.606491089,0.0778503418,0.08193667978,-0.7528535128,-1.153787851
0.8377838135,1.132644653,0.1242675781,-0.2596739233,1.362765312,0.08251085877
0.4462127686,0.7294158936,0.07289123535,-1.127851605,1.927202582,0.4883853793
0.302154541,0.5737304688,0.03079223633,-1.647956371,1.781270504,0.2756483555
0.3187408447,0.6380615234,-0.007934570313,-1.90910995,1.157827616,-0.0728899166
0.5195007324,0.8511352539,-0.01759338379,-1.909110427,0.3717495799,-0.3703804612
0.6148986816,0.9656524658,-0.04977416992,-1.858979344,-0.1211069822,-0.2509036064
0.4821472168,0.8675384521,-0.1559906006,-2.111766577,0.9878998399,-0.0681175366
0.4577789307,0.8442687988,-0.1669769287,-2.027094841,1.78842926,-0.2023264766
0.4370727539,0.8473358154,-0.2141418457,-1.245727658,1.187708855,-0.2601932287
0.3763275146,0.8682098389,-0.1703796387,-0.5686677098,0.9208388329,-0.1687847525
0.3753814697,0.9197692871,-0.07717895508,-0.2526487708,0.9831218719,-0.2318859547
0.3688964844,0.9971160889,-0.03707885742,-0.09791857004,1.026445985,-0.2646795809
0.3610229492,1.027297974,-0.01312255859,-0.06873938441,1.195527315,-0.3052890599
0.2721862793,0.855682373,-0.03067016602,-0.2150438577,1.528918862,-0.3450759053
0.4114990234,0.7577209473,-0.03479003906,-0.0578494519,1.270005822,-0.6876162291
0.6655578613,0.7774963379,-0.01350402832,0.1242021099,0.501321435,-0.6639790535
0.7815093994,0.8131713867,-0.02644348145,-0.09866079688,0.3153331876,-0.4229184985
0.9039916992,0.8940734863,-0.03254699707,-0.2409995645,-0.06597102433,-0.5088347197
1.13130188,1.076705933,-0.2079772949,-0.3752002418,-0.09602027386,-0.3258100748
1.037002563,1.336273193,-0.9862823486,0.06601417065,0.8405889869,0.5444441438
1.069641113,1.354766846,-0.1788330078,2.431702614,-0.5984162688,1.209810734
0.8869934082,1.369338989,-0.1321563721,2.757466316,-1.906295538,1.89559865
0.5462646484,1.381713867,-0.2090454102,2.568690062,-0.5236821175,2.009483814
0.4214324951,1.419067383,-0.0458984375,2.873136997,-0.58226794,1.87225759
0.3097686768,1.594558716,0.08245849609,3.11494422,-1.041176081,2.108056068
0.1126098633,1.628982544,0.06210327148,3.256213427,0.1730205119,2.255323172
-0.2388153076,1.403839111,0.178527832,3.252196312,1.916216612,1.77665925
0.04135131836,0.9110717773,0.336227417,2.095734358,-0.2208040208,1.058320522
0.3550567627,0.8099060059,-0.04600524902,1.053930759,-4.002371788,0.9382708073
0.6697540283,0.8334655762,-0.1196899414,1.169993997,-2.625292778,1.021951079
0.7856750488,0.8345794678,-0.04399108887,1.261465907,-1.445084453,1.489521146
0.4460906982,0.8726654053,-0.1269683838,1.471748352,-2.019547939,1.622828126
0.3416900635,0.810760498,-0.1137237549,1.330146432,-1.770465255,1.133162498
0.1882629395,0.7589569092,-0.04251098633,1.014458776,-1.066306233,0.9479444623
0.1263580322,0.7254943848,0.03520202637,0.7641512156,-0.7357578874,0.8507627845
0.1383972168,0.6713562012,0.04740905762,0.4270085692,-0.6702657342,0.7178025842
0.1874694824,0.5527038574,0.02429199219,0.1376294941,-0.7286531329,0.4612855911
0.1513824463,0.4434661865,-0.01420593262,-0.1608240306,-0.6933425069,0.08990512043
0.1108093262,0.3992462158,-0.0220489502,-0.5394951701,-0.4839485586,-0.2571002245
0.06115722656,0.2207183838,-0.04423522949,-0.9362784624,-0.2430784255,-0.3812898397
-0.009048461914,0.007461547852,-0.1026763916,-1.277953029,0.06826933473,-0.4899673164
0.07678222656,-0.0005187988281,-0.1543731689,-1.680004835,0.8625770807,-0.74624753
0.3874664307,0.1398773193,-0.2870025635,-2.131264448,1.520747304,-0.9312320352
0.7094726563,0.4859466553,-0.5210723877,-2.457210064,1.343728781,-1.101844549
1.352462769,1.281158447,-1.119567871,-2.296718597,0.5073433518,-1.374211907
1.968643188,2.254074097,-1.679885864,-1.030735493,-0.6817673445,-0.6807742715
1.386459351,2.034805298,-1.318725586,-0.09890953451,-0.1715637594,0.7779314518
0.5356750488,1.116241455,-0.9576721191,0.09350784868,2.065754175,1.284191489
-0.2098236084,0.8399047852,-0.7557830811,0.8149344921,4.306568623,0.8019534349
-0.2418365479,1.405502319,0.1951141357,1.20360744,4.879159451,0.0136529617
-0.1555938721,2.125869751,0.08753967285,0.5634082556,3.586883545,-1.202643871
0.3553619385,1.353240967,0.1028747559,1.052160382,-1.756219745,-1.375356197
0.2282867432,0.6282196045,0.3453521729,0.8989787698,-0.3721280098,-0.9336590171
0.1395111084,0.1781616211,0.1575469971,0.9536244273,0.3288711011,-1.194529414
0.2162780762,0.03848266602,0.1790466309,0.9698465466,-0.7711313367,-1.628350139
0.3810424805,0.2664489746,0.2881164551,0.6961500645,-2.583707571,-1.950739384
0.6279602051,0.7347106934,0.3493499756,-0.2013032883,-4.277975082,-2.377387047
1.005554199,1.279037476,0.2989349365,-1.789436817,-4.021374702,-2.280493498
1.043701172,1.42565918,0.03338623047,-3.343410254,-0.4934046566,-0.9053996801
0.7399597168,1.061309814,-0.03207397461,-3.404458046,3.261423111,0.1726506054
0.5633392334,0.8989257813,-0.02836608887,-3.271917343,2.975334883,0.1902461052
0.4717712402,0.8661346436,-0.1309814453,-2.856113434,1.19186604,0.05702387169
0.2850494385,0.8381958008,-1.089401245,-2.033670425,0.1011686921,0.2083364278
0.3885803223,0.8777313232,-0.496673584,-0.1770639867,5.063597202,0.03832288831
0.5720825195,0.8345031738,0.02989196777,0.5958532691,3.378752708,0.04504310712
0.5319366455,0.8005218506,0.1022491455,0.5228485465,-0.1934216619,0.2132036239
0.4528045654,0.798034668,-0.01023864746,0.1631505787,-1.879908562,0.1932136714
0.4336547852,0.8165130615,0.004043579102,-0.3721730411,-0.9570889473,0.08614580333
0.444229126,0.8333435059,-0.006652832031,-0.5160620213,-0.08687976748,0.04497786239
0.4309844971,0.8396453857,-0.004837036133,-0.2169863731,0.5074930191,0.04943732545
0.3912200928,0.8181762695,0.02601623535,0.08404111117,0.8703237176,0.07585801184
0.3889312744,0.8511199951,0.05578613281,0.1361961812,0.8381143808,-0.006613427773
0.3624267578,0.8997955322,0.06425476074,-0.04149950668,0.7024566531,-0.03037122078
0.346206665,0.9047393799,0.07028198242,-0.3407652974,0.7657139301,-0.1536401659
0.3264312744,0.8526153564,0.03938293457,-0.7017064691,0.948484838,-0.3117672205
0.3896179199,0.8216400146,0.002349853516,-1.030076385,0.9662193656,-0.4399760365
0.5041503906,0.8318786621,-0.04457092285,-1.352315068,0.8421581388,-0.5103276968
0.6891479492,0.918258667,-0.07672119141,-1.445655465,0.276104033,-0.6091256738
0.8609008789,1.101913452,-0.4011077881,-1.428782463,-0.1752727479,-0.3845649958
0.7900085449,1.31980896,-1.607727051,-0.1560191661,2.326136112,0.1031298488
0.9188079834,1.318954468,-0.004272460938,2.770921469,0.006902114488,0.4319237173
0.9907989502,1.263442993,0.07667541504,2.518833637,-0.5333435535,0.8335638046
1.077438354,1.15814209,-0.07801818848,2.231097221,-0.9603052735,1.011248112
0.858505249,1.207366943,-0.5203704834,2.757956266,-0.5727500916,1.415143847
0.63621521,1.171966553,0.1601867676,3.309008837,-0.9466515183,1.727670312
0.4144134521,1.1769104,0.1943511963,2.921358585,-1.903285861,1.849289775
0.2772064209,1.472640991,0.6126403809,2.496909142,-1.631598353,1.558850169
0.3018798828,1.533370972,1.194732666,1.137982011,-0.8673907518,1.44284451
0.8710174561,0.8051300049,-1.364944458,-0.05033507571,-0.4803658128,1.676485777
0.8149871826,0.8255767822,-0.2615356445,1.311988235,-1.657006621,2.715409279
0.376083374,0.893447876,0.154586792,0.6765534282,-3.11733079,2.198987961
