accelerometer.x,accelerometer.y,accelerometer.z,gyro.x,gyro.y,gyro.z
-0.2016519782,-0.3304509748,-1.355373576,-0.3652757704,-0.574157536,0.2324120998
-0.3386672702,-0.795010268,-1.852043579,-0.2722020447,-0.5220813155,0.217305854
-0.7274497667,-1.133312541,-1.86591253,-0.2692149878,-0.5998078585,0.112352252
-1.169932837,-1.402029236,-1.638323087,-0.3812794685,-0.7771221995,-0.05218076706
-1.495260478,-1.795674626,-1.497895795,-0.6307063699,-0.9853277802,-0.2566460073
-1.678604536,-2.24184603,-1.402899882,-0.9763602018,-1.141042829,-0.4695545435
-1.800069646,-2.418301205,-1.637293159,-1.314452767,-1.180741191,-0.6292660236
-1.822754941,-2.269052893,-2.437706455,-1.563602328,-1.112596512,-0.7294592261
-1.757234859,-1.958166743,-3.594726619,-1.697909951,-0.9808759689,-0.7625750899
-1.552182534,-1.525954014,-4.7722296,-1.693966627,-0.8649443388,-0.7359482646
-1.31916376,-0.9800491477,-5.849960538,-1.548641801,-0.7303917408,-0.6568907499
-1.125881514,-0.4800654899,-6.730612908,-1.291714907,-0.5365818143,-0.542265594
-1.072147659,-0.08761544735,-7.254120649,-0.9945906401,-0.2915686667,-0.4058240056
-1.268451664,0.2127770738,-7.267480481,-0.7405743003,-0.06452808529,-0.292366147
-1.687354537,0.338321562,-6.696864368,-0.5888236165,0.1000230461,-0.2449903637
-2.240255546,0.2641165081,-5.716734556,-0.5456020832,0.2192394584,-0.2663187981
-2.728927536,0.001948211458,-4.591462114,-0.5928426385,0.3069236875,-0.3349674344
-3.079521719,-0.2353431258,-3.558516657,-0.7002180815,0.3684389889,-0.4349499643
-3.244520851,-0.4643082411,-2.720281288,-0.7972612977,0.4417001605,-0.5296410322
-3.195207661,-0.578702682,-2.191177919,-0.8178278804,0.552739203,-0.6001616716
-3.044202861,-0.568688653,-2.007497176,-0.7324030399,0.69696486,-0.6563591957
-2.853066541,-0.4048199871,-1.977045339,-0.5557268262,0.8350915909,-0.7018067837
-2.6226749,-0.2196650797,-1.799732377,-0.2941778302,0.9699303508,-0.7237285972
-2.229015628,-0.09181932878,-1.484750482,0.004294050857,1.090588927,-0.7235815525
-1.775301846,0.02477963647,-0.8942109392,0.2932379842,1.166365623,-0.7062262297
-1.361038616,0.1529445364,-0.04786591302,0.5587440729,1.202611327,-0.6731868982
-0.9786665343,0.3140127579,0.8603308814,0.7948937416,1.198132634,-0.6361926794
-0.6753261231,0.4484422712,1.734957415,0.9821302891,1.146644115,-0.6075192094
-0.458820092,0.6059282503,2.560857034,1.113012671,1.056789517,-0.5892333984
-0.2307183338,0.7147174186,3.365985084,1.181195617,0.9329111576,-0.5826510787
0.02008877524,0.7836655749,4.086726293,1.198569298,0.7805591822,-0.5886820555
0.2639504674,0.7940107356,4.699014141,1.16880393,0.6188534498,-0.6049736738
0.5003818634,0.7828992667,5.187872594,1.096481323,0.4381566346,-0.6252555251
0.7373936531,0.7745636923,5.577593212,0.9991838932,0.2535624206,-0.6449975371
1.054744615,0.7645631073,5.812231404,0.8861724138,0.07497297227,-0.6535862088
1.391795865,0.7331646372,5.87676379,0.7663832307,-0.08996783197,-0.6577836871
1.740018351,0.7070619354,5.836503675,0.658878088,-0.2387045771,-0.6401279569
2.187914387,0.6672624245,5.615736187,0.5749397278,-0.3558046222,-0.599375248
2.601466985,0.6686255295,5.191363943,0.5202008486,-0.4344235361,-0.5437610149
2.917387622,0.6715870097,4.71053799,0.4921655059,-0.4536969662,-0.4797246754
3.153036745,0.7078302894,4.225881081,0.4548847079,-0.4309037924,-0.4091293514
3.382434407,0.7053983861,3.853281694,0.3808675706,-0.3870127499,-0.3281975389
3.658845748,0.6224483002,3.626394262,0.2780375779,-0.3226212561,-0.2316693813
3.978893695,0.4588157811,3.36098976,0.1690462828,-0.2190442085,-0.1072927788
4.28489821,0.3023822336,3.063651073,0.06467938423,-0.1001170129,0.03917415813
4.480477481,0.222709562,2.753282225,-0.03783133626,0.002685425803,0.198066473
4.541490753,0.1797413579,2.481567224,-0.150255084,0.0523741506,0.3567972779
4.482567439,0.1405453658,2.24455938,-0.2699045539,0.06333965063,0.4983631968
4.361394006,0.08116641734,1.976213564,-0.4007565677,0.01972506009,0.6212294698
4.137058304,-0.02959931171,1.623089862,-0.5549433827,-0.09551507235,0.7056728601
3.757967217,-0.1821206542,1.177062835,-0.7094327807,-0.2085444182,0.7362810969
3.267676393,-0.4249097121,0.5204904393,-0.8332187533,-0.2237754166,0.7276594639
2.757376508,-0.7306342419,-0.3834598036,-0.9139085412,-0.1471887678,0.716597259
2.487726916,-1.039907989,-1.365482882,-0.9271889925,0.02353674173,0.7370291948
2.478324005,-1.278996731,-2.282206682,-0.8839589953,0.2164595872,0.7956823707
2.490557463,-1.35995915,-2.993313216,-0.824303925,0.342957139,0.8687662482
2.338398524,-1.251511927,-3.384767526,-0.8017408252,0.3306586444,0.931061089
2.080489346,-1.059031499,-3.459448965,-0.8613764048,0.1600506455,0.9568834901
1.782874766,-0.9850912336,-3.346205448,-0.9568978548,-0.06503865123,0.9517643452
1.491464885,-1.023913132,-3.556218902,-1.008925557,-0.2608940005,0.9424218535
1.279115096,-1.061581768,-4.262415453,-0.949236989,-0.3699299395,0.931253612
1.124682952,-1.00807668,-5.317181111,-0.7612110376,-0.3610800803,0.9250881076
0.9441749935,-0.7346826405,-6.313107627,-0.4551160336,-0.2403925359,0.9657948017
0.8690702143,-0.1980371853,-7.021363448,-0.0801518485,-0.04172669351,1.071910024
0.85554014,0.330870077,-7.309166245,0.2608180046,0.1232127249,1.215157986
0.7512999403,0.5732488005,-6.963604502,0.4932228327,0.2081098855,1.343304873
0.5540788206,0.5268570517,-6.042065996,0.6113284826,0.299500227,1.424880385
0.08589498023,0.2482835637,-5.054166719,0.621068418,0.4073143005,1.430945277
-0.6647490534,-0.1141889815,-4.252378627,0.5629819632,0.5456742644,1.359039426
-1.460981484,-0.3639151452,-3.506130052,0.4543505907,0.6902145147,1.22118926
-2.113427886,-0.4958943427,-2.77718274,0.3094264269,0.8009029031,1.042944193
-2.471228493,-0.551085484,-2.074352451,0.1435292363,0.8807970285,0.863955915
-2.506266197,-0.5880687685,-1.429763339,-0.01148005947,0.9435552359,0.704867959
-2.355204698,-0.5716568552,-0.8931266511,-0.1445832253,0.9898856282,0.5670599341
-2.216389809,-0.4369681065,-0.4492494959,-0.2364715934,1.006315112,0.4451015592
-2.174315631,-0.1790425619,-0.08131225555,-0.2759179473,1.009267211,0.3306264579
-2.139062239,0.103806996,0.1800724895,-0.2572190762,0.9926681519,0.2340085804
-2.062248756,0.4040843663,0.413204369,-0.1909182966,0.9612414241,0.1528391242
-1.960664989,0.6792617821,0.6665040073,-0.07877416909,0.9219488502,0.09731619805
-1.747505638,0.9554533434,0.9400690195,0.05808087438,0.8668120503,0.0692095533
-1.483180456,1.208419512,1.267078622,0.2133546174,0.7886802554,0.06149490923
-1.263630819,1.461771757,1.628636975,0.3747240901,0.7087605,0.06781306118
-1.074994207,1.735168719,2.031539145,0.5291107893,0.61969769,0.09451524913
-0.8556133514,2.006102506,2.480682843,0.6620628834,0.5012010336,0.1385816336
-0.6339555635,2.206145771,2.933043164,0.7742280364,0.3594050407,0.2040935308
-0.429837597,2.348566575,3.367111458,0.8555851579,0.2082467228,0.2798123956
-0.2807663219,2.493911742,3.724828917,0.8977368474,0.04328386858,0.352617383
-0.2610629658,2.582676067,4.053316775,0.8976688385,-0.1019299924,0.4030928612
-0.369066975,2.61966169,4.281199648,0.8727075458,-0.1963435858,0.438669771
-0.5468105101,2.617768716,4.363271782,0.8418210149,-0.2550271749,0.4532193244
-0.7630332674,2.597294375,4.315134066,0.8195900321,-0.2909819782,0.4414971471
-0.9303224823,2.572432613,4.166242897,0.8194530606,-0.2984758615,0.4144205153
-0.9993658426,2.497797644,3.932673211,0.8213460445,-0.2883209586,0.3668639064
-1.027360934,2.454103463,3.775833128,0.801892817,-0.2658899426,0.3178026378
-1.007519046,2.429534547,3.713385148,0.7454963326,-0.2310526073,0.2763236463
-0.961469535,2.405407822,3.717528239,0.6399817467,-0.2042546421,0.2465368211
-0.9207048322,2.285183067,3.841940216,0.4859642088,-0.2118331939,0.2174513787
-0.8089951003,2.037273305,3.951754343,0.3075965643,-0.2564921379,0.1899485737
-0.6255246389,1.678331564,3.926899303,0.1307368428,-0.3323293626,0.1617877781
-0.4845417951,1.402423788,3.682545773,-0.02310189232,-0.4245485663,0.1345808655
-0.4592183706,1.312941086,3.252255244,-0.1655003279,-0.5212969184,0.1008551195
-0.6069497023,1.326523329,2.872430582,-0.314661324,-0.6087095737,0.06183510274
-0.726596657,1.262658175,2.571824418,-0.4771705866,-0.6896970868,0.02027487941
-0.7589385454,1.118470361,2.228566277,-0.6580638289,-0.7847859859,-0.02387334034
-0.9253308846,0.9140309074,1.795467705,-0.8261617422,-0.8580085635,-0.07026880234
-0.9750684367,0.7284598205,1.218736908,-0.9178691506,-0.8460453749,-0.09449768811
-0.8629461785,0.5247805377,0.3497884202,-0.9238878489,-0.7410369515,-0.07519003749
-0.6161706813,0.3537982403,-0.5782324342,-0.8853873014,-0.5750730634,-0.01391391829
-0.2863669184,0.3147127229,-1.164196924,-0.870960474,-0.4377780557,0.06004605442
-0.02195814931,0.2694002937,-1.235893794,-0.9560528398,-0.4458115697,0.1089822501
0.1149178986,-0.06299947701,-0.9474725738,-1.128157735,-0.5715226531,0.1222940534
0.04236044748,-0.6516454609,-0.8405623511,-1.34488821,-0.7527585626,0.07366209477
-0.3153942754,-1.256183134,-1.172517593,-1.551007271,-0.9191709757,-0.04066900909
-0.97344142,-1.682492191,-2.022048848,-1.651573896,-0.9507672787,-0.1803533137
-1.45574709,-1.889973497,-3.418941598,-1.609931588,-0.8536229134,-0.2916572094
-1.611461968,-1.853628218,-4.910104285,-1.43804574,-0.705591917,-0.3661263585
-1.4859318,-1.633527962,-6.034764148,-1.153904796,-0.5127811432,-0.3857653141
-1.152276111,-1.300289694,-6.684234603,-0.854018569,-0.382737577,-0.3602289259
-0.911042247,-0.8930731673,-6.691603086,-0.6369072795,-0.3536809087,-0.3405865133
-0.7667061107,-0.5709972222,-6.050169223,-0.5488013029,-0.398144722,-0.3335160613
-0.637346448,-0.4891057055,-5.146292629,-0.5635342002,-0.4706804454,-0.3382565081
-0.5958938361,-0.6001540508,-4.429693927,-0.6410415173,-0.5283358693,-0.3668759465
-0.7402483118,-0.6536576775,-4.060294797,-0.7257271409,-0.5151492357,-0.4261038601
-0.9402209222,-0.6240358617,-3.972320746,-0.8039450645,-0.4450871944,-0.507701993
-1.149117501,-0.5585891377,-3.983628906,-0.8722705841,-0.3192773461,-0.5935665369
-1.296221422,-0.4962359957,-3.96410003,-0.9088841081,-0.1325282156,-0.6540865898
-1.201186638,-0.4541176864,-3.909613822,-0.8797568679,0.1075996906,-0.6740421653
-0.9699375036,-0.3789604464,-3.830400585,-0.772606492,0.3754815161,-0.6534511447
-0.6653850132,-0.2762840619,-3.627387365,-0.5984998941,0.6438786387,-0.6074461341
-0.3314355288,-0.1568093951,-3.191576611,-0.3792076409,0.8790646195,-0.545734942
-0.0444211794,-0.1456358208,-2.489696755,-0.1484926641,1.051711321,-0.4638933539
0.2672715381,-0.1612928241,-1.578310809,0.07236095518,1.157557011,-0.3733971119
0.5263039844,-0.1945579649,-0.4878144966,0.2636944354,1.196711779,-0.289762944
0.6519114183,-0.25786227,0.5898556519,0.4266187251,1.165565848,-0.2296283841
0.7246484455,-0.3111012544,1.55666421,0.5575788617,1.037425518,-0.1892905533
0.7709012243,-0.3526215978,2.39332137,0.657643497,0.8328209519,-0.1718080044
0.8320845187,-0.3367379461,3.076142306,0.7159842849,0.5664685965,-0.1836604178
0.920023645,-0.3103998281,3.619682782,0.7377337813,0.2444607615,-0.2144400924
1.12807822,-0.3728035312,4.004437301,0.7455112934,-0.07381495088,-0.2513003647
1.445480401,-0.4192829583,4.0971641,0.7635710239,-0.3228297234,-0.2750021815
1.772953091,-0.4136987284,3.875393573,0.8076996207,-0.4604823887,-0.283900857
2.013575473,-0.3371965035,3.470226964,0.8931130767,-0.4793495834,-0.2634234726
2.306304619,-0.1745135402,3.051965312,1.023630857,-0.3811787963,-0.2041548342
2.604286718,0.04107230736,2.721012525,1.163289309,-0.1948578358,-0.1142793298
2.797003293,0.2745341495,2.635403449,1.272860289,0.06289301068,-0.003213264048
2.875145686,0.4767275777,2.790660062,1.308342218,0.3353740871,0.1206478849
2.836283164,0.5822282258,3.163541773,1.242692471,0.5655596256,0.2432041764
2.780923973,0.5115665436,3.713863286,1.087893963,0.7096960545,0.3523527086
2.839368855,0.2067488995,4.21880369,0.8917856812,0.8000097275,0.4590192139
2.901066894,-0.1918897686,4.410062759,0.6904696226,0.8570258617,0.5500543118
2.818623004,-0.5819850647,4.296249918,0.5048928261,0.8588858247,0.6029550433
2.583463418,-0.9133654293,4.005744877,0.3407430053,0.7926037312,0.6031979918
2.334927195,-1.24285545,3.593007541,0.2040791512,0.6725087166,0.5667707324
2.12279558,-1.590877445,3.037880672,0.09715277702,0.5165532827,0.5091237426
1.932789725,-1.904482791,2.411450901,0.005822331645,0.3560876846,0.4427888989
1.816895109,-2.053358178,1.794540654,-0.07325731218,0.1885506213,0.3892958462
1.767877249,-2.090923062,1.158804709,-0.1479254216,0.03478263319,0.3485614657
1.656587642,-2.034251327,0.4656067564,-0.2185319066,-0.105253987,0.3096532822
1.455521903,-1.892901367,-0.3479945225,-0.2648307085,-0.1510774046,0.2928303778
1.34597198,-1.745520894,-1.313904086,-0.2556034923,-0.05603341013,0.321677357
1.373628487,-1.680998445,-2.36078279,-0.2000542283,0.1112772822,0.397934854
1.322594903,-1.606928124,-3.281432823,-0.1384292394,0.2822521925,0.4839814305
1.223327597,-1.476484173,-3.763917649,-0.1483998597,0.3485704958,0.5215112567
0.9908310924,-1.473728737,-3.686815705,-0.2783358097,0.2443019301,0.5092893243
0.6957756945,-1.566051339,-3.357564462,-0.5028669238,0.03467199206,0.4453710616
0.3438774426,-1.741906503,-3.284959244,-0.7001493573,-0.138267234,0.3621435761
0.09463657816,-1.841885173,-3.991246396,-0.7263870835,-0.174668923,0.2950894535
-0.2012112853,-1.613899132,-5.474333328,-0.5355006456,-0.07172288746,0.2447207719
-0.6251917537,-0.8687050343,-7.026064173,-0.157330662,0.1843512356,0.2349725366
-0.7838837477,-0.02014525467,-8.079215382,0.3000552952,0.4880952239,0.2954443693
-0.6126297938,0.6546446427,-8.33673936,0.7182088494,0.723978579,0.4093946517
-0.250208102,0.9987719684,-7.67390615,1.006498218,0.9091005325,0.5515166521
0.03209869078,1.012138523,-6.280994579,1.125567794,1.054823279,0.6985183358
0.1177342529,0.9580641104,-4.445130566,1.06773293,1.132961631,0.814984262
-0.09056187607,0.8171800142,-2.559676885,0.8627038002,1.113772988,0.8520698547
-0.5529487937,0.6338678121,-0.8687287074,0.5672041774,1.017486811,0.7890795469
-1.092819129,0.3392801779,0.4228992491,0.2535612881,0.8655480146,0.6487847567
-1.471790024,-0.007149871755,1.152912729,-0.03555206954,0.6655483246,0.4511581063
-1.769159398,-0.2913733484,1.454868554,-0.286033541,0.3581955135,0.1692486703
-2.148786784,-0.1820095951,1.532403629,-0.3904042542,0.2112585008,-0.07778033614
-2.204592988,0.0353480845,1.135898466,-0.4026225507,0.1524018347,-0.201614663
-1.29318147,-0.208483176,0.5839736082,-0.3820923269,0.04958112165,-0.2673098445
-0.898669526,0.2986304799,0.5152583838,-0.2959553003,0.04001078382,-0.3143673539
-0.9378205099,1.22228028,0.5451590166,-0.1546582282,0.1170654669,-0.3090806305
-0.8044554841,1.847931175,0.605104659,0.01731913164,0.2156415731,-0.2265466005
-0.4553787924,2.201974038,0.8168143958,0.2037754953,0.3089322448,-0.09085450321
-0.135830393,2.464007602,1.191455518,0.3863601983,0.3608683944,0.05274074525
-0.0330035672,2.670572377,1.710008851,0.5407255292,0.3542373478,0.1730808467
-0.09892419235,2.835355528,2.312237663,0.6637179852,0.3036269248,0.2710018158
-0.1959186587,2.882510955,2.887927427,0.7566843033,0.2395023257,0.3472955227
-0.2854908662,2.821952149,3.350776409,0.8354457021,0.1776980758,0.4090041518
-0.3593159809,2.783416666,3.674309275,0.9163535833,0.1250082552,0.4502537847
-0.4527667102,2.770482074,3.911753172,1.002357721,0.08118593693,0.4684962034
-0.5401312516,2.786249259,4.077103309,1.083033085,0.04405650124,0.4684372246
-0.5770807068,2.778813264,4.244244421,1.134743929,0.01056245901,0.4468773603
-0.570261163,2.737596288,4.499674057,1.13649559,-0.01297518145,0.4074890018
-0.5001262812,2.622668763,4.803737668,1.070106745,-0.02157612704,0.3636126518
-0.3554818095,2.459344871,5.142876683,0.9242025614,-0.03654465079,0.3194311857
-0.1811858576,2.270916057,5.46061986,0.714137733,-0.08217552304,0.2899278998
0.03916749665,2.054088246,5.676883022,0.4628139734,-0.1463223249,0.2812083662
0.2791585944,1.782892009,5.715913303,0.194831267,-0.2234836966,0.2813020945
0.3565294189,1.554841671,5.55539307,-0.06520620733,-0.3302489221,0.2594786882
0.3030509267,1.402264506,5.226558006,-0.2942604423,-0.464158535,0.2198843956
0.1410616447,1.319643506,4.70751835,-0.4958377481,-0.6247364283,0.1445768625
-0.1432046481,1.222702304,4.112460454,-0.6771976948,-0.7747709751,0.03064363264
-0.3917794498,1.122497717,3.486327035,-0.8345563412,-0.8705446124,-0.09792976826
-0.5283517472,1.062783253,2.733035556,-0.9660171866,-0.9199696779,-0.1999786347
-0.58124959,1.06992611,1.942465608,-1.056931973,-0.9361124039,-0.2520447075
-0.6058774335,1.157441312,1.135075459,-1.089291573,-0.9469949007,-0.2324875146
-0.4752063594,1.330251409,0.2637941443,-1.052285552,-0.9516438842,-0.1281477213
-0.1436544377,1.323009768,-0.5934843638,-0.9285212159,-0.8780924082,0.04813249782
0.2724748789,1.022436922,-1.499271759,-0.7397132516,-0.7172358036,0.2304570675
0.4836573769,0.5418064913,-2.339088845,-0.5942601562,-0.6329909563,0.3305000365
0.3256036809,-0.0120765145,-2.54480957,-0.595058918,-0.7074664235,0.312602222
-0.08778934261,-0.515374996,-1.99886671,-0.7586348057,-0.8566833735,0.2262801081
-0.6099633511,-0.9793918529,-1.452190859,-1.032197714,-1.001663566,0.09686974436
-1.102232635,-1.444586814,-1.40849551,-1.328161359,-1.074367881,-0.04845762253
-1.520992592,-1.829224429,-1.988725255,-1.540328026,-1.025373101,-0.187034443
-1.78880021,-2.08594089,-3.184294053,-1.622080207,-0.903514564,-0.3025866151
-1.878205025,-2.185826036,-4.656112573,-1.567616224,-0.7508761287,-0.4011131823
-1.849866966,-2.055152076,-5.987805998,-1.392808914,-0.5659451485,-0.4801904261
-1.74490247,-1.701981028,-7.029197211,-1.133619905,-0.3627088964,-0.5213918686
-1.496193375,-1.24757488,-7.572000604,-0.8783644438,-0.1967002302,-0.5012027621
-1.241689183,-0.742165982,-7.396900642,-0.6932048798,-0.07629135996,-0.4505868554
-1.081162082,-0.3358639397,-6.624159781,-0.6051018834,0.006549461745,-0.4006230235
-1.013719947,-0.1754674799,-5.445446841,-0.6118136644,0.04230662435,-0.3586453199
-1.034408953,-0.1527767786,-4.180364361,-0.7142228484,-0.0140780881,-0.3387389779
-1.278416301,-0.1235883857,-3.008813568,-0.8889409304,-0.1601811498,-0.3552727997
-1.616200249,-0.1072366781,-2.068415462,-1.07046175,-0.3211348951,-0.3742360771
-1.885622754,-0.1757677781,-1.642308942,-1.170650005,-0.4710825086,-0.3854441941
-2.06365044,-0.2723645504,-1.821935441,-1.139335394,-0.5857704878,-0.4072035551
-2.162702643,-0.2969146159,-2.329384028,-0.96555686,-0.6628528237,-0.4381368458
-2.140914151,-0.2639735925,-2.721082083,-0.6596642733,-0.6775761247,-0.4515674412
-1.919081664,-0.1886126466,-2.905236289,-0.2601238787,-0.633934319,-0.4422770739
-1.643321334,-0.03119900199,-2.818247157,0.1860706359,-0.5318249464,-0.4112677574
-1.332716923,0.1467901054,-2.401875264,0.6176882982,-0.3979066908,-0.3687438965
-0.9861253989,0.2699729791,-1.657968868,0.9626558423,-0.2632128,-0.3325565755
-0.693200218,0.362887848,-0.5374655395,1.180970788,-0.1139951274,-0.3042964935
-0.3846314047,0.3494537814,0.7703770543,1.279600978,0.05440241098,-0.2723958492
-0.08012399562,0.3253375773,2.042320652,1.260925651,0.199371472,-0.2353209853
0.1325439917,0.3243453514,3.214583393,1.155633926,0.3219421506,-0.2061079741
0.2963638501,0.2611500595,4.166217763,1.003086686,0.4236354232,-0.189654246
0.4126391364,0.1553080506,4.867105101,0.8436035514,0.5154966116,-0.1785712391
0.5373322685,0.01538520066,5.285913866,0.6931961179,0.5747135878,-0.1796138883
0.6339047101,-0.1370388189,5.510337538,0.5596495271,0.5803054571,-0.1967025995
0.6814332078,-0.2394938158,5.585532188,0.4440337718,0.5624797344,-0.2368734926
0.7338026428,-0.3636749067,5.567519561,0.3513022363,0.5488944054,-0.2840636671
0.8713855055,-0.5285583027,5.463208708,0.2889725566,0.5486211181,-0.3125652373
1.107421655,-0.7190238836,5.251484358,0.2573826611,0.5614721775,-0.3055461943
1.374501032,-0.8590604231,4.969826055,0.2381302714,0.5436662436,-0.2869417965
1.548840384,-0.9008902708,4.690418162,0.2160998136,0.5173568726,-0.2658612728
1.691938357,-0.96777185,4.404440243,0.1903772652,0.5083408952,-0.2285268754
1.869488489,-1.055815752,4.101728047,0.1603272259,0.5013423562,-0.1686044186
2.093577084,-1.199952128,3.830243348,0.1204376593,0.4337551296,-0.09267704189
2.361348607,-1.398398771,3.57297013,0.05892663449,0.2852772474,-0.02051362954
2.583442668,-1.632418539,3.320539676,-0.00392373791,0.09474594891,0.04137603939
2.635451672,-1.799228519,2.892360441,-0.04934554547,-0.1067133993,0.08773368597
2.588139593,-1.888658322,2.20272398,-0.05427459627,-0.2872840464,0.1147135943
2.477150869,-1.983249162,1.267667235,-0.007492708042,-0.3966350257,0.1265518814
2.418620354,-2.088321355,0.0641594607,0.09321189672,-0.4225007594,0.1447467804
2.454452423,-2.174552947,-1.28581664,0.2446344495,-0.3563512862,0.1778549403
2.596428991,-2.253447328,-2.736228214,0.4549399912,-0.1487264037,0.2218447924
2.880880431,-2.274059615,-4.209406332,0.7020618916,0.1889341921,0.2858773172
3.14350144,-2.385710603,-5.542090521,0.8955417871,0.5556285977,0.3420829177
3.191819188,-2.690854702,-6.309355581,0.8720293045,0.7772749662,0.3479234874
3.284248758,-3.483939848,-5.985056991,0.5884374976,0.6327626705,0.08812179416
1.753485297,-2.248612747,-4.663474626,0.2666226625,0.5185804367,-0.1087787524
1.203672171,-1.928629975,-4.584994379,-0.07559769601,0.4689766765,-0.1119073257
2.165731781,-2.90319017,-5.034247966,-0.3862450421,0.3815592229,-0.03405247629
2.379811462,-2.317123097,-5.602424871,-0.4976268709,0.3619609177,0.02471401915
1.757454055,-0.6739616299,-6.673109398,-0.3159958124,0.4659810662,0.1377196759
1.397522134,0.7970002728,-8.131312649,0.06614260375,0.6788151264,0.3771568537
1.679792577,1.684888439,-8.839072796,0.4954281747,0.9285396934,0.7163290381
1.728139113,2.274987252,-8.358651332,0.8478464484,1.10325861,1.066145182
1.564404156,2.469873864,-6.956977777,1.033089876,1.082101107,1.314405918
1.166517914,2.034441297,-4.965215931,1.0558002,0.9305693507,1.425118208
0.5232448526,1.325600953,-2.968893061,0.9670988321,0.7111578584,1.419488192
-0.1528505745,0.6600476708,-1.471036429,0.8105014563,0.4866930842,1.319420457
-0.7907245535,0.1174824701,-0.4324661189,0.6203888655,0.2781718373,1.14266324
-1.331295512,-0.2166688205,0.2214344275,0.4147467911,0.08109869808,0.9309406281
-1.662768231,-0.3952966642,0.6182482182,0.2117755711,-0.0861723125,0.7128742933
-1.820133506,-0.3948521353,0.7905512428,0.03374420851,-0.1768240929,0.516795218
-1.795766542,-0.2555827808,0.7526280471,-0.1019606218,-0.2234824002,0.356358707
-1.687410066,-0.02419131519,0.6100391928,-0.1961190403,-0.2153632939,0.2231124789
-1.611896706,0.2829942271,0.4987555773,-0.2417975813,-0.1236134022,0.1152374148
-1.554116863,0.6060889939,0.3665817341,-0.2423517257,0.01551063266,0.04651360959
-1.471402194,0.9316095265,0.2858949169,-0.1945447773,0.199815765,0.01530882064
-1.380164318,1.261225219,0.3184504481,-0.09935626388,0.4270565212,0.01278028451
-1.333073919,1.590877153,0.4844815528,0.02744082361,0.626137197,0.03417345881
-1.312384475,1.952735365,0.7951742264,0.1750172228,0.7684485912,0.05995036662
-1.248233198,2.19492295,1.264022741,0.3339200616,0.8645786047,0.07990623266
-1.135567918,2.305983863,1.793645166,0.4952526987,0.9199348688,0.1042601541
-1.021523606,2.399180618,2.328204463,0.6499083042,0.9264276624,0.1339466721
-0.9306776525,2.477543083,2.887109096,0.7833684087,0.8906565309,0.1633382738
-0.8667012932,2.540671155,3.40325946,0.894944787,0.8193221688,0.1843604594
-0.825801566,2.593837805,3.839467688,0.9797458649,0.691092968,0.1972301453
-0.7916767397,2.61301743,4.212086949,1.047076941,0.5724486113,0.2000056952
-0.7379892078,2.618452606,4.504950536,1.08610332,0.4741094112,0.2009674162
-0.7323609196,2.637489023,4.763596796,1.090948701,0.3794803619,0.1965196729
-0.7527643137,2.711305662,5.040332839,1.055194378,0.2820042968,0.1762342751
-0.7817574032,2.768933675,5.253163689,0.989313066,0.1895502806,0.142740503
-0.7785958704,2.745452554,5.404597529,0.9050322175,0.1147811189,0.10552302
-0.6896326617,2.639995453,5.431802931,0.8205232024,0.05144449323,0.08110849559
-0.5726981809,2.551485687,5.399723201,0.7368689179,-0.0100128362,0.05842726305
-0.5249865817,2.474038875,5.260171522,0.656508863,-0.07485760748,0.03930469975
-0.4996333831,2.387116086,5.110715705,0.5520696044,-0.1853704602,0.009012769908
-0.4501732597,2.268767354,5.069626738,0.3839511275,-0.3618845046,-0.04122856259
-0.4146183275,2.173558675,5.163130367,0.1475627869,-0.5807692409,-0.09849278629
-0.3141604958,2.012811649,5.236214892,-0.1433079392,-0.7778410316,-0.1259097606
-0.1185322714,1.768354073,5.082764452,-0.4602380991,-0.8839537501,-0.1240478307
-0.08750891824,1.550329746,4.658751689,-0.784673214,-0.92629987,-0.1124273911
-0.3578603752,1.465204947,4.091481378,-1.103065848,-0.9443105459,-0.112163119
-0.7518195072,1.490078399,3.493432483,-1.40246129,-0.96937114,-0.0961234346
-1.016367685,1.458899417,2.737905207,-1.636227608,-1.009451866,-0.03375129029
-1.03941626,1.196133446,1.740106468,-1.736285686,-1.021757245,0.08132470399
-0.8029995132,0.7769885813,0.3916588922,-1.662795305,-0.9632177949,0.225448668
-0.5668716667,0.2789771004,-1.22153443,-1.414295435,-0.6780400872,0.3733276129
-0.7378358439,0.05994359657,-2.888050761,-1.097008348,-0.2593508959,0.4990903437
-1.181921527,0.2115598069,-3.998565194,-0.873963058,0.1067240536,0.5666720867
-1.485627849,0.3137637516,-3.985836646,-0.8344781995,0.3823654652,0.6141762137
-1.43604198,0.07250438746,-3.429262501,-0.9858645201,0.6237291098,0.6102307439
-1.208866087,-0.5873530215,-2.854797895,-1.24912107,0.8337349296,0.5063710213
-1.196781389,-1.684048188,-2.716948344,-1.580015898,0.926618278,0.3190701306
-1.490347279,-2.333648992,-2.95153919,-1.852418661,0.9867603183,0.08738991618
-1.94372613,-2.535024382,-3.623620121,-1.996801615,1.072558761,-0.1567780226
-2.202164738,-2.612992295,-4.662469833,-1.980716228,1.030476928,-0.3620063066
-2.025606102,-2.436187867,-5.686051833,-1.903353214,0.7341858149,-0.4370504618
-1.556478332,-1.861993603,-6.258992006,-1.6932621,0.5439732671,-0.4218935668
