x acc,y acc,z acc,x gyro,y gyro,z gyro
1.491469561,0.09842588744,0.7317746441,-0.04280022159,-0.04651732743,-0.03206368908
0.8405714112,-0.5108943434,0.8111772667,-0.0427140519,-0.2083871216,-0.08945579082
0.839881237,-0.5037362884,1.010311015,-0.100356631,-0.3707243502,-0.0001549179142
1.899724199,-0.5050181449,0.9277589155,-0.1726849675,-0.3869833052,0.2170809507
3.650920216,0.1054442418,1.061595724,-0.204169184,-0.2630843818,0.5588001013
4.596556514,0.9047112904,0.9234966549,-0.1480315775,0.04360830784,0.8226231337
4.431509452,0.9740507841,1.263787763,-0.1865739077,0.3776533902,0.7615467906
3.987079631,0.2145019979,1.59694186,-0.347258687,0.5311563015,0.4934883714
3.36855435,-0.2713601956,1.753345889,-0.4614158571,0.5992971063,0.2289691716
2.161519278,-0.4059416846,1.408816997,-0.3109287918,0.6407337189,0.09533053637
1.010534156,0.7054635603,0.7077764404,0.1066279933,0.9922628403,0.2124931216
0.846958628,1.790565905,-0.7039584895,0.7276757956,1.154402137,0.5096797943
0.5022997527,2.502909288,-2.466210081,1.436522126,1.449777246,0.5870882869
-1.100225971,2.72887376,-3.326723333,1.882493258,1.425099015,0.1667433232
-3.423228774,2.433795419,-3.665515143,1.796115279,0.3446007073,-0.4779545963
-4.638130926,0.8090957842,-2.313535886,0.7963965535,-1.227181077,-0.8086332679
-4.753484275,-0.7075882974,-2.044030963,-0.2673164308,-2.329886675,-0.672778964
-5.208133292,-1.446594646,0.1784486877,-1.129802227,-0.6008431911,-0.4363744855
-1.962803901,-1.332767192,-2.080510974,-0.7272096872,1.163625479,0.3559579551
0.1777133592,-0.7498515681,-0.1239139644,-0.5540192127,2.48255682,0.6517462134
2.004959181,-0.2245359006,1.308792442,-0.9033308029,2.908736944,0.9228346348
2.47722072,-0.5403752894,1.910595137,-1.329323888,1.56799984,0.919051826
2.545547237,-0.8144242858,-0.2483399701,-0.939309895,0.3748515546,0.6593310237
1.881373718,-1.139485676,-0.4031809877,-0.358851403,0.8841248751,0.05770372227
1.012995286,-0.9716881466,0.242719171,0.04365170375,1.368987799,-0.5718663335
-0.393505543,-0.3335048094,1.019318497,0.1526666284,0.9689154625,-1.168996811
-1.312879127,-0.6699333973,1.205730711,0.08046934754,0.7751793861,-1.598935246
-1.966959413,-1.694599101,0.6138952837,0.09273374081,0.5819798708,-0.4736166298
-2.530446698,-2.556701084,1.041081416,-0.1334887296,0.7544407248,0.001404053299
-0.5261947884,-1.459681507,0.7296446464,-0.2884539366,0.6971153617,0.27986449
0.6049772332,-0.8740063556,1.075534306,-0.4445173144,0.6146855354,0.3050149977
1.184565028,-1.164620118,1.515624343,-0.5503307581,0.3965379894,0.284191817
0.9615709495,-1.205607377,1.017336968,-0.3661873639,0.2960377634,0.2226112932
-0.4942822313,-0.2297960131,0.3869359918,0.07038541883,0.3841981292,0.01674361154
-2.419272389,1.134033841,0.5087632497,0.3660664558,0.1025164425,-0.1410080045
-3.136303345,1.136191896,0.3166484037,0.4102795124,-0.3818666339,-0.2057898641
-2.632606219,1.502664324,2.584581609,-0.2134907544,-0.4055939913,-0.1946258247
-0.6890026933,2.222697093,4.073775041,-0.9434849024,-0.9023663998,-0.08010178804
0.8063971928,2.132408919,1.143181024,-0.5796906948,-1.551689982,-0.05249368399
0.1427175952,3.788153681,-0.6969267642,0.2522812188,-0.6673646569,-0.281231761
-0.2448695175,4.110416965,0.01762216593,0.3866369128,-0.02656426467,-0.4072163999
-0.1919211866,1.718269899,0.009477437919,0.1369891018,-0.3150726855,-0.4037314653
-1.123357987,-0.6221370423,-1.23021984,0.02584858052,-0.6432296038,-0.3155435622
-0.7727442218,-1.496179638,-1.916355015,0.1688614041,-0.4013435543,-0.1343324482
1.134597612,-1.038566219,-3.160557788,0.7421978712,0.1257111877,0.1626131982
1.943879567,-0.1668850912,-4.34570047,1.640823483,0.9575537443,0.3808774948
1.459315012,0.04040390658,-3.105920189,1.811388373,1.71739018,0.3010022938
1.552029682,0.2867301987,-1.143260007,0.9357272983,1.525925875,0.04690629244
1.439454565,0.2593190447,-0.9710814129,-0.1425188333,0.3838516176,-0.1843265295
0.7868114717,-0.4820364977,-1.717873009,-0.5489273071,-0.07824104279,-0.1185814291
-0.2538471892,-1.23876029,-1.266331018,-0.6104636788,0.393048197,-0.1084768325
-0.5754927801,-1.525268955,-0.4486544161,-0.6531385183,0.8947984576,-0.1173143312
-0.3486450954,-1.508722893,-0.7977087133,-0.5264533162,0.7842301726,-0.07825481147
0.08877996108,-1.630871017,-0.8056371682,-0.3712714911,0.3728399277,0.002738348441
0.5706983854,-1.614786728,-0.6218231541,-0.2434471697,0.1615224928,0.02231462114
0.8702040407,-1.229245442,-0.4971072256,-0.09493864328,0.0633077696,-0.01418393943
1.018946157,-0.8296703702,-0.08276537697,0.01832037792,0.01075488795,-0.07987713814
0.9145458712,-0.645305152,0.1253881195,0.09374840558,-0.1024034172,-0.157006681
0.5062406724,-0.2283282786,0.2891173861,0.07758900523,-0.3226152062,-0.2058268785
0.2848423391,0.612369097,0.8013917857,-0.1305904239,-0.6547322273,-0.1985986084
0.2949368861,0.6890186215,1.081350298,-0.3869738579,-0.7276271582,-0.08532969654
0.8245219014,0.4115665387,1.525709684,-0.6774798632,-0.7423896194,0.06986135989
2.443123804,0.2554132694,1.874945147,-0.8311647177,-0.8166217804,0.3644812703
3.742346746,0.8013871095,1.610257268,-0.5956198573,-0.4033290446,0.6323287487
3.991683326,1.216594051,2.092444573,-0.2834098041,0.09090638906,0.6163287163
4.02118736,0.665654697,2.303666234,-0.08966816217,0.2601213157,0.4829230011
2.327855649,0.7671884873,2.153571534,0.05139949918,0.3250101507,0.2644685805
0.4512563057,1.483054784,1.334008716,0.3408102989,0.4531141818,0.1390478164
0.6618246173,2.014763367,-0.06679094171,0.7545050383,0.5615901947,0.3329406381
0.9315301776,2.246727372,-1.72719321,1.183805108,0.7422717214,0.4378879368
-0.3503765953,2.328462821,-3.119976772,1.513444901,0.9904585481,0.05464906245
-2.053792478,1.199034428,-3.794705002,1.643959403,0.1416515261,-0.4503941238
-3.20067411,-0.3216045282,-2.935117632,1.175615549,-1.317338228,-0.6786907911
-3.937437649,-1.495632526,-1.560453665,0.2040974349,-2.061289787,-0.6993880868
-5.992566928,-1.4620798,-0.6102297469,-0.5787234902,-0.8641812205,-0.9441584349
-3.272455152,-1.044915295,-2.128299145,-0.4293709397,0.2208625078,-0.2921843827
-1.622019164,-0.890787979,-0.6140425832,-0.3001198173,1.084002137,0.2951321602
0.2788527433,-0.3536895193,0.01146598139,-0.3781926334,1.589199424,0.5234876275
1.177520662,-0.6809200707,0.7418518015,-0.575127244,1.369362235,0.5870169997
1.265061875,-1.566222312,-0.2541361256,-0.5004062653,0.483260721,0.4849690795
0.9219260446,-1.293047176,0.6283861659,-0.5484870076,0.1229652539,0.1590626538
0.555179037,-0.9530547578,0.6194394738,-0.4926049411,0.2743016779,-0.1707992107
0.1268652155,-0.6898685163,0.04027473638,-0.2716920972,0.3697931468,-0.4309569299
0.09924129547,-1.331650755,0.1472112534,-0.05336381868,0.4817789495,-0.5258706212
-0.1892677495,-1.88356626,0.4260562518,0.06594581157,0.4114373922,-0.3210214376
-0.9186946615,-1.670563561,0.6377987218,0.08249232173,0.4834766984,-0.06186049432
-0.5282682337,-0.8412655309,0.721622668,0.05288835615,0.7357022762,0.02586562745
0.09394128937,-0.2942652704,0.7967547736,-0.03047844768,0.8684685826,0.04397016391
0.6934520739,-0.4941220723,1.327331138,-0.2500776649,0.8189706802,0.1247945353
0.6967720121,-0.6100742641,1.286692838,-0.3714819849,0.6438480616,0.1829828769
-0.04432195681,-0.264788416,1.176361409,-0.3713183403,0.4267430007,0.1338435858
-2.07936458,0.8612316297,1.349093473,-0.3450737,0.1462861449,-0.1180559173
-2.803364645,1.020196449,1.166166763,-0.1937621534,-0.1945275068,-0.06357801706
-1.60495244,0.3810883983,0.2416167993,0.1956316382,-0.3000403345,0.08313006908
-1.332816145,1.073846791,2.420067923,-0.03982999176,0.06231927127,0.03442367166
-0.6298483474,1.617203142,3.026789954,-0.4594010115,-0.4773729146,0.09097747505
0.1175681025,1.692160476,1.255155544,-0.2667472959,-1.201449871,0.1054424047
-0.3840978093,3.297002149,-0.06029226388,0.2466070652,-1.078736544,-0.1523958296
-1.111987136,3.67782342,-0.6145242292,0.5873464346,-0.6217636466,-0.3449343741
-1.18986971,1.711617456,0.2642249369,0.4619731903,-0.3071634173,-0.1982518733
-1.791492226,-0.5683440773,-0.5537129099,0.3522621393,-0.3999041617,-0.04823706672
-2.470397011,-1.327480191,-1.214628888,0.3778743744,-0.4489714801,-0.07644223422
-1.344583302,-1.58883571,-1.736488278,0.522233665,-0.1252083182,0.01824363507
0.1721561634,-1.77321671,-2.735150356,0.8757896423,0.2711374164,0.2107542008
1.089229361,-1.787663169,-3.769190621,1.316457391,0.5678508282,0.4062997699
1.536291576,-0.9899404272,-2.849126864,1.219968677,0.7973335981,0.3945284486
0.9219538094,-0.3595762392,-1.470806712,0.3935310245,0.122363165,0.0193657279
0.5685428148,-0.2543202135,-1.243373483,-0.2844847739,-0.6566494107,-0.1444487423
-0.3435051021,-0.312867095,-1.797434621,-0.3322647214,-0.7503140569,-0.06091739237
-1.123104304,-0.5129173737,-1.169666734,-0.3153850436,-0.6603762507,-0.06866106391
-1.143663547,-1.112452708,-0.2144096434,-0.4574615955,-0.699324131,-0.08372295648
-0.6806143657,-1.868855598,1.008070543,-0.8467745185,-0.7410750389,-0.02168408409
-0.0272844589,-1.980007696,0.7998691062,-0.9102940559,-1.139125943,0.1495047212
0.7207825639,-0.9754863699,0.8000883019,-0.5974478722,-1.206907392,0.2809406221
1.365861067,-0.3678904786,1.085747072,-0.1824396402,-0.9116294384,0.2800478041
1.721623155,-0.4525339244,1.12446171,0.228419289,-0.494607091,0.1976360828
1.380127201,-0.4381804049,0.9944406612,0.5322034955,-0.1865523756,0.03122164682
0.7214303603,0.0355231488,1.138997601,0.6258658171,-0.1343168914,-0.09711356461
0.001877192049,0.4332826959,1.32483523,0.5116989613,-0.365986675,-0.160974279
-0.1008810255,0.7759960632,1.736674155,0.2462111861,-0.6603642702,-0.1093928814
0.6264249488,0.4682628239,1.598666784,0.0560012944,-0.6033949256,0.06841488183
1.923679805,0.3738146079,1.630059701,-0.06812251359,-0.4592097402,0.2777446508
1.803471125,0.9198404705,1.628843895,-0.1276020706,-0.257068634,0.2071069479
1.501984379,1.33056822,1.995482913,-0.2065295279,-0.2499684244,0.04380532354
2.287069173,0.2854688005,1.804119798,-0.2170769572,-0.1817117631,0.1937725246
1.259661331,0.8144529273,1.951199534,-0.2572686076,-0.01010218449,0.07512570173
-0.004555032956,2.165157927,1.995741271,-0.2379707992,-0.1296556145,-0.08771961927
0.1751370789,2.385368365,0.5445867697,0.1678670049,-0.2559915781,0.1085491329
0.8690057708,1.839856298,-0.86780867,0.7619973421,-0.04339136556,0.3090723455
0.6814835498,1.528282165,-2.366626255,1.265521646,0.4246374369,0.2039842457
-0.6921925753,1.263046005,-2.334709607,1.227215052,0.7643845081,-0.1584474891
-1.591323289,0.1368780754,-2.420296471,0.793201983,-0.1337816417,-0.2664116025
-2.152535177,-1.630737746,-2.247397819,0.1586192846,-1.275827646,-0.2001116127
-3.111026572,-2.262768406,-1.916455553,-0.2467184812,-1.219056487,-0.2758905292
-3.327414238,-1.250057344,0.04488207491,-0.5554243922,0.3721350431,-0.3739859164
-1.425655611,-0.710581634,-0.7207773032,-0.4062567651,0.6617063284,-0.1137976274
-0.2448307929,-0.4017506626,-0.04180032938,-0.2322744429,0.5246731639,0.1326933503
0.4786914251,0.2425456046,0.3306506621,-0.1717765927,0.5000181794,0.1785104275
1.174588846,-0.2877513585,0.7472627937,-0.2492790967,0.4068532288,0.1814200431
1.503085034,-1.480169584,0.6396235992,-0.2846280336,0.4048659801,0.1144068539
1.762872865,-2.403406126,0.4836217576,-0.2231048942,0.7195754051,0.02465424873
1.131644461,-2.201871747,0.3025081981,-0.1028418913,1.037382126,-0.1433268934
0.2234305697,-1.290253746,-0.1734872659,0.09503980726,1.048130274,-0.3562292755
-0.6834498814,-0.596518617,-0.1880214027,0.2120682746,0.6901941299,-0.5673277974
-1.093746839,-0.2356570141,0.4142817159,0.130639717,0.3653892875,-0.638097465
-0.8771221495,-0.3300327494,1.521075741,-0.202590853,0.3768494725,-0.3683686256
-0.2296313241,-0.5539408735,2.195436161,-0.574260056,0.7108364701,0.03743714094
1.108430321,-0.4793815993,1.625891475,-0.7113272548,0.719545424,0.2546890974
1.376174956,-0.06742226189,2.124365313,-0.8335766792,0.4811771214,0.2095861584
0.6977298973,-0.1801549071,2.517565589,-0.8541181684,0.5135939121,-0.08863574266
-0.3767114984,-0.449893639,1.904888449,-0.5526236296,0.2648364902,-0.2672830522
-1.36896897,-0.6680126583,1.079960305,-0.01158627309,-0.09764341265,-0.1005988568
-2.355513033,-0.1730740089,0.1590782168,0.5318956375,-0.2109317631,-0.223038733
-2.794058472,1.428806476,1.885713793,0.4630696177,-0.6162906885,-0.3135896623
-1.958278971,3.900940686,0.2382470306,0.6775444746,-1.083201885,-0.3049407303
-2.137953986,4.825834349,-1.129618874,1.069290519,-0.4846814871,-0.524048686
-1.080641127,4.298033879,-0.05748831237,0.8344289064,0.1248209476,-0.3381455243
1.78211138,1.720652995,0.4074070809,0.1805464178,0.1639454663,0.2843384445
3.014446605,-1.218671441,-0.8983925357,-0.1787390411,0.6052578688,0.9704435468
2.673023278,-0.6958721406,-2.084918853,-0.2178520858,1.132242203,1.237613916
1.792437398,-0.3958750486,-3.017378567,0.1267099828,1.223763943,0.8297203183
-0.2183433296,-1.199042612,-4.867975454,0.8745883107,0.7864375114,-0.2087856084
-0.4098005519,-1.33960902,-3.81264807,0.9163606167,0.4921270013,-0.5249531269
0.3146969408,-1.119001691,-0.7733878534,-0.006477538031,0.4504242241,-0.09620012343
-0.5130231721,-0.5844482399,-1.610482894,-0.4396401048,0.2863383293,0.1277219504
-1.616879317,-0.8836807774,-2.300553655,-0.3444114625,0.2702994943,0.02170936018
-1.62692038,-1.190365969,-1.653309644,-0.2544922531,0.3486975133,-0.05178547651
-0.921501974,-1.474180572,-0.4564196798,-0.3346152008,0.2000544369,0.02004165389
-0.5178951621,-1.105803187,0.676506492,-0.6005375385,-0.314730525,0.08304785937
-0.0563940874,-0.6421481492,0.4022761478,-0.5719712973,-0.5830385089,0.1365759671
0.6531994123,-1.328902333,0.1655524543,-0.3228726387,-0.5205808878,0.2117678076
0.7746371959,-1.517028365,0.1324929922,-0.03600347415,-0.501529634,0.1590307355
0.2917239154,-1.129437161,0.5106745997,0.1985222399,-0.5567575693,-0.0003911835374
-0.4802065058,-0.5506447545,1.02100024,0.2444210052,-0.666770637,-0.1064148843
-0.3981367099,-0.329074718,1.605465358,0.05962106213,-0.8008364439,-0.09678201377
0.3387218134,-0.3926923269,2.420894437,-0.3669479489,-0.8382133245,-0.008454419672
1.256600336,-0.5692880802,2.159650561,-0.6668796539,-0.7580183744,0.1522835195
2.670548997,-0.2578688459,1.678681401,-0.7207914591,-0.6294811368,0.4134123325
3.180602213,0.8298165007,1.820030484,-0.672855556,-0.2281228602,0.5651189685
3.3598704,1.223073476,2.022787684,-0.5904448032,0.1288411319,0.5330148339
2.736619259,0.4802192192,2.345687512,-0.5122466683,0.07560932636,0.2770693898
0.4576036289,1.142725097,2.21043733,-0.3187282085,0.02436137944,-0.1374644786
-1.01732104,2.360466564,1.219720658,0.1511540562,-0.2524795532,-0.2434509993
-0.6319933966,2.85898541,-1.054763905,1.003849626,-0.09356706589,-0.01270221919
-0.2718110812,2.30760182,-3.690874041,1.981329441,0.09882869571,0.05163464695
-1.547153893,1.477109612,-3.39020241,2.115147352,0.1395970881,-0.2205199748
-3.157984138,0.4434557149,-2.649540695,1.199547172,-0.9663383365,-0.4328211546
-3.232254074,-0.1983271081,-2.009686795,-0.0913426131,-2.55785203,-0.3506760895
-4.490722104,-0.6747820063,-3.113136696,-0.3493027389,-2.93236351,-0.427875638
-4.068554969,-0.9231739988,-1.2056594,-0.3260253072,-0.9898526073,-0.4977619648
-1.382198016,-1.016896823,1.508961378,-0.4785575867,1.023840189,-0.2126191705
-0.02433423079,-1.259131462,-0.681341511,-0.04554795474,1.01574254,0.02630663663
1.073873094,-0.8105980055,-0.3396259226,0.1695936471,0.4748042524,0.153785497
1.153135724,-0.6068143855,-0.2386637947,0.1509481966,-0.3012162149,0.02449023351
1.71204138,-1.307740302,1.19871696,-0.1806976348,-0.438893497,-0.07597314566
2.298372219,-2.15539232,1.163612986,-0.3322837055,0.08979710937,-0.0751260072
1.165837238,-2.457455112,0.2980272533,-0.1659822166,0.2827450633,-0.2963536084
0.4615940137,-2.134860404,0.6604040099,-0.04864174128,0.4281785488,-0.4351839125
-0.2342833876,-1.300299923,1.450252584,-0.1326251775,0.3554680645,-0.3660798073
-1.130402645,-0.2898386861,1.715863423,-0.2056963444,0.2427562326,-0.09228929877
-0.7668497569,0.1036719714,2.345648934,-0.348933816,0.427303791,0.02295527235
0.09854644508,-0.2158884838,2.601792271,-0.5275154114,0.4537619352,0.1383184791
0.7971269679,-0.3191840231,2.410307576,-0.5698254704,0.3610887825,0.2418813407
0.25321196,0.02784136213,1.510245573,-0.2994259,0.2500046194,0.1313846707
-1.40648417,0.9289420608,1.504022753,-0.04495235905,-0.01894692704,-0.1381769478
-2.644146143,1.29606214,0.5014215817,0.2830341756,-0.4242027402,-0.2913483083
-3.460620931,1.231536768,1.55020232,0.0912547484,-0.5074558854,-0.3801118731
-1.777193651,0.8664028948,3.752692491,-0.5816700459,-0.6862826347,-0.1593999118
0.4356617,1.002766591,0.1489864646,-0.2994874418,-0.862182796,0.1220427006
-0.05293810172,2.882635165,-0.7960369807,0.1308097541,-0.355915457,-0.06165162101
-1.268674366,3.745015381,-1.461730841,0.4917880595,-0.100460045,-0.3776931763
-0.5036740368,1.775218113,-0.7524082668,0.4768101573,0.07106098533,-0.2802626491
1.475903012,-1.452149358,-0.3351694912,0.348985374,0.4137329757,0.143549338
2.58137726,-1.203861995,-1.887274467,0.6321873665,0.6572685838,0.4680039883
2.357509321,-0.217936064,-3.099484019,1.186191201,1.012629747,0.4632336795
1.119154544,0.2543272278,-3.514352522,1.626147509,1.293213129,-0.05564155057
0.8163185751,0.4059685726,-1.476089183,1.103354335,1.25195992,-0.3644128442
0.5162291286,-0.07754618102,-0.8323888354,0.0733250156,0.4241844416,-0.196663633
-0.2481245737,-1.313547527,-1.822221857,-0.3918597102,-0.05398427695,0.02425303124
-1.01462844,-1.524926425,-1.98513103,-0.3602177501,0.2913835645,0.08142990619
-0.9593239012,-1.691192507,-1.315627695,-0.2699415088,0.6312840581,0.04629066586
-0.3447724917,-1.847227119,-0.007385872468,-0.4584710896,0.4352728426,0.04565684125
-0.005660071588,-1.112825633,0.2164269015,-0.5795919299,-0.09459569305,0.04148584604
0.5542071232,-0.759248342,0.03101765408,-0.4147720933,0.01709674671,0.05797177553
1.289816962,-1.038188617,0.3821896376,-0.2507325411,0.1324964315,0.08552771807
1.482883665,-0.5363391658,0.8000310188,-0.1610822678,-0.04544492811,0.05647896975
1.177169218,-0.01209141981,1.156343945,-0.09251268953,-0.08295893669,-0.04803980887
0.6931010685,-0.114649877,1.49160517,-0.09279870242,-0.108714506,-0.1622116566
0.4847165306,-0.3983925844,1.997055861,-0.2263180166,-0.2607576251,-0.152727589
0.6954857717,-0.6970914533,2.333883677,-0.4098191559,-0.4048908353,-0.03883839771
1.731958525,-0.7382207515,2.284252508,-0.5197638869,-0.4843843877,0.1840597987
2.548213241,-0.2879471733,1.819791999,-0.4367972016,-0.08137377352,0.3217043579
2.610428582,0.3792459853,1.526284854,-0.2887142897,0.2787383497,0.3177804053
3.28553909,0.72578914,1.721212382,-0.2827145755,0.2312220186,0.4437535405
1.69259609,2.069916515,1.565183616,-0.2723757923,0.07565872371,0.2969839275
0.3953906261,3.982938586,0.122861825,0.1163621098,0.124691911,0.2654670775
1.144290446,4.04172746,-2.312230064,0.9898635149,0.4782531857,0.5343289375
-0.9098645815,4.642017412,-4.087649253,1.704313278,1.185077906,0.1399483085
-2.700044556,2.891070985,-2.391439356,1.184208393,0.4919887781,-0.4111047685
-3.190666511,0.2546580672,-2.247899338,0.2064159513,-1.085995078,-0.4746910036
-3.35316535,-1.846466071,-2.874661118,-0.4023400545,-2.418329,-0.3050568104
-3.366465561,-2.586895731,-2.729858679,-0.42561993,-2.301810741,-0.1265556663
-2.68868788,-1.949184687,0.8537176738,-0.7231570482,0.1249134913,0.01127494778
-1.032346175,-0.8096732919,0.9411598104,-0.6925186515,1.594310284,0.09184885025
0.1032028926,-1.254929919,-0.2928495584,-0.2479707152,1.685206413,0.206982106
1.136559268,-1.116593461,0.3801251793,-0.1149652675,1.217495084,0.367528379
1.372551213,-1.161657761,0.5101052389,-0.1309729815,0.3786110878,0.3682049513
1.051685374,-1.906413467,0.316802754,-0.09716270119,-0.03131391853,0.1201062948
0.8757225118,-2.230355498,0.483418892,-0.04021951929,0.052606415,-0.1570177674
0.67361457,-1.952891141,0.09902209977,0.1688924432,0.3875893056,-0.3080480099
0.03590761807,-1.366331608,0.1903127285,0.309071362,0.4605082572,-0.4073511362
-0.3690161216,-0.6584849515,1.202185513,0.1012630463,0.2587465346,-0.402864635
-0.7510267494,0.199350606,2.716203079,-0.4653699994,0.1750621349,-0.2615494132
-0.4545031786,-0.1976566615,1.934032711,-0.6900068521,0.3570206463,0.009819582105
0.1923598703,-0.8303150979,2.282251105,-0.8577675223,0.2512121201,0.2092439234
0.4590614265,-0.5435983431,2.20196527,-0.8448518515,0.2413651496,0.1964980215
-0.4453232624,-0.3216074508,1.810189474,-0.6244961619,0.1667329073,-0.05628829822
-1.424389683,-0.2401753683,1.264799571,-0.2347120345,-0.09621556103,-0.1891128421
-2.195931543,-0.4426853151,0.5963958674,0.08451295644,-0.2785571814,-0.1941408217
-1.67776414,0.6942436626,4.070013058,-0.6377131343,-0.1862372607,-0.03632242233
0.4752877541,1.368971893,1.955389387,-0.6578796506,-0.8178911209,0.183336854
-0.3324081002,3.663113927,-2.413288638,0.4563128948,-0.4122709334,-0.1102330238
-2.824032462,5.300829111,-3.067670246,1.360643983,0.2165763229,-0.838386178
-1.185182429,4.525288975,-1.22025608,1.359302163,0.8531724811,-0.6619005203
1.853660074,-0.1352969437,0.1509217984,0.6424998045,1.360239863,0.02265700698
2.498367553,-2.068281022,-1.856188424,0.3600436151,1.422168851,0.6659122109
1.93526649,-0.9587637831,-4.876278003,0.6725698113,0.9077678323,0.7818784118
0.3089744715,0.590631897,-5.852427805,0.9380887151,0.3585466444,0.05417953059
-0.7513647491,1.038194463,-4.056711094,0.4548740983,0.1727137566,-0.6264631152
-0.8695030528,-0.3491173891,-1.740781006,-0.32127437,-0.1491192728,-0.5151738524
-0.5599922825,-1.222458559,-0.2619212631,-0.9576938152,-0.1168467179,-0.1792862564
-0.4241960109,-1.574630659,-0.2954985385,-1.154727697,0.1317587495,0.1240752116
-0.2959787963,-1.618628791,-0.8119144218,-0.9719042182,0.1510927081,0.2347358614
-0.06796294464,-1.74655959,-0.817700604,-0.6612898111,-0.1782986522,0.1417546272
0.06081716453,-1.351127609,0.2349620176,-0.5580570698,-0.7989583611,0.01853466593
0.01589417309,-0.9880360548,0.6025800724,-0.4445075989,-0.8261421919,-0.02721744217
0.3147764358,-1.677701742,0.3733206869,-0.2002117187,-0.7055045366,0.03966138512
0.677169486,-1.73766492,0.2381932546,0.09604445845,-0.6663632393,0.100692533
0.6638163757,-1.132625728,0.5394529139,0.2992837131,-0.5845294595,0.06197125465
0.6826692524,-0.2507569681,1.01652799,0.3174271584,-0.6619459987,0.015988864
0.9179089179,0.2070908448,1.665216939,0.1160967201,-0.8282194138,0.01982546225
1.156683772,-0.1920586954,1.972298436,-0.178992182,-0.8896551728,0.01062755939
1.616226844,-0.8530804719,2.16033036,-0.450856328,-0.7638694048,0.06362288445
2.72513282,-0.4001560869,2.441587681,-0.6344453096,-0.5770356059,0.3051564991
3.583663081,-0.02905482957,1.218435879,-0.3600732982,-0.0714436993,0.6060656905
4.853137951,0.02889700866,0.4958019882,0.0481466949,0.5322230458,0.9945579171
3.243507582,1.217861879,1.221871699,0.06799789518,0.4744682312,0.7232973576
0.2980700695,4.394483497,1.070229185,0.03393673152,0.03849725798,0.1021126434
-0.7773220511,4.585126481,-0.9092530255,0.4023069143,-0.1305305958,-0.04386625811
-0.6654464611,2.829438413,-2.757437591,0.9268592,0.291526854,0.06599357724
-1.695627275,0.9780454067,-3.660983345,1.209471226,0.2729608715,-0.06864437461
-3.363745196,0.06979132911,-3.334890273,0.9440931678,-0.5035066605,-0.3929921389
-4.291743254,-0.6510492486,-2.92275441,0.2393090576,-1.691418409,-0.5077723861
-4.836471186,-1.027844918,-2.753476286,-0.3125395775,-2.16525507,-0.426363796
-4.478766586,-1.299893096,0.2299544185,-0.9744284749,-0.5194398165,-0.2476486713
-1.143584344,-0.9461538924,-0.08253681064,-0.9544950128,0.6588292122,0.1989629567
0.4400615424,-0.2162976491,-1.26012398,-0.3678454459,0.8258681297,0.4621450901
1.614069082,0.6788356656,0.07152326747,-0.1570356041,0.4698050916,0.6620749235
1.225350188,0.5048386966,0.6278735402,-0.150997296,0.001769001829,0.5178918839
0.7984272368,-0.9601642976,0.7891372843,-0.1752666831,0.1396741271,0.09895486385
-0.1272974694,-2.047110224,0.7399334007,-0.193686828,0.2252249271,-0.4861570001
-0.3034796735,-2.203713575,0.490216297,-0.1367881298,-0.04489310831,-0.8896564245
-0.9145053931,-2.080761149,-0.1724550002,0.2929071486,-0.7356622815,-0.2133164555
-2.642166075,-2.689133286,0.7043687508,0.3387076855,-0.5501400828,-0.04028149322
-1.619186425,-3.128900667,1.295838268,0.09471140057,-0.3991973996,0.1671395898
-0.8698397374,-2.924797314,0.6303320392,-0.03853413835,-0.2519982755,0.2933659852
-0.6254303848,-1.880958123,-0.06569441062,-0.03041988425,-0.1293274313,0.2924984097
-0.8374144085,-0.5763017584,-0.6981470998,0.1441254318,0.07068056613,0.1887909472
-0.8290880403,0.4656149398,-0.3657622344,0.2198103219,-0.309612304,0.1095415503
-0.3815044318,1.314163029,2.794645916,-0.2972329259,-1.910720825,0.05361190066
-3.029984074,2.226487132,2.352095041,-0.3324978352,-1.493824124,-0.2156338543
-0.7793674393,1.157201366,2.098006883,-0.06930177659,-1.411017418,-0.07185196131
1.701639813,1.156555469,2.267941425,-0.03188169003,-1.1016047,0.0945283398
1.634208053,1.415694481,3.486868302,-0.4431739151,-0.9954797029,0.2126927972
1.185650923,1.516481253,2.384233224,-0.5567325354,-1.214166999,0.2845599949
0.1660159802,3.040556613,0.5562800935,-0.2997398973,-0.7962622643,0.1146396995
-1.08282607,3.182291481,-1.213224355,0.03924414143,-0.6509464979,-0.2909398973
-2.574607912,2.926956538,-2.684160758,0.4339287579,-1.24277544,-0.4983176887
-2.2831029,-0.06191197403,-2.134790846,0.4293619692,-1.127919555,-0.3926187158
-0.6681099812,-1.887701752,-1.664972024,0.1663825214,-0.3527435362,-0.151905477
0.3494078964,-1.288786596,-2.71514977,0.1574111283,0.5596446991,-0.05600090325
0.6816990922,-0.7067419097,-4.21045964,0.5444352627,1.391405225,-0.1638073772
0.229048848,-0.4451566736,-4.30026909,0.8307684064,0.6538780332,-0.3353733122
-0.02901961213,-0.6570207242,-2.237449256,0.6348845363,-0.9541257024,-0.2653755248
-0.6825939953,-0.2305196512,0.06877367193,0.0961329937,-1.543506145,-0.1798267365
-0.8610401987,-0.3191349232,1.163881282,-0.3971737921,-1.136387467,-0.07775722444
