accelerometer-x,accelerometer-y,accelerometer-z,gyroscope-x,gyroscope-y,gyroscope-z
-2.781175317,3.913967926,5.240286672,-0.3459766805,0.4055810273,-0.3985598385
-3.014424101,4.639328027,4.652070312,-1.015467286,-0.4684738815,-0.07438954711
-3.820830208,4.759137478,4.537735784,-1.541672468,-0.8817741275,-0.09513450414
-4.606517936,5.186781876,5.545414113,-2.032425404,-0.9828251004,-0.2805916071
-5.35975827,5.647543531,6.083437286,-2.551911592,-1.016368151,-0.5169194341
-5.64253827,5.544086079,5.638315684,-2.987466574,-1.046489954,-0.8128040433
-4.947662739,5.10683974,5.12755578,-3.223733425,-0.9791564941,-1.079348207
-2.828020363,3.896898717,4.337992087,-3.27614212,-0.8686587214,-1.239580631
0.1029036174,2.398893033,2.627943196,-3.206707716,-0.7499195337,-1.231913567
2.338184882,1.646487689,0.4239315148,-3.00227356,-0.4862477779,-1.01722014
3.513805701,1.243345279,-1.449814193,-2.857727289,-0.009251687676,-0.8094279766
4.226042701,2.621530991,-2.043388573,-2.868888378,0.4568109214,-0.6868267655
4.391106422,5.082146028,-2.495021749,-2.984309912,0.8681129813,-0.6172519922
4.490357655,6.911289793,-3.021472558,-3.119792461,1.278636694,-0.5924773216
4.715927867,7.710532292,-3.270147459,-3.180421352,1.640598059,-0.5971423984
4.892746907,7.403689279,-3.306787629,-3.146674395,1.876583695,-0.6543782353
4.882081721,6.542574554,-3.061060472,-3.031290054,1.963942051,-0.726659894
4.72121136,5.554728469,-2.841249847,-2.843514681,1.90229249,-0.772821486
4.33532959,4.530483036,-2.77479906,-2.578258514,1.500766277,-0.7963912487
3.492152088,3.610331016,-3.37169294,-2.261799812,0.8087279201,-0.87125808
2.538464585,2.999802578,-4.866292031,-1.957452893,0.3214251101,-0.8577542901
2.233264664,1.859610215,-5.059725522,-1.530643225,-0.3218926191,-0.757411778
1.981338944,0.3885468976,-6.162166539,-0.8318268061,-1.291412354,-0.7726695538
1.613275739,-0.2213888348,-9.206718944,-0.1697412729,-1.887192965,-0.8713074923
1.121204681,-0.7679939585,-9.005497284,0.3133042455,-2.106263399,-1.015902758
0.3720221716,-1.525529651,-7.487657602,0.4900492728,-1.834846497,-1.224303246
-0.6307217692,-2.513271692,-5.211848513,0.02711012959,-0.7152788639,-1.526189327
-2.116211525,-3.125947663,-0.09512187746,-0.730905354,0.5236892104,-1.77946198
-3.435647526,-3.341578957,3.022964843,-0.9787449837,0.6689752936,-1.700127721
-2.65098388,-3.771916247,-2.07484798,-1.092802525,-0.09461494535,-1.264294028
-1.038719363,-4.345395349,-5.370863017,-1.18175292,-1.31569314,-0.6422197223
0.6744782011,-4.594053884,-6.902420258,-1.200940371,-2.084214211,-0.2111866921
2.405533202,-3.818256558,-6.652420246,-1.034506917,-2.155282974,-0.08743492514
3.491626603,-3.153494426,-4.95581039,-0.8266990781,-2.038178682,-0.1529515982
4.294628454,-3.604721944,-4.482932181,-0.5810248256,-1.997248769,-0.2410348505
5.080421689,-4.5463417,-4.694842993,-0.2599644363,-1.949247718,-0.2967614532
5.586504832,-5.582245421,-4.646521153,0.01387191378,-1.75537467,-0.3140128851
5.733541314,-6.387592667,-4.256445146,0.1619244516,-1.349608541,-0.2955652773
5.464034052,-6.93427144,-3.501436049,0.2236309648,-0.8713034391,-0.2823986113
4.822133156,-7.158701542,-2.947967762,0.3249164224,-0.3548328578,-0.2808575332
4.038938706,-7.120794713,-2.41454536,0.4488721788,0.04534941912,-0.2965962887
3.260396173,-6.97846714,-1.874067195,0.5255449414,0.2842040658,-0.3531947136
2.48564105,-6.614836073,-1.389477505,0.5735774636,0.4592094421,-0.4475308061
1.884362379,-5.78780365,-0.4879834234,0.6518673897,0.5431465507,-0.6175890565
1.0053097,-4.275822631,0.4515465208,0.7581853271,0.5067709088,-0.8395406008
-0.2578168234,-2.368959667,1.556485931,0.9022906423,0.4397365451,-0.9877747893
-1.547261298,-0.378703549,3.294858707,1.068390965,0.566082716,-1.044184089
-3.127627286,2.02430861,5.37387915,1.136339307,0.9442511201,-0.963866055
-4.603114265,4.10937827,7.784177374,1.032408118,1.362357259,-0.7777603865
-5.193759314,5.332701921,9.094528151,0.8761741519,1.489054799,-0.5364080667
-4.783966507,5.23226294,8.373035247,0.6508709788,1.314638495,-0.23805812
-3.134999276,3.9319712,6.546647503,0.3722735643,0.8906447291,-0.0008043551352
-0.8562918352,2.59687878,4.752223753,0.1056887358,0.01845493913,0.1239623427
0.5819421023,1.56819858,2.285620874,-0.0587124005,-0.7415270805,0.1017556638
1.623525915,0.7916881378,1.118740995,-0.06908674538,-1.188862562,0.04383217916
2.347894375,-0.161779877,1.277872403,-0.02732802182,-1.257531285,-0.01849565469
2.732069341,-1.121687569,1.460732916,0.0282351058,-0.7594737411,-0.2227196246
2.766214187,-0.5771352866,3.927037835,0.493601352,-0.2165762633,-0.3873625696
3.077703272,0.3764180684,2.957294977,0.9033731222,0.1900932193,-0.3816953599
3.858998026,1.719254234,-1.636303418,0.5662397742,1.647357821,-0.396019429
3.319516178,6.254621536,0.8607517372,-0.4242023528,3.910208225,-0.403232336
2.634976163,13.60706286,8.696957404,-0.1587818414,3.825721979,0.5012447834
7.365610601,16.06204194,2.044744079,0.3989951313,1.833016634,1.323451757
11.51551962,13.41997026,-8.10308901,-0.03805482015,0.9614647031,1.305217981
9.876280586,6.896038448,-9.45303413,-0.6793674231,1.305034518,1.039949775
8.227048567,0.2292015543,-6.287683263,-1.035651207,2.236048937,0.8055998683
7.695202621,-4.044444902,-3.918182329,-1.029799461,3.391070366,0.2596574426
8.500183955,-5.131643342,-1.969890206,-0.6029356718,3.855350733,-0.1689558029
8.643587049,-6.12638737,-2.378549333,0.1354281604,3.971083164,-0.03967451304
8.308067977,-7.581216176,-3.46760363,0.7941209078,4.149921894,0.5338830948
8.022562351,-7.757903699,-3.615720308,1.169118285,4.293571472,1.027746797
7.676750434,-5.709332171,-3.772589616,1.282556057,4.201581478,1.243133307
7.619671287,-2.182745606,-4.71633294,1.121551275,3.903103828,1.261327028
7.705700634,2.320656531,-5.702849823,0.696274817,3.280618668,1.031343222
7.669554385,7.128381223,-7.287129185,0.2028432935,2.588860512,0.6997815371
6.902523718,9.026492725,-8.038747763,-0.07472524792,1.988419771,0.4661867917
5.315846647,7.168363689,-7.381323718,-0.03482736647,1.332009435,0.3683057725
3.668918814,3.643099897,-6.660119568,0.2197987139,0.5309259295,0.2882759273
2.380275718,1.032505311,-6.562151361,0.6280860305,-0.3890329599,0.2247398198
1.365923904,-0.8385948504,-6.628252019,1.071507454,-1.222117782,0.1491871327
0.6594324615,-1.935190649,-6.271581438,1.34478426,-1.600700259,0.07212777436
0.3464062304,-2.528324884,-4.387214968,1.465379715,-1.649228573,-0.04856923968
-0.08431625967,-2.699401582,-2.716768896,1.446922064,-1.498006821,-0.1823794991
-0.6619980742,-2.539981419,-2.12309164,1.213759065,-1.229067445,-0.2122905999
-1.518377149,-2.078046045,-1.967174079,0.8929932714,-0.8225809336,-0.2090964019
-2.610569452,-1.437285551,-1.649005224,0.6679410338,-0.05491419509,-0.1929093748
-3.97583723,-0.4971048875,-0.4160053979,0.7517717481,1.325100183,-0.1609831303
-5.412282822,0.5728706149,2.109362828,0.9486727118,2.989423752,-0.1160613149
-6.300858386,1.373618257,4.229147974,0.914514184,4.118943214,-0.1340749413
-6.013926527,1.644202793,3.658129709,0.5740807056,4.34897089,-0.3562655151
-5.225649075,1.723039013,0.9975083782,0.1601591706,4.09859705,-0.6110323071
-4.602972226,1.240808454,-0.5826062653,-0.07932341099,3.83084631,-0.7550474405
-3.961666958,0.3730751877,-0.7187550036,-0.05042464659,3.827779055,-0.7430619001
-3.212310187,-0.4562012147,0.1390679867,0.1445806772,4.040280819,-0.6184481978
-2.532662036,-1.20232704,1.315927993,0.3306668997,4.239754677,-0.4776932001
-2.02207369,-1.553530588,1.999584649,0.4508697093,4.24469471,-0.3719570339
-1.675191805,-1.260852879,1.860297028,0.5140119791,4.102651119,-0.3143174648
-1.444281693,-0.5463491032,1.675444465,0.5396981239,3.864439964,-0.2620558739
-1.311619336,0.03435176693,1.520198958,0.5079641342,3.529883623,-0.186967805
-1.336893624,0.3497650393,1.198201777,0.4443790019,3.123550892,-0.06732348353
-1.453417332,0.2223977195,0.902130334,0.4047245383,2.715845108,0.06081664935
-1.514459099,-0.04384557147,0.8166258875,0.4312458038,2.424000263,0.1333196163
-1.558791723,-0.06880231807,1.100998125,0.5744844079,2.339843035,0.1306932122
-1.614175319,0.1011012441,1.809064561,0.7688949108,2.364399672,0.08676549792
-1.76759624,0.3507382683,2.291188445,0.8994057775,2.329087257,0.04724445939
-2.114540377,0.5120651408,2.137621977,0.9427853227,2.166201115,-0.009102178738
-2.464254563,0.5046569103,1.71849874,1.010797858,2.045200348,-0.1355967373
-2.670538475,0.4712251809,1.88463915,1.244556904,2.18081522,-0.3323087692
-2.661853941,0.3431529277,2.931953908,1.583322167,2.569267273,-0.5371732712
-2.572540458,0.3058598466,4.171691226,1.791288018,2.91223526,-0.7057629228
-2.57616011,0.5515940181,4.455782308,1.817202926,3.087390423,-0.7860364318
-2.723976635,0.9615192193,4.173967938,1.79853344,3.173137903,-0.7997094393
-2.742222486,1.592398956,4.42079049,1.866222024,3.171090126,-0.8142254949
-2.346967031,2.406253917,5.346681346,1.931332588,2.862739563,-0.8301861286
-1.375431152,3.115484136,6.795733323,1.576336384,1.913113594,-0.7497382164
0.07497779183,2.91130538,7.787620792,0.5777496099,0.596157074,-0.5462665558
1.46582717,1.800157324,7.923972213,-0.6371266842,0.06589056551,-0.2006825507
2.108914938,-0.1817185032,7.804036505,-1.41520381,0.7903655767,0.2049967945
2.176879344,-1.295576986,7.773502835,-1.512954116,2.004058361,0.5410203338
1.36914798,-0.5485106651,7.234003159,-1.322945118,2.447084427,0.6442345977
-0.2764681863,0.7272247257,4.160461976,-1.255182624,1.973374367,0.5940297246
-1.766792523,1.59401282,0.3877607157,-1.353671193,1.078646064,0.5214087367
-3.066804569,2.362098549,-1.708902351,-1.461227179,0.183131814,0.3980836272
-4.211367402,3.780274326,-2.181526293,-1.403502822,-0.4324523509,0.1876414269
-5.41566019,5.531207893,-1.362977621,-1.179839969,-0.6638314724,-0.1373409182
-6.669937198,6.6540043,0.1523018545,-0.9399651289,-0.6138526201,-0.5764172077
-7.514986923,6.934212988,1.724422284,-0.7868525386,-0.4414899349,-1.147620797
-7.087962119,6.489968753,3.315887174,-0.7775576115,-0.2309071124,-1.54258132
-4.588941655,4.691451013,4.939753573,-0.9892818332,-0.1616137922,-1.574396253
-0.9817098475,1.954647629,5.717632966,-1.49614799,-0.1986208558,-1.343090534
1.664367629,0.5545312406,5.293597406,-2.125385523,-0.1398659199,-0.989353478
3.159303404,0.5917465802,4.640110701,-2.685792923,0.0453700833,-0.6896241903
3.426322648,2.452470894,3.414960127,-2.979610443,0.2917841375,-0.576251328
2.723098683,4.222930999,2.106846023,-3.165675879,0.506000936,-0.6450026035
1.701584137,5.623879162,0.4686252275,-3.262907743,0.5518869758,-0.7237874269
0.8635107536,6.306602483,-1.096143817,-3.31722188,0.3990634382,-0.7446466088
0.09661452717,6.491791292,-2.263728191,-3.333730459,-0.03933894634,-0.7542206645
-0.4305155693,6.556323678,-3.092280371,-3.231663942,-0.6338572502,-0.7779437304
-0.6858544584,6.874281374,-3.362043068,-2.913559198,-1.243269444,-0.7648929358
-0.8335355212,7.058996136,-3.101851332,-2.371818304,-1.837594628,-0.6888267398
-0.7770040712,6.629115358,-2.910073792,-1.842416286,-2.213017702,-0.5594573021
-0.3779007082,5.676659735,-2.405257307,-1.537965178,-2.270852566,-0.462787658
0.2791476346,4.49831855,-1.551123527,-1.332652688,-2.177879333,-0.3467590511
1.240457303,2.961366172,-1.33234166,-1.117261767,-2.194573641,-0.2108882368
1.925316613,1.393220784,-2.514154904,-0.9599782825,-2.142343521,-0.1104364619
2.113218188,0.2856558475,-2.706291926,-1.042337537,-1.746168375,0.05080154538
2.547489019,-1.372162213,-1.415894388,-1.405642509,-1.00391686,0.2515229285
3.068388039,-2.803863242,0.5756535966,-1.862917662,-0.3319738209,0.2991601229
2.986941051,-3.174531369,0.5003450385,-2.187436342,0.05276453495,0.1543954611
2.605321614,-2.972683685,-1.2644718,-2.260742426,-0.5267674923,0.02749748155
1.574425784,-2.921697594,-5.305177954,-2.061508894,-1.961440086,-0.1357926428
0.3489643904,-2.553234869,-9.966616106,-1.83524394,-3.024250746,-0.4070560336
-0.1517928821,-1.611170876,-9.564021978,-1.678686261,-2.633829117,-0.6171187162
-0.7502553266,-1.51367204,-3.935852133,-1.612754226,-1.78499186,-0.7494660616
-1.217473171,-2.055694512,-1.500008403,-1.487989187,-1.613113284,-0.7511885762
-0.9259352802,-2.44033505,-3.910245398,-1.343790531,-1.960724831,-0.6462145448
-0.0146847973,-2.875303507,-6.366103888,-1.170506954,-2.034540653,-0.4700478017
1.462126124,-3.319922421,-6.46138914,-0.958296597,-1.799245954,-0.3878969848
2.775608623,-3.590847148,-6.305261005,-0.7163782716,-1.599712133,-0.4469435513
3.434707322,-4.010224068,-7.069155711,-0.42181319,-1.479001164,-0.5145712495
3.662893855,-5.068489843,-7.570556835,-0.08398693055,-1.288641334,-0.4701124132
3.704412152,-6.499910301,-7.034241634,0.2474243492,-0.9544810653,-0.3686592579
3.625346214,-7.610000372,-5.810929089,0.5344901681,-0.4522512555,-0.2311053872
3.792886554,-8.502007664,-4.199556553,0.8211609721,-0.05840081722,-0.04921309277
4.316823919,-9.109973557,-2.693441504,1.120745063,0.0107010249,0.1795979738
4.357200353,-8.940106235,-1.73915399,1.355702639,-0.1291297227,0.3810870051
3.008527152,-7.665230676,0.2832677833,1.389433146,-0.2913471162,0.4983142912
0.6370210155,-5.512038497,3.577883329,1.229115963,-0.604095757,0.4346131086
-1.375805538,-2.864411526,6.251088685,1.197170973,-0.8488575816,0.1769666821
-3.227740396,-0.08340250583,7.443485283,1.320843697,-0.8789279461,-0.118524
-4.037339746,2.182872447,7.610413044,1.317537665,-0.7933773994,-0.2873441875
-3.203623023,3.632107379,7.596359969,1.147090197,-0.5932519436,-0.3988449872
-2.210146092,4.152617692,7.361229025,0.8952761292,-0.3965409696,-0.4645329118
-1.746595099,3.575430967,6.323823082,0.6266818047,-0.3630767167,-0.4806571603
-1.26463079,2.105665289,4.334090696,0.3150363266,-0.539934814,-0.4996561706
-0.5675350991,0.2113140155,2.326608572,-0.007711974904,-0.3907132447,-0.4866285026
0.7665466823,-1.08713122,2.663305017,-0.4946582019,0.1434260607,-0.4428264201
2.177257822,-0.5892231992,5.562116241,-0.7225399613,0.6755198836,-0.4482489228
2.720320451,2.155896177,7.223005964,-0.4900862575,0.5312892199,-0.5264545083
2.711913273,6.615389615,3.878975815,-0.3899426758,-0.5360469818,-0.7546144724
1.235063919,11.73608077,1.156940669,-0.01577335224,-1.093187451,-0.9519360662
-1.277447309,16.67187128,2.585150641,0.2948008478,-0.2661997676,-0.353823781
-2.681968216,14.41697054,-1.567520827,0.03829073533,0.97996521,0.1536034495
-0.5208331152,6.651262308,-9.231716607,-0.3159916401,1.702405572,0.1642968953
3.073036741,-0.1306897422,-11.07239825,-0.5388271213,2.248140335,0.05271789804
5.940112519,-5.067628258,-9.599650925,-0.2901175618,2.920781136,-0.1671564728
8.104748467,-6.804085556,-5.244747743,0.5542451143,3.087457657,-0.3238110542
9.491538341,-7.38668203,-2.95131298,1.274161696,3.103828192,-0.190759182
9.448812713,-7.958163237,-3.012171061,1.45971477,3.673419714,0.3674034476
8.519271518,-7.334976393,-2.409337124,1.202074409,4.448208332,1.371468544
7.192521979,-5.943639524,-2.558384507,0.6500151157,4.463716984,2.280622721
5.43765984,-3.404535472,-5.1808595,0.04626925662,3.705232143,2.833855867
4.380387168,0.4708195227,-7.994934924,-0.4099400938,2.349042177,3.033594608
3.343953577,4.898054951,-10.00026235,-0.5557126403,0.5132234693,2.859735489
1.970521782,8.513091368,-11.53818504,-0.3642824888,-1.272229791,2.423236609
0.9932638725,9.859710559,-11.22204053,0.03264665604,-2.747551918,1.800845385
0.2128945992,9.156355369,-9.512710308,0.5512937903,-3.73468399,1.113509893
-0.5236795907,7.092586856,-7.182248422,1.174705148,-4.046359062,0.5020696521
-1.22328931,4.225636166,-4.044152641,2.055098772,-3.62879777,0.1345885545
-1.860575699,1.483168181,-0.1550583867,3.054538965,-2.622211933,-0.009334424511
-2.612122819,-0.4585603451,3.34625104,3.736535311,-1.523903131,-0.09890905023
-2.930740732,-1.534786725,4.201908085,3.951640606,-0.6635621786,-0.1729609519
-2.910977755,-2.054545342,3.190625594,3.608988762,0.01415852923,-0.2567335963
-2.702707637,-2.29407949,1.949662826,2.818209887,0.8579000831,-0.348215133
-2.474249595,-1.92060332,1.762740325,1.902347684,1.685630441,-0.2412833571
-2.932242954,-1.946259155,2.244195808,1.221406579,2.261467457,-0.132212773
-3.318732334,-1.861447952,2.098579714,0.869527638,2.742977858,-0.2562066019
-3.000575901,-0.8583119428,2.356462589,0.7839472294,3.166777134,-0.4885697663
-2.627198515,0.03955108914,2.567460378,0.8507116437,3.540790319,-0.6470339894
-2.370420095,0.1403828687,2.641927298,0.985332191,3.751126289,-0.6942768097
-2.064702872,-0.1920259622,2.332470303,1.152448177,3.667503595,-0.6479839087
-1.656185784,-0.6983598658,1.576354999,1.329188824,3.302451849,-0.530589819
-1.159495322,-0.9118073862,0.7327879128,1.421708584,2.824422359,-0.3840206265
-0.5597587294,-0.6852899563,0.2825083432,1.420084715,2.338890314,-0.2842580974
-0.1093079315,-0.5574754773,0.3303390388,1.373900175,1.913201571,-0.2250972986
0.141050137,-0.9323679436,0.6725697371,1.276532054,1.599266171,-0.1799203306
0.3752884799,-1.31764035,1.191017711,1.177348375,1.3602072,-0.10083244
0.4954531748,-1.650242657,1.581769133,1.09501636,1.194501877,0.01753428765
0.6301834245,-1.85649296,1.835137745,1.040707588,1.146665812,0.153454572
0.8301488014,-1.80553551,2.187703813,1.038103342,1.229003668,0.2864987254
1.015815165,-1.546633814,2.636837281,1.07676518,1.406190634,0.3998273909
1.189816518,-1.240762277,3.043077949,1.091554642,1.537004352,0.4675939977
1.194268383,-0.6964204222,3.051679188,1.069926381,1.523442745,0.4883117974
1.075378823,0.1119482168,2.83267491,1.07589066,1.391649961,0.4953749478
0.8631031226,0.9498112459,2.905140719,1.144214749,1.224243164,0.5184328556
0.434793685,1.477628667,3.35228769,1.213573098,1.074911714,0.5908790231
-0.4597098074,1.540737157,4.010322852,1.139127016,0.9543583989,0.7095188498
-1.732487517,1.580226287,4.51619966,0.8108351231,0.8201236725,0.8012542725
-3.11233444,2.106771204,4.675209195,0.2857129872,0.6114612818,0.7897890806
-4.274001553,3.094564098,4.404496357,-0.247798577,0.3238435984,0.784602344
-5.548655871,3.773964996,4.09940428,-0.6494626999,-0.02129142359,0.8545057774
-7.024260923,3.821085059,3.935598158,-0.7332601547,-0.1073182076,0.8603433967
-8.491874977,4.170682925,4.817436523,-0.7489424348,0.1867134124,0.6244946718
-9.563396539,4.678723633,6.455116051,-1.05957675,0.3035841584,0.06049513444
-9.617363107,5.044756501,5.915098489,-1.627047896,-0.0372448191,-0.5675994158
-8.830093371,5.36487459,3.432627009,-2.132706404,-0.2732428908,-1.031859398
-7.549439228,6.18470395,1.809443039,-2.297668457,-0.01161312405,-1.401464105
-5.808041551,7.250985274,2.17840407,-2.245908737,0.6947234273,-1.715715051
-3.276195507,8.295939732,3.115893594,-2.040972471,1.178888559,-1.87567544
-0.8559219789,8.283362575,2.962484655,-1.851056099,1.129287958,-1.908073068
1.692756688,7.069719775,2.964887332,-1.882727504,0.6415779591,-1.666472077
4.501850232,4.463772138,2.350821368,-2.179433346,0.107809253,-1.100010991
7.219252165,1.275205814,0.3448439495,-2.63101697,-0.1904384345,-0.3665535152
8.528971658,-0.6391138961,-1.536088309,-2.985231161,-0.2489671111,0.1372931451
8.145108535,-0.01457037714,-2.790003643,-3.171857119,-0.2854934335,0.07924608141
6.322383989,3.58022054,-3.938354179,-3.132384777,-0.08491674066,-0.2247724682
5.137386269,6.404390072,-3.802270469,-2.879435778,0.3233042955,-0.511829555
4.065397089,7.391902395,-2.985724953,-2.592425346,0.7702095509,-0.6328986883
2.477731592,6.697320295,-2.340638412,-2.390378475,0.919572413,-0.7494734526
1.520981779,5.521263422,-2.809267147,-2.228651762,0.6603248715,-0.8243368268
0.8448635554,4.433422592,-3.84139135,-2.075396299,0.2580762208,-0.8449169397
0.2291167256,3.694749421,-3.812904091,-1.881317735,-0.2865324616,-0.818084836
-0.2666117955,2.814765744,-3.777642223,-1.692634702,-0.8178365827,-0.7315302491
-0.4899395259,1.710661762,-3.864927708,-1.591049552,-1.011009455,-0.5504114032
-0.2788788276,0.6213935305,-3.105785749,-1.437772989,-0.8979201913,-0.4306112528
-0.08632533447,0.128722826,-2.93539528,-1.174130797,-0.7496801019,-0.3798376322
-0.007221548751,-0.2015577606,-3.63360317,-0.8049515486,-0.8047332168,-0.4326417148
-0.1128776066,-0.7437783857,-5.234441453,-0.4430844486,-0.9980646372,-0.5254848599
-0.2952455867,-2.020960468,-6.27884763,-0.2471999228,-0.934255302,-0.6466136575
-0.2299824756,-3.55056073,-5.364641366,-0.4045021534,-0.6038167477,-0.7440940142
0.4586424704,-4.851282094,-3.283757467,-0.8303394914,-0.4118179977,-0.7324163318
1.199252163,-5.940839079,-2.819680989,-1.191602588,-0.532830596,-0.5943456888
1.821646103,-6.436272234,-3.92553123,-1.331181765,-0.8380498886,-0.3987077475
2.157299761,-6.388012938,-4.860882573,-1.228278041,-1.18448019,-0.2697387934
2.158397054,-5.798166638,-5.063012873,-0.9383069873,-1.496296883,-0.2882110178
1.939997464,-4.889839495,-4.984471836,-0.6090692282,-1.747659326,-0.4633024633
1.687053069,-4.194414514,-4.507789559,-0.3158203363,-1.842107534,-0.6641674042
1.720577884,-4.161824496,-3.883540346,-0.08414999396,-1.81633544,-0.7454793453
2.046195155,-4.782562778,-3.588504676,0.1413127035,-1.756005287,-0.6935703158
2.357158462,-5.541982384,-3.763614283,0.3787762821,-1.612731338,-0.5661354065
2.524245506,-6.12455314,-4.084442566,0.6136146784,-1.294909477,-0.4124422371
2.770888316,-6.574364946,-4.087269314,0.8489232659,-0.9121457934,-0.2867465913
3.032763768,-6.768788032,-4.265603435,1.029871941,-0.5418015122,-0.2184722275
3.214401314,-6.583192396,-4.173909778,1.185191989,-0.3718210757,-0.1408571154
3.08327698,-6.200967687,-4.225369624,1.309186935,-0.2399852723,-0.1020218357
2.621879366,-5.516616473,-3.635957625,1.361872435,-0.1416165084,-0.1680932194
1.629454867,-4.37410648,-2.30270075,1.265841842,-0.07254396379,-0.3326070607
0.349749038,-2.842865465,-0.3244086259,0.9786947966,-0.04542227462,-0.5709118843
-1.0090087,-0.6406985349,2.627318342,0.4788373113,0.04018876702,-0.8967965245
-2.369544627,2.46014742,6.351092197,-0.3072875142,0.4160924256,-1.281608105
-3.255126416,6.66602207,11.64876606,-0.9616366029,1.158494711,-1.516735196
-3.653489774,10.68908633,16.76654746,-0.7937108874,1.309780002,-1.264226437
-2.508303256,11.31461009,15.59873469,-0.1596849561,0.2841716111,-0.9095007777
-1.805688655,8.426257718,9.373146355,0.2624984682,-0.2043523937,-0.8531151414
-1.553635217,4.637601933,7.976407918,0.3056171834,-0.3048135042,-0.7544612288
-0.9286433701,1.83771987,7.312824767,0.07031561434,-0.8371549845,-0.5284457207
0.1467784149,-0.1029950951,3.76560458,-0.2279967666,-1.626369715,-0.3492573202
1.174024052,-1.32311732,0.1069571305,-0.4796076119,-1.997302175,-0.3061367571
1.661919651,-2.014767459,-1.25755676,-0.600581944,-1.891708612,-0.3527085185
1.518423326,-2.81024096,-1.499520765,-0.4294004142,-1.48664248,-0.3851486444
1.491894508,-3.404645946,-1.815897914,0.01974543184,-1.017220378,-0.3330316544
2.429273996,-2.647627555,-1.295707335,0.4509042203,-0.5666626692,-0.1122247055
4.153568124,0.1251122343,-0.03694558282,0.3149109483,0.2381975949,0.09136383981
5.28093374,5.343460046,4.518808965,-0.9100677371,1.899555802,-0.1993723661
2.647908418,14.37885972,14.57222423,-1.617279172,2.727720976,-1.13659656
-3.415649571,24.49337038,16.17328347,-0.4679046273,0.7947294116,-0.3648628592
-1.650931516,22.443562,-3.784793264,0.2052463442,-0.4426907897,0.6190806031
5.860398346,9.017849985,-18.12098288,0.07715646178,0.5316212773,0.6886202693
8.495912854,0.1075596265,-12.91048462,-0.487283498,2.362524986,0.4026929438
8.492946405,-5.501524117,-7.911324329,-1.095577955,3.587445736,0.1573653817
8.507167823,-8.890203848,-8.29726835,-0.7548494339,3.317408562,-0.1021657884
9.578361469,-10.58986023,-8.081427797,0.645767808,1.189296126,-0.5186832547
11.3314677,-11.46635314,-7.797253128,1.627037287,0.6506667137,-0.6065787673
10.04947676,-12.30012569,-4.235896864,1.975634336,2.029216766,-0.2094102651
7.557612013,-12.08181495,0.392297044,1.837665319,3.976627588,0.5270235538
6.091188046,-10.27673536,1.215517873,1.616860867,5.522258282,1.436939716
6.098020523,-7.640296141,-0.8692191213,1.628572106,6.435212135,2.547839165
6.288436711,-3.868064253,-3.156883484,1.510276675,5.92116785,3.428257227
6.358364819,1.854279375,-7.500055312,0.883153379,3.86999774,3.682902575
5.725896352,10.12388172,-13.52452954,-0.004208436236,1.029871225,3.12192893
4.44594422,17.33758911,-17.04104011,-0.6871451735,-1.356163621,2.109735489
2.497270989,17.81851969,-15.15134982,-0.8747105002,-2.769382954,1.347904086
0.8975892565,12.07776304,-10.00413189,-0.7498133183,-3.544893026,0.8911274672
-0.3967124492,6.034072659,-6.195183843,-0.268358618,-3.479835987,0.4984503388
-1.600798243,1.975241504,-3.330161491,1.405430198,-1.788588524,0.3316169083
-3.27635479,-1.988070006,2.971577185,3.335567713,0.6723334789,0.4125822484
-4.476283244,-5.096121947,10.11261448,4.180978775,1.911888719,0.31476143
-3.378118881,-5.138917717,5.83582563,4.153805733,1.796878457,-0.02324710786
-2.75539644,-3.826478443,0.2835585829,3.23830843,1.247974277,-0.4774971604
-2.62286487,-2.237164009,-2.22633165,1.871973634,0.6290720105,-0.6881046295
-2.875096294,-2.104720117,-3.052132777,0.7146988511,0.3266698122,-0.7318723202
-3.734111417,-2.031189601,-2.463074121,0.2842708826,1.061748028,-0.6660606265
-4.355736418,-0.9560726443,1.262471566,0.5390949249,2.770497799,-0.4741218388
-4.769257014,-0.09820552269,5.492931646,0.8569294214,4.163596153,-0.294780612
-4.699574698,0.5026350491,5.707943931,0.8437936306,4.450297832,-0.3167881966
-3.882226341,0.9720265848,2.254088256,0.6794463396,4.00812006,-0.5587551594
-3.196868873,1.358893567,-0.3267721401,0.5462288857,3.401923895,-0.775565505
-2.65947143,0.9882149185,-0.7454331671,0.5152545571,2.989340305,-0.8574616909
-1.943567432,0.1751069761,0.01534603769,0.5815971494,2.840102673,-0.8541253209
-1.21898701,-0.4228197541,0.9678528062,0.6841592789,2.81402564,-0.7953600287
-0.55509735,-0.7228975102,1.490978562,0.7898814678,2.829123735,-0.6858825088
-0.0723626409,-0.9561655833,1.731446776,0.8497689962,2.853476286,-0.5201212764
0.2001666716,-1.008902317,1.894776367,0.8673264384,2.888897896,-0.2931062579
0.2203904714,-0.9992518609,1.975286512,0.851929009,2.893603802,-0.05276612565
0.1920003163,-0.8715437648,1.965479112,0.8302143812,2.835864067,0.1462721378
0.2280281997,-0.5789437973,1.884213033,0.8157513738,2.690918207,0.2950674891
0.2478937241,-0.1697095009,1.747483427,0.813508451,2.479641676,0.4185273647
0.2777166155,0.07964812173,1.643978628,0.8547671437,2.234410286,0.5104857087
