lsm6dsr_accelerometer.x,lsm6dsr_accelerometer.y,lsm6dsr_accelerometer.z,lsm6dsr_gyroscope.x,lsm6dsr_gyroscope.y,lsm6dsr_gyroscope.z
-1.0366904,2.6668007,6.2787666,-0.02367033,0.13117945,0.5906893
-1.7521443,1.669592,10.526027,-0.7046123,0.83548635,1.020573
-2.6303103,1.8161523,11.335998,-0.40819868,-0.19409671,1.1265551
-3.1250265,-0.67417777,10.994422,0.25014195,-0.74095774,1.2475028
-3.6771703,0.782453,7.941778,0.512959,0.20631365,2.1335368
-1.689931,1.4482559,7.2957163,0.2599155,0.8672504,2.6148844
-0.5162515,1.6384853,8.879167,-0.68231636,0.34161633,2.7474382
0.38823548,1.9214365,10.610972,0.003970507,0.51402795,1.9895295
0.15433706,1.9094725,13.11207,-0.052532863,0.92360103,1.7951274
-0.23808585,1.253839,10.791032,-0.027946262,-0.10430217,1.0335536
-1.4404793,1.1449656,9.046664,-0.08872557,0.75638163,1.3976185
0.022731815,1.500898,8.642876,-0.22784603,0.7905891,1.4689349
-0.13339986,0.9457632,9.465408,-0.85091025,0.36513394,1.2879715
0.07597212,2.2725832,8.645866,-0.64780354,0.13087402,0.698962
0.16151553,1.9178474,12.663416,-0.32100025,0.29778802,0.7551599
-0.36670008,2.2779672,12.030514,1.0024004,0.03634541,0.2907633
-2.475375,-1.6953149,12.878172,-1.2824738,0.4653129,1.2091721
-2.0949163,-0.61794645,7.201798,1.2933164,-0.13011047,1.0424109
-1.332204,1.1688938,7.0468626,-0.34054735,-0.028251685,0.76829314
-1.5535401,2.2797618,8.624929,-0.41781953,0.31443363,0.6096256
-0.7399804,1.9824536,8.340183,-0.30786702,0.12033691,0.6343649
-0.86081797,2.4592235,10.010373,-0.14981028,-0.024281178,-0.014660334
-1.7515461,1.9495523,11.989836,0.50578153,-0.2870982,-0.14431266
-1.8484555,0.48454657,13.468002,0.04123219,1.1563338,0.15301724
-1.3878372,0.8883354,9.509675,0.6253549,-0.17607673,0.21028417
-1.7024933,0.73399836,7.70788,-0.1291942,-0.44240612,0.6452074
-0.23569304,0.47916272,6.9188466,-0.06642964,-0.059404895,0.5105156
-0.44805604,2.2157538,9.292527,-1.4703094,-0.19699824,0.9897253
1.1078769,1.9345971,10.097114,-0.37246412,-0.10735641,0.39506546
-1.7605193,0.7531409,14.516657,-0.09300149,0.83105767,-0.26327518
-1.736591,-1.8346968,12.541382,-0.05375456,-0.45141613,0.28007346
-0.53359944,-1.0043873,8.158927,0.87305343,-0.26190075,0.4301892
0.15433706,1.4769697,6.6532435,0.013591352,-0.18890451,0.5511369
0.9523434,0.927817,9.02154,-0.6760552,-0.32771957,0.015576605
-0.69332033,1.5367904,9.605389,-0.04886778,0.41781953,-0.12766708
-0.6556334,0.4235296,11.048261,0.035734564,0.08383878,0.031000499
1.4961123,0.57427746,10.732408,0.57709795,0.09086353,-0.46286952
1.753939,-0.41994038,10.417751,0.16172181,-0.12629268,-0.65834063
0.33260235,-1.0079765,9.252447,-0.17989452,0.15332267,-0.27595025
0.33140594,-1.6061822,8.112865,-0.2753394,-0.028404398,-0.24586602
-0.046061836,1.0133604,7.914261,-0.22799873,-0.5172349,-1.2416998
0.18185452,1.500898,9.057432,-0.34467056,-0.025655584,-0.2506001
0.013160525,1.3740784,14.053645,-0.66338015,0.018325418,-0.50226915
-0.48275197,-3.5988052,14.7762785,1.4147222,0.6613949,1.23101
-0.55034924,-1.2155539,7.0809603,1.152516,-0.5015056,0.76447535
0.3487539,0.613759,4.9788656,0.24708772,-0.6875086,0.731795
1.5194423,1.0025927,5.6644096,-0.8211314,0.5473192,0.12873606
-1.422533,0.18245272,11.830115,-1.46359,0.53342235,0.034971006
-1.268196,1.3357933,11.708081,-0.31229568,0.25930467,0.23960483
