AcelerometerX,AcelerometerY,AcelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-0.1937280168,6.441518318,-6.112894851,-2.517548561,0.5182854533,-0.9541554451
-1.269693042,5.946838027,-6.042831719,-2.242997646,0.5942622423,-1.159866333
-2.177761972,5.022082312,-5.172597868,-2.032863855,0.339476794,-1.408232689
-2.197399424,4.528794353,-3.63908394,-1.928549051,-0.1700027883,-1.636281371
-1.993999396,4.249402826,-2.775161464,-1.854701161,-0.6803534031,-1.820117831
-1.973555743,3.936206646,-2.953752775,-1.807840943,-1.132519126,-1.971928358
-2.268579869,3.595406418,-3.1088805,-1.78192997,-1.559925795,-2.124437094
-2.41884671,3.499850533,-3.369661434,-1.780329943,-2.064745665,-2.235625744
-1.974478703,3.024190585,-3.903984876,-1.779444456,-2.453136921,-2.236957073
-0.9577183657,1.8815368,-4.615888114,-1.758911133,-2.639412403,-2.16150713
-0.05464899729,0.7903612731,-5.16052866,-1.667469025,-2.724595308,-2.064424992
0.6371542865,-0.2217138289,-5.507103379,-1.540463448,-2.781877995,-1.929603457
1.338009768,-1.095470594,-5.676118468,-1.397868991,-2.836118937,-1.784566641
1.617800085,-1.842369157,-5.82820931,-1.257873654,-2.794444323,-1.64812398
1.696228894,-2.541122406,-5.725780032,-1.087714791,-2.698820591,-1.519261599
1.880265465,-3.008587358,-5.715228243,-0.9080041051,-2.588746071,-1.398665667
2.097372969,-3.255477129,-5.666721109,-0.7123424411,-2.412398577,-1.297764421
2.228489412,-3.66422861,-5.654156227,-0.4886310697,-2.225183249,-1.211184502
2.314010664,-4.062563911,-5.624266115,-0.2593307793,-2.096368074,-1.141167641
2.287163135,-4.01701329,-5.472338355,-0.0407891199,-2.016052961,-1.079928994
2.253288338,-4.005492948,-5.324027616,0.1681201458,-1.972572803,-1.028852463
2.254360643,-4.130533286,-5.371643938,0.3435535729,-1.967720032,-0.9623523355
2.36294596,-4.236833852,-5.400349808,0.4662456512,-1.952715516,-0.8779562116
2.598371357,-4.359004188,-5.506541069,0.5584411025,-1.912726879,-0.7777446508
2.80141468,-4.485397694,-5.595038852,0.6624734998,-1.844357371,-0.6703175306
2.915239796,-4.512510742,-5.669361979,0.8052300811,-1.752893686,-0.5426285863
2.968523351,-4.454331525,-5.652607244,0.9989210367,-1.605108261,-0.3922787905
3.22664208,-4.406494253,-5.452296268,1.218528152,-1.406310201,-0.2029709071
3.741322664,-4.356299605,-4.837573302,1.431229234,-1.203897953,0.04134242982
4.358924693,-4.221570232,-3.695326344,1.585495949,-1.053670287,0.2974978387
4.704475329,-4.071103192,-2.016073281,1.634806514,-1.02545166,0.5324022174
4.660737894,-3.794867499,-0.1867731562,1.618845344,-1.110178947,0.6777469516
3.515282788,-3.383223219,1.505224238,1.476192832,-1.295945048,0.7243725061
1.447673381,-2.373176408,3.837206173,1.189639568,-1.447164059,0.6654711962
-1.372500359,-1.0058365,6.144065065,0.725938201,-1.469878674,0.504825592
-3.759066995,0.4465700475,8.297319788,0.2113887966,-1.481111765,0.2880902886
-5.339324554,1.752010841,9.413198964,-0.2658994496,-1.568563581,0.01652854681
-6.944042308,2.771998031,9.898617505,-0.6129239202,-1.571907163,-0.2781196535
-8.111440074,3.928367622,8.495342945,-0.6527187228,-1.417969823,-0.5344324112
-8.321423717,5.063513224,4.556286171,-0.3956917524,-1.167826295,-0.7773241401
-8.217406878,5.180453842,0.5219947064,-0.06540650129,-0.8915223479,-1.107711434
-8.094424642,4.312371031,-0.9127616181,0.1303356141,-0.7592172623,-1.426315308
-6.820596546,3.375346202,0.1091635546,0.1842651516,-0.7098140121,-1.549806595
-4.108394227,2.4044834,0.7542252531,0.2484945506,-0.605966866,-1.498821974
-1.692661119,1.334569857,0.1471943023,0.3389538825,-0.3518666923,-1.390721321
-0.2288484301,0.8610825766,-0.6897934052,0.4348540604,-0.1074011847,-1.172674298
1.406518657,2.112098537,-1.055281791,0.4634255171,-0.1953004152,-0.8548686504
2.62980899,4.662115612,0.8109758989,0.1111025959,-0.5288769007,-0.6897289157
1.370506701,7.41441701,6.245561446,-0.8197560906,-1.069159508,-0.9006978273
-2.590764097,11.32605737,12.01023907,-1.797359824,-1.422336221,-1.425256729
-6.21771307,15.11947467,7.760529956,-1.717723608,-0.7638539076,-1.685629725
-2.897914275,11.42351587,-7.23621499,-0.7313559651,0.2727265954,-1.283018947
5.684908508,1.401115921,-14.43341548,0.03363067657,0.5708411336,-0.5077431202
12.89805768,-6.336936246,-11.82910743,0.3906682134,0.4220414162,0.5133450627
19.65878048,-6.337167132,-8.261700778,0.5417336226,0.429648757,1.569045901
20.68174756,-8.003141612,-5.644098943,0.6935551167,0.7520834208,2.167365789
11.95849836,-8.465324823,-6.542907147,1.231941104,1.714060903,2.240609646
3.405990347,-4.396313051,-12.85664898,1.651290894,2.002086639,2.164162874
-0.8307291586,0.1630582263,-11.41676698,1.672311425,1.470542073,1.799283981
-5.267727052,3.124713737,-7.898853554,1.570547223,0.9063978791,1.000823975
-9.713468443,4.526061713,-6.214758312,1.371360064,0.616127193,0.2785608172
-9.043506404,5.524378339,-3.214711111,1.156745195,0.4370641708,0.1782351583
-4.408372322,4.702658051,-0.5560732093,1.024870038,0.2262118608,0.2737547457
-1.71189598,2.496660164,0.6150283794,1.051713109,0.1979002506,0.3238803148
0.1799780162,1.594026264,-0.2816879668,1.187541246,0.2148858905,0.4439923167
1.240399289,1.414422562,-1.005812388,1.364391804,0.2277947664,0.6027597785
1.20175925,1.097908634,-1.665850122,1.534142733,0.2232767045,0.750120461
0.9617890492,0.816995013,-2.108070158,1.661910057,0.2254614532,0.9279051423
0.8555325412,0.8433703943,-2.60113293,1.810994625,0.2708260119,1.110494971
0.5178127445,0.7300012047,-3.066751377,1.976695418,0.3722765446,1.320328832
0.2723606414,0.4532382733,-2.75290287,2.118572474,0.4177311361,1.509162307
-0.246102128,0.4329693922,-1.943497874,2.175303221,0.3015145063,1.596280575
-1.204851006,0.4308972621,-0.8527706753,2.130564451,-0.01949068159,1.504124999
-2.331931959,0.33678047,0.188228908,2.002833605,-0.4519381523,1.278753042
-2.866969979,-0.4298550596,0.4967489137,1.902499795,-0.6691394448,1.09221828
-2.18389273,-1.298915775,0.01310264268,1.848860025,-0.6302375197,1.006836414
-1.105766362,-1.78382929,-0.2298433228,1.82353735,-0.5704727173,0.9743773341
-0.2140832245,-2.251590594,0.4223983504,1.729666591,-0.5584717989,0.9253506064
0.05292611902,-2.65175428,1.301516313,1.619842172,-0.4986761212,0.8823477626
0.4148735444,-2.912436429,1.188140621,1.522273183,-0.4465022087,0.8764660358
0.7088656969,-2.950303511,1.171142871,1.417295933,-0.4098358154,0.8274862766
0.3002377689,-2.815257912,1.376308519,1.334573984,-0.3531055152,0.7772043347
0.1020528458,-2.440309331,1.377406544,1.283699632,-0.2263472825,0.7351149321
-0.05901398757,-2.126319954,1.28504814,1.22760725,-0.04796830565,0.6980978847
-0.3047698594,-1.789077127,1.560852163,1.154004216,0.06962863356,0.6653926373
-0.7215785366,-1.218427696,1.573421868,1.133914948,0.07082553208,0.6485933661
-1.170731732,-0.4239128101,0.9743095812,1.143018126,0.04425916448,0.6428902149
-1.65389212,0.2360603342,0.7403910813,1.132001877,0.07830884308,0.6383088827
-2.07742236,0.725883248,0.969067735,1.106396079,0.159374401,0.6355080009
-2.346886805,1.082596499,1.291159901,1.059482574,0.2297198772,0.6296876669
-2.425025984,1.231038171,1.736167521,0.9908952117,0.2746308744,0.6264154911
-2.199254988,1.127881163,2.262411409,0.9127172232,0.3088966012,0.6405442953
-1.968864078,0.8555302031,2.773150124,0.8107724786,0.3306567669,0.6456865668
-2.166405004,0.5910241112,3.188803055,0.6807410121,0.3424062133,0.6454868317
-2.841093195,0.7480792977,3.376322353,0.5318024158,0.3394301236,0.6187497973
-3.794700326,1.418780757,3.118182582,0.42524454,0.3087163866,0.5665194988
-4.557257062,2.192285588,2.57124808,0.3590588868,0.2381383628,0.4803430736
-4.766341711,2.582752055,2.449361237,0.2915040553,0.1322699785,0.3804697394
-4.227754766,2.701661928,2.876338403,0.1979541332,0.02186943777,0.2911688983
-3.150579123,2.710692791,3.220248287,0.09840149432,-0.05303313956,0.2387883365
-2.222514868,2.735325128,3.132631378,0.006571177859,-0.04966583848,0.2027584314
-1.762865705,2.767016736,2.880675264,-0.1011896878,0.02783937566,0.1714793593
-1.880056937,2.891777088,2.600098911,-0.2444238067,0.1207746416,0.130546838
-2.63729087,3.312348186,2.143621218,-0.4007346034,0.1714312136,0.04585414007
-3.803389828,4.041062858,1.42698686,-0.5477507114,0.1327772886,-0.06885194033
-4.967291568,4.815730303,1.248249418,-0.6999804974,-0.05326518044,-0.2253221273
-5.937626547,5.225770655,1.692276941,-0.8911646008,-0.2886071205,-0.4100938439
-6.579514584,5.375774754,2.269531032,-1.156282306,-0.5094210505,-0.6014285684
-6.699803344,5.136372124,2.685522694,-1.464291811,-0.6614337564,-0.7904970646
-6.223194716,4.617844509,2.653882524,-1.765962362,-0.7195197344,-0.9562185407
-4.959682847,4.213386926,2.461218848,-2.062733412,-0.7717754841,-1.05876255
-2.901963551,3.856294904,3.027542818,-2.354923725,-0.8588129878,-0.998293519
-0.3792861712,3.346432827,4.080673569,-2.726948261,-0.815103054,-0.8846694827
0.9781124806,2.671265036,4.840284314,-3.165113926,-0.6415870786,-0.776147604
1.397231627,1.922009096,4.639536116,-3.486627817,-0.3877556324,-0.7056720853
1.224464565,1.490223945,2.260247363,-3.547700167,-0.1458634436,-0.6906864643
0.5514100398,1.64217684,-0.7147644726,-3.436854124,-0.05508161709,-0.7367423773
-0.2933634262,2.247396649,-2.646243992,-3.183187008,0.04189170152,-0.845695734
-0.9128948891,3.280254427,-4.409869283,-2.882337332,0.1985894442,-0.9791581631
-1.09081305,3.994521472,-5.27273582,-2.630356789,0.3781123757,-1.114076853
-1.396231656,3.808940448,-5.349962852,-2.381638288,0.374387145,-1.286647558
-1.817560002,3.329237362,-5.278875638,-2.15485096,0.07295250893,-1.472679734
-1.799428133,3.158979579,-4.526791196,-2.057714701,-0.4615558982,-1.667596936
-2.070141848,3.24571386,-3.220067085,-2.023118734,-1.015358567,-1.855085373
-2.262026063,3.107336486,-2.982424742,-1.97515142,-1.48143363,-2.001913786
-2.250061485,3.13455124,-3.335708604,-1.947571754,-1.892301559,-2.151335239
-2.629631295,2.947964254,-3.599556524,-1.924749017,-2.305521965,-2.300027609
-2.903301521,2.752619962,-4.095252714,-1.878480434,-2.678050041,-2.378920794
-2.307647705,2.119506183,-4.702681724,-1.832008243,-2.844292879,-2.367692471
-1.429816822,1.219644086,-4.969413383,-1.745524406,-2.883707762,-2.265530348
-0.4759669686,0.2736258025,-5.112320217,-1.632140398,-2.951704979,-2.126441956
-0.03768003457,-0.3655307637,-5.384766454,-1.49754715,-2.973218918,-1.987513661
0.2710513489,-0.8355547521,-5.559926622,-1.301078081,-2.904346704,-1.837462187
0.749466222,-1.627746163,-5.876267531,-1.073077679,-2.761414766,-1.66318357
1.232766602,-2.046832576,-5.904784016,-0.856611371,-2.568328381,-1.548927188
1.387113991,-2.296746664,-5.611431184,-0.6288810372,-2.370144129,-1.494789004
1.546931482,-2.634592133,-5.43518439,-0.3963670731,-2.207551479,-1.465521932
1.752118977,-2.742556248,-5.271337059,-0.1708076745,-2.091741323,-1.430437803
1.900453536,-2.817427072,-5.178796138,0.02837227099,-2.029640198,-1.385411978
1.924814655,-2.869079518,-5.065156315,0.1994078904,-2.021481037,-1.352636814
1.864922934,-3.004261896,-5.135529243,0.3553727269,-2.021313429,-1.302512884
2.043267577,-3.069567019,-5.324599278,0.5059804916,-2.042318821,-1.234738231
2.222868504,-3.183976073,-5.488384065,0.6487469673,-2.044248104,-1.141677499
2.537629303,-3.273379281,-5.63350273,0.7794448733,-2.001470804,-1.023750305
2.794005865,-3.314123379,-5.668124546,0.9424939752,-1.909842134,-0.8842281699
3.045086074,-3.363069489,-5.659219355,1.135098577,-1.780632973,-0.7239519358
3.354713164,-3.470291262,-5.356369212,1.334999681,-1.625418901,-0.5299307704
3.832300865,-3.565893324,-4.875753979,1.51473105,-1.431401968,-0.3077849448
4.340175569,-3.720620944,-4.126128037,1.65232265,-1.199651837,-0.05172306299
4.846842358,-3.831581903,-2.889075428,1.708286047,-0.9820486307,0.220714584
4.872098379,-3.745894502,-1.197241115,1.660254955,-0.8847971559,0.4378066957
3.932287134,-3.396620461,0.5400584786,1.581563592,-0.9063350558,0.5645417571
2.171241338,-2.527501877,1.656885749,1.475095272,-0.9298936725,0.5991511345
-0.1680611492,-1.223039573,2.981057546,1.274161935,-0.9316393137,0.5235530138
-2.289456214,0.03430675875,4.965317054,0.9337015748,-0.9179924726,0.3732939661
-3.28407837,1.100014667,7.163486439,0.533880651,-1.043508887,0.1896899343
-4.184157909,1.739483368,8.445347619,0.1837812513,-1.173835158,-0.02030911483
-5.691785408,2.554838797,8.050720524,0.008267498575,-1.216075182,-0.2236463726
-7.290386141,3.604145605,6.35569823,-0.03010678664,-1.171301246,-0.4645245075
-8.945563916,4.484115838,4.183647036,0.04658685997,-0.9242594242,-0.8138566613
-10.29508117,4.35678885,1.568450217,0.1659252346,-0.6117236018,-1.210824251
-10.23396356,3.51800929,0.3943807184,0.2519960403,-0.5858100653,-1.471365571
-8.327462998,2.580210554,0.9411214512,0.3253557384,-0.7390318513,-1.541386485
-5.913966854,1.553188058,1.079366431,0.4252714515,-0.8965812922,-1.492887259
-4.208833792,-0.06765022542,0.2237888816,0.603787899,-1.021887779,-1.355064154
-2.504846685,-1.488843889,-1.434942787,0.8384996653,-1.065131664,-1.093967199
-0.3927702144,-1.769994826,-2.954683041,1.012901306,-0.8885712624,-0.702028513
1.943544928,-0.8885439995,-3.728141403,1.093132615,-0.5653253794,-0.2386113554
3.641966802,0.8338800969,-3.144278854,0.8669084907,-0.453566581,0.06615600735
3.2176194,3.88078228,0.8475237146,0.1730696857,-0.8801122308,0.02372864261
1.008263143,8.311931666,5.810278516,-0.7862978578,-1.673647642,-0.44911322
-2.665148014,13.51807408,9.513874676,-1.778254151,-1.958583951,-1.199556231
-5.95397504,15.51762526,5.217373414,-1.088172913,-0.743419826,-1.507678866
-1.205396072,5.747749287,-12.92130295,0.06564453989,0.5695237517,-1.059176087
8.494069272,-4.666338783,-12.89761578,0.4043831825,0.7755653262,-0.05856121704
16.3222816,-6.899028862,-4.847963763,0.3735751808,0.2762765288,1.044416666
19.53051884,-6.831389158,-2.989372077,0.6082132459,-0.1733191311,1.858931184
15.60145271,-8.081812997,-5.970707563,1.047797561,-0.116489321,2.102076769
7.683615643,-6.258865749,-8.563790458,1.389302373,0.2493073046,2.041043043
1.300039957,-1.700538428,-9.493820899,1.459286571,0.4690033197,1.738865256
-4.258906275,3.075800945,-7.979843738,1.434276581,0.2753560841,1.095896125
-8.822952851,6.293437296,-6.382456473,1.168144226,0.05056702346,0.5373119116
-7.708450809,6.808112327,-2.599062554,0.8550121784,-0.1195083037,0.5447517037
-2.638512813,5.083859262,0.2860416319,0.7338521481,-0.2403516173,0.6696044207
-0.06686879272,2.361028289,0.5379882482,0.8374876976,-0.08973227441,0.7377917171
1.632595649,1.011804468,-0.5461608871,1.035422325,0.01504470687,0.862277329
2.617856102,0.4638531908,-1.206179478,1.168926001,-0.01735690981,0.9770060778
2.376287818,-0.001421557236,-1.444605957,1.243912816,-0.1917858571,1.024319887
1.382487208,-0.2309042666,-1.973923261,1.340541959,-0.2834396064,1.058732152
0.4661880635,-0.2438315527,-2.709558234,1.472034574,-0.2075527757,1.118945599
-0.1957226978,-0.1412561444,-2.936901009,1.56205523,-0.08248113841,1.170673728
-0.9719389065,-0.1042833813,-2.147435223,1.566444159,-0.08809302002,1.148404956
-1.718181636,-0.3914356048,-1.096001778,1.496834159,-0.2597808838,1.072186828
-2.028117062,-0.5658879164,-0.4117407628,1.398168087,-0.5304620862,0.9883322716
-1.918502549,-0.6174889243,-0.127426941,1.325124145,-0.7409104109,0.8988553882
-1.75854638,-0.6353390537,-0.2550537885,1.312703133,-0.8569687605,0.8197388649
-1.697286148,-0.830478764,-0.4048854535,1.340142727,-0.8658264279,0.7469400167
-1.459618671,-1.086363158,-0.4224328006,1.354371786,-0.8446336389,0.7250912189
-0.9650935707,-1.291758889,-0.2024240038,1.359282374,-0.7963609099,0.7028306723
-0.7947071934,-1.418562146,0.008131868529,1.35593152,-0.753483355,0.6864750981
-0.7647947971,-1.232362698,0.3006417466,1.338845968,-0.7532538176,0.6768696308
-0.6699274059,-1.073397878,0.4662405243,1.321821928,-0.7884891033,0.7136748433
-0.125336983,-1.040634842,0.6786614781,1.275832295,-0.8162041306,0.7807822824
0.1462514685,-1.104412025,0.8459726857,1.254945755,-0.7922400832,0.8415517807
0.01118921027,-1.059119762,0.2581751354,1.26584053,-0.7597295642,0.8966221809
-0.1236274756,-0.9600649289,-0.3961236165,1.278182268,-0.799901545,0.9358885288
-0.2865540384,-0.9423305347,-0.7069323177,1.293998241,-0.8871272802,0.9562832713
-0.3681735333,-0.9083470166,-0.8070553644,1.317759752,-0.9306487441,0.966873467
-0.3655497607,-0.8644950154,-0.7358756497,1.347360492,-0.8833885193,0.9798079133
-0.3208937496,-0.791879861,-0.3463677981,1.3607651,-0.7578544021,0.9827516675
-0.3948354764,-0.6791776109,0.2805085477,1.349887729,-0.6116601825,0.9595917463
-0.4960023331,-0.6393687476,0.9929567062,1.333074689,-0.4513778687,0.9297702909
-0.4131041235,-0.6329121188,1.637067534,1.296713591,-0.2594686449,0.8910337687
-0.3535885431,-0.5701011501,2.404642536,1.210333109,-0.06005607173,0.8541107178
-0.5073252528,-0.4738146128,3.171958303,1.039845586,0.1155849993,0.8090817332
-0.9701635674,-0.04929097739,3.606939912,0.8134429455,0.2326235473,0.7538333535
-1.710478369,0.7432552386,3.459603571,0.6252684593,0.2738101482,0.6773217916
-2.56801772,1.462639188,2.90763166,0.503787756,0.2829479575,0.5845176578
-3.229633078,1.803151245,2.621067757,0.4080016017,0.277454108,0.479236573
-3.698161275,1.91690505,2.64411867,0.3034234345,0.2616607249,0.3763640523
-3.936290817,2.019026285,2.747669646,0.2167007774,0.2520640194,0.282576561
-3.830521873,2.200245022,2.75551919,0.1668799371,0.2746407092,0.2116639763
-3.40946416,2.391011924,2.810700102,0.118924655,0.3355405331,0.1542635411
-2.851973485,2.464347794,3.080556908,0.02362005226,0.42549932,0.1220695376
-2.38404983,2.507592477,3.141606712,-0.1111926213,0.4730687141,0.1202143803
-2.487123689,2.936836127,2.747022288,-0.2527508438,0.4295566678,0.1140310541
-3.404692416,3.826256324,1.993212337,-0.3769175112,0.3078882694,0.06080085412
-4.805458208,4.617801254,1.517402751,-0.5067701936,0.1579854935,-0.05232683569
-6.069706282,5.301301405,1.67023389,-0.6911317706,-0.005230052397,-0.2121913284
-6.955418273,5.872441835,2.289633178,-0.9432529807,-0.2313036621,-0.4064297974
-7.217554713,5.787049616,2.89800283,-1.238173008,-0.4818858206,-0.6176658273
-6.618802054,5.097437121,3.124693863,-1.541826367,-0.6819724441,-0.8266490698
-5.34204375,4.488744082,3.249035698,-1.844393492,-0.7907851934,-1.004824877
-3.459755254,3.974254929,3.50687181,-2.178096294,-0.8777838945,-1.063084006
-1.180590133,3.39544148,4.475008694,-2.559596777,-0.8988617659,-0.9903689027
0.4730342761,2.675698634,5.014027601,-2.958912373,-0.7595848441,-0.9067308307
0.7212085342,1.856268503,4.414539613,-3.294728518,-0.4628804922,-0.8777191043
0.1210007073,1.754580399,2.646183786,-3.430512905,-0.1956687123,-0.9082943797
-0.6123840023,2.28058288,0.2009212163,-3.360820293,-0.04197369143,-0.9724539518
-1.127382566,3.168151897,-1.896789899,-3.141337633,0.1006843224,-1.077198148
-1.105452036,4.248904814,-3.764640119,-2.83091116,0.3106833398,-1.169056773
-0.5289944291,5.073929404,-4.999541979,-2.525516272,0.5144148469,-1.23890686
-0.02196056046,5.09962674,-5.159181922,-2.3143332,0.635350883,-1.337211132
-0.1332096891,4.391780668,-4.528932884,-2.148230314,0.5059757233,-1.484278202
-0.3404906497,3.722943834,-3.765804486,-2.029333591,0.08359568566,-1.63218236
-0.3511439264,3.479513848,-2.808598454,-1.962332368,-0.5692924261,-1.796990395
-0.8656777954,3.485641975,-2.279557921,-1.910679579,-1.179906845,-1.940967321
-1.020617597,3.487533488,-2.461369071,-1.871081829,-1.626964688,-2.050949574
-1.350690386,3.151486593,-2.955182515,-1.800194263,-1.975758314,-2.18964839
-1.878418668,2.848297427,-3.592584931,-1.747694731,-2.26128459,-2.311667919
-1.797611001,2.431075055,-3.960554905,-1.700818062,-2.50415802,-2.337798357
-1.073874629,1.746323443,-4.438959476,-1.670916438,-2.569191933,-2.253017902
-0.1061331008,0.7944903358,-4.478308613,-1.653706551,-2.639253616,-2.111521959
0.5148483417,-0.1282633918,-4.422823457,-1.596377254,-2.757190228,-1.973434567
0.8788969041,-0.7411673264,-4.648611696,-1.498797894,-2.814471006,-1.817224503
1.198939955,-1.319552321,-4.968676301,-1.338741183,-2.84479928,-1.708461046
1.123399926,-1.794620149,-5.299350855,-1.129255056,-2.752910852,-1.595776558
1.486365223,-2.227762559,-5.53021479,-0.9094542861,-2.560297012,-1.484590173
1.703505169,-2.448499652,-5.579556036,-0.7013689876,-2.342911482,-1.429401755
1.772283375,-2.73176422,-5.558162535,-0.4622406662,-2.131257296,-1.395152688
2.176339977,-2.948753944,-5.593129803,-0.2224051654,-1.937723041,-1.360414386
2.569850488,-3.234731863,-5.514831927,-0.01136536244,-1.791907668,-1.312719107
2.937278318,-3.37785497,-5.295090275,0.1647284478,-1.695088744,-1.26140368
3.24486455,-3.464225678,-5.28203907,0.3236911297,-1.614966273,-1.184290767
3.588946867,-3.62080974,-5.255328758,0.4759645462,-1.532357931,-1.078688979
3.762328042,-3.897842136,-5.223963314,0.6198332906,-1.455936074,-0.9635149837
3.739836517,-4.087147733,-5.135321738,0.7621536851,-1.418969154,-0.8438847065
3.531296058,-4.171853138,-4.992561619,0.9164886475,-1.400385499,-0.7067186832
3.350416928,-4.120779954,-4.808395138,1.078310132,-1.377624512,-0.5480161309
3.403202762,-4.072709458,-4.492976313,1.236522436,-1.317240238,-0.3489963114
3.679553313,-4.071876514,-3.996338458,1.373107791,-1.232063532,-0.1083048955
4.111532525,-4.029026384,-3.189172181,1.448000789,-1.136121273,0.1606153548
4.326839117,-4.041877682,-2.027069891,1.432755709,-1.022878647,0.4195582271
4.269977997,-4.023262413,-0.6540294334,1.354675055,-0.9918103218,0.6258351803
3.444830073,-3.565064472,0.6792074216,1.265674353,-1.036227584,0.7359622121
1.783436345,-2.631089677,1.639662519,1.150987387,-1.092747211,0.7400422692
-0.441266242,-1.164157176,2.919445139,0.94896698,-1.116920471,0.6415636539
-2.399849457,0.1945569419,4.720766247,0.6322110891,-1.20843637,0.4703076184
-3.394054702,1.314832306,6.854051071,0.2270548195,-1.517031431,0.236873284
-4.621675466,2.035556564,8.495001584,-0.1554633826,-1.784124255,-0.05994544551
-6.297150179,2.769008202,8.003492325,-0.2965328693,-1.737510085,-0.3368997872
-7.807441929,3.843147838,5.177372243,-0.1779627502,-1.396499753,-0.6378193498
-9.251364726,4.451473213,1.721681461,0.07794545591,-0.8060121536,-1.020071864
-10.00539679,3.907603067,-0.67253715,0.269508183,-0.3040598035,-1.394884825
-9.007809652,3.031518736,0.02648147195,0.3342728019,-0.2062363029,-1.589125872
-6.585035393,2.18304605,1.583023224,0.3876726925,-0.3375585675,-1.563844562
-3.820170283,1.21417413,1.855090984,0.4922390282,-0.5531856418,-1.396811724
-1.764443621,-0.3254945214,1.158732813,0.6520026922,-0.745328784,-1.1757406
-0.1806885756,-1.305216921,-0.3493748709,0.8379816413,-0.8337188363,-0.8530011773
1.487971343,-0.5749491747,-2.120512583,0.9867835641,-0.6915655732,-0.4377053082
2.79519449,1.053545761,-3.014459465,0.9602792859,-0.5313953757,-0.07677479833
2.688305603,3.788036192,-1.025684087,0.4976382256,-0.7625640631,0.007330204826
0.09976955713,8.251991285,3.871666369,-0.4030082524,-1.478130221,-0.4018889666
-4.238104018,13.75701493,8.882068472,-1.784101486,-2.072640419,-1.244372487
-8.852028724,17.93758797,10.42550203,-1.594572902,-1.065057874,-1.828700066
-4.536807563,9.322151496,-10.8262631,-0.005480347201,0.4773844481,-1.442192316
7.593036378,-4.548239058,-18.16623891,0.6346818209,1.057199955,-0.3910509646
16.71365291,-8.269841414,-7.296295657,0.5282675028,0.7602187395,0.8719241619
22.47289799,-7.342729491,-2.292058213,0.550344348,0.1387765557,1.934722066
20.19539495,-9.063466658,-4.150937776,0.937020123,0.2757616639,2.239397764
10.76141156,-8.350830429,-8.514179747,1.324347377,0.9373601675,2.093951941
3.275093391,-3.097459235,-10.35259578,1.407330275,1.184370518,1.843577623
-1.598077293,2.271478367,-8.57349586,1.435298324,0.729881525,1.345350862
-6.61858695,5.959074993,-7.726312045,1.343568087,0.3304097354,0.6351724863
-9.506575167,7.354098442,-5.129124052,1.029651403,0.2798852921,0.4056156874
-5.844874613,6.686694856,-1.055606785,0.8437906504,0.1749466062,0.5782768726
-2.256209194,3.276733267,0.4326955437,0.8826802373,0.3107782304,0.6648815274
0.001654489209,1.078460422,-0.6132501177,1.087759733,0.5008499026,0.8166900873
2.201135103,0.8110428266,-1.579680782,1.252385139,0.4246949553,0.9674862623
2.675652457,0.4208206893,-1.534147842,1.333720326,0.2275329977,1.040507197
2.289435025,-0.1000724856,-1.795627864,1.425696254,-0.02108454891,1.047075629
1.599985465,-0.17027298,-2.345448005,1.535989761,-0.1635863334,1.039522529
0.6855147781,-0.04449322172,-2.626853063,1.643238664,-0.1294256896,1.049201488
-0.09824519711,0.01822656156,-2.508663906,1.706004381,-0.04646049067,1.0628829
-0.8142471756,0.05670739113,-1.921682348,1.715696692,-0.07837581635,1.025780082
-1.470389802,0.01595218689,-1.180116962,1.66250217,-0.220074445,0.9478369355
-1.719566077,-0.1797714607,-0.3799158474,1.57261622,-0.4004649818,0.8731485605
-1.431372673,-0.7315911043,0.01166179622,1.486407757,-0.5230512619,0.834759593
-0.8378530922,-1.132479013,0.1289864545,1.441283226,-0.5444060564,0.8141283393
-0.4917052204,-1.481258548,-0.06736322518,1.447091222,-0.5000575185,0.8211767673
-0.1484462112,-1.626339804,-0.03154953246,1.44017303,-0.4932353199,0.8133071065
-0.1932543714,-1.684402701,0.4315251482,1.426892161,-0.4826990664,0.7860825658
-0.3374218367,-1.696604011,0.4692173482,1.407759905,-0.4000105858,0.7665573359
-0.2758357701,-1.671528022,0.2437012774,1.374337673,-0.359544307,0.80375278
0.08319328353,-1.595060868,0.3726009944,1.307740331,-0.4045335948,0.8339143991
0.1300279173,-1.599291053,0.495501544,1.262328744,-0.4590380192,0.8711521029
0.2904345331,-1.517416488,0.2328029398,1.264433503,-0.4509574473,0.9235106707
0.4078552631,-1.523874285,-0.1283545772,1.30371201,-0.4441130459,0.9659670591
0.2614354523,-1.491423384,-0.2299158401,1.38733685,-0.4249897003,0.9886505008
0.136398256,-1.210875673,-0.4647800964,1.508915901,-0.3626329303,1.017623425
-0.2263254144,-0.7652204021,-0.4703554123,1.600589633,-0.2719016969,1.010405779
-0.9664639092,-0.249314368,0.3040754474,1.614800215,-0.161402598,0.9784433246
-1.556569663,0.1593301457,1.646323146,1.559749126,-0.02450733073,0.9114707112
-1.93326991,0.09208382494,3.060869334,1.445716262,0.1287962794,0.8412390351
-1.974306707,-0.3999719625,4.3695098,1.266139865,0.2877542377,0.7762004137
-1.993521549,-0.5527642309,5.339314032,1.013567805,0.3736694753,0.7216443419
-2.243951039,0.1450946996,5.594374835,0.7452748418,0.3389740884,0.6639592052
