Accelerometer X,Accelemeter Y,Accelerometer Z,Gyro X,Gyro Y,Gyro Z
-5.499463093,3.370614497,1.765106762,0.9021496773,-1.533987641,-0.645852685
-7.975446965,9.363746658,1.162017534,0.881469965,-1.228093505,-1.305837274
-8.885869618,14.29094762,1.075084224,0.7233542204,-0.5932280421,-1.498039842
-2.070572348,9.465276941,2.02720287,0.6360243559,0.1155792624,-1.410665989
4.856928575,2.365889758,1.699305671,0.6110729575,0.7998445034,-1.207545996
8.483853583,-1.327263334,1.108127246,0.2806009948,1.186120272,-0.7650340796
12.00431085,-2.891241081,3.504564703,-0.2402171195,1.132707953,-0.2719754279
11.84126899,-2.218409624,5.551282128,-0.5265210867,0.9879478216,0.1283631921
7.044171492,-0.8526227913,4.333844028,-0.4283324182,0.9057767987,0.4238044918
3.435434468,1.064492103,2.601789641,-0.1358172148,1.005676985,0.4952349961
0.2470060911,4.349882139,1.661793394,0.1031325161,1.167072535,0.247225672
-3.480760633,9.157523828,1.27315122,-0.001811472001,1.078802586,-0.1596342474
-6.228478209,14.4684903,1.084981348,-0.6392358541,0.8432400227,-0.2206864208
-4.33905504,15.15575945,1.92348969,-1.435870528,0.8068300486,0.1295339018
0.5585533357,10.91693296,2.024528098,-1.80419898,0.6850690246,0.3955359757
2.255104155,6.585679536,0.06442571042,-1.566179514,0.05667695776,0.6162747145
3.322318961,3.287964271,-1.768394113,-1.154465079,-0.3957495093,0.7509786487
4.036941394,1.132625728,-2.431044659,-1.021842122,-0.2412533909,0.7085520625
3.475942419,0.07293605687,-1.875024057,-1.191359043,0.2562591732,0.5858487487
2.861211561,-0.3175578832,-1.20831839,-1.359119296,0.8708461523,0.5239385366
3.013663638,-0.1534475174,-1.401785491,-1.30382359,1.201512098,0.5792824626
3.539861641,0.6738064393,-1.779901303,-1.087232471,1.282307029,0.6783562899
4.060128793,1.501005451,-1.696082033,-0.8509685397,1.218694806,0.7864935994
4.696343753,2.147172188,-0.9626698507,-0.9894345403,1.062717438,0.9472260475
5.482085842,3.033133185,1.91126383,-1.182442307,1.220217586,1.015484691
5.284854712,3.356623966,2.334698501,-1.323761344,1.438794494,0.9263401031
3.578262976,2.161379577,1.391403505,-1.475666642,1.556111455,0.7148159742
1.429900117,0.4698240819,1.382577809,-1.579731464,1.521482587,0.5051982999
-0.134831372,-0.9378279626,0.7232716042,-1.650430322,1.341460347,0.3659197688
-0.9829656197,-2.012149385,0.2173816449,-1.677398086,1.065217495,0.2350155711
-1.666981318,-2.700980375,0.2589540108,-1.66130209,0.9497774243,0.1135233492
-1.66330526,-2.80895735,0.6885948431,-1.714070439,0.8899327517,0.02783534862
-0.7807946956,-2.984214548,1.738631427,-1.718470216,0.9817693233,-0.03738351539
-0.2218921081,-3.243949188,1.671875228,-1.685932755,1.15756619,-0.05426689237
0.6456757388,-3.126467303,0.4220829643,-1.691821933,1.045803547,-0.05585314333
1.368961956,-3.314356603,0.7912146751,-1.750989914,0.9099466801,-0.09019327164
1.584967052,-3.479014082,0.9762389418,-1.77089262,0.8906562328,-0.03666332737
2.2862279,-2.996934914,0.3064768095,-1.832347274,0.8632224798,0.06101902202
2.458923139,-2.377794715,0.207744048,-1.903581619,0.9556643963,0.1471941322
2.393832242,-2.087062295,0.04445815041,-1.911209226,1.153976679,0.2641354203
2.321071542,-1.783518324,-0.544033812,-1.898002148,1.315557837,0.2984790802
1.722140603,-1.598012119,-0.8974727175,-1.866310239,1.390189171,0.3965659738
1.492522869,-1.297943716,-0.9975117392,-1.881115079,1.376262307,0.4467092156
1.21581196,-0.7182265958,-1.053552045,-1.991351604,1.312610149,0.4124396741
0.3003489742,-1.046589951,-1.030696216,-2.073413134,1.271394014,0.3337627947
0.00007189619243,-1.436936591,-1.808328356,-2.110808611,1.194756508,0.2695603669
-0.2344488073,-1.721905625,-2.872593079,-2.097555876,1.083554745,0.1781888008
-0.7770230681,-1.854823565,-3.557075226,-2.008881092,0.9276311994,0.06708919257
-1.499980784,-1.789386924,-4.132914628,-1.871277809,0.7931358218,-0.05302025378
-2.015245305,-1.563999375,-4.59635047,-1.739063621,0.7041755915,-0.1870451719
-1.90541335,-1.647653225,-4.684619121,-1.616523504,0.6031867266,-0.2763857841
-1.153033433,-1.832631022,-4.367226073,-1.489964843,0.5114831328,-0.3268404305
-0.05846972463,-1.894840518,-4.136046496,-1.32057476,0.4422593415,-0.3331683278
0.8574757843,-1.845340866,-4.339981507,-1.09328413,0.3557971716,-0.2682830691
1.551014513,-1.370470607,-4.934282448,-0.8410745263,0.3115859628,-0.1464045346
1.883487057,-0.5611708247,-5.496475017,-0.6425614357,0.3615726829,0.005582607817
1.991113319,0.4608125079,-5.78543809,-0.5176020265,0.4387236834,0.1623341292
1.704020132,1.24250123,-5.726188613,-0.4340421259,0.4967760444,0.3159473836
1.205277415,1.433610077,-5.423091801,-0.3631589711,0.5178612471,0.4217961729
0.779715376,1.038150624,-4.780510521,-0.2669344246,0.5377212167,0.4205357134
0.07569470793,0.238472656,-4.316178607,-0.0687782988,0.5130380392,0.2950378954
-0.8472647714,-0.8872071979,-3.713442431,0.2647826374,0.3912476599,0.1708568186
-2.017985836,-1.64515907,-2.746149889,0.6794915795,0.289000541,0.09274590015
-2.67057267,-1.878019732,-2.187356899,1.139663815,0.08251768351,0.09516564757
-2.860642237,-1.143320725,-1.941375475,1.632740617,-0.1971473992,0.1740739197
-2.880356115,-0.0345563496,-1.93878312,2.044735432,-0.3835846484,0.2399277687
-2.794243765,0.6743558899,-1.286331604,2.289365292,-0.547789216,0.32392326
-2.70891146,0.9251777399,-0.2577696233,2.398268223,-0.6752089262,0.3379421532
-2.510798872,0.7173767009,0.2014006704,2.429690599,-0.8476287723,0.183400616
-2.195633729,0.748086312,0.6239515444,2.442014694,-1.097678065,-0.1342780143
-1.787040653,1.039297456,0.7940366007,2.470709801,-1.364580393,-0.5369580388
-1.52206899,1.629857456,0.2502726917,2.539551735,-1.58985281,-1.020759463
-1.792803454,2.949138559,-0.7886023006,2.57546711,-1.63899076,-1.457474113
-2.02337016,5.122900648,-1.676844687,2.421430349,-1.460233569,-1.663477302
-1.910044225,7.575683092,-1.782975011,2.019954443,-1.026488662,-1.641606927
-1.783804155,9.14480054,-0.8333186636,1.557708383,-0.7472616434,-1.430766344
-1.699998037,9.013664224,0.6035314183,1.249312282,-0.7785150409,-1.112369061
-1.941677965,7.809437487,1.967299021,1.084812045,-0.9224024415,-0.7294870019
-2.339128008,6.487271185,2.84086377,1.112608552,-0.5686781406,-0.2375928909
-2.076200125,5.129406376,2.628693138,1.307550907,0.1376523823,0.1026022285
-1.689215654,2.804741194,2.221647291,1.467106819,0.7190006971,0.1706393212
-2.130807329,0.002467851418,2.311645542,1.431850314,1.145469189,0.128897205
-2.084022197,-1.707712849,2.617404266,1.16097641,1.119436026,-0.117551662
-2.80333425,-3.379264252,3.200382434,0.7622559667,0.2944563627,-0.409630388
-2.985228694,-4.547181073,4.093049066,0.547026515,-0.8513026834,-0.5895631909
-1.459448283,-4.732029691,2.749474649,0.65092659,-1.621823311,-0.6974521279
0.4581310137,-4.088335482,-0.2057479058,0.8873665929,-1.745549202,-0.7044485807
1.820171646,-3.267264597,-2.107589243,1.121427774,-1.572981477,-0.5690428615
3.068621555,-2.273251222,-2.489682142,1.274597645,-1.372208357,-0.4158647656
4.006002066,-1.488926891,-1.50263276,1.36485672,-1.204709888,-0.3023594916
4.301058195,-0.8461416126,-0.2831885806,1.356070876,-1.085705996,-0.1688885838
4.5444648,-0.2996598229,1.28742466,1.311562777,-1.000836849,-0.05428583547
4.220065088,-0.2251929032,2.356759526,1.269694805,-0.925465703,0.02571933717
3.581870645,-0.4342237762,2.824168948,1.218329668,-0.8384972811,0.05475445092
2.811853949,-0.7338643099,3.21980405,1.144029856,-0.7299773693,0.02767741494
2.140985901,-1.008013844,3.544943182,1.037389398,-0.5650997162,-0.04212669656
1.801529782,-1.292653792,3.850114754,0.8719371557,-0.3748639226,-0.08323336393
2.006330178,-1.261235156,4.153465541,0.6941903234,-0.1801069677,-0.1077957004
2.453691375,-1.06931207,3.813260649,0.544211328,-0.02993124351,-0.1175139919
3.00354761,-0.8837070808,3.129505063,0.4475955963,0.04738191888,-0.08609908074
3.399493386,-0.7043640746,2.543879011,0.3946345448,0.04175374284,-0.003376900218
3.587196808,-0.4900362643,2.183331297,0.3997960091,-0.03199318424,0.1111874953
3.516605269,-0.4112836301,1.900460696,0.4674956799,-0.1636129767,0.2374079674
3.235135475,-0.4480225844,1.73923933,0.5325841308,-0.3382692039,0.3459728062
2.737824543,-0.5804243912,1.91753575,0.5691450834,-0.4682294428,0.4340770245
2.080169613,-0.6938853507,2.056633255,0.5607292652,-0.5262498856,0.4874300063
1.337274148,-0.7135550968,2.073501387,0.4949410558,-0.453709811,0.4919535518
0.3588967325,-0.7064730296,2.050438784,0.3734388649,-0.2533785701,0.4172811806
-1.154984567,-0.7985626998,1.946034991,0.188077271,0.05498509854,0.2809349597
-2.759719857,-0.9454898755,1.818217882,-0.03603305295,0.3667405844,0.1511692703
-3.719882693,-0.9336141443,1.78537915,-0.2190524787,0.4331294298,0.1107846648
-3.356917104,-0.5530711049,1.440649182,-0.3173585534,0.2520461977,0.1693507582
-2.250172544,-0.2168669734,0.8809703493,-0.3637850881,0.04879848287,0.2459209561
-1.557422919,-0.05830138232,0.4047147731,-0.3782417774,-0.03968238086,0.3208827972
-1.504893983,-0.3251467309,-0.2441112464,-0.3627891839,-0.08172873408,0.3763701022
-1.908245943,-0.7117752277,-0.8164251042,-0.3077815771,-0.1494190991,0.4079605341
-2.717147958,-1.058560959,-1.512289062,-0.1796445549,-0.1954295188,0.4088895619
-3.633202773,-1.48015614,-2.631845172,0.01039089262,-0.2105496079,0.3675415814
-4.655591179,-1.861402359,-3.668950378,0.198063463,-0.2733694911,0.3072399795
-5.430515229,-2.130879225,-3.847901755,0.3454403877,-0.3852512836,0.2057727724
-5.773793829,-2.785883933,-3.399441363,0.4784175754,-0.4400161505,0.05643006787
-5.518205788,-3.153518391,-3.053649027,0.6374583244,-0.427567482,-0.06804315001
-4.855906538,-2.950949992,-3.053357643,0.7569273114,-0.4691939056,-0.1205999702
-4.139988512,-2.453099255,-2.681280234,0.7436136603,-0.6033636928,-0.106259644
-3.512503971,-2.090826032,-1.622235291,0.6839936376,-0.7997097969,-0.03038801067
-3.119130968,-1.511829043,-0.7428110019,0.5882583261,-0.9932608604,-0.01175360754
-3.396334337,-0.1269540628,0.3538324349,0.4361470938,-1.135078788,-0.211480841
-4.894493167,2.354778581,1.441829624,0.2741296887,-1.224608421,-0.5288161635
-6.688936497,7.420817524,1.506992709,0.002921888139,-0.9444979429,-1.129538178
-8.762915439,14.09435187,1.545188292,-0.3672463298,0.1517336965,-1.591704726
-6.189395907,18.36308133,2.470148589,-0.5952073336,0.8802632689,-1.383138776
3.342910498,11.93752338,3.363016297,-0.5670598149,0.7570087314,-0.9538408518
8.976127397,3.945267319,1.68575207,-0.6356448531,1.017853141,-0.5546419621
11.10217263,-0.09527356089,1.282338735,-0.7322545052,1.52923131,-0.2012852281
11.98547522,-1.401913793,1.298774029,-0.7358242273,1.549123049,0.1623800397
9.900320802,-0.0669125588,0.9985036728,-0.6647737622,1.36994791,0.494590193
6.352230846,1.795171937,0.3465960539,-0.5110635757,1.515532017,0.6023831964
2.914424388,3.526473752,-0.3635433893,-0.384003073,1.862458825,0.4727567136
-0.1162351004,5.70691225,-0.3357727543,-0.5377152562,1.770879149,0.1785229594
-2.97556304,7.908589351,0.9897907896,-0.9064581394,1.284723639,0.114337571
-2.931712208,7.740871316,1.609091147,-1.267671108,0.9533339739,0.3103718162
-0.5029267255,5.136418886,1.324409113,-1.412752151,0.9614808559,0.5426760912
1.554409124,2.728356458,0.731530314,-1.375098825,1.041462541,0.7213403583
3.109836194,1.095617893,0.5534045746,-1.328759313,1.095188618,0.7673033476
3.628686172,-0.2367664366,0.6344558412,-1.393251419,1.270077467,0.7042790055
3.546360356,-1.523806481,0.4194833032,-1.450519204,1.560463548,0.5805224776
3.291350114,-2.374731821,-0.2982841507,-1.419709802,1.810978293,0.4514015317
3.254377059,-2.73582431,-0.8736755162,-1.389078379,2.126082659,0.2898866832
2.959254295,-2.749849912,-0.8363315817,-1.473425269,2.454559326,0.2209633887
3.278134074,-2.272168103,0.3291737944,-1.65516448,2.580490112,0.1890531331
3.194431709,-1.231135786,1.927967419,-1.884671211,2.403171301,0.05372878164
1.441205355,-1.235446051,2.657332957,-1.89451611,2.37142992,-0.01315331459
0.9206146697,-1.209261223,1.029705451,-1.822922707,2.063482761,-0.2239190787
-1.0899454,-1.778857931,0.4368830585,-1.772662759,1.637323499,-0.3399010897
-1.440164029,-2.597425893,0.4602233098,-1.692908287,1.535835981,-0.3235252202
-1.257358315,-2.757724591,-0.2200827206,-1.639977455,1.390534401,-0.3054372966
-1.770209053,-2.593599612,-0.2385851765,-1.599038363,1.201297402,-0.290920049
-2.044674229,-2.346781737,0.5123834129,-1.50173986,1.15888226,-0.2525795698
-1.683480325,-1.981297735,0.213523216,-1.363659739,1.126741886,-0.1884101182
-1.145138295,-1.661825543,-0.2755298825,-1.229344249,1.044221997,-0.1075663939
-0.7236380994,-1.403755622,-0.5081450447,-1.135200381,0.8955307007,-0.0356336385
-0.5977496201,-1.449351836,-0.5394032295,-1.039469957,0.7334856391,0.000566175906
-0.7916922295,-1.322265671,-0.7052139695,-0.9974745512,0.650242269,0.06239819527
-0.980209599,-1.010967433,-0.752219174,-1.058408022,0.6868450046,0.09009987116
-1.236690498,-0.6516384466,-0.8137713748,-1.198962688,0.5929980278,0.148691684
-1.385624629,-0.3000572978,-0.03702741589,-1.351318121,0.5464560986,0.2080756426
-1.450770178,-0.4034481142,0.2277972405,-1.424176216,0.5148943067,0.2246018201
-1.521795433,-0.795778622,-0.05660042362,-1.382750154,0.5324631333,0.2580436468
-1.227981122,-1.173788344,-0.614971973,-1.270463824,0.5488201976,0.2898118496
-0.7177870353,-1.301802729,-1.250247314,-1.156783819,0.5143018961,0.2864357531
-0.5189353188,-1.463687235,-1.615846759,-1.088143706,0.4822925627,0.2715859115
-0.1999775057,-1.674976116,-1.88341896,-1.056265354,0.5280128717,0.2488047034
0.1637888787,-1.715967468,-2.14524122,-1.033754587,0.6517134905,0.2246924341
0.593167553,-1.651250957,-2.553970197,-0.9943318367,0.7944565415,0.1980858594
1.17525111,-1.552740899,-3.029963323,-0.9556121826,0.8707348108,0.1355247945
1.704879964,-1.626221146,-3.430328669,-0.926931262,0.854976356,0.03915510699
1.918215841,-1.823960225,-3.550614506,-0.9147610664,0.8125747442,-0.04530902579
1.931046681,-1.784909486,-3.513002861,-0.8555712104,0.7965039015,-0.08934146911
1.742478166,-1.456007202,-3.628889001,-0.7291510701,0.7562026978,-0.09502349794
1.315395786,-1.172833235,-3.663991879,-0.5826072097,0.6775760651,-0.0733371079
0.7348384156,-0.9347831881,-3.277431771,-0.4578914046,0.6450027823,-0.02841749974
0.09325929846,-0.6245762522,-2.766629198,-0.3894447088,0.6891217828,0.005770562682
-0.5330523992,-0.1879442458,-2.432464463,-0.3609308004,0.7809343338,0.0163977053
-0.9821163094,0.09118950644,-2.481286069,-0.3358848095,0.8796970844,-0.03356506303
-1.127471414,-0.1123731642,-3.023369332,-0.217121616,0.9692240953,-0.1580322534
-1.05531657,-0.5839426285,-3.772681971,0.0136412913,0.9616931677,-0.288362056
-1.180429389,-1.011912605,-4.117486173,0.3916208744,0.8766093254,-0.4180926681
-1.333415426,-1.374588564,-4.212237756,0.8652248979,0.6049764752,-0.5087570548
-1.44131466,-1.324174135,-3.78141239,1.31173861,0.2835591733,-0.5316053033
-1.60214352,-0.9247983852,-2.752430576,1.638658166,0.09998002648,-0.5128182769
-1.663719686,-0.5863754086,-1.690166379,1.816108465,0.0584378168,-0.4584782124
-1.589687651,-0.4888818336,-0.5975462064,1.866342664,0.06292897463,-0.4153256714
-1.328907009,-0.5835796404,0.2412844986,1.855701089,-0.06044952199,-0.4724025428
-1.236146308,-0.5457090517,0.6011804713,1.828364849,-0.3937124312,-0.7248907089
-1.585431455,-0.2898269957,0.5613625479,1.818480968,-0.9324057698,-1.189271688
-2.460573244,0.1286316406,0.3018850978,1.893474579,-1.446913362,-1.76988101
-3.432641914,1.079870873,-0.7151645779,2.005191565,-1.636168838,-2.232915163
-3.708632985,3.297957257,-2.201606081,1.988045692,-1.373585939,-2.470554352
-3.94050785,6.183758778,-2.767863416,1.658599138,-0.7284130454,-2.331155062
-3.745373985,8.589635678,-1.728621782,1.196124911,0.02000895515,-1.93155539
-3.681577804,10.00255134,-0.03562836274,0.8544025421,0.5699287057,-1.41904366
-3.438472228,9.541932896,1.977931474,0.7672375441,0.9794672132,-0.8894497752
-3.230402601,8.272115789,3.544854335,0.8419185877,1.394440889,-0.3985689282
-2.943222321,6.520773057,4.358596776,0.9817262888,1.862918854,-0.07708356529
-2.40129834,3.841331729,4.392027336,1.123136163,1.791430235,0.1544533521
-2.022382318,0.776204153,4.692822301,1.040651083,1.041468143,0.209495306
-1.829259792,-1.825247342,5.336656211,0.6701154709,0.04279465228,-0.06461954862
-2.894439,-4.11365697,5.873347259,0.260543108,-0.7337239981,-0.5535484552
-3.195987706,-5.459457831,4.482503142,0.1707278788,-1.336631179,-0.9245713353
-1.634314728,-5.134254986,1.828137218,0.3978912234,-1.630960107,-1.120014668
0.5073948109,-4.165884001,-1.541636737,0.5714449883,-1.792818904,-1.035994411
3.275672945,-3.268468128,-2.047064339,0.7584345937,-1.421083093,-0.8958745003
4.320891607,-1.954504421,-1.911228758,0.9582175016,-0.791955471,-0.7568598986
4.91341151,-0.860439018,-1.939401252,0.9750707746,-0.3670800626,-0.7023045421
4.681226556,-0.303441095,0.1521294206,0.9344440699,-0.2580599785,-0.6023639441
4.626067563,-0.1116939498,2.047406577,0.8854286075,-0.2721715569,-0.4678415954
4.117572682,-0.1599970852,3.201777395,0.8389604092,-0.3392974138,-0.305223614
3.371886417,-0.366287135,4.001667836,0.8063041568,-0.4648521543,-0.1560799479
2.586162156,-0.7978922532,4.282890085,0.7671592236,-0.5980114937,-0.03939730301
2.192917456,-1.188998772,4.353852504,0.6889962554,-0.7503458858,0.06913769245
2.208388581,-1.424501472,4.374101804,0.5592508912,-0.8814659715,0.1728256643
2.361164483,-1.442090321,4.183536854,0.3950203955,-0.9637802839,0.2765853405
2.584026313,-1.314298053,3.675896836,0.2395933419,-0.9655994773,0.375254333
2.870273112,-1.136737255,2.914456537,0.1159489006,-0.8545315266,0.4492670298
3.059953388,-1.008796519,2.09821205,0.02744412795,-0.6632748246,0.5126007199
3.11730083,-0.9575099837,1.402675717,-0.0486109592,-0.4208160937,0.5549569726
2.902811692,-0.9660819972,0.9284110227,-0.124709554,-0.1789381504,0.5969869494
2.601499426,-0.9946358915,0.6740636289,-0.1900496781,0.002057727892,0.6323111653
2.115728418,-0.9861761062,0.4258130907,-0.2390563339,0.1196796969,0.644508779
1.421248024,-1.078465098,0.2280874556,-0.2602111697,0.1320117414,0.639223218
0.5940314763,-1.260987319,-0.01444441268,-0.266159445,0.01936202869,0.6403462887
-0.0903045403,-1.36295424,-0.2519233815,-0.2589228451,-0.1942224205,0.688739121
-0.4881973584,-1.320708505,-0.4954305246,-0.2115873843,-0.4881914854,0.7637076378
-0.9494333525,-1.082820371,-0.9804381471,-0.132385239,-0.7935604453,0.8292685151
-2.003156516,-0.8220651559,-1.524702845,-0.05344346166,-1.026275277,0.886721313
-3.192237706,-0.8832219277,-1.73696817,0.02836671472,-1.136052132,0.9186874628
-4.458798149,-1.176169686,-1.774575724,0.1469749212,-1.063720107,0.8591079712
-5.967037935,-1.831107758,-2.020968944,0.274325937,-0.7238097191,0.6777251363
-7.607219217,-2.793248909,-2.14061999,0.3838656545,-0.2767769992,0.3612004519
-8.988475422,-3.882880129,-1.771802167,0.5275277495,0.03019758314,-0.07937401533
-9.794494283,-4.981469147,-1.909849871,0.8202307224,-0.02725507878,-0.5279168487
-9.483291322,-5.453831223,-3.362652432,1.213769555,-0.4140070677,-0.7783054113
-7.725227757,-4.170689355,-4.902677934,1.45965445,-0.9030593038,-0.6027584076
-3.912933614,-1.300894967,-4.745168574,1.407330513,-1.24120295,-0.2411035299
-1.185982055,0.7152525484,-2.774453023,1.162092686,-1.359252453,0.09302709997
-0.4315945967,0.8629927941,-1.107466152,0.8386893868,-1.319048047,0.389906168
-0.01940963387,0.02493102764,0.1031891563,0.6643439531,-1.34902215,0.6017717719
-0.6497866813,-0.2460924834,0.6836199773,0.5308104157,-1.356305361,0.5692085028
-2.199506771,0.9841127439,1.299507019,0.418220818,-1.307706714,0.3030797243
-4.526476723,4.051798187,1.618403165,0.2671578228,-1.094394207,-0.1559693813
-6.249963481,8.973027677,1.355977095,0.1402306408,-0.5003498197,-0.7615993023
-6.221336521,12.53203241,0.9604232408,0.107895866,-0.07115346938,-0.8661518097
-0.5887333699,10.10543889,0.6134478322,0.1816868484,-0.3811759055,-0.6580374837
4.209534342,4.567493793,-1.107449493,0.1769616008,-0.343460232,-0.4126048088
6.759171478,0.5655553234,-1.915120797,0.06547690183,0.4536217153,-0.1482608616
8.880302632,-1.081833113,-0.592260375,-0.06063549966,1.106665492,-0.05287973583
6.91573099,-0.05432897156,0.8021154238,-0.1836539507,1.303033233,0.1315042675
4.067749205,1.287335812,2.027272136,-0.3294020891,1.531690717,0.1899385452
1.698790707,2.836553213,3.195703921,-0.4487586319,1.96524775,0.0848301053
-0.5833236198,4.981870129,3.523112167,-0.5094134212,2.242063284,-0.05313389003
-1.419422562,7.576949751,3.522835103,-0.6037787199,2.014644861,-0.1343891472
-0.8962129267,9.036997753,2.805859969,-0.8553145528,1.298580408,0.08866949379
1.92651459,8.679830328,2.362430557,-1.081512451,0.6180992126,0.4787043929
4.406072228,7.33999919,1.166306171,-1.141900659,0.3226427734,0.7929182649
5.372920534,5.391332973,0.007771803045,-1.148500443,0.3604423404,0.8851473331
5.210153984,3.028092853,-0.4732201541,-1.294826746,0.520788312,0.7991583943
4.191411533,0.951523895,-0.06166355223,-1.513904095,0.6623677611,0.6352779269
3.047608285,-0.693318949,0.236630243,-1.659328938,0.8402200341,0.4837389588
2.438071782,-1.600241486,-0.04587473921,-1.600568533,1.086466074,0.3770465255
1.979652891,-2.013706552,-0.7799623365,-1.355136395,1.407784462,0.2905577123
1.448878666,-2.074772138,-1.642285268,-1.040417433,1.85843873,0.3313831985
1.928853847,-1.829335488,-2.110213454,-0.9461389184,1.990557313,0.546875298
3.371374083,-0.4689823704,-0.6082534784,-1.127973437,1.644211411,0.7041037083
3.299430252,0.5096037191,2.092996946,-1.361808538,1.398952127,0.6703947186
1.683952619,-0.1481558408,2.391054594,-1.505264759,1.445658803,0.4402937293
-0.4561956618,-1.222409459,1.6911928,-1.607964158,1.427975416,0.1886942685
-1.624146093,-2.671505859,1.39968355,-1.553087831,1.382311821,0.09072318673
-1.626266154,-3.493054882,0.3099313338,-1.451046586,1.091428041,0.04952248186
-1.907816027,-3.567056522,0.2312818677,-1.371641636,0.8110194802,0.05488697439
-1.677503005,-3.237866653,0.7303358435,-1.305109024,0.6173533201,0.1092745811
-1.010171314,-2.761764222,1.022238476,-1.201506138,0.5404528975,0.1410006434
-0.7515843832,-2.455461892,0.7589286085,-1.128581882,0.4677461684,0.172811836
-0.4540077963,-2.185207612,0.5342123829,-1.099024415,0.3985225558,0.176797092
-0.3089630733,-2.108643428,0.1640674034,-1.134640694,0.311719209,0.1846155971
0.00915273601,-1.768953208,-0.1532332902,-1.199386358,0.2613503635,0.2020948827
0.425587173,-1.120919508,-0.6027730012,-1.254261374,0.1943726838,0.2645036876
0.8485086339,-0.3573872047,-0.9636913027,-1.304957271,0.3214799464,0.3447583914
1.049015132,0.2616816822,-1.550974474,-1.341600299,0.3846586645,0.4272434115
1.036738126,0.6767027453,-1.602067824,-1.364805222,0.377800554,0.5443729162
1.032762501,1.012360349,-1.292220954,-1.369209647,0.2951392233,0.6126075983
0.6040808689,0.6530787086,-0.9006547085,-1.350260258,0.3140949309,0.6062909961
0.23370588,-0.06274257964,-0.8764163393,-1.304336905,0.3217983842,0.5384895802
0.09459259289,-0.7240957801,-0.9604448681,-1.25303936,0.3637820184,0.454277575
0.1603247097,-1.112338142,-1.324123136,-1.212681055,0.4107223749,0.3847685456
0.3073141371,-1.184725333,-1.783546235,-1.188986659,0.4983114302,0.3123408556
0.3539788576,-1.096952941,-2.215869877,-1.212777495,0.6420020461,0.2243153751
0.5035317057,-1.021452587,-2.643158301,-1.253817081,0.7735902667,0.1175642982
0.7226455813,-1.031930142,-2.968992429,-1.27003336,0.8773707151,-0.0002526160679
1.08844201,-1.091869939,-3.144477007,-1.253619313,0.9564330578,-0.1227811351
1.649891067,-1.20010235,-3.177648624,-1.186100721,1.001019001,-0.2313081473
2.19270089,-1.336844232,-3.19190862,-1.101346135,0.9905277491,-0.34351632
2.264531032,-1.44818513,-2.934834724,-0.991341114,0.9876488447,-0.44383654
1.919428431,-1.38584061,-2.590339734,-0.8503385186,1.027373314,-0.5112584233
1.391437115,-1.191995031,-2.618152162,-0.745225966,1.118007541,-0.53304708
0.8319947215,-0.9641478142,-2.855288309,-0.7330151796,1.275690675,-0.4890981019
0.334002822,-0.5771919852,-3.242257582,-0.8017212749,1.416362762,-0.3944224715
0.1736672986,-0.07124094339,-3.831474351,-0.8801846504,1.491727352,-0.3324308693
0.3269800838,0.1384206287,-4.317238345,-0.9134488702,1.335943103,-0.3451440036
0.3412120228,0.04744739535,-4.364116416,-0.8158419728,0.9850807786,-0.415792048
0.1536979851,0.001586392409,-4.098416146,-0.5565115809,0.5976486206,-0.4452002943
-0.2039066618,0.2105857012,-3.972528836,-0.1256062388,0.3218399882,-0.3759011924
-0.4526677799,0.4628226787,-4.139812571,0.3828817606,0.1112649068,-0.2232450843
-0.9297437326,1.352585406,-4.05528486,0.8227710724,-0.06628099829,-0.01924867928
-1.752695316,1.966041714,-3.135266695,1.074405193,-0.1172459051,0.1482843906
-2.845047485,1.96159058,-1.660379436,1.206773877,-0.03062267229,0.2418748885
-2.833127915,1.167141745,-0.5485566962,1.351563454,0.02674741298,0.2161455601
-2.254145539,-0.0488987632,-0.2084871215,1.529132366,0.04083725065,0.08117008209
-1.768100098,-1.172168049,-0.1740085133,1.692388177,0.03410771117,-0.1350897849
-1.59107326,-1.811387159,-0.2173701006,1.786848903,-0.02812995389,-0.4569785297
-1.515385858,-1.94534847,-0.3509128942,1.813950539,-0.1539057344,-0.8802858591
-1.355866035,-1.647246398,-0.7554723306,1.816943884,-0.3327465355,-1.369636416
-1.037685636,-0.8354162204,-1.403727418,1.846271873,-0.484757632,-1.815051198
-0.4390063343,0.5314695139,-2.081228767,1.858059764,-0.5402246714,-2.133273363
0.01750321573,2.221280796,-2.365003477,1.800336599,-0.44963938,-2.285920143
0.09483692304,3.944637789,-1.952947839,1.615938425,-0.225155279,-2.312257528
-0.3416629814,5.349927781,-1.105156414,1.269524097,-0.02455160953,-2.094007969
-0.8115434696,6.949698142,0.01074789625,0.8671489358,0.0305185169,-1.38195169
-0.7256494393,8.229931429,1.588310225,0.7322438359,0.08320037276,-0.3996833563
-0.7712690347,7.552801982,2.513630588,1.250519872,0.2580859661,0.4196916819
-0.9197115834,5.592437145,2.052904882,1.82883811,0.7823859453,0.6527805924
-1.993034935,2.243696041,1.990344965,1.972224832,1.301393986,0.691899538
-2.615599847,-0.3065957597,3.145300598,1.857319236,0.9931206107,0.6851625443
-3.220700999,-2.710209976,4.498444515,1.412478685,0.09127291292,0.4024080336
-4.117103603,-4.754278348,6.314174964,0.7005097866,-0.5074062347,-0.1120798215
