bmi160_accelerometer.x,bmi160_accelerometer.y,bmi160_accelerometer.z,bmi160_gyroscope.x,bmi160_gyroscope.y,bmi160_gyroscope.z
-3.0448668,-1.6334006,-2.5268207,1.4043766,-0.20372581,-0.30811864
-2.771786,-2.0285153,-4.9486566,2.0891883,-0.16324696,0.11890664
-1.3345969,-6.7381887,-9.3155575,2.2180815,-0.51570594,0.26803926
0.09571291,-20.567207,-18.512072,0.605585,-0.17283405,0.43634608
6.1178493,-27.288946,-15.0888405,-1.408238,-0.91836405,0.009187635
2.3425734,-8.422137,-8.946764,-1.3634982,0.045538712,-0.86829805
1.4587245,2.2067807,-2.7520452,-0.49453443,-2.1866572,-0.5030563
0.34965122,-8.165807,4.0609193,0.4917382,-1.5742812,-0.65644985
-5.011468,-29.85465,-17.244774,-0.35605413,1.8784053,-1.2443253
-4.7865424,-15.424135,7.9223366,-2.4222066,-0.04713656,-0.38268498
-15.709778,9.589536,-2.2130618,1.1561773,-1.9993092,-0.07709624
-2.8316064,0.56350976,-3.312564,1.3180927,1.3033127,1.0508524
0.62751776,-18.351454,7.385746,2.9124804,4.1361666,0.65139
5.758627,-22.744677,3.3876386,1.7887926,0.9741556,0.078427784
-1.3561323,-8.944371,-3.635894,2.0987754,0.095604666,-0.25059608
-5.478667,-4.7210393,-0.9720842,2.302235,1.2883993,0.3788235
-3.203092,-6.6158557,0.97776717,2.3693445,0.7090457,0.8729585
1.4682958,-9.818648,0.78843504,2.206364,0.46084642,0.8090445
2.0814567,-10.719546,0.6999006,2.0945144,0.35858408,0.6322158
0.74476606,-10.295419,-1.1111671,1.8814678,0.060451973,0.2467346
-1.7823538,-7.9190464,-2.819044,1.8207495,0.3756278,0.2339518
-1.4781662,-7.4303126,-2.400001,1.6536411,0.71011096,0.52462727
0.33050862,-8.129914,-1.1135598,1.4672253,0.6376751,0.7643047
1.6214365,-9.229416,-0.12412767,1.406507,0.35538837,0.75684804
1.4347963,-9.162417,-0.34456646,1.4054419,0.11903979,0.665238
0.9484551,-8.755039,0.1369891,1.5822705,0.10093083,0.5342144
-0.31405798,-10.197312,-1.2236297,1.5439221,-0.054593194,0.38095397
-1.0301101,-10.9349,-3.2742786,1.1891996,0.18614948,0.26377833
-1.0495518,-10.666605,-0.89072824,0.7025212,0.5162386,0.29680055
-1.2146566,-12.190235,-0.96729857,0.45125934,0.6376751,0.34154034
-1.9190438,-12.480065,-2.6512475,0.28934392,0.99652547,0.21584284
0.30897322,-14.09223,-0.50488555,-0.07376739,1.1168969,0.23608227
3.6864424,-16.643578,1.0758729,-0.66284126,0.25538963,-0.15259463
0.5673981,-16.154842,-2.4741786,-1.4156947,0.14993155,-0.6926678
-7.9316087,-11.962618,-2.5268207,-2.5903804,-0.035419,-0.42529428
-5.866902,-12.391531,4.005585,-3.1175375,0.14780109,-0.032356452
-3.7157545,-14.140086,4.254738,-3.1729298,1.2415291,-0.12503172
-2.4125633,-17.762222,-1.7817556,-2.9024937,0.8347432,-0.44340324
-2.9682965,-15.814763,-2.888436,-2.4296634,2.1946464,-0.9556472
-4.3743787,-13.109976,2.0700908,-2.0504403,2.513151,-1.0014522
-0.6732805,-11.950654,2.297708,-1.6404588,-0.009853406,-1.1868027
0.9029915,-7.940582,1.1694921,-2.4935772,0.0870828,-1.0728228
0.48125646,-6.175277,1.9121644,-2.5072923,-1.3049104,-1.0014522
-0.024227329,-5.6386867,1.1431711,-2.400902,-1.8906555,-0.9577776
-1.2529417,-5.3246284,1.5741782,-2.0962455,-2.126072,-0.89918983
-2.8268209,-4.301996,2.853441,-1.7991786,-2.2942457,-0.8896027
-3.2126634,-3.417848,1.602892,-1.4593693,-2.3762686,-0.7745576
-3.1573296,-2.589034,0.3502494,-0.6127753,-1.7223487,-0.63301474
-2.7215366,-2.847758,-0.67028946,0.35538837,-1.2303442,-0.43062046
-0.9846465,-2.7927232,-1.8897316,1.0604395,-1.051385,-0.254857
-0.62781686,-2.2848465,-3.7773697,1.6035751,-1.0002538,-0.12183603
-1.0830513,-4.766503,-8.070093,2.0114262,-0.9725577,-0.096270435
-1.7608184,-13.972589,-16.41596,1.5258131,-0.6946651,0.1402113
1.3651053,-26.129623,-17.7359,-0.744731,-0.32835808,0.054992653
2.4529424,-17.44607,-7.030412,-2.024875,-0.973623,-1.0983884
-0.0529412,3.1624143,-6.620641,-1.1985203,-1.5456531,-0.8161017
-3.5048869,-0.1480559,-3.3460634,-0.6511237,-1.733001,-0.2708355
-3.612564,-14.866009,-1.3411771,0.21371238,-1.4156947,-0.22716095
-6.367301,-30.055946,-3.1710882,-2.1271372,0.93900293,-0.22716095
-7.153044,2.5923243,14.727823,-0.6553846,-0.5082493,-0.36244553
-8.722137,3.8500516,-9.519247,0.8079792,-1.0215585,0.58214986
1.9378872,-13.589139,10.464112,3.0284574,3.81673,0.22329947
1.2287145,-22.088446,2.582753,2.3915813,3.382115,0.02516613
3.7534413,-17.07937,0.07238288,1.9230119,-0.020505736,-0.48281687
-2.2878375,-7.4470625,-2.6946175,2.000774,0.09453943,-0.47003406
-6.726823,-4.1007,-2.3231318,2.0636227,0.83261275,0.23821273
-7.203593,-5.537889,-0.4833502,2.4320602,1.0551133,1.1029156
-2.6569304,-9.7348995,1.2963116,2.4746695,1.1552452,0.99652547
1.5831513,-10.539785,1.8496519,2.3363223,0.64939266,0.8154359
2.117349,-10.05823,-0.22462623,2.0018392,-0.12702903,0.298931
-0.42652065,-8.716754,-2.3781667,1.8644241,-0.027962366,0.17110306
-1.2888341,-8.5779705,-2.7879374,1.7781402,0.3340837,0.21264714
-0.91525465,-8.522636,-2.1532412,1.5417917,0.5929353,0.39373675
0.64905316,-9.31795,-0.9936196,1.3021142,0.61850095,0.55019283
1.0561321,-9.080762,0.654437,1.1923952,0.41930234,0.4310199
0.033200413,-8.434102,1.2556337,1.2722877,0.12862688,0.35112745
-0.45044887,-9.064013,0.38135612,1.4959866,-0.1579208,0.33621418
-0.69960153,-9.497711,-1.0657034,1.5716182,0.06897384,0.28721344
-2.4364917,-9.526425,-0.31106696,1.3053099,0.24899822,0.34580126
-2.1586251,-11.093125,-1.0223335,1.0615047,0.29786578,0.45871598
-0.1797608,-12.439387,-1.20688,0.7195649,0.67708874,0.4278242
0.016450657,-12.173485,-0.04755735,0.47469446,0.8804151,0.26058263
-1.5714862,-12.389138,-2.318346,0.40651956,0.8793499,0.100797676
1.3004991,-14.437096,0.58504516,-0.13448566,1.0167649,0.18282062
2.9799614,-15.076877,0.6448657,-0.45085987,0.2786916,-0.07709624
1.3579268,-15.237196,-0.19830517,-1.2963886,0.14886631,-0.43914232
-6.087042,-12.772289,-3.5114672,-2.199573,-0.17283405,-0.52116525
-5.799604,-11.268101,2.0294127,-2.9696033,0.29999626,-0.13461882
-1.9980069,-14.037195,5.066802,-3.0889094,0.628088,-0.18242116
-1.4542379,-16.39203,1.91695,-2.8971674,0.870828,-0.60851437
-4.2595234,-15.924833,-2.495714,-2.5722713,1.1520495,-0.99079984
-6.3864436,-13.974981,-1.6980067,-2.381728,1.7548382,-1.050453
-3.449852,-12.113665,4.261916,-1.7437865,0.89106745,-0.71503764
-0.43848476,-9.073584,0.56350976,-2.1654856,0.35858408,-1.1431282
0.60358953,-7.152446,3.2126634,-2.5499015,-0.54872817,-0.9918651
0.17467605,-6.474679,1.3636098,-2.6393812,-1.6786741,-0.8896027
-1.0277174,-6.081658,1.2029916,-2.4115543,-2.159094,-0.7958622
-2.5680969,-4.354638,1.9336998,-2.2272692,-2.149507,-0.66390646
-3.5288153,-2.9892337,1.9265213,-1.7949177,-2.0770712,-0.48494732
-3.2700913,-2.2561326,0.73579293,-1.0174307,-1.7596318,-0.29853156
-2.6159534,-3.0035906,-0.40917268,-0.17070359,-1.320889,-0.1387466
-1.5475581,-3.4465618,-1.5182459,0.4107805,-1.1547126,-0.05898728
-0.42891344,-3.2264223,-3.690929,1.1105055,-1.0386022,-0.023834588
-0.6373881,-4.587041,-6.9993052,1.5588354,-0.7852099,-0.051530648
-0.6326025,-10.170992,-13.951054,1.1742862,-1.1227556,0.11251524
0.7088737,-20.641685,-16.130915,-0.25272653,0.10519176,0.05925359
-1.0348958,-16.257734,-9.329915,-1.5456531,-0.2708355,-0.66923267
-1.5861423,-4.9342995,-6.769295,-1.316628,-1.3549764,-0.78947085
-0.9846465,0.8150552,-6.8482585,-0.950321,-1.9961135,-0.4583165
-0.73788667,-10.003195,-3.4250264,-0.4348814,-1.5977163,-0.22929141
-8.784351,-19.201803,-10.894222,-0.50518674,1.1030488,-0.34327134
-8.394022,-11.941082,6.0323057,-0.94499487,0.23301972,0.1306242
-9.213264,-1.07019,1.9959131,0.5949326,-0.5604457,0.14127652
3.1498518,-8.946764,3.5243287,1.7792054,1.2340724,0.26697403
0.70648086,-15.397814,5.1197433,2.7345862,3.3075485,-0.2740312
0.45732823,-17.007586,0.5778667,2.2585604,1.2308768,-0.28787923
-1.1739786,-10.824831,-1.5302101,2.4277992,0.27123496,-0.31770575
-4.752744,-5.6243296,-1.5397813,2.270278,0.8411346,0.32130092
-4.752744,-6.556035,-0.06430711,2.4288645,1.0199606,0.9432638
-1.6387844,-9.107382,1.3947165,2.4917133,0.6248923,0.8122402
1.9594226,-10.371989,0.41964126,2.1829288,-0.12170287,0.5288882
1.805983,-9.993624,-0.7926225,2.0124915,-0.27935737,0.24779983
-0.3930211,-8.814859,-2.4358935,1.9347295,0.11797456,0.08268871
-1.2290136,-8.743074,-2.047658,1.7303379,0.2063889,0.1402113
-0.92243314,-9.238987,-2.0380867,1.5907924,0.61210954,0.31917045
-0.49830532,-8.829216,0.14895321,1.4587035,0.47469446,0.36177978
-0.85064846,-7.9238324,1.3731811,1.3734848,0.05512581,0.39054105
-1.2936198,-8.522636,0.939482,1.4150289,0.02423405,0.46510738
-2.0578275,-10.1683,-0.17916259,1.4938562,0.046603944,0.48627886
-1.6722839,-10.170992,-1.7458632,1.438464,0.049799643,0.44699842
-0.6134599,-10.405488,-1.1733804,1.1371362,0.29040915,0.4427375
1.3004991,-12.307484,-0.9696914,0.72489107,0.6366099,0.440607
0.75912297,-12.631112,0.1680958,0.44912887,0.69945866,0.24247366
-1.5957136,-12.163914,-0.948156,0.37136686,0.48960772,0.036883693
-2.6712873,-11.665608,-3.7965121,0.32982278,0.88148034,0.013448567
1.7892331,-12.602399,0.8003992,-0.4263595,0.930481,0.16364643
2.9605198,-15.678073,0.012562319,-0.92582065,0.42036757,-0.21437815
-2.649752,-13.766507,1.7036897,-1.8322008,0.3138443,-0.62981904
-6.7651076,-11.114661,-2.34706,-2.611685,-0.17070359,-0.51157814
-5.093123,-13.1027975,3.8141594,-2.8609495,0.49280342,-0.44872943
-1.902294,-16.851753,3.5362928,-2.6873167,1.0188954,-0.5201
-4.098905,-16.380068,-1.6692929,-2.3529665,1.0593742,-0.9854737
-7.0166535,-15.18216,-3.2766714,-2.4030325,1.341661,-0.9343425
-6.0104713,-12.693326,0.90358967,-2.0589623,1.7409903,-0.71077675
-1.657927,-11.687144,1.9624137,-1.5062395,0.4427375,-1.2358035
0.47886363,-7.98126,1.3995022,-2.259226,0.17017098,-1.187868
1.2717853,-7.691429,3.449852,-2.5552278,-1.1962566,-0.94286436
-0.85064846,-6.2374907,3.5697923,-2.7416434,-1.9737437,-1.000387
-3.6364923,-3.949653,3.071487,-2.7501655,-2.465748,-0.8800156
-4.618746,-2.8788648,1.5239289,-2.2943788,-2.7288606,-0.7065158
-3.938287,-2.2130618,-0.25842485,-1.426347,-2.3517683,-0.47536024
-2.175375,-2.2465613,-0.5024927,-0.42422906,-1.3911943,-0.22396524
-1.018146,-2.5579274,-1.4823537,0.2339518,-1.2623011,-0.089879036
-0.6756733,-2.0620148,-3.3699915,0.94859,-0.95245147,-0.07709624
-0.7692925,-3.144767,-4.7042894,1.4086375,-0.5476629,-0.19520395
-1.2840484,-7.7850485,-12.290733,1.026352,-0.5007927,-0.24313943
-2.2471595,-16.765612,-16.356138,-0.13128997,-0.83740634,0.24993029
0.6753742,-17.223238,-11.682359,-1.1260844,-0.5210321,-0.07816147
0.26081768,-9.421141,-7.806584,-0.8693633,-0.74899197,-0.3741631
0.086141616,-0.9601201,-6.639784,-0.5201,-1.3144976,-0.21863908
-5.849853,-7.7273216,-6.6684976,-0.9343425,-1.760697,-0.11011846
-7.1362944,-23.175983,-11.850155,0.19027725,0.13714875,-0.63727564
-10.672288,-30.149265,-4.174877,-1.1441934,1.570553,-0.4039896
-6.5087767,2.2737796,15.341283,-0.4348814,-0.57642424,-0.21757385
-8.75803,5.536393,-9.938589,1.0487219,-0.5657719,0.665238
2.6036901,-14.437096,10.303494,3.067871,3.7560117,0.2371475
2.551048,-23.758038,2.772085,2.7409778,3.2064846,-0.14726846
3.4660037,-14.26242,-0.8787641,2.270278,-0.019440502,-0.64366704
-3.356233,-4.7784667,-2.7376883,2.1957116,0.5354127,-0.3581846
-6.983154,-4.060022,-0.8955139,2.2766693,0.9880036,0.55551904
-5.4116673,-6.9344,-0.6655038,2.5353878,0.77402496,0.87828463
-0.20129621,-9.880862,1.8930218,2.4981046,0.6302185,0.6481943
1.9498514,-10.180563,1.361217,1.9997087,0.04447348,0.43208516
0.05503492,-9.586246,-1.3435699,1.6493802,-0.40385646,0.14660269
-1.2672987,-9.459426,-1.8200407,1.7037071,0.080691405,0.063514516
-1.995614,-9.480962,-2.9195428,1.6547064,0.7079805,0.09973244
-0.90089774,-8.874979,-1.2523435,1.3212885,0.68028444,0.32662708
0.38554356,-8.65454,0.3167499,1.2073085,0.518369,0.36071452
-0.58235323,-8.613862,1.8711873,1.2318088,0.33195323,0.40865
-1.2314063,-9.413962,1.3106686,1.4224856,0.08282187,0.39799768
-1.2266207,-9.631709,-0.91465646,1.5034432,0.05512581,0.3053224
-1.6842481,-9.191131,-0.16480567,1.351115,0.34793174,0.2765611
-1.7057835,-10.410274,-0.90029955,1.104114,0.3756278,0.3756278
-0.46002015,-12.209377,-0.8572287,0.86763227,0.6760235,0.34154034
-0.4552345,-11.945868,0.2757728,0.6726947,0.8592436,0.25206077
-1.4709877,-11.62493,-0.12412767,0.47362924,0.8571131,0.22969086
-2.5585256,-11.610574,-2.9509485,0.46191168,0.97948176,0.12849373
0.11006984,-11.107483,-0.8883354,0.13488513,1.1797456,0.31597474
4.141677,-14.267205,0.9275179,-0.51796955,0.42143282,0.2339518
1.4635102,-15.685251,0.23509483,-1.0770837,0.5460651,-0.34327134
-4.942076,-12.829717,1.2939188,-2.1313982,-0.059919357,-0.5573832
-7.0692954,-10.983056,-1.966302,-2.8055575,-0.123833336,-0.38907635
-4.7841496,-13.498212,2.283351,-2.8055575,0.96350324,-0.3997287
-1.9477576,-15.687644,2.146661,-2.615946,1.4417928,-0.6106448
-2.879463,-16.188343,0.3382853,-2.4573593,1.562031,-0.8693633
-5.4499526,-14.55225,-0.78753775,-2.0333967,1.5716182,-1.0579095
-3.9670007,-13.054941,4.21406,-1.7043729,1.1328753,-0.91197264
-1.2457633,-11.0811615,1.5191432,-1.6212846,-0.017310036,-1.3242178
-0.12472588,-7.018448,0.9562318,-2.245378,-0.2836183,-1.1644329
0.059820566,-6.136693,2.4822545,-2.3838584,-1.3528459,-0.8320801
-0.75702924,-5.5833526,1.2675978,-2.189986,-1.8853292,-0.7596443
-2.4508486,-4.752146,1.5047864,-2.0642884,-1.8714813,-0.58827496
-3.6556349,-4.179663,1.4353945,-1.8204832,-1.8096977,-0.50518674
-3.7875392,-4.026522,1.1551352,-1.3315413,-1.8895903,-0.44127277
-2.3644078,-5.1332026,0.07238288,-0.54460037,-1.5563054,-0.20585628
-2.0338993,-5.116453,-0.32063824,0.18601632,-1.4806739,-0.15579033
-1.0229317,-4.8696933,-1.8511474,0.5215647,-1.4817392,-0.10053137
-1.0109676,-4.4144588,-5.2887363,0.916633,-0.9938624,0.029427063
-0.3379862,-7.461419,-7.475776,1.104114,-0.58281565,0.05392742
0.2536392,-10.290633,-10.156336,0.7419348,-0.73301345,-0.18668209
2.2444677,-17.544176,-13.972589,-0.21863908,-1.193061,-0.42316383
0.58683974,-15.440885,-9.387642,-1.7065033,-0.40279123,-1.0440615
0.8670991,-6.0457654,-7.797013,-1.7789391,-1.2740186,-1.0227568
-1.0782657,2.96381,-3.8754754,-0.88108087,-2.1558986,-0.5094477
-5.5049877,-9.600603,-3.4947174,-0.38801113,-1.7393924,-0.21544337
-7.280163,-29.99134,-13.989339,-0.7479267,0.41823712,-0.26657456
-6.7722864,-26.469704,-1.0824531,-1.6841334,0.4661726,-0.39653298
-9.500702,6.8515487,12.066706,-0.51690435,-0.47096616,-0.53075236
-5.0644093,0.40528435,-6.7764735,0.71743447,-0.0055924733,1.0167649
2.2636101,-15.048162,6.971489,2.7484343,3.7016847,0.4342156
2.8025935,-23.959333,3.1480572,2.2777345,2.8123484,-0.025965055
4.7189455,-17.58246,0.4435695,2.1957116,0.23834589,-0.6383409
-4.7575297,-4.217948,-2.4670002,2.0657532,0.42462853,-0.2995968
-7.2179494,-3.6789649,-1.5780666,2.138189,0.88148034,0.7238258
-5.0715876,-7.8831544,-0.4881358,2.5353878,1.2319419,1.319158
-0.28773692,-11.01177,2.4415765,2.5897145,0.82515615,0.9358072
2.481656,-11.366207,2.0868404,2.2052987,-0.08441972,0.6183678
2.0431714,-9.833006,0.06759724,1.7983797,-0.67122996,0.13488513
0.6729814,-8.88455,-2.3494527,1.8708155,-0.29214016,-0.05685681
-1.3250256,-8.517851,-3.0681968,2.0732098,0.51730376,-0.08348764
-2.053042,-8.491529,-1.3049856,1.7282075,0.7729597,0.28082207
-1.0902299,-8.894122,0.07477571,1.4629644,0.37243208,0.37030163
-0.82911307,-8.465208,0.3717848,1.4480511,0.01997312,0.34260556
-1.494916,-8.450851,0.17048861,1.5652268,0.072169535,0.37456256
-1.8999012,-9.385248,-0.4331009,1.6131623,0.123300724,0.38734534
-2.2902303,-9.986445,-0.5072784,1.2190261,0.15951864,0.36177978
-2.6736803,-10.930115,-1.6716857,0.81330544,0.40225863,0.33514893
-2.050649,-11.265708,0.17527425,0.64712906,1.4396625,0.29573533
-1.1476575,-11.452349,1.9384855,0.5236952,1.4748151,0.32130092
-0.19411774,-11.931511,-0.04755735,0.5215647,1.0945269,0.3074529
0.5626124,-11.938689,-1.7841483,0.53434753,1.2202244,0.29040915
2.888735,-14.041981,0.3382853,0.12955897,0.8697628,0.3852149
2.524727,-16.231413,-1.1135598,-0.26870504,0.23408496,0.030492295
-0.8003992,-14.616857,-0.46660042,-1.187868,0.50026006,-0.37842402
-4.6785665,-12.712468,-1.9758734,-2.2677479,-0.10785484,-0.56164414
-6.681359,-11.770893,1.4210376,-2.8747976,0.6302185,-0.5509918
-5.083552,-13.491034,4.3268213,-2.8385797,0.7292852,-0.5872097
-3.341876,-16.243378,1.9624137,-2.8982327,0.6621755,-0.6351452
-5.617749,-16.001404,-1.8224336,-2.7970357,0.88574123,-0.7033201
-7.062117,-13.972589,-3.6000016,-2.625533,1.3842703,-0.47003406
-2.594418,-11.457134,4.3172503,-2.159094,1.1030488,-0.42316383
0.3185445,-8.642576,-0.3182454,-2.3465753,0.13395305,-0.8118407
0.62512493,-6.762117,1.1886346,-2.6894472,0.25219393,-0.76710093
-0.92482597,-5.6913285,1.9121644,-2.6734686,-0.8437977,-0.59466636
-1.1811571,-5.729614,2.4248266,-2.4955747,-1.6701522,-0.5467309
-1.6914265,-5.236094,3.0188448,-2.4200764,-2.236723,-0.5712312
-2.7813573,-5.0395837,2.2809582,-2.1090283,-2.478531,-0.66923267
-3.080759,-3.7005002,-0.36610186,-1.2688257,-1.9364605,-0.7745576
-1.7584256,-2.2704897,-1.3387842,-0.22929141,-1.1312774,-0.6181015
-0.6206384,-2.5794628,-1.2212368,0.49919483,-0.9375382,-0.5595136
0.05742774,-2.6536403,-3.2982068,1.0284824,-1.1706911,-0.52436095
-0.005084748,-3.9448671,-6.687939,1.6291407,-1.0662982,-0.570166
-0.062512495,-10.130014,-12.978371,1.3308755,-1.2697577,-0.5435352
-2.2519453,-18.64607,-16.768003,0.1306242,-0.64779484,-0.45725128
-4.141976,-19.997118,-11.560325,-1.7501779,-0.2612484,-0.6234276
-2.961118,-5.916553,-5.590531,-1.536066,-0.9714925,-0.8693633
-2.6063821,2.0820549,-5.7726846,-0.74260056,-2.2164836,-0.44446847
-2.2088745,-12.67179,-4.316353,-0.6276886,-1.7212834,-0.06857438
-6.4704914,-28.661827,-10.352846,-0.6031882,1.5439221,-0.63727564
-5.4355955,-0.60807604,13.707583,-0.7106436,0.46723783,-0.20159535
-13.316656,7.5607214,-4.354638,0.7270215,-1.4700216,0.22649518
3.3559337,-13.53889,8.35125,2.8965018,3.4438984,0.2818873
0.57487565,-21.518354,3.3684962,2.8869147,3.8806438,-0.07177007
3.8590248,-17.388344,0.37417763,2.0764055,0.37669304,-0.5680355
-1.8544376,-7.3609204,-3.039483,2.2010376,0.27123496,-0.63727564
-6.3939214,-3.676572,-3.2120652,2.335257,1.2702904,0.2765611
-5.945865,-5.621937,-0.5937191,2.4714737,1.263899,1.0540481
-2.187339,-9.363414,1.3441681,2.5886495,1.0657656,0.9006545
1.7246269,-10.2978115,1.0328021,2.311822,0.4438027,0.5949326
2.1508484,-10.470394,0.7692925,1.8782722,0.12649642,0.44593316
0.6873383,-9.878469,-1.1853445,1.662163,-0.26550934,0.19453818
-1.5981064,-9.160025,-3.1016963,1.7738793,0.41291094,0.14127652
-1.0782657,-8.896515,-2.4071796,1.5226175,0.5258257,0.3340837
-0.4456632,-8.616255,-0.41156548,1.3756152,0.7154371,0.4310199
-0.53210396,-8.587542,0.81236327,1.3543106,0.53860843,0.4629769
-0.9774681,-8.690433,1.2556337,1.3638977,0.16484481,0.49267027
-0.4552345,-9.1002035,0.369392,1.5556396,-0.1419423,0.46510738
-0.24227329,-9.478569,-1.3025929,1.612097,-0.014114338,0.3404751
-2.391028,-10.029516,-1.233201,1.3873329,0.2882787,0.26484355
-2.172982,-11.014163,-2.1098714,0.97841656,0.40332386,0.40119338
-0.46959144,-11.562717,-1.0342976,0.6481943,0.7303504,0.4171719
-0.064905316,-11.895618,-0.21505493,0.41504142,0.8900022,0.37456256
-1.2050853,-11.871691,-0.8380861,0.33514893,0.9379377,0.2627131
-0.6828518,-12.147164,-1.6764714,0.22542994,0.7335461,0.21903855
3.0302107,-14.106586,0.91555375,-0.40505487,0.2255631,0.19986434
2.9246275,-15.093626,0.3502494,-0.904516,-0.048201796,-0.07709624
-2.472384,-14.78226,0.9921241,-1.687329,-0.3358147,-0.44872943
-8.499306,-11.296815,-2.3039892,-2.5733366,-0.06311506,-0.33048853
-6.3939214,-13.256237,1.7898313,-2.9706686,0.90171975,-0.26550934
-3.054438,-15.716358,2.7218359,-2.6553595,1.5460526,-0.5595136
-3.8066816,-15.850656,0.9945169,-2.3284662,1.4407277,-0.9247554
-6.0176497,-13.641781,-1.7099708,-2.1750727,1.3778789,-1.0589747
-2.714358,-12.429816,4.039384,-1.815157,0.7836121,-0.87149376
-0.381057,-11.399706,1.1958131,-1.801309,-0.21224768,-1.2091726
0.4214359,-7.5143604,1.07348,-2.477599,-0.1611165,-1.1186278
0.2009971,-6.826723,3.004488,-2.525401,-1.376281,-0.7649705
-0.733101,-6.5871415,1.6052849,-2.4541638,-2.3283331,-0.7352771
-2.4747767,-5.933303,1.5167505,-2.4893165,-2.3134198,-0.6170362
-3.8904305,-4.74736,1.8858434,-2.4083588,-2.2441797,-0.5733617
-4.848756,-3.5497525,1.0112667,-1.8949164,-2.126072,-0.552057
-4.022335,-3.0610185,-0.14087744,-0.6127753,-1.2772144,-0.33794516
-2.5609183,-4.3211384,-0.72771716,0.0017310036,-1.0705591,-0.20266058
-0.72352976,-4.3594236,-1.9710877,0.38308442,-1.0673635,-0.20798674
0.19142582,-2.4598217,-4.759324,1.0188954,-0.87788516,-0.07390054
-0.5392824,-4.4001017,-6.4292154,1.5545745,-0.5987941,-0.13674928
-0.20608185,-8.872586,-10.094122,1.5385959,-1.0300803,-0.12929265
-0.75463647,-16.521244,-14.521143,0.46830305,-0.7820142,-0.19094302
-1.2433704,-19.22334,-13.007085,-1.0493877,-0.08868065,-0.42316383
-1.5260227,-12.650255,-7.5047894,-1.5669578,-0.74579626,-0.826754
-2.9009984,-1.8248264,-7.320243,-1.0291482,-1.5467184,-0.64047134
-4.8846483,-11.94826,-7.313064,-0.62662333,-1.9045035,-0.07177007
-2.1897318,-29.212776,-10.733903,-1.5413922,-0.6424687,-0.03555215
-1.102194,-4.1629133,8.224132,-1.3784115,0.64193606,-0.6383409
-16.416557,10.473683,4.1925244,0.4917382,-0.6019898,0.063514516
-5.09073,-6.302097,-5.209773,0.89852405,-0.12702903,1.0508524
1.6310078,-21.391235,8.866305,3.374658,4.468519,0.2435389
3.99063,-18.598213,2.5444677,1.7685531,1.5130304,-0.19413872
1.9354944,-10.21167,-1.1685947,2.010361,0.065778136,-0.6884068
-3.464209,-4.792824,-3.14716,2.2532341,0.86670023,-0.36990216
-5.387739,-5.305486,-1.1470593,2.3096914,1.3608352,0.3596493
-3.991228,-8.831908,-0.22701904,2.4608214,1.0529828,0.8718932
-0.4552345,-10.259526,1.3636098,2.2447124,0.56204355,0.6588466
1.5568303,-10.429417,0.97776717,1.8175539,-0.024766669,0.41504142
0.24646074,-9.579067,-0.9194421,1.5961186,-0.41663927,0.07310162
-1.4877375,-8.716754,-2.318346,1.5503135,-0.13128997,0.0038614697
-2.3021946,-8.383852,-2.1963122,1.5183566,0.5982615,0.16897258
-1.0950154,-8.886943,-0.36131623,1.4310074,0.6035877,0.35858408
-0.20129621,-9.238987,0.8700901,1.232874,0.28295252,0.440607
-0.6756733,-8.941978,1.2580265,1.2168956,-0.04287563,0.4278242
-0.9343972,-8.889337,0.97537434,1.39692,-0.09720252,0.42143282
-0.8243274,-9.301201,0.66161543,1.5854661,-0.016244804,0.36817116
-1.2050853,-9.579067,-0.102592275,1.662163,0.1712362,0.29999626
-2.4149563,-10.276276,-0.97926265,1.3894633,0.23301972,0.3138443
-1.6196418,-11.119447,-1.9471594,1.0295477,0.37136686,0.34899697
-0.19651055,-11.541182,-0.8141579,0.65352046,0.68028444,0.362845
-0.9774681,-11.526825,-0.13609178,0.4597812,1.06257,0.23288657
-2.2639093,-11.294422,-0.38524446,0.47682494,0.9379377,0.24247366
-0.48873404,-11.883655,-1.6046867,0.31277904,0.92408967,0.362845
3.0708888,-13.8024,1.0423734,-0.10465915,0.68667585,0.2786916
1.1090733,-14.92583,0.2638087,-0.570166,0.3244966,-0.17283405
-2.714358,-14.303098,-0.15044872,-1.251782,0.086017564,-0.44233802
-6.413064,-10.601999,-2.457429,-2.0238097,-0.20372581,-0.3262276
-4.920541,-11.224731,-1.7147565,-2.634055,0.5119776,-0.16005126
-1.4829519,-15.747465,2.635395,-2.7757308,1.3853356,-0.27935737
-2.0075781,-16.741682,3.0738797,-2.305031,1.4535104,-0.77668804
-6.32423,-14.12573,0.38135612,-2.0291357,1.199985,-1.1069102
-7.4213395,-12.595221,-1.8248264,-2.1963773,1.4768125,-0.8278192
-2.9994032,-11.823834,4.3818564,-1.8959817,0.89106745,-0.71823335
0.9125627,-10.022338,0.18484555,-1.860962,-0.31131434,-1.110106
0.44775695,-7.6698937,1.9528424,-2.3849237,-0.34433657,-1.0802795
-0.23748764,-6.853044,2.3216362,-2.327401,-1.2931929,-0.84805864
-1.2050853,-6.762117,1.5382859,-2.299705,-2.1388547,-0.8224931
-2.862713,-5.2217374,1.8807586,-2.3753364,-2.1729422,-0.6894721
-4.074977,-3.7606199,1.4162519,-2.1878555,-2.1271372,-0.5509918
-3.926323,-2.8956144,0.46749774,-1.6085019,-1.7223487,-0.44553372
